dates,satname,nzd0594-0000,nzd0594-0001,nzd0594-0002,nzd0594-0003,nzd0594-0004,nzd0594-0005,nzd0594-0006,nzd0594-0007,nzd0594-0008,nzd0594-0009,nzd0594-0010,nzd0594-0011,nzd0594-0012,nzd0594-0013,nzd0594-0014,nzd0594-0015,nzd0594-0016,nzd0594-0017,nzd0594-0018,nzd0594-0019,nzd0594-0020,nzd0594-0021,nzd0594-0022,nzd0594-0023,nzd0594-0024,nzd0594-0025,nzd0594-0026,nzd0594-0027,nzd0594-0028,nzd0594-0029,nzd0594-0030,nzd0594-0031,nzd0594-0032,nzd0594-0033,nzd0594-0034,nzd0594-0035,nzd0594-0036,nzd0594-0037,nzd0594-0038,nzd0594-0039,nzd0594-0040,nzd0594-0041,nzd0594-0042,nzd0594-0043,nzd0594-0044,nzd0594-0045,nzd0594-0046,nzd0594-0047,nzd0594-0048,nzd0594-0049,nzd0594-0050,nzd0594-0051,nzd0594-0052,nzd0594-0053,nzd0594-0054,nzd0594-0055,nzd0594-0056,nzd0594-0057,nzd0594-0058,nzd0594-0059,nzd0594-0060,nzd0594-0061,nzd0594-0062,nzd0594-0063,nzd0594-0064,nzd0594-0065,nzd0594-0066,nzd0594-0067,nzd0594-0068,nzd0594-0069,nzd0594-0070,nzd0594-0071,nzd0594-0072,nzd0594-0073,nzd0594-0074,nzd0594-0075,nzd0594-0076,nzd0594-0077,nzd0594-0078,nzd0594-0079,nzd0594-0080,nzd0594-0081,nzd0594-0082
2003-08-12 22:09:11+00:00,L7,275.59,258.43,268.65,,,386.60,,,,,,357.40,328.92,,436.42,630.07,998.12,632.29,522.21,,740.01,,442.13,429.16,,,,336.93,381.86,355.90,477.56,486.14,443.79,389.57,365.13,,346.14,342.36,350.83,366.58,,302.68,285.13,273.44,,,,,,,,,,,,,,,,,247.78,243.77,223.40,227.51,230.75,235.90,244.16,241.48,251.03,,,,,260.46,,,,,,,,,
2003-08-28 22:09:09+00:00,L7,,,,,380.09,,370.73,343.27,314.86,417.43,,355.18,332.90,279.98,927.75,736.58,995.75,381.83,368.47,,,,,,410.00,427.17,493.56,361.17,381.36,367.98,369.28,,,,,,,,,,,,,,378.72,,252.50,243.70,244.38,210.25,224.99,247.38,235.08,259.14,249.10,256.56,276.88,273.32,255.01,248.29,246.44,244.95,222.80,225.79,226.70,236.57,,,,243.09,257.07,249.26,254.96,256.83,248.45,239.87,252.23,262.99,336.48,340.24,245.87,267.37,140.04
2003-09-12 22:04:26+00:00,L5,270.69,244.73,258.36,297.62,387.87,373.35,371.27,337.24,312.47,310.11,,355.16,320.99,272.04,934.03,783.77,992.76,366.25,235.21,232.69,297.64,349.35,379.53,379.24,404.12,422.34,492.33,356.01,377.21,367.98,484.91,440.64,442.19,374.03,328.04,,305.35,307.69,306.51,272.58,274.17,275.47,271.24,259.33,,277.68,251.33,242.34,241.65,214.21,233.58,251.89,238.88,251.35,244.72,248.87,261.50,259.04,245.17,232.83,240.48,235.25,218.53,222.77,234.07,235.65,235.64,240.31,244.84,238.63,252.78,239.95,244.89,256.71,248.81,236.37,247.89,256.86,327.58,503.08,503.01,247.60,249.27
2003-10-07 21:58:59+00:00,L5,235.37,209.43,232.06,214.60,234.25,253.22,226.68,220.40,204.75,213.40,234.02,301.48,,239.58,231.01,232.46,241.47,267.85,231.37,230.07,223.14,224.51,239.07,228.72,230.77,239.65,230.56,232.38,225.99,240.26,272.80,274.28,263.26,235.28,221.73,209.25,215.57,231.74,254.37,253.05,251.15,261.41,263.91,258.43,250.18,236.58,229.59,251.28,248.57,231.05,237.67,260.43,235.53,251.61,245.01,232.86,248.22,246.79,234.62,226.02,238.07,231.73,218.43,221.35,231.10,231.67,231.68,234.86,242.55,234.92,241.69,242.21,236.48,255.49,244.97,229.51,246.87,254.80,313.85,483.85,481.96,244.13,249.52
2003-10-15 22:08:58+00:00,L7,,,236.28,248.53,273.12,306.42,302.93,227.78,226.46,259.62,276.34,,,,,,,,,,224.89,231.32,243.20,234.76,250.38,268.43,254.33,252.43,264.83,,,,,,,,,,,248.90,247.88,256.59,259.42,249.76,242.10,217.33,219.77,230.78,227.56,197.53,218.06,230.45,221.38,225.87,225.62,225.54,241.98,239.90,227.60,218.41,229.28,224.92,214.17,,,,226.32,235.93,232.98,235.75,244.58,237.42,240.01,246.82,242.69,229.15,231.00,19.86,48.12,476.21,475.04,,
2003-11-23 22:15:38+00:00,L7,225.98,189.48,219.63,211.87,222.41,254.56,205.66,200.22,187.86,206.72,,,,,,944.29,,,,,210.88,213.04,217.51,210.50,230.66,242.94,409.31,464.16,,,,290.70,285.72,229.77,215.20,199.60,201.52,220.87,242.43,244.42,240.46,250.81,251.74,240.52,236.46,209.79,213.23,224.40,226.90,191.39,198.63,223.71,211.66,226.43,217.60,223.81,234.99,233.77,226.91,210.89,226.49,,,,,,214.86,222.46,222.68,214.51,227.23,219.67,222.71,232.78,219.18,-70.05,-25.98,12.39,,,,,237.08
2003-12-26 21:59:54+00:00,L5,257.20,223.62,240.92,260.57,326.20,331.17,319.80,230.20,285.84,286.98,292.01,345.93,314.89,256.61,243.15,246.37,266.20,292.95,232.93,229.16,227.03,232.36,226.66,233.59,258.21,269.82,256.06,249.01,268.18,283.61,295.50,289.30,291.71,250.72,239.40,212.88,226.56,234.94,263.99,252.10,250.51,261.62,260.05,252.26,245.78,234.32,228.50,238.10,230.55,206.95,218.80,242.05,225.66,239.47,227.22,238.72,248.89,247.12,238.13,223.44,237.70,234.86,218.16,217.88,217.93,222.41,220.38,230.29,223.90,228.05,240.15,232.88,240.16,245.66,242.59,230.72,239.16,243.70,283.53,454.19,491.97,236.81,242.96
2004-03-31 21:59:59+00:00,L5,231.20,208.51,226.63,193.03,223.99,244.74,224.33,221.54,211.44,217.45,230.96,277.02,238.34,226.61,228.37,225.90,225.53,255.15,228.68,230.32,225.86,227.01,226.70,226.15,227.53,220.06,221.42,231.27,213.95,233.99,247.04,243.86,243.59,225.20,223.63,215.55,211.95,219.84,249.57,246.57,244.80,254.26,,,,,,,,,,,,,,,234.10,223.27,214.77,196.52,201.06,202.87,192.31,186.29,,,,,202.71,196.55,,,,,,3.10,195.38,206.83,222.49,220.63,,184.82,195.62
2004-04-23 22:06:53+00:00,L5,266.51,239.12,244.58,278.82,377.90,359.21,362.64,338.99,323.13,317.96,319.42,341.24,313.87,255.81,924.40,798.59,994.38,303.43,266.15,225.27,244.12,245.58,373.27,376.92,405.72,425.88,491.14,372.39,402.27,376.45,483.45,434.58,436.34,,311.39,,262.84,283.21,289.16,267.99,259.98,267.25,267.65,256.27,258.64,233.48,230.49,238.56,231.61,208.29,218.36,245.89,238.54,242.65,240.67,247.57,258.18,262.09,248.08,235.51,250.98,241.02,232.67,230.91,228.46,228.61,229.41,230.10,240.15,250.72,255.63,247.96,248.18,260.45,246.87,246.21,261.23,253.17,297.67,486.96,499.34,498.13,248.77
2004-05-02 22:01:21+00:00,L5,218.69,199.34,214.65,184.14,214.63,240.02,218.60,207.66,202.74,211.75,222.65,269.31,229.38,231.10,224.07,232.73,225.93,255.33,218.68,219.29,214.24,213.32,224.84,218.63,218.62,214.94,223.16,219.30,197.27,235.30,236.96,241.38,232.13,223.53,219.50,207.30,200.07,212.70,239.62,242.50,247.34,247.49,258.20,253.69,244.28,225.28,224.39,237.52,223.70,204.67,226.54,238.57,228.44,221.59,228.34,232.57,247.47,240.07,233.78,228.00,242.79,238.89,215.76,217.11,219.09,219.85,232.53,228.84,229.00,224.05,237.76,241.14,236.40,246.65,239.92,229.92,240.73,254.96,268.87,424.04,447.38,238.65,242.89
2004-05-09 22:07:21+00:00,L5,250.91,221.02,233.97,259.70,325.57,326.61,323.28,281.48,294.77,294.99,287.30,337.96,309.66,245.63,236.11,991.56,252.83,287.26,,,,,,,,,427.76,417.83,273.64,286.66,299.09,284.06,286.88,236.83,221.84,210.74,222.69,240.63,259.07,252.72,249.42,261.87,264.08,255.59,256.27,245.55,230.29,234.83,234.15,196.93,216.22,234.20,231.31,234.32,228.95,235.73,247.87,246.45,235.97,223.73,242.80,235.49,222.67,228.60,222.54,226.37,228.89,227.31,235.98,234.69,248.30,235.08,228.57,253.81,238.27,226.91,-28.14,,,,,,
2004-05-18 22:01:26+00:00,L5,244.92,238.25,245.89,260.50,302.55,327.26,316.61,283.09,298.32,287.43,310.25,337.04,309.70,257.33,526.17,529.01,985.69,301.79,,,,485.67,,456.40,,,,359.52,377.63,350.94,,,443.05,,281.63,242.36,260.85,278.81,282.35,263.26,264.16,270.86,273.66,263.97,256.82,234.40,234.98,241.36,250.73,217.13,230.89,248.32,243.21,252.37,248.41,249.93,263.96,260.12,249.60,238.22,248.87,242.73,223.86,221.03,226.53,228.07,229.45,231.30,243.23,248.96,252.78,251.05,255.22,265.46,253.83,246.15,252.08,257.55,299.03,485.48,485.22,491.37,259.17
2004-06-10 22:08:17+00:00,L5,227.38,203.94,218.41,183.60,209.91,222.38,210.04,202.35,210.25,209.45,221.11,278.00,239.31,220.87,223.37,228.15,235.48,261.43,,,,,,,,,,,205.87,235.31,249.71,247.78,234.13,231.76,217.51,206.25,204.68,220.78,238.55,236.49,237.87,240.96,249.50,241.61,239.34,218.02,216.45,221.76,222.83,202.43,219.86,234.97,226.22,216.07,225.74,222.46,241.83,238.66,234.77,217.67,233.50,223.98,216.72,218.57,229.80,228.38,223.94,221.16,222.31,209.49,222.32,220.77,227.89,243.81,228.38,232.21,237.05,247.87,312.42,441.96,493.82,497.75,236.24
2004-06-27 22:10:12+00:00,L7,196.56,177.47,198.47,176.59,,,,,,,,,,,,,,,,,,,,,208.22,210.66,205.15,205.93,,,,,220.81,206.30,202.73,184.64,,204.05,226.53,228.30,226.42,233.46,238.38,228.10,220.90,186.76,204.25,211.91,212.73,180.87,192.20,211.22,205.50,214.31,214.93,215.53,223.19,223.06,213.61,195.85,213.97,214.36,,,,208.11,215.91,214.32,215.89,209.10,213.06,211.20,213.68,219.16,226.16,-51.62,-5.51,,,,,,
2004-07-05 22:02:51+00:00,L5,287.73,248.55,258.11,,389.98,371.82,370.20,341.97,318.88,310.93,301.61,346.87,331.67,,945.38,819.14,913.91,690.33,593.74,,678.29,390.47,483.41,375.64,387.33,413.95,493.34,366.10,407.15,425.99,496.64,448.05,432.58,369.41,315.95,238.53,264.71,273.72,289.87,266.57,270.21,274.83,273.59,271.02,256.42,244.67,231.03,246.56,241.98,214.15,243.27,247.61,246.98,249.92,247.12,248.28,262.89,260.50,249.89,243.82,242.49,233.46,223.61,215.79,227.43,214.09,221.41,231.71,234.52,232.65,243.96,237.70,244.94,255.25,254.87,249.37,247.16,256.30,279.60,271.28,243.14,245.45,252.96
2004-07-12 22:09:13+00:00,L5,218.89,209.94,229.41,202.76,232.97,265.26,230.54,213.72,208.06,213.14,211.72,277.64,240.73,234.89,236.30,237.23,237.84,266.56,229.87,234.23,,,,,,,,,,221.74,253.36,246.51,240.18,228.09,217.80,208.29,205.29,222.10,250.56,246.70,245.85,259.20,259.12,256.47,250.07,221.13,229.87,228.22,229.11,213.78,232.88,238.38,227.80,237.88,227.90,231.76,241.77,241.10,233.71,215.72,234.48,220.72,207.66,209.41,235.95,231.25,234.24,239.91,243.54,231.60,234.34,225.53,222.47,251.16,233.83,210.19,227.61,242.55,297.58,446.42,445.50,234.33,239.27
2004-07-21 22:03:15+00:00,L5,268.80,239.72,260.25,,373.19,364.02,359.83,341.61,296.86,300.92,304.34,343.81,324.23,263.46,944.26,804.38,989.52,343.36,275.39,240.99,273.13,268.31,393.48,390.39,391.91,417.51,493.60,362.89,394.30,423.63,485.41,431.41,449.18,364.99,296.37,248.39,272.16,291.35,296.08,269.63,268.16,275.50,282.34,255.62,255.38,228.49,223.05,238.62,248.53,224.08,229.17,250.07,236.56,253.18,248.71,249.63,256.51,256.49,243.58,229.89,242.68,232.87,223.29,226.29,237.85,237.64,233.81,244.13,240.99,236.66,255.23,242.26,245.48,259.93,251.39,243.49,252.25,255.79,329.89,483.97,482.22,248.89,256.61
2004-07-29 22:09:38+00:00,L7,234.95,205.23,228.35,192.65,,,,,208.29,214.92,212.31,292.03,238.97,232.55,225.30,227.71,234.77,262.60,227.34,,,,,,,210.99,216.94,224.34,192.04,242.35,247.10,257.45,249.33,237.01,224.66,216.48,207.48,235.09,253.83,257.46,251.11,,,,,,,,,,,,,,,242.61,250.97,247.82,238.78,222.28,235.60,234.53,215.95,217.68,223.26,226.98,227.99,234.24,,,,236.25,229.30,249.87,240.08,230.17,241.03,249.71,291.41,476.26,474.48,243.78,249.53
2004-08-14 22:09:35+00:00,L7,235.04,202.87,234.69,232.68,239.29,272.91,216.01,203.92,209.58,215.47,,,,,,,,,,,,,,,,,,,,,292.73,287.28,273.82,235.98,221.31,209.24,218.25,235.16,255.40,257.26,260.51,265.91,261.88,258.35,251.60,221.65,227.91,240.88,242.02,202.72,224.85,230.53,226.98,229.51,232.11,234.14,251.18,250.16,238.31,249.04,,,,,223.69,230.98,238.80,238.55,244.44,242.66,246.10,243.24,251.90,,,,,,,,,,
2004-08-22 22:04:00+00:00,L5,234.14,208.65,237.44,232.68,238.28,267.04,222.05,198.12,193.63,192.27,218.58,300.58,,234.21,232.03,226.86,235.46,260.93,,,,,,,,,,,,231.96,252.11,259.06,247.87,225.17,220.08,209.76,206.05,220.15,245.52,243.22,246.77,264.52,261.27,254.03,245.04,228.71,222.38,231.50,235.02,205.69,217.83,228.16,228.11,220.42,224.85,224.12,242.32,237.22,230.30,222.71,231.24,221.99,212.91,215.49,221.78,221.53,219.44,232.01,231.05,224.22,228.89,227.43,221.40,238.40,231.93,219.50,237.90,239.18,283.60,430.96,492.81,232.71,237.07
2004-08-29 22:10:22+00:00,L5,253.56,228.58,242.69,268.57,344.79,345.90,336.96,295.78,306.34,299.09,310.54,346.14,314.50,257.15,674.91,665.09,996.24,305.55,,,,,394.52,464.26,,,,354.95,372.78,351.16,,,435.08,362.85,315.03,,277.18,293.66,289.65,264.97,263.33,274.59,282.93,257.31,,277.12,245.13,245.15,242.06,208.85,226.02,241.68,228.80,251.76,238.64,249.46,269.90,265.69,260.26,240.52,250.74,246.05,228.00,227.24,236.48,237.37,234.67,241.53,247.05,239.82,253.43,252.79,250.84,260.41,249.70,240.50,247.14,258.18,327.72,488.19,446.33,251.12,255.69
2004-09-06 22:15:40+00:00,L7,238.90,204.89,230.01,,,,,,202.05,215.29,236.56,314.67,271.83,232.66,228.21,228.95,236.96,264.48,227.87,226.19,223.27,,,,,239.63,229.92,225.85,216.24,237.40,255.62,263.70,242.47,227.94,220.58,210.42,205.68,226.60,245.37,252.81,247.89,259.46,,,,,,,,,,,,,,,,,235.22,217.25,233.17,229.35,217.05,213.62,221.22,228.42,228.11,232.55,,,,,230.09,241.15,229.06,224.88,234.59,243.11,296.15,434.76,488.41,235.51,243.52
2004-09-30 22:11:09+00:00,L5,282.03,258.00,274.56,313.84,398.98,385.04,386.06,379.05,331.25,470.09,,358.13,322.41,272.93,955.17,834.81,994.89,379.40,243.54,243.99,305.26,279.94,377.14,373.46,387.00,401.17,498.53,368.67,387.93,379.21,482.62,437.86,421.16,372.08,326.49,,288.59,306.07,304.37,283.86,278.70,275.16,271.80,255.78,252.37,239.49,228.36,232.66,228.74,202.14,214.98,229.18,224.40,237.51,233.64,234.66,254.85,252.16,245.27,231.43,233.00,230.88,215.18,221.20,225.99,229.12,230.52,239.85,241.07,232.91,249.90,,,,,,,,,,,,
2004-10-01 22:09:21+00:00,L7,,,260.24,,374.26,373.40,368.58,351.41,314.47,304.62,,,,,967.32,842.31,975.14,,,,,474.22,462.29,345.37,371.54,396.95,472.35,357.06,383.87,,,,434.27,369.15,329.31,,,,,,263.19,267.04,265.35,258.17,,273.50,237.23,245.57,239.61,217.51,,,,,,,,,,,,,,,,,,234.41,237.41,227.91,244.00,239.82,243.94,253.78,,,,,,,,,
2004-11-01 22:11:49+00:00,L5,268.08,236.79,245.74,264.73,346.02,344.49,341.09,295.18,303.60,296.96,317.34,349.78,312.99,255.72,965.87,846.04,909.02,306.14,244.14,246.52,255.04,242.25,248.79,247.31,375.04,392.34,467.57,378.13,404.85,437.85,482.55,312.27,414.67,,266.43,228.80,252.30,284.51,277.63,271.06,264.80,262.74,262.73,253.66,245.86,222.32,224.59,237.42,237.19,216.11,227.08,246.25,230.85,241.62,237.69,241.54,254.52,251.17,237.99,226.18,241.31,236.65,222.41,227.90,230.44,235.67,239.44,235.90,241.07,233.24,246.87,244.78,243.10,255.53,245.65,239.05,248.21,252.16,327.55,499.80,499.52,248.33,250.07
2005-01-13 22:07:16+00:00,L5,,,,,,,,221.76,211.49,277.92,293.26,335.41,308.66,253.26,995.59,998.17,877.01,301.10,228.29,227.37,229.56,225.09,240.81,241.18,345.28,378.30,395.78,493.44,459.07,,,,,,,,,,281.99,256.39,255.87,261.55,258.05,254.85,246.45,217.40,218.11,231.90,222.33,201.70,216.62,235.35,218.29,236.34,220.10,232.56,246.82,245.39,234.52,216.62,233.77,233.31,213.08,209.06,218.34,220.22,225.83,224.95,227.85,223.53,239.34,229.38,237.86,242.83,240.69,229.59,233.84,238.14,286.24,383.32,235.19,236.30,242.25
2005-01-28 22:16:23+00:00,L7,,,252.76,270.62,355.05,351.20,350.38,233.56,269.44,295.83,302.19,,,,973.86,998.63,870.32,,,,,494.22,251.83,259.67,378.78,392.39,469.64,386.87,419.36,,,,413.23,,,,,,,,,266.98,260.17,246.90,255.60,,225.33,231.06,232.29,193.67,214.87,232.34,225.06,235.14,227.38,238.73,247.94,248.71,234.36,217.82,235.10,231.78,213.19,221.88,,,,,238.47,234.99,249.65,240.80,243.67,249.41,237.33,232.30,242.41,265.06,34.57,104.41,154.21,120.61,
2005-03-26 22:10:28+00:00,L7,266.91,238.73,248.86,277.37,,,,,302.93,303.22,312.67,348.26,321.96,,479.88,474.15,994.77,666.50,595.96,,280.14,383.34,,,,,296.90,353.87,384.10,368.73,493.15,444.18,463.45,,326.59,,289.13,302.22,304.58,274.91,268.28,274.05,,,,,,,,,,,,,,,,259.26,250.21,232.82,243.23,235.63,223.10,224.92,226.22,237.18,237.29,242.99,,,,,245.94,257.16,248.33,236.31,252.39,259.27,321.95,493.62,446.57,245.85,253.68
2005-04-02 22:16:37+00:00,L7,,,217.53,189.88,220.10,239.34,213.48,212.29,208.50,211.63,222.84,,,,,,,,,,214.76,213.08,219.23,220.63,216.32,214.50,217.94,219.28,205.11,,,,,,,,,,,,238.19,248.75,248.96,246.55,231.44,210.84,214.52,225.86,229.19,199.31,222.29,224.43,214.71,214.48,214.45,220.56,235.12,230.18,226.63,213.69,232.27,224.90,209.77,,,,,224.36,233.07,222.71,233.26,223.44,226.07,236.67,225.20,218.45,236.97,25.78,67.90,105.72,,,
2005-04-11 22:10:46+00:00,L7,265.72,241.66,252.99,288.13,380.21,360.41,362.60,335.34,314.18,306.85,,,,485.73,957.04,872.57,960.24,,620.42,226.33,266.23,464.01,487.52,363.82,353.21,384.28,452.17,,,,488.62,441.35,428.99,358.21,306.58,,275.54,287.78,290.22,267.92,263.45,270.53,265.28,253.14,254.85,250.21,226.88,246.80,257.20,239.75,228.54,246.96,233.94,246.17,236.14,244.16,254.05,251.53,241.40,223.52,,,,,,216.47,220.71,230.71,235.10,235.18,243.21,239.37,238.97,,,,,,270.29,445.73,487.68,239.97,246.62
2005-04-27 22:10:45+00:00,L7,269.82,253.95,265.49,319.02,386.98,388.97,382.66,364.91,,,,345.12,310.93,260.23,579.13,785.39,310.39,355.83,585.50,,513.66,386.31,486.89,,,,,,387.42,368.58,487.40,308.48,418.96,358.55,319.68,,287.25,298.00,294.76,266.31,265.91,268.03,263.41,255.69,,273.08,232.19,235.01,238.84,206.75,229.53,245.50,248.21,,,,,,,,,,213.63,218.51,222.28,228.24,227.68,235.27,244.29,239.66,245.17,,,,,,,,,,25.09,,
2005-05-21 22:08:08+00:00,L5,,,,,,,,,,,,278.00,310.62,,987.13,911.30,862.93,341.14,401.06,,432.83,483.59,-38.33,31.27,240.21,281.46,412.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.96,-80.53,,,,,,,,,,,,,,,,,226.39,78.74,,,,127.94,198.45,117.71
2005-06-05 22:16:29+00:00,L7,240.05,217.63,233.43,248.44,297.77,306.79,307.75,240.39,271.23,269.58,277.58,,,,935.99,,,,,,,,,,471.16,429.06,497.85,360.71,,,478.02,445.83,428.45,,246.93,220.86,234.89,257.46,271.87,259.28,264.21,272.90,269.80,260.98,248.57,227.96,230.48,240.15,237.43,205.43,225.89,250.20,233.24,246.51,239.03,242.29,259.57,257.94,239.94,232.17,244.92,233.55,,,,,230.96,242.53,242.18,239.74,250.92,245.33,247.22,259.52,253.10,247.11,,,,,,,
2005-06-13 22:14:31+00:00,L5,241.38,216.18,235.69,247.97,278.22,311.47,299.16,249.66,273.06,272.24,266.21,335.47,313.37,248.79,971.57,986.36,,,,,,,,,,,419.28,407.27,448.30,496.43,301.77,282.53,275.38,236.53,223.36,,,235.20,253.63,253.63,253.11,257.75,261.28,254.98,247.69,226.81,223.79,235.19,229.35,215.62,228.29,244.42,235.46,239.58,241.82,240.33,257.29,257.86,239.53,223.85,236.91,228.78,218.85,225.18,227.29,236.95,228.45,229.88,241.00,223.61,241.02,237.40,248.73,247.08,241.96,230.39,247.54,252.38,312.81,435.39,497.81,496.24,243.29
2005-06-14 22:10:13+00:00,L7,249.77,,,,,,221.97,218.09,217.92,228.27,244.48,327.23,299.52,244.11,241.24,235.36,270.64,281.05,235.27,230.41,,,,,,,,,,246.81,267.00,269.60,259.33,237.41,225.59,215.86,216.85,236.43,255.64,,,,,,,,234.44,239.71,245.98,209.21,228.44,245.50,229.30,243.82,232.79,244.36,251.90,251.96,241.11,224.39,242.54,234.08,214.03,218.52,221.56,229.69,,,,,240.03,228.55,236.53,248.13,245.50,232.00,244.60,251.51,306.23,354.80,242.29,242.60,263.93
2005-06-21 22:16:23+00:00,L7,,,,,276.91,318.82,,,376.65,383.17,,,,,,,939.01,,,,218.01,213.89,232.20,224.36,230.54,323.26,311.15,250.31,198.33,107.07,,,,,,,,,,259.92,253.41,261.41,270.13,253.77,251.07,231.02,229.93,237.72,239.86,205.30,231.31,251.20,238.53,242.69,241.55,243.55,250.60,,,,,,,,,,,,,,,,,104.66,,196.17,220.57,158.24,154.58,,29.01,,
2005-07-16 22:10:12+00:00,L7,230.77,205.12,224.99,195.91,231.30,261.49,214.12,217.00,,,,,237.87,228.58,236.11,228.26,234.82,271.40,,,,,,,,,,,,230.14,249.63,247.03,245.09,221.41,219.52,208.15,206.63,,251.67,247.38,244.61,263.08,266.00,253.76,250.78,219.82,228.98,237.72,236.05,209.76,228.59,243.18,222.66,239.42,227.55,241.03,270.58,,,,,,,216.74,221.26,227.45,223.65,234.21,231.11,226.45,240.41,233.02,,,,,,243.99,306.00,476.27,486.80,236.57,243.01
2005-08-09 22:08:46+00:00,L5,270.26,241.73,252.03,270.91,335.63,329.16,333.61,310.34,290.06,279.30,293.67,347.81,328.41,259.08,955.23,839.35,967.61,320.64,,,,,,,,392.79,495.98,364.24,392.08,417.24,483.57,319.33,422.31,,281.85,237.67,267.58,292.21,287.55,265.94,266.15,278.15,271.59,281.61,251.43,229.94,219.91,237.92,244.36,218.50,231.92,248.87,236.00,246.17,240.24,247.53,251.25,249.67,243.84,227.28,235.78,234.00,216.34,225.70,225.42,228.45,238.03,234.92,242.92,224.78,242.07,231.30,238.90,,,,,,,,,,
2005-08-17 22:10:30+00:00,L7,,,,,316.59,609.81,340.89,414.80,492.01,278.86,305.59,,,,,,,,,,,,,,,,,,,,,,,,380.23,,,,,,,,,,,,,,,,,,,,,,,349.81,,384.16,,,,,,,224.62,235.26,249.41,245.77,247.62,249.44,245.81,252.74,237.34,,,38.76,63.04,,,,
2005-09-02 22:10:22+00:00,L7,,,,254.71,306.09,310.01,303.77,261.90,290.34,274.18,290.04,343.51,314.62,,926.88,736.82,996.23,,,,,443.59,490.04,235.50,419.00,427.02,494.90,358.38,382.87,359.01,,,,,,,,,,,,,268.45,261.14,253.80,240.35,229.91,245.48,244.81,220.58,228.62,248.02,244.56,248.62,246.06,246.92,267.10,255.45,247.96,230.10,244.00,241.59,222.76,226.47,,,,,238.09,227.71,246.70,240.68,248.80,255.60,247.85,237.67,250.18,271.56,,105.76,10.49,21.31,16.28
2005-09-09 22:16:04+00:00,L7,257.25,,,,,,223.28,226.14,219.31,236.49,249.22,322.21,302.22,239.91,223.92,223.79,246.47,278.69,225.27,220.58,,,,,249.34,265.77,252.26,246.49,258.67,492.20,296.27,290.01,,260.41,221.76,209.86,,,278.33,,,,,,,,,226.28,227.96,,219.21,,,230.90,221.26,228.68,236.85,234.69,224.74,213.04,227.36,226.31,206.03,210.32,216.74,216.75,224.67,,,,,230.24,229.11,246.47,232.59,226.88,235.01,240.49,274.73,233.17,231.17,231.44,241.34
2005-09-10 22:09:19+00:00,L5,232.10,205.54,229.95,229.82,235.13,252.94,222.11,218.79,222.77,224.53,241.52,316.12,274.57,235.64,226.71,228.56,240.63,266.52,229.21,232.84,226.43,225.49,237.42,228.76,237.71,240.60,230.37,234.22,225.94,235.15,252.47,257.86,250.22,219.53,214.79,205.02,210.56,219.10,244.78,243.15,243.47,254.62,256.99,249.91,243.73,217.19,226.71,226.21,237.21,212.31,220.10,238.58,220.52,224.54,216.18,227.37,236.51,233.91,226.13,214.54,234.28,226.69,215.96,212.21,219.03,223.75,229.45,236.92,231.77,224.23,238.69,227.53,236.69,241.68,240.45,224.44,233.67,245.22,284.34,442.38,491.40,228.42,237.52
2005-09-17 22:15:06+00:00,L5,,,,,,,,,,,,,,247.51,920.70,767.86,970.18,286.00,233.00,226.80,223.38,232.49,251.75,239.47,409.37,422.06,503.02,359.46,382.01,371.85,484.21,454.18,415.33,,243.63,224.71,245.99,263.10,279.30,269.41,260.00,266.53,266.40,257.57,250.48,228.59,232.46,238.60,241.59,207.54,226.13,247.35,232.28,248.47,236.86,236.91,255.31,246.13,236.99,222.53,239.00,227.25,217.72,217.13,224.17,231.19,235.90,242.85,242.60,234.33,246.14,243.85,247.01,250.47,244.76,227.58,240.76,248.23,327.40,502.52,501.34,248.65,253.67
2005-09-18 22:10:15+00:00,L7,255.24,220.77,235.48,252.13,471.29,338.27,388.07,438.33,363.98,,,,,,983.13,858.04,975.80,,,,,,489.50,,383.12,382.89,439.16,354.55,,,471.57,442.58,430.96,362.57,320.47,217.13,283.14,298.89,304.39,269.15,265.14,268.10,265.34,258.47,,284.23,236.06,241.25,246.00,209.52,224.91,240.76,227.63,248.64,245.08,247.34,260.48,258.85,250.20,235.38,230.79,238.92,,,,,225.33,230.19,234.70,234.86,243.70,242.33,242.05,252.40,254.19,,,40.22,37.23,,,241.53,251.15
2005-09-25 22:16:02+00:00,L7,,,,188.45,224.19,243.30,215.87,214.40,211.56,211.07,227.57,265.05,220.92,,,,,,,,,219.52,227.16,227.24,221.10,223.72,220.19,223.14,214.07,222.60,,,,,,,,,,,,,,,,,,,,,,,,,,,232.20,229.45,222.31,212.06,233.06,225.05,211.12,216.13,,,,,233.14,223.57,228.07,224.31,227.99,233.76,221.56,216.25,227.31,236.95,248.20,133.22,,,
2005-10-11 22:16:02+00:00,L7,,,,,221.37,243.01,215.72,213.11,210.56,215.15,227.16,269.90,242.59,,,,,,,,,,222.35,224.76,222.40,222.99,219.54,222.75,214.99,224.42,,,,,,,,,,,,,246.62,240.44,231.79,208.23,219.86,226.52,216.18,196.50,213.57,219.43,211.45,206.57,205.84,214.48,228.08,225.58,213.02,207.55,218.86,214.83,204.85,205.17,,,,,223.35,205.68,219.39,213.11,206.32,223.70,214.25,202.29,213.64,224.69,247.59,150.21,181.78,,
