dates,satname,nzd0392-0000,nzd0392-0001,nzd0392-0002,nzd0392-0003,nzd0392-0004,nzd0392-0005,nzd0392-0006,nzd0392-0007,nzd0392-0008,nzd0392-0009,nzd0392-0010,nzd0392-0011,nzd0392-0012,nzd0392-0013,nzd0392-0014,nzd0392-0015,nzd0392-0016,nzd0392-0017,nzd0392-0018,nzd0392-0019,nzd0392-0020,nzd0392-0021,nzd0392-0022,nzd0392-0023,nzd0392-0024,nzd0392-0025,nzd0392-0026,nzd0392-0027,nzd0392-0028,nzd0392-0029,nzd0392-0030,nzd0392-0031,nzd0392-0032,nzd0392-0033,nzd0392-0034,nzd0392-0035,nzd0392-0036,nzd0392-0037,nzd0392-0038,nzd0392-0039,nzd0392-0040,nzd0392-0041,nzd0392-0042,nzd0392-0043,nzd0392-0044,nzd0392-0045,nzd0392-0046,nzd0392-0047,nzd0392-0048,nzd0392-0049,nzd0392-0050,nzd0392-0051,nzd0392-0052,nzd0392-0053,nzd0392-0054,nzd0392-0055,nzd0392-0056,nzd0392-0057,nzd0392-0058,nzd0392-0059,nzd0392-0060,nzd0392-0061,nzd0392-0062,nzd0392-0063,nzd0392-0064,nzd0392-0065,nzd0392-0066,nzd0392-0067,nzd0392-0068,nzd0392-0069,nzd0392-0070,nzd0392-0071,nzd0392-0072,nzd0392-0073,nzd0392-0074,nzd0392-0075
2020-11-30 21:40:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09 21:33:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.87,396.56,398.25,395.52,390.18,,,,,,356.72,355.49,356.25,355.24,344.63,343.93,341.04,344.92,,,,,,347.99,353.00,353.24,360.91,353.55,355.78,349.80,348.17,,,,,,359.55,361.56
2021-01-17 21:36:53+00:00,L7,330.92,313.07,300.81,293.56,297.45,318.52,315.72,321.38,296.29,311.49,,,,351.50,349.22,342.62,342.67,342.37,341.24,341.57,348.57,357.96,348.58,352.55,,,354.16,354.98,355.13,354.77,363.88,353.18,341.82,325.91,337.75,318.93,,,,374.65,380.88,374.78,373.92,364.70,364.45,367.22,362.92,368.64,364.71,,,,369.27,364.55,364.06,365.32,363.30,358.46,361.11,363.60,362.38,353.45,361.17,,,,373.70,371.94,378.24,375.14,378.94,381.38,383.25,373.24,378.00,381.02
2021-01-25 22:19:43+00:00,L8,,,,,,310.47,294.63,288.31,290.19,295.18,303.80,312.44,328.11,326.47,325.99,327.36,332.11,324.83,332.18,333.92,337.02,346.34,349.14,351.24,353.02,355.91,358.56,359.73,357.38,358.61,365.01,369.29,374.80,378.96,381.02,382.62,383.61,384.40,381.87,377.86,380.77,374.69,377.57,377.59,375.95,372.12,367.64,369.94,364.81,368.81,361.04,358.45,359.02,358.40,357.16,353.83,353.28,359.23,359.72,362.14,362.99,362.33,363.13,362.07,,,,,,,,,,,,
2021-02-03 22:13:56+00:00,L8,,,,,351.68,369.25,348.85,344.66,335.36,331.67,353.01,355.95,361.72,359.93,365.35,364.56,367.82,368.21,364.35,363.79,365.54,368.16,378.04,381.79,389.59,392.23,389.90,389.92,389.00,387.11,397.34,401.17,403.83,405.25,404.98,407.83,406.03,402.58,405.73,402.86,403.74,401.58,397.27,396.92,393.55,391.52,389.77,389.19,389.87,386.74,384.82,382.32,384.89,381.02,378.94,384.05,382.68,386.19,379.91,382.86,384.41,382.47,390.14,387.98,391.42,391.98,390.82,393.97,396.21,395.46,399.34,405.77,406.72,408.80,407.41,408.45
2021-02-10 22:20:05+00:00,L8,282.56,271.82,273.59,272.58,279.13,297.01,287.21,280.40,281.12,288.57,298.58,305.27,317.26,324.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11 21:29:16+00:00,L7,305.63,280.06,278.48,282.86,292.66,305.10,292.50,,,,,,,326.18,324.66,327.47,335.90,325.20,329.96,329.78,333.86,,,,,,348.20,346.25,355.16,353.97,358.06,358.42,367.56,368.26,,,,,,374.74,368.70,370.28,362.96,360.93,356.86,355.49,350.18,,,,,,352.66,350.61,350.64,350.57,349.89,347.50,348.63,348.21,,,,,,,353.85,356.94,351.58,358.92,362.17,365.67,371.18,,,
2021-02-19 22:13:27+00:00,L8,,,,,,,,,,,,,373.57,365.57,355.45,351.96,353.71,357.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06 21:33:18+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 21:25:30+00:00,L7,,,,,,,,307.22,298.82,308.91,320.84,332.10,349.01,363.51,,,,,,,347.80,347.91,352.56,356.82,362.97,365.45,364.31,363.37,,,,,,378.06,381.16,387.96,385.42,385.30,386.35,379.47,382.86,,,,,,,367.10,364.34,365.32,361.44,359.99,358.43,363.21,,,,,,,362.40,367.64,372.11,368.24,374.80,374.50,381.85,,,,,,,385.69,383.93,381.43
2021-04-07 21:30:43+00:00,L7,,,,284.95,293.88,311.76,302.68,292.87,292.42,286.73,288.84,316.79,327.80,328.10,324.30,,,327.91,325.98,331.13,331.81,337.67,344.56,344.88,358.10,351.95,347.89,356.93,,,370.51,370.43,364.66,373.63,378.69,374.38,371.32,369.39,374.12,368.24,371.18,,,,367.16,366.08,356.87,357.91,355.05,352.09,349.95,361.11,346.47,349.34,,,,349.51,349.82,349.11,352.53,352.26,353.41,352.18,353.49,353.50,359.65,,,,365.95,363.41,362.08,357.23,355.64,278.20
2021-04-08 22:13:08+00:00,L8,295.40,270.03,285.83,,389.45,428.07,,,291.18,287.71,297.49,310.84,326.35,329.30,333.01,324.14,323.54,317.20,322.11,324.51,334.00,337.65,341.76,336.60,342.01,355.85,354.05,344.36,349.25,350.69,351.37,355.90,353.84,365.46,360.23,369.04,378.96,379.16,384.52,378.04,373.28,366.79,368.71,360.31,360.46,358.46,355.94,348.49,342.51,339.62,344.80,342.82,339.84,340.74,344.14,349.00,348.33,347.85,348.64,353.96,357.42,357.66,,,,,,,,,,,,,,
2021-04-16 21:24:10+00:00,L7,,294.32,291.40,302.84,,,,,,,293.44,308.13,332.60,333.46,334.01,328.48,320.88,330.88,,,,,,,346.39,349.02,349.14,,345.48,355.85,351.36,,,,,,,367.32,362.26,,,623.83,613.57,365.50,360.59,,,,,,,358.35,354.54,389.53,342.99,353.80,349.23,344.77,,,,,,347.04,356.43,355.17,457.76,492.27,352.80,357.24,361.38,,,,,
2021-04-23 21:29:22+00:00,L7,,252.36,,,,294.62,288.81,282.06,271.70,273.61,269.27,277.64,292.22,301.49,309.39,,,,314.94,311.89,317.28,326.77,331.63,330.69,329.38,337.14,339.91,,333.89,,,343.35,353.91,356.41,367.61,366.94,357.02,358.95,361.35,363.65,,358.45,,,351.94,353.37,349.96,,,,,334.07,336.34,327.22,332.71,,,335.30,334.24,,357.86,347.38,341.80,342.15,341.00,336.64,328.36,346.52,324.63,,,152.88,224.93,339.51,323.90,319.07
2021-05-02 21:22:49+00:00,L7,361.63,339.65,,,,,,,332.74,326.51,336.29,332.90,345.81,361.34,368.11,345.51,,,,,,,357.97,368.71,362.01,369.82,386.48,367.39,369.31,,,,,,,394.91,395.19,386.03,387.08,402.83,378.69,386.32,,,,,,,367.15,,,388.23,361.25,374.02,370.42,373.19,,,,,,368.32,373.78,377.43,386.08,369.67,378.58,385.31,376.57,,,,,,287.27,258.30
2021-05-25 21:26:40+00:00,L7,,,268.62,272.96,285.82,310.98,286.92,278.11,264.15,269.91,265.65,283.79,295.48,299.35,,,315.28,310.31,317.81,300.15,317.51,314.10,316.62,318.17,329.98,326.85,327.52,,,,,,,,,,,,,,,,348.46,342.69,345.24,343.83,340.15,,,,,340.01,324.36,,,326.79,328.35,331.73,323.26,,326.10,330.85,324.93,334.67,352.16,339.48,337.45,,,,,345.45,322.49,,,
2021-06-02 22:19:21+00:00,L8,,334.37,,,,,,,,,,,,,,,,,,341.80,342.66,350.16,359.10,356.72,367.70,369.74,370.09,367.89,368.91,368.65,374.04,376.12,379.92,380.77,386.16,387.09,383.62,387.18,386.22,384.76,377.93,379.35,377.25,380.88,385.75,380.31,377.02,376.36,372.24,362.11,361.02,361.45,365.86,364.78,364.86,363.52,365.65,364.47,366.03,364.84,371.23,373.10,370.23,373.22,370.55,,,,,,,,,,,
2021-07-12 21:22:40+00:00,L7,331.74,298.73,300.62,298.59,291.99,298.33,295.54,296.95,,,312.48,317.22,327.32,,,317.16,324.80,322.00,332.56,303.22,323.71,,,339.29,343.46,344.59,335.33,,,,,,,,105.75,,,,,,,368.62,364.31,353.07,341.64,334.31,336.67,,,,,331.18,348.42,343.48,331.00,335.89,325.31,341.69,356.75,,,,,,340.16,,352.02,,,,,,,,,
2021-07-21 21:16:07+00:00,L7,,,,,534.00,,106.42,,,,,,507.85,,,,,,,,,,,,,,511.99,,,,,,,,,,,,,,,366.39,320.73,297.74,477.99,568.82,500.78,,,,,,,169.07,264.31,337.51,410.09,596.84,623.96,,577.04,,,,,,,,,341.83,644.04,519.96,416.56,,,
2021-08-06 21:14:18+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.18,,,,331.90,,,,,,350.58,,,,,355.21,356.65,347.54,,,,,,353.13,348.24,348.42,369.78,363.24,368.92,361.80,361.73,,,,,,,365.97,341.88,297.29
2021-08-29 21:18:28+00:00,L7,,294.24,297.77,295.68,312.02,322.40,332.87,312.14,325.97,,,,342.06,338.96,325.23,325.22,334.63,336.30,338.11,344.35,,,341.15,,,352.96,352.48,353.84,351.83,357.93,353.40,359.37,359.37,372.31,371.80,370.10,,,374.36,379.36,376.54,380.51,387.65,374.31,375.41,364.54,360.78,,,,,360.01,358.57,354.09,349.99,363.55,348.62,349.59,354.04,,353.69,353.09,,,367.58,366.44,370.01,381.85,368.05,368.90,364.87,367.01,357.66,378.50,272.25,265.45
2021-08-30 22:14:02+00:00,L8,326.54,305.25,306.01,314.53,325.57,338.71,337.52,337.07,336.09,334.88,336.67,345.80,359.60,350.53,341.83,342.06,346.95,351.45,348.08,353.31,355.85,351.88,358.70,365.22,372.44,368.00,368.78,369.55,370.10,373.32,379.40,379.24,382.82,382.99,390.01,396.38,391.60,390.84,395.72,398.78,394.73,392.19,393.04,398.93,392.49,387.18,374.84,373.06,367.41,373.25,376.15,373.20,375.35,371.33,372.81,372.41,371.15,368.81,371.40,379.83,374.43,378.73,376.52,379.00,375.65,383.71,385.50,387.48,387.31,389.07,391.80,388.96,387.09,388.51,386.75,385.64
2021-09-14 21:17:04+00:00,L7,312.50,294.64,,,,323.75,322.99,319.51,312.06,308.83,310.55,314.79,327.48,331.38,331.99,329.15,,,,,,,349.53,348.38,345.13,354.35,351.12,358.48,353.39,,,,368.44,362.03,369.30,375.59,375.35,373.37,369.48,366.63,362.29,371.03,372.84,,,368.63,367.84,,,350.15,356.65,354.74,358.85,349.00,348.14,349.38,,,355.93,355.55,356.20,359.70,356.93,363.80,361.89,367.68,362.87,353.73,359.51,,,366.14,363.98,279.45,281.78,292.81
2021-09-15 22:13:41+00:00,L8,320.11,290.41,294.84,306.29,321.12,334.45,328.68,330.00,328.42,324.47,325.21,329.27,341.45,341.87,334.94,340.12,341.73,343.26,341.66,342.29,349.83,346.52,355.20,360.39,366.68,364.63,366.28,364.72,367.70,367.87,369.98,369.56,371.71,375.23,382.30,386.81,388.62,388.89,387.75,387.45,388.68,389.63,390.22,388.39,385.82,380.03,374.62,379.02,375.13,374.31,375.60,372.81,371.18,368.59,367.46,367.77,365.50,363.20,366.57,369.48,366.18,369.32,374.17,376.27,377.36,377.11,381.77,381.61,382.72,382.89,379.28,380.26,379.24,374.82,376.58,381.10
2021-10-08 22:19:59+00:00,L8,290.71,275.67,276.61,290.88,299.92,313.28,300.32,290.15,299.19,303.27,303.30,307.48,320.91,318.19,316.10,317.57,318.06,322.03,328.09,328.46,331.05,340.46,345.50,342.92,344.61,344.34,351.01,347.66,356.43,354.71,355.13,359.48,355.57,360.46,360.67,360.85,366.09,365.28,364.55,372.41,373.83,368.15,365.68,365.17,359.01,359.03,351.64,358.93,348.17,344.59,353.28,350.25,350.53,347.80,344.53,341.82,344.42,344.73,340.03,348.64,345.91,354.24,353.19,358.99,359.83,358.96,362.78,361.23,367.44,363.53,357.50,347.89,342.17,332.13,337.89,336.73
2021-11-02 22:14:13+00:00,L8,288.66,269.26,284.89,294.97,308.26,318.34,310.94,305.11,297.55,298.38,300.02,311.26,334.65,332.35,327.06,321.47,320.57,318.57,321.04,335.95,334.59,343.20,348.26,348.62,353.35,354.66,355.65,354.19,351.83,355.30,359.16,362.21,367.74,370.01,369.51,374.11,376.29,373.69,375.81,376.43,378.41,376.06,380.57,368.75,369.52,362.29,360.66,358.92,357.04,354.48,351.60,347.53,345.47,350.06,345.01,356.05,352.74,353.18,357.52,355.88,355.03,351.20,351.76,358.94,361.79,358.43,363.19,362.14,370.90,374.00,362.08,362.33,362.12,357.62,359.61,361.71
2021-11-16 22:19:19+00:00,L9,275.47,270.24,281.52,289.72,308.06,319.54,298.14,292.76,292.77,295.04,297.70,307.50,320.04,323.12,322.30,313.14,319.09,319.82,321.31,325.88,329.67,330.48,333.79,333.92,339.06,349.06,349.14,345.54,350.50,348.63,348.66,348.87,355.78,353.85,355.59,357.23,360.08,369.48,370.04,368.54,373.93,366.91,360.64,362.56,360.67,358.31,350.71,347.07,341.86,350.21,361.75,349.23,344.98,341.27,336.19,338.09,333.59,346.21,349.91,351.66,352.91,360.48,347.19,354.12,351.58,359.15,365.70,358.15,362.60,367.69,352.40,357.26,341.70,328.65,350.92,336.52
2021-11-18 22:13:44+00:00,L8,301.64,277.18,287.65,305.41,321.34,329.66,316.38,307.30,306.46,313.89,321.39,330.01,339.00,338.04,335.98,332.40,335.54,334.03,329.53,328.17,336.54,342.22,350.87,349.44,354.82,361.36,361.91,365.26,364.63,364.40,364.51,369.12,375.66,377.78,381.35,382.84,385.07,384.03,382.77,381.29,379.30,388.70,384.07,384.79,382.51,383.33,375.88,377.13,371.82,366.11,368.40,367.20,363.42,358.82,358.79,358.24,363.15,363.71,369.65,372.77,376.69,373.76,372.06,377.70,374.19,377.65,378.77,378.07,380.98,382.40,384.14,381.35,379.85,373.82,375.70,374.88
2022-01-04 22:19:51+00:00,L9,371.77,,309.06,,479.24,403.01,336.11,334.71,325.70,317.57,317.77,337.11,340.04,338.91,337.31,326.34,325.89,322.84,324.85,322.25,328.66,335.09,339.71,347.25,353.43,355.74,348.38,348.92,358.62,358.30,359.54,367.15,363.14,361.33,364.33,384.15,380.41,381.79,386.97,390.59,385.74,382.83,379.98,383.00,376.32,376.56,368.02,370.78,362.03,350.09,,612.09,597.06,590.54,565.28,513.07,494.26,446.07,431.04,369.02,370.90,372.37,366.55,374.72,371.31,369.06,367.66,375.47,370.47,373.27,370.96,368.96,364.04,356.96,356.74,340.54
2022-01-12 22:19:49+00:00,L8,300.17,288.77,296.19,305.30,316.82,331.66,333.95,333.97,320.12,322.95,327.51,346.52,351.38,354.75,342.28,336.44,328.21,328.51,331.16,325.87,330.48,334.20,357.00,356.98,360.02,357.04,356.85,360.56,363.46,368.65,373.72,367.53,369.88,372.26,374.35,379.50,385.10,384.41,385.12,391.89,388.63,390.61,392.20,380.21,377.26,373.08,376.44,368.40,376.48,367.49,364.83,362.12,361.08,356.10,366.64,364.74,361.65,363.30,372.43,367.90,376.52,375.83,380.87,373.53,372.87,377.99,376.73,374.50,379.75,379.09,379.31,370.85,369.24,371.47,372.01,377.09
2022-01-13 22:14:02+00:00,L9,302.63,283.74,290.85,304.12,314.06,334.02,335.12,329.84,316.80,316.17,321.41,336.85,349.56,348.28,339.74,334.23,328.40,332.77,334.84,328.90,334.51,342.65,356.31,358.41,355.77,363.04,365.38,369.51,365.92,366.10,368.72,371.17,373.25,374.18,379.38,384.90,385.48,381.30,381.91,385.12,389.70,384.55,384.28,383.24,381.23,374.95,375.43,373.33,369.13,367.93,362.35,361.22,362.39,359.89,360.24,363.13,367.40,372.39,377.93,374.57,376.38,378.79,377.30,374.78,370.69,374.20,380.93,378.18,375.20,380.81,376.53,372.99,376.85,371.42,370.41,372.24
2022-01-21 22:13:35+00:00,L8,,,,,,,348.41,340.63,331.04,329.28,337.30,350.03,357.53,364.15,351.16,343.62,341.32,340.36,344.35,339.22,344.22,349.54,351.52,356.54,360.42,361.79,366.16,366.71,363.47,371.18,370.45,371.04,372.09,376.31,380.31,388.93,383.46,387.40,386.64,385.33,388.86,392.45,386.78,386.73,387.23,380.71,378.29,369.06,369.97,373.40,371.37,366.98,364.41,360.72,360.11,364.45,369.43,373.50,370.95,372.49,374.41,382.36,382.40,388.15,385.80,,,,,,,,,,,
2022-01-28 22:19:43+00:00,L8,299.49,280.49,286.45,306.10,323.32,337.19,343.92,332.35,327.84,323.35,327.23,334.00,352.66,349.77,347.79,338.80,332.92,338.54,333.53,338.14,336.01,344.26,355.00,355.89,361.40,364.35,366.82,365.65,367.45,372.48,374.42,370.88,372.27,376.11,379.51,384.43,387.79,387.98,387.30,390.53,392.19,393.35,390.51,386.28,390.08,382.13,379.76,378.81,375.74,372.31,368.61,367.64,365.75,366.87,364.33,368.48,368.66,377.36,374.56,376.98,373.66,379.72,379.31,379.01,379.57,379.13,376.72,377.62,374.77,378.46,381.39,381.13,380.79,374.61,374.32,375.52
2022-01-29 20:58:23+00:00,L7,293.70,,,,,,,,304.29,305.28,315.58,329.28,340.99,341.07,334.35,,,,,,,341.87,349.49,352.88,355.69,352.43,356.92,358.25,,,,,,,373.26,374.30,377.56,380.77,383.13,382.78,384.71,384.76,,,,,,,366.53,364.22,360.51,355.40,356.85,356.97,349.18,,,,,,,362.63,362.14,367.61,368.05,368.27,362.04,364.82,,,,,,,351.64,348.89
2022-01-29 22:14:05+00:00,L9,308.14,282.82,292.62,304.40,327.00,335.66,332.04,323.49,313.89,313.07,317.86,338.28,342.92,342.16,339.11,333.00,337.24,333.39,334.35,337.10,334.21,354.31,358.46,360.83,367.88,365.25,365.33,372.04,364.55,372.74,368.80,369.75,374.74,382.43,383.69,387.98,384.62,387.10,388.24,393.53,391.07,391.44,389.03,387.94,384.36,378.38,379.20,377.23,373.27,373.01,369.74,368.61,360.54,364.42,366.73,367.95,370.05,374.23,370.45,374.43,374.85,377.62,383.83,379.58,383.45,378.82,376.19,375.68,372.97,377.28,377.33,375.74,376.91,374.14,373.89,372.65
2022-02-13 22:19:40+00:00,L8,280.58,269.91,274.33,284.26,309.80,318.96,324.10,313.63,301.30,304.72,312.69,318.96,330.06,332.72,323.33,322.08,323.85,325.27,323.16,324.40,332.35,337.53,345.28,348.04,350.24,346.42,351.89,355.75,347.85,349.08,351.16,354.40,355.47,362.82,369.52,369.41,372.90,371.38,382.69,372.45,370.30,370.33,370.16,365.92,364.14,363.31,361.38,359.02,358.51,356.63,356.65,354.84,349.21,351.75,345.42,347.20,342.56,360.73,363.23,355.88,355.31,360.82,358.73,357.85,358.93,352.72,356.47,356.55,363.63,365.88,355.56,359.84,355.98,342.68,349.95,346.31
2022-02-22 22:13:50+00:00,L8,333.92,308.60,310.72,329.34,343.12,366.37,365.97,357.56,353.80,345.91,337.34,334.04,350.55,350.27,346.78,347.95,340.84,340.92,342.16,339.60,345.40,356.21,358.42,364.63,368.86,375.50,372.62,375.42,384.71,387.57,387.58,390.84,391.31,390.43,393.53,391.91,395.27,397.77,399.98,402.65,402.14,402.55,402.35,401.53,390.01,388.60,390.27,385.82,382.44,378.18,381.25,380.85,374.50,379.93,374.43,376.83,374.82,372.42,377.67,380.83,382.50,384.26,390.06,390.56,385.46,390.82,390.41,386.99,385.08,381.40,383.48,383.88,386.36,384.32,385.08,382.74
2022-03-01 22:19:36+00:00,L8,293.53,276.61,280.66,292.27,310.76,327.64,330.35,318.42,310.26,304.51,311.21,319.17,331.36,333.82,331.31,329.45,326.80,327.28,325.16,327.84,333.18,337.50,345.89,347.59,354.49,361.54,362.99,361.24,360.64,363.37,362.69,365.82,363.38,365.90,373.57,372.38,378.12,385.34,378.31,378.45,382.06,380.62,377.94,371.31,367.63,365.33,364.58,362.49,364.17,359.22,356.12,355.10,351.72,352.86,355.71,358.41,355.85,362.89,361.55,358.62,364.70,361.32,357.64,365.83,365.35,369.53,364.51,363.40,364.57,364.28,367.36,366.99,364.58,358.60,358.36,357.22
2022-03-09 21:00:18+00:00,L7,318.14,288.11,293.56,304.57,342.71,359.80,345.42,,,,342.32,348.64,354.83,344.03,354.88,337.13,341.70,342.51,330.44,326.39,336.48,,,361.67,357.90,360.94,365.89,368.40,364.78,366.22,367.03,372.10,379.12,370.20,,,384.44,383.37,382.31,379.44,386.53,381.80,380.93,380.56,374.62,380.80,370.50,372.11,,,,365.51,370.32,360.25,362.41,364.88,364.66,372.06,369.83,,,,,381.42,383.00,390.20,389.44,384.64,371.04,373.96,375.22,367.33,364.68,351.64,,
2022-03-09 22:19:37+00:00,L9,,301.37,302.87,312.19,333.91,350.46,352.77,355.17,354.76,349.56,348.97,353.64,366.45,358.85,352.54,348.51,352.51,350.60,345.08,343.53,347.13,357.67,358.50,367.26,368.61,367.70,373.63,370.45,373.76,375.08,379.80,381.32,387.24,385.96,390.58,397.06,393.66,397.28,398.92,400.79,395.17,393.30,396.96,399.08,395.91,391.63,388.87,388.33,381.02,384.98,380.52,380.91,373.46,373.58,379.49,373.32,367.10,371.64,374.40,370.89,375.86,377.12,385.51,385.89,385.98,387.24,388.87,382.82,382.91,384.68,382.40,378.99,380.77,380.81,385.18,383.68
2022-03-17 22:19:29+00:00,L8,308.17,285.53,271.51,292.94,312.02,321.76,306.01,305.45,288.80,294.71,296.34,304.75,314.74,330.53,334.71,,,,,,,,,,,,,355.15,354.74,357.98,366.97,369.71,368.03,366.78,366.13,369.72,375.55,373.90,376.70,373.22,375.88,379.62,383.32,378.29,377.41,370.12,367.72,361.06,,,,420.54,,,,354.73,362.32,360.98,362.54,359.62,364.81,365.89,366.18,369.46,369.22,373.04,368.49,366.14,362.79,366.78,365.93,364.43,365.99,362.27,365.64,360.03
2022-03-25 20:58:44+00:00,L7,,,,,,100.50,,,,,,,,,,620.65,,,,,,,,,,475.15,,,,,,,,,,,,,,,,,,541.74,534.50,480.48,,,,,,,,,,,143.57,111.72,,,,,,,,,,,,,,,,,,
2022-03-25 22:19:32+00:00,L9,320.24,294.68,295.96,313.01,328.38,349.01,340.57,337.20,336.06,338.11,335.72,344.70,344.60,345.13,341.07,342.14,338.77,339.11,338.51,341.61,342.61,346.46,356.82,366.32,366.96,364.86,367.02,369.19,369.09,366.93,367.77,372.60,375.03,370.57,385.05,387.56,390.99,389.13,388.00,388.94,388.33,390.68,392.16,391.61,391.30,381.15,381.15,366.03,374.96,376.25,370.14,369.44,363.28,360.62,366.36,365.84,364.87,357.09,362.27,359.40,362.16,360.37,367.79,376.26,377.88,383.75,375.80,372.09,366.59,365.85,369.59,373.57,376.38,369.82,376.29,370.95
2022-03-26 22:13:35+00:00,L8,310.90,291.55,285.42,301.50,313.51,337.03,338.78,335.09,334.13,328.39,328.19,331.73,342.44,346.99,339.00,333.96,330.67,335.82,334.04,337.90,339.44,342.62,350.85,355.83,360.18,366.20,365.10,371.19,369.62,370.96,374.86,368.76,365.61,370.74,376.73,381.15,386.91,386.76,386.51,392.74,388.78,386.72,388.42,389.94,385.05,379.99,378.92,375.58,363.89,360.34,362.93,364.96,361.33,361.87,367.09,367.69,367.62,365.45,368.67,364.02,364.61,363.98,368.71,361.29,365.68,372.05,373.48,375.34,369.10,359.74,363.50,369.53,364.01,366.98,365.11,364.86
2022-04-02 22:19:19+00:00,L8,297.66,276.19,270.95,295.49,308.57,326.14,324.01,321.82,310.22,307.40,313.13,316.44,329.83,332.42,328.49,324.87,325.07,323.80,323.56,325.05,328.99,332.28,344.32,345.32,351.96,352.71,350.25,355.48,362.35,360.87,365.86,364.68,368.89,373.82,374.69,380.09,382.37,381.38,378.51,380.99,376.99,375.24,375.96,377.86,364.14,365.63,364.13,359.12,364.03,360.15,358.73,364.30,360.85,361.96,359.37,357.02,358.97,355.65,356.22,358.97,366.69,366.49,363.52,367.09,365.95,368.72,364.60,365.11,368.25,367.18,370.05,364.11,368.73,363.21,368.41,369.11
2022-04-03 20:52:05+00:00,L7,313.38,288.94,278.97,291.35,323.10,337.30,320.20,326.03,324.97,,,,,,332.40,322.34,319.78,319.14,327.06,324.32,331.16,332.66,,,,,,347.40,353.05,355.18,345.99,361.55,371.65,372.87,365.22,,,,,,,369.12,367.99,367.11,378.05,359.70,380.03,,,,,,,,354.27,352.15,349.50,355.84,353.31,,360.05,359.04,,,,,,365.73,358.09,366.46,375.05,348.64,207.20,143.67,159.35,
2022-04-03 22:13:21+00:00,L9,,285.20,281.91,304.74,321.88,336.64,328.94,324.82,318.73,318.05,321.61,326.33,340.03,337.34,339.47,333.97,330.93,329.90,329.96,329.81,335.34,341.29,347.29,352.60,357.61,361.51,358.87,363.05,367.14,363.88,370.29,372.01,372.26,373.41,379.40,382.53,386.82,384.40,382.35,383.65,382.35,381.55,380.69,382.52,378.73,378.98,376.53,374.63,374.12,371.18,368.21,365.14,361.00,362.74,364.31,367.76,366.68,367.01,372.81,368.53,371.71,370.87,372.07,375.43,377.69,378.28,379.30,378.27,375.55,375.42,369.37,370.66,374.83,377.65,371.74,372.26
2022-04-18 22:19:25+00:00,L8,306.75,282.00,275.17,288.51,308.74,327.77,327.51,321.10,315.63,310.51,313.77,316.29,326.74,335.90,329.06,330.66,328.15,330.18,326.43,327.01,332.03,337.81,342.36,346.78,350.39,351.17,353.58,357.07,365.70,369.33,367.86,371.39,368.04,373.86,375.80,378.37,377.01,375.22,374.98,376.75,373.62,370.86,368.75,374.72,376.27,363.08,364.19,360.32,357.60,358.29,356.73,360.02,355.09,353.58,354.37,354.78,352.21,356.75,354.74,352.79,355.59,356.06,363.87,361.42,367.40,365.50,361.55,361.21,362.92,364.75,362.96,366.30,363.98,362.73,364.61,359.13
2022-04-26 22:19:20+00:00,L9,,282.73,277.08,289.17,304.53,331.51,329.40,329.32,319.83,311.12,308.09,315.42,331.16,337.01,334.32,325.40,325.52,320.46,320.25,323.66,326.65,330.94,335.96,349.98,349.89,352.17,354.60,352.27,359.65,360.59,365.16,362.12,363.20,368.20,371.05,376.04,380.33,383.44,381.53,382.71,383.13,376.59,372.46,367.96,366.28,368.61,367.05,365.26,362.61,363.83,363.02,358.51,365.87,361.58,358.17,356.05,356.99,361.96,360.48,361.05,355.09,358.00,355.52,360.18,362.23,361.59,363.89,362.28,358.78,370.41,356.52,356.79,357.35,358.52,361.07,345.85
2022-04-27 22:13:34+00:00,L8,,283.23,276.60,291.08,309.84,332.75,329.56,322.37,315.99,314.49,311.79,316.10,331.64,333.98,330.54,324.85,322.34,323.81,322.44,327.36,330.26,334.01,342.30,345.12,351.44,355.27,358.29,358.62,356.27,358.35,364.87,365.85,360.23,364.60,374.07,379.03,379.28,376.11,375.51,376.54,379.66,376.99,376.81,375.36,379.88,372.97,375.31,367.65,364.81,371.91,360.64,360.02,357.70,356.72,361.57,361.58,356.96,356.77,359.19,359.57,365.02,362.78,364.14,361.66,359.43,361.93,361.89,361.84,360.19,363.20,368.12,366.87,365.27,361.44,361.20,341.71
