dates,satname,nzd0244-0000,nzd0244-0001,nzd0244-0002,nzd0244-0003,nzd0244-0004,nzd0244-0005,nzd0244-0006,nzd0244-0007,nzd0244-0008,nzd0244-0009,nzd0244-0010,nzd0244-0011,nzd0244-0012,nzd0244-0013,nzd0244-0014,nzd0244-0015,nzd0244-0016,nzd0244-0017,nzd0244-0018,nzd0244-0019,nzd0244-0020,nzd0244-0021,nzd0244-0022,nzd0244-0023,nzd0244-0024,nzd0244-0025,nzd0244-0026,nzd0244-0027,nzd0244-0028,nzd0244-0029,nzd0244-0030,nzd0244-0031,nzd0244-0032,nzd0244-0033,nzd0244-0034,nzd0244-0035,nzd0244-0036,nzd0244-0037,nzd0244-0038,nzd0244-0039,nzd0244-0040,nzd0244-0041,nzd0244-0042,nzd0244-0043,nzd0244-0044,nzd0244-0045,nzd0244-0046,nzd0244-0047,nzd0244-0048,nzd0244-0049,nzd0244-0050,nzd0244-0051,nzd0244-0052,nzd0244-0053,nzd0244-0054,nzd0244-0055,nzd0244-0056,nzd0244-0057,nzd0244-0058,nzd0244-0059,nzd0244-0060,nzd0244-0061,nzd0244-0062,nzd0244-0063,nzd0244-0064,nzd0244-0065,nzd0244-0066,nzd0244-0067,nzd0244-0068,nzd0244-0069,nzd0244-0070,nzd0244-0071,nzd0244-0072,nzd0244-0073,nzd0244-0074,nzd0244-0075,nzd0244-0076,nzd0244-0077,nzd0244-0078,nzd0244-0079,nzd0244-0080,nzd0244-0081,nzd0244-0082,nzd0244-0083,nzd0244-0084,nzd0244-0085,nzd0244-0086,nzd0244-0087,nzd0244-0088,nzd0244-0089,nzd0244-0090,nzd0244-0091
2017-02-09 22:07:55+00:00,L7,,371.35,374.78,372.45,380.08,388.72,389.23,388.18,378.24,374.09,370.44,382.17,,,372.97,376.22,377.50,372.81,379.98,386.16,399.08,408.38,412.32,419.70,419.40,,,385.49,390.96,395.48,397.51,389.74,380.33,356.93,342.57,336.89,326.20,,,321.28,327.02,327.94,331.48,337.95,339.73,339.26,325.55,326.53,327.98,336.45,,,347.07,348.55,349.72,349.60,352.47,353.89,355.98,345.66,345.95,347.25,,,352.85,360.18,367.20,374.81,381.15,393.67,396.33,381.60,348.20,305.42,278.27,,,226.81,192.45,164.42,166.12,177.24,184.00,193.41,206.44,259.98,320.07,350.46,357.08,,,
2017-02-17 22:06:21+00:00,L8,394.33,395.22,408.17,418.02,438.91,435.83,431.10,424.61,418.39,424.39,434.02,430.51,421.32,410.04,402.87,406.57,411.28,416.59,423.16,436.61,437.63,448.41,454.27,472.64,486.14,472.02,441.08,435.96,444.03,446.54,440.22,432.35,409.36,386.94,365.00,340.53,331.00,317.27,324.01,,,,314.08,318.65,325.11,319.66,319.60,318.80,332.33,347.04,362.45,364.38,363.77,371.89,382.30,390.10,391.87,391.99,387.40,387.52,410.41,418.81,423.78,,,,,,,,,,,627.75,,,311.30,287.02,297.63,288.42,299.71,355.86,386.27,,449.89,,,,,,,
2017-02-25 22:08:05+00:00,L7,361.86,,,,382.30,384.14,385.67,380.95,369.39,373.89,372.26,368.07,356.25,355.19,366.30,,,366.10,372.04,377.86,383.67,388.69,407.17,408.96,414.30,396.79,390.93,,,390.10,383.93,377.78,365.54,348.63,340.54,334.67,318.30,316.09,319.89,319.38,,,332.11,331.18,331.73,323.14,321.74,322.68,326.89,333.21,342.12,344.10,,,350.27,347.84,347.12,348.30,338.53,340.64,344.66,347.11,348.22,348.53,,,361.01,369.90,378.71,388.08,392.52,381.36,351.56,305.44,272.21,262.96,246.78,,,,,171.02,177.89,184.81,205.18,263.66,319.04,351.68,356.47,360.57,356.52,357.16
2017-03-05 22:06:14+00:00,L8,,,,,,,476.95,483.10,454.57,433.79,431.26,423.92,417.52,402.10,399.93,403.37,405.74,410.24,410.65,414.58,421.12,437.51,446.05,,503.88,,429.02,419.35,427.31,436.56,433.86,421.85,409.76,389.75,372.76,357.58,346.95,360.92,370.48,355.50,354.91,356.69,368.35,366.16,357.52,365.55,361.76,349.31,347.07,360.12,380.23,376.05,379.02,382.83,390.69,387.41,381.42,386.39,384.63,364.70,369.66,380.45,364.67,357.90,360.19,359.01,378.46,407.54,424.27,431.47,,,469.52,380.37,356.70,352.45,316.89,259.43,216.44,205.86,214.99,192.62,190.78,197.17,222.84,,368.21,398.58,405.82,410.67,409.30,403.34
2017-04-14 22:08:22+00:00,L7,357.93,372.24,399.60,415.05,413.65,416.08,415.74,408.60,,,372.04,364.52,360.49,351.60,353.09,355.56,356.50,352.65,354.53,366.56,,,402.79,409.38,409.24,401.85,398.34,394.99,398.41,399.45,393.45,382.31,370.37,,,327.50,320.85,312.60,318.26,322.02,323.04,321.53,328.23,332.73,325.18,,,321.32,319.99,332.30,335.91,337.99,341.46,341.11,345.79,349.25,355.53,,,343.41,337.97,338.83,333.81,334.99,346.73,355.06,372.33,386.54,393.06,402.74,,,,,,,,,,,,,,,,,,,,,,
2017-04-22 22:05:24+00:00,L8,471.91,475.64,485.78,487.72,477.11,472.45,457.98,439.57,427.87,411.68,402.06,398.66,390.92,382.60,377.44,390.00,391.43,395.56,392.02,395.03,406.13,416.33,437.41,450.34,459.18,449.34,433.29,433.64,429.48,432.43,427.57,417.96,411.42,391.35,370.16,361.33,363.23,360.57,362.39,358.72,366.30,359.23,362.17,366.86,360.21,363.74,357.58,363.66,373.89,370.28,366.93,369.94,375.21,381.76,382.63,375.98,387.61,388.02,390.85,383.87,376.91,376.90,364.27,322.47,,390.10,395.35,414.36,431.35,430.11,443.12,458.57,420.93,377.00,329.90,309.44,265.21,,131.29,108.08,112.28,130.38,144.56,168.55,,,332.35,,,,256.93,
2017-04-30 22:08:28+00:00,L7,,,,461.83,462.43,457.83,443.70,441.49,417.37,401.40,393.86,386.26,386.64,,,390.43,395.49,394.35,395.71,386.35,397.01,401.85,417.83,431.51,429.10,,,420.88,418.51,415.73,411.33,417.03,410.18,387.61,362.56,357.38,346.28,354.85,,,354.14,349.76,350.12,346.15,347.02,349.03,347.90,350.64,354.80,358.22,,,364.87,366.98,372.29,368.28,382.73,392.74,384.97,371.22,356.41,359.43,366.40,,,381.04,390.13,402.07,406.87,425.31,446.95,432.28,396.83,357.09,320.92,,,,,124.04,126.69,134.26,146.35,167.60,209.13,,365.24,385.95,393.62,402.06,158.15,81.68
2017-05-16 22:08:55+00:00,L7,,,,,,,,249.80,,,,,,,,,,,92.82,,,,,,,232.36,259.05,,259.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-24 22:05:34+00:00,L8,,,,,,,,,,,,,,,,367.21,368.10,366.18,370.60,371.26,373.43,379.70,389.32,403.89,412.12,411.79,405.73,404.49,395.44,397.40,392.81,388.44,378.51,362.57,350.52,340.35,331.46,330.31,324.85,327.06,328.85,330.93,332.77,332.64,333.15,332.82,337.48,342.81,341.54,340.30,340.97,350.80,356.65,360.56,357.64,361.11,361.00,364.99,357.05,,,,,,,,,,,,,,,,,,,,,,,,121.89,,,,,,,,,
2017-06-25 22:06:11+00:00,L8,,,,,,,,,390.01,387.58,379.95,356.33,363.32,358.55,350.88,353.77,362.86,368.31,366.24,361.48,361.26,360.71,365.28,374.97,400.13,395.39,379.20,379.91,380.58,374.54,390.80,385.77,365.44,351.16,343.83,338.47,322.70,325.85,320.84,319.73,318.93,320.70,324.58,323.34,319.44,324.74,334.08,333.85,326.45,326.85,328.81,333.43,346.27,350.19,337.78,339.61,344.09,348.49,339.17,338.30,331.77,325.83,322.30,,,,,,,,,,,,,,,,,,,,89.62,114.52,159.81,,357.71,369.16,363.71,353.72,357.45,355.60
2017-07-03 22:09:05+00:00,L7,,,513.31,508.01,,,,,,127.22,,,,,,,,,,390.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-27 22:06:22+00:00,L8,428.22,434.38,445.03,453.08,445.95,441.00,451.16,438.85,424.45,403.21,404.11,396.10,394.94,395.59,387.42,384.69,368.74,351.72,346.11,354.88,359.63,384.16,409.27,406.31,411.45,411.71,432.82,432.27,419.51,422.73,405.38,390.13,384.92,386.60,374.02,369.24,361.07,352.74,344.97,350.85,348.32,340.12,338.91,344.37,350.07,359.59,354.25,361.65,351.68,351.56,359.86,357.85,369.51,375.23,381.95,373.60,368.72,362.66,356.67,345.50,340.87,349.10,361.43,377.81,382.67,388.24,,,,,,,,,,,,,,,,,98.55,120.83,,,387.70,400.96,399.20,,401.11,393.27
2017-08-20 22:08:38+00:00,L7,346.45,364.90,382.75,388.12,367.59,395.47,398.19,384.16,384.33,388.46,360.68,,,358.19,353.89,350.54,329.00,324.74,323.64,331.72,344.47,353.24,359.65,,,,383.11,374.33,381.33,378.61,370.51,366.90,357.10,350.19,356.72,343.71,,,318.59,324.23,318.77,325.49,325.39,321.44,329.49,330.57,332.74,332.05,,,336.83,342.20,351.93,353.49,351.10,346.93,346.75,336.87,332.07,330.63,333.04,,,355.75,362.53,358.19,364.42,367.81,359.80,372.95,394.24,406.62,,,,,,122.79,73.22,,,,,90.54,,,339.05,358.46,,,347.47,348.04
2017-10-15 22:06:43+00:00,L8,396.08,401.49,409.07,416.48,415.95,428.43,427.36,433.37,427.18,427.05,414.37,390.09,381.91,374.30,372.06,368.18,358.38,348.50,349.80,376.27,389.23,404.93,408.03,,,,,,,,,,,,,,,,,,,,,,,,,,,355.92,361.14,374.15,379.29,381.90,369.21,355.01,350.13,363.04,374.52,388.06,396.91,388.04,388.50,395.86,399.96,405.77,411.42,427.10,437.00,446.24,442.48,414.30,,,,,,,79.22,,,,84.03,,,348.45,376.33,386.23,381.77,389.48,390.54,383.88
2017-10-23 22:08:40+00:00,L7,,,,,,,,,,,,,356.80,349.22,349.97,340.63,339.57,336.24,337.13,,,,,,,,,,,,379.35,376.46,378.63,378.86,,,334.61,324.63,328.83,337.17,338.94,346.79,345.92,344.34,360.09,344.31,,,330.59,334.19,340.73,354.36,366.49,366.32,341.26,333.46,,,,,,,,,,,,,,,,,,,,255.66,,,73.18,,,,,,,304.92,,,377.77,373.49,371.06,363.32
2017-11-16 22:06:40+00:00,L8,359.61,373.13,386.16,389.24,395.09,403.41,410.70,409.38,398.04,394.81,382.11,371.34,368.15,360.11,364.21,361.84,362.36,364.42,370.03,384.13,381.84,389.13,375.29,369.29,362.41,381.24,397.10,404.34,398.82,384.88,376.77,367.27,374.63,379.68,368.09,354.16,343.33,337.73,339.62,335.72,343.85,345.86,350.79,344.87,338.07,327.27,329.35,332.11,336.25,341.14,344.00,358.00,370.18,362.93,350.10,348.68,344.18,352.07,368.60,372.06,377.14,377.72,369.02,374.82,376.83,390.34,398.58,411.06,422.70,424.82,417.99,389.84,371.49,336.02,293.69,,,113.58,,,,,,,,,358.28,371.22,381.09,378.43,369.90,362.73
2017-12-02 22:06:34+00:00,L8,362.84,375.43,384.19,390.28,391.71,399.12,403.02,404.99,393.25,386.06,377.21,370.44,361.86,358.23,361.91,360.34,363.22,373.34,398.69,390.63,390.98,393.53,377.85,370.39,368.09,372.29,385.72,396.65,392.48,378.57,371.98,368.32,377.26,380.75,364.19,356.09,340.42,343.27,339.08,339.02,340.37,346.99,348.17,341.47,339.01,336.64,338.43,336.30,346.37,347.60,343.36,363.34,364.32,356.19,354.20,351.94,345.60,343.47,359.96,370.13,373.58,374.09,369.48,362.49,370.57,387.37,397.24,407.63,419.66,422.26,404.33,383.96,362.22,332.18,295.77,,,,,,,,,109.52,,,371.54,377.80,375.81,374.38,368.50,364.58
2017-12-26 22:08:16+00:00,L7,,500.00,510.81,506.46,490.42,482.37,,443.09,,,,420.43,403.57,401.06,404.00,415.25,418.33,421.63,421.45,421.73,407.27,406.29,,,398.38,397.45,418.84,437.31,434.32,417.70,411.17,405.12,404.26,425.28,,,388.70,371.37,388.59,372.94,369.47,374.25,380.95,377.36,364.37,362.57,,,,372.92,379.42,391.16,404.91,390.94,378.36,389.37,391.73,387.50,396.53,,,412.84,410.22,409.14,404.34,431.35,468.18,508.90,531.33,,429.24,,,365.12,354.79,,,,77.09,,,,,,,,,,421.28,418.47,412.80,407.60
2018-01-19 22:06:26+00:00,L8,,,325.29,,398.81,408.24,416.99,,,,371.00,363.18,355.40,362.77,363.74,386.08,378.25,368.02,357.71,359.37,361.03,362.29,351.46,355.32,369.11,374.26,376.54,385.21,385.17,376.92,370.33,374.66,382.17,371.57,369.54,350.90,345.00,333.95,339.15,335.16,335.16,335.93,343.74,343.81,319.96,317.85,327.01,333.02,337.52,341.52,344.97,353.38,359.39,354.56,344.22,343.35,350.08,362.73,366.15,373.77,374.63,377.32,374.47,369.62,377.28,387.94,407.82,425.54,428.42,420.23,400.02,379.61,348.10,308.41,273.47,,,,,,,,,,,,363.50,,,,,
2018-01-27 22:07:47+00:00,L7,,,,501.29,,,444.52,,,441.42,404.63,410.08,394.45,392.12,394.59,406.61,398.76,,,384.87,387.53,385.48,376.77,370.94,383.91,411.24,413.39,414.25,416.69,,,,400.43,404.07,390.19,383.44,364.93,356.82,363.67,366.98,360.23,355.91,,,354.14,345.15,350.42,362.35,360.08,363.08,366.81,375.59,383.50,384.50,,,375.34,387.71,400.15,405.52,399.82,397.70,400.39,405.61,401.65,421.48,,,,458.63,436.00,406.68,374.61,334.83,295.34,,183.18,,,,,,,,,346.66,393.63,418.76,423.88,423.39,416.41,400.62
2018-02-04 22:06:17+00:00,L8,,469.48,,441.86,438.54,459.36,487.47,505.93,485.49,442.30,421.04,403.27,396.09,400.73,419.77,417.90,394.44,384.24,387.74,393.78,397.22,387.92,376.60,373.78,398.67,400.14,401.18,412.85,415.98,400.86,396.56,387.18,393.91,401.10,395.23,382.96,371.24,365.99,366.41,359.78,360.12,359.12,366.45,372.96,357.29,345.36,352.98,363.80,359.30,363.71,367.53,376.22,377.33,370.68,371.24,370.38,378.02,390.39,396.29,408.68,398.03,394.04,398.49,394.39,394.26,410.81,435.32,460.82,465.91,450.11,429.21,407.13,370.90,323.63,288.74,,,155.78,,,,,,,,,,,,,,
2018-03-08 22:06:03+00:00,L8,486.19,498.72,500.99,505.98,514.49,528.34,532.00,529.16,503.17,483.33,468.81,443.04,417.44,,393.63,394.60,393.21,392.39,399.90,391.24,386.07,384.56,385.77,393.62,399.60,404.62,426.23,433.73,421.61,407.64,402.36,400.22,404.13,408.48,413.66,395.25,377.17,375.53,381.66,369.68,365.92,368.52,379.44,375.13,363.49,358.82,365.70,368.44,374.52,369.41,373.97,379.56,377.65,385.15,387.12,390.47,391.68,414.32,434.19,422.90,407.63,403.56,413.45,416.95,422.76,456.18,494.93,510.36,510.43,483.90,464.56,434.95,,318.28,280.68,,,,,,,,,,,,410.93,422.28,427.90,428.41,430.78,419.74
2018-04-25 22:05:38+00:00,L8,410.83,440.62,457.42,476.73,489.42,488.77,484.69,476.59,462.85,447.42,432.99,422.08,395.39,389.88,387.72,388.43,390.37,383.14,377.20,359.15,358.09,360.16,374.03,383.61,386.33,401.09,406.03,412.91,409.82,387.15,391.65,396.61,,,,,,,,,,,,,,,,,,,,467.97,,,,,,604.88,,407.47,406.37,420.55,426.22,,,,,,,,,,,,,,,,,,,,,,,371.73,396.26,406.58,415.49,418.02,425.85,422.79
2018-05-03 22:06:26+00:00,L7,,,,,,,,,,,,,,,,,,,,,,348.53,,,,386.11,391.49,394.37,396.86,382.24,379.24,386.28,393.30,387.84,379.70,,,351.83,341.66,345.46,340.84,346.96,353.44,350.99,343.42,348.52,350.99,,,348.23,351.14,353.32,357.60,367.20,375.44,371.76,381.39,381.64,383.57,,,,392.00,395.72,405.01,427.19,438.41,457.67,451.92,448.04,411.39,376.95,,,,208.10,180.62,,,,,,,,,,,,,402.09,418.29,420.92
2018-05-19 22:06:35+00:00,L7,,,,455.59,475.80,462.89,457.07,455.70,450.00,444.10,416.13,,,,386.36,387.58,383.88,373.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28 22:05:04+00:00,L8,,,,,,,,,,,,,,,,,,,350.00,341.33,330.59,329.39,335.01,342.64,350.32,365.97,378.05,385.69,380.01,375.99,379.23,382.97,370.34,368.90,370.82,367.32,353.18,340.08,339.45,340.00,337.93,336.44,331.33,329.82,330.45,330.13,332.80,330.34,331.03,337.14,351.04,365.64,358.51,356.37,360.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.58
2018-08-15 22:05:52+00:00,L8,398.97,413.63,428.08,435.21,444.92,457.11,456.64,447.69,440.20,425.01,408.73,393.32,380.61,390.07,400.38,400.49,388.82,369.26,363.27,343.38,334.54,340.55,376.37,396.27,398.74,373.61,375.43,394.64,389.74,378.18,384.05,390.98,379.91,,,,,,,,,,,,324.35,328.26,321.16,323.89,323.09,333.76,360.50,368.61,354.10,349.80,357.23,365.30,367.51,376.14,373.00,416.93,393.03,394.18,402.39,444.48,455.52,459.08,482.28,492.00,472.42,449.07,,344.08,,221.66,191.52,174.22,162.20,114.94,90.72,82.72,97.83,116.60,138.91,,,366.32,361.07,372.24,379.74,391.92,398.68,400.10
2018-08-23 22:04:25+00:00,L7,364.61,,,413.82,412.02,424.31,421.41,411.58,415.33,402.70,380.90,365.05,370.57,374.77,,,353.19,341.04,325.32,318.17,319.11,344.46,370.98,371.84,357.74,358.79,,,,362.77,373.57,390.30,373.99,367.96,366.87,365.07,350.88,339.61,329.26,,,325.44,328.26,325.25,325.11,320.87,321.38,317.07,326.54,348.73,356.79,,,336.91,335.25,338.08,342.47,343.80,356.44,359.02,378.63,386.52,391.11,,,,445.72,441.54,446.49,,367.33,,250.25,,159.61,140.76,113.35,,,,,97.76,129.87,160.50,,325.73,341.35,348.45,354.77,364.16,365.11,
2018-08-31 22:05:59+00:00,L8,391.59,413.36,426.18,433.64,444.51,451.84,456.08,445.75,433.96,420.76,404.18,395.48,396.54,383.86,393.21,391.38,379.53,353.51,337.56,332.96,355.19,386.06,393.29,386.35,371.91,366.99,370.55,372.37,371.74,365.62,381.86,387.96,380.66,376.08,372.06,375.86,361.01,357.29,343.90,347.99,341.54,340.06,340.68,337.30,343.64,337.18,326.06,322.38,328.67,353.66,372.46,369.84,356.47,348.40,347.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.94,238.63,288.65,333.82,352.21,355.61,366.27,375.11,383.14,388.18
2018-09-08 22:04:05+00:00,L7,350.37,381.51,401.28,405.48,412.38,419.91,423.05,419.82,413.13,,,371.13,361.67,359.33,369.17,352.36,348.58,342.38,330.30,344.30,351.67,,,,371.53,367.61,367.05,361.81,367.86,368.53,373.63,379.74,375.36,368.07,,,345.38,340.95,337.79,335.20,331.27,328.32,328.34,335.01,327.32,325.21,,,332.03,340.28,353.07,351.84,345.33,347.01,344.10,343.70,347.32,351.80,,,,380.59,384.40,396.69,409.30,435.72,449.16,460.18,457.29,422.79,369.90,,,168.76,145.66,129.05,104.03,86.45,86.88,81.34,94.13,141.96,182.28,195.60,,312.19,,,346.45,347.79,358.09,353.28
2018-09-16 22:06:03+00:00,L8,530.02,515.95,,539.81,501.41,491.55,483.52,473.49,458.06,443.59,428.77,414.56,406.13,404.51,405.64,404.28,383.90,356.31,373.84,409.03,409.63,438.38,452.65,471.43,,,396.99,387.67,380.79,380.08,395.75,405.64,401.14,403.21,396.36,389.02,375.42,347.94,324.47,335.93,,,,,560.12,,,,,394.47,,487.05,501.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02 22:06:11+00:00,L8,557.43,581.38,589.45,559.24,527.59,509.04,,542.64,484.30,459.29,432.14,417.70,410.74,412.35,417.05,426.86,439.28,427.42,409.57,400.48,389.49,390.58,400.30,401.96,397.91,411.29,422.37,385.46,389.59,391.24,399.14,403.44,406.29,412.32,404.89,388.08,376.93,373.30,376.34,378.97,375.80,357.34,359.03,359.74,359.56,354.53,346.60,345.73,368.60,392.51,400.43,387.10,377.69,372.99,371.51,371.13,376.74,391.89,409.13,407.81,412.55,431.35,444.05,457.05,465.58,493.81,510.41,504.11,508.28,468.21,,,,,164.56,146.68,135.34,143.41,144.06,,,191.53,,313.15,345.51,375.02,386.48,389.89,402.26,406.71,415.24,415.01
2018-10-10 22:03:44+00:00,L7,,,,382.09,389.46,396.99,401.16,399.50,383.65,369.11,358.24,345.41,350.88,,,,352.29,347.71,342.76,345.73,333.36,329.19,342.09,339.18,344.52,336.35,,,354.73,356.94,349.47,356.67,349.81,355.35,347.74,336.28,320.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18 22:06:17+00:00,L8,,,,484.24,502.85,519.48,529.78,560.29,,506.25,470.67,429.17,416.24,419.29,425.62,419.41,421.15,414.84,409.31,395.86,381.11,378.58,403.65,394.87,389.45,384.62,375.80,384.73,390.48,393.30,398.21,402.19,411.68,415.07,404.68,390.19,381.21,378.17,374.55,383.90,379.52,373.30,359.36,355.15,358.06,352.54,354.98,357.37,380.59,396.91,395.07,386.53,381.14,382.13,368.24,377.77,377.44,396.61,415.21,421.16,430.70,442.50,453.47,467.17,,530.30,528.91,524.94,512.77,478.21,412.67,,,,158.24,134.96,121.04,133.04,124.02,120.77,131.10,196.25,270.31,306.11,336.11,362.49,379.13,379.36,389.61,399.45,404.51,408.53
2018-11-03 22:05:57+00:00,L8,382.96,415.64,426.01,434.74,443.32,449.39,455.56,452.15,439.98,421.08,403.19,399.30,393.60,392.98,389.55,387.75,392.00,385.43,383.12,378.88,361.79,358.02,360.59,368.72,357.68,351.34,351.54,365.22,368.00,364.24,369.43,377.73,388.10,387.03,377.67,363.63,357.32,354.56,347.51,357.57,348.49,343.47,329.38,327.08,332.85,333.99,324.91,337.75,358.81,367.48,364.34,361.94,352.82,351.31,349.70,355.45,358.46,366.07,382.95,388.08,399.29,405.97,419.90,427.43,439.45,462.41,477.04,477.57,456.06,419.37,367.04,,,152.87,130.25,115.81,104.75,103.26,106.80,107.46,118.59,183.09,223.26,264.71,300.98,332.30,340.66,353.09,357.53,366.76,363.88,369.35
2018-12-21 22:06:18+00:00,L8,337.18,359.17,374.87,391.71,409.17,411.60,421.45,416.96,409.70,396.57,384.69,377.17,364.68,368.07,367.81,373.20,378.38,379.80,367.40,353.68,342.06,324.71,328.77,332.13,314.55,322.11,334.51,345.55,347.90,344.66,356.79,362.26,357.09,356.17,348.93,343.25,336.53,332.51,335.80,325.37,319.74,317.77,318.86,322.58,308.47,311.93,312.36,313.29,326.21,344.25,344.17,333.19,330.70,330.24,333.32,341.47,348.42,350.95,360.37,368.44,378.44,385.00,387.25,396.93,408.90,421.89,438.86,442.92,419.94,377.91,,,,106.59,94.41,88.88,92.25,106.49,113.16,112.75,125.84,166.07,200.40,239.99,271.21,314.97,330.15,335.20,338.29,345.18,344.26,347.12
2019-01-06 22:06:17+00:00,L8,,,,404.92,425.11,433.80,448.95,442.64,435.33,416.87,403.39,380.94,373.51,373.72,373.32,370.74,374.67,374.77,370.82,353.95,338.89,334.30,330.58,325.32,324.00,323.25,324.06,343.17,351.64,354.69,361.07,360.54,360.31,355.30,356.63,350.24,344.66,337.29,339.53,328.38,327.13,322.07,330.32,323.38,315.96,311.49,314.46,320.62,336.53,348.77,349.56,335.85,327.84,334.94,338.95,344.74,351.09,360.44,370.59,378.32,390.97,386.84,395.71,402.00,421.60,441.77,453.95,454.96,424.57,,,252.65,,,98.06,91.42,94.84,109.32,123.71,124.45,136.99,177.07,209.88,242.07,278.26,319.53,332.30,343.30,348.96,354.01,350.88,352.30
2019-01-22 22:06:14+00:00,L8,,,,,,,,386.55,376.52,369.87,354.84,364.38,341.94,355.10,359.54,342.66,349.19,332.86,335.24,332.63,323.77,319.12,325.29,331.24,323.77,330.75,337.74,351.56,355.29,359.73,363.47,356.22,359.67,356.34,344.92,341.25,325.55,324.19,317.26,322.01,313.39,320.27,313.45,307.74,304.99,302.33,298.79,310.57,324.11,338.63,339.49,338.38,328.01,,,339.94,345.40,352.39,357.72,364.32,369.13,366.45,369.59,375.44,392.60,396.37,397.59,416.68,393.58,,293.40,,159.83,111.48,98.18,104.23,102.02,100.81,106.76,107.66,117.93,,209.37,227.41,258.91,293.53,312.95,320.85,323.08,335.20,335.09,335.89
2019-02-07 22:05:47+00:00,L8,381.25,430.26,465.62,480.63,498.85,508.75,482.78,473.77,457.90,441.76,426.88,399.06,394.96,391.58,387.82,382.94,379.61,378.48,383.01,377.89,367.01,358.88,347.51,335.27,335.25,340.13,340.30,353.60,369.83,378.28,374.03,376.00,374.37,373.00,369.27,367.73,356.12,350.66,342.27,332.07,334.81,340.13,342.34,338.06,327.49,320.02,328.70,336.89,348.83,356.91,357.46,354.60,344.44,339.34,347.53,361.37,373.51,384.19,389.84,398.83,406.05,410.65,418.37,432.00,445.22,466.49,474.44,461.85,,357.11,,238.86,185.39,148.00,138.47,147.08,150.87,155.66,153.90,152.62,168.57,201.22,236.13,251.24,295.42,328.17,352.70,359.33,370.78,365.81,366.30,369.90
2019-03-03 21:59:20+00:00,L7,377.72,447.60,470.87,494.91,,,,481.82,461.64,,415.75,404.25,390.41,383.22,373.68,369.01,372.66,,,377.38,364.45,345.04,342.66,341.62,331.99,330.33,337.94,347.97,361.56,,,,365.41,366.50,371.31,360.16,352.79,343.85,337.82,330.17,333.19,329.20,,,329.07,324.77,326.99,341.03,354.05,356.09,357.35,352.52,347.98,337.37,,,,386.77,391.51,392.49,404.45,402.15,417.02,433.14,445.73,464.19,457.49,,,,306.59,,185.95,152.15,135.76,139.79,146.17,169.73,175.14,165.64,177.83,,,,269.09,314.44,341.44,357.65,364.44,366.54,361.38,361.33
2019-03-11 22:05:38+00:00,L8,491.99,503.49,500.17,516.67,523.33,522.30,521.74,518.15,500.82,480.54,460.63,436.57,421.34,416.80,397.96,397.39,400.09,414.82,408.11,384.47,368.54,346.98,349.79,356.72,351.02,337.19,342.84,365.21,381.09,389.39,392.16,391.69,387.01,389.12,389.28,374.99,367.75,360.10,353.68,348.83,346.25,353.24,353.68,346.02,341.75,343.21,350.36,362.50,371.53,365.28,366.95,368.98,361.11,357.19,365.90,383.43,392.08,403.59,415.91,415.38,417.31,418.69,438.66,452.98,476.79,490.99,484.37,462.07,431.47,368.68,,253.22,188.59,161.82,157.37,163.89,167.93,180.73,184.73,181.48,209.72,227.34,230.09,252.04,281.89,329.27,358.38,384.77,391.12,397.44,378.55,369.92
2019-04-12 22:05:54+00:00,L8,512.52,524.60,530.00,529.54,533.81,522.61,513.92,526.74,510.32,498.52,,436.76,425.67,424.11,420.57,420.60,416.54,421.60,411.70,392.83,376.32,358.35,360.81,354.76,353.67,342.00,345.41,374.50,385.43,394.32,396.93,398.09,391.54,392.57,394.42,383.19,375.76,368.22,367.86,363.54,363.77,358.24,360.04,354.16,352.17,367.45,383.27,388.56,384.78,372.05,364.46,370.31,384.30,379.98,394.37,399.11,404.31,411.10,422.14,431.04,435.77,451.42,443.99,461.43,532.56,534.34,,462.91,430.43,,,272.17,236.33,191.41,192.98,207.29,256.64,,228.37,209.95,210.72,220.51,229.73,255.09,293.91,340.89,366.26,398.17,403.87,397.29,384.55,379.97
