,dates,per0141-0000,per0141-0001,per0141-0002,per0141-0003,per0141-0004,per0141-0005,per0141-0006,per0141-0007,per0141-0008,per0141-0009,per0141-0010,per0141-0011,per0141-0012,per0141-0013,per0141-0014,per0141-0015,per0141-0016,per0141-0017,per0141-0018,per0141-0019,per0141-0020,per0141-0021,per0141-0022,per0141-0023,per0141-0024,per0141-0025,per0141-0026,per0141-0027,per0141-0028,per0141-0029,per0141-0030,per0141-0031,per0141-0032,per0141-0033,per0141-0034,per0141-0035,per0141-0036,per0141-0037,per0141-0038,per0141-0039,per0141-0040,per0141-0041,per0141-0042,per0141-0043,per0141-0044,per0141-0045,per0141-0046,per0141-0047,per0141-0048,per0141-0049,per0141-0050,per0141-0051,per0141-0052,per0141-0053,per0141-0054,per0141-0055,per0141-0056,per0141-0057,per0141-0058,per0141-0059,per0141-0060,per0141-0061,per0141-0062,per0141-0063,per0141-0064,per0141-0065,per0141-0066,per0141-0067,per0141-0068,per0141-0069,per0141-0070,per0141-0071,per0141-0072,per0141-0073,per0141-0074
220,2002-02-09 15:06:02+00:00,194.68011878288112,189.50970966502726,222.14338795802948,196.39024285839935,184.6532649072685,202.61891689358282,212.9513241604567,196.89724711184797,203.80867408017065,214.1085677679506,191.5495622078525,205.7359823163788,213.57016672549628,193.0710288610111,201.37882104972203,210.05799077717012,212.24368643998224,213.29978374064677,209.95458144175007,212.8755565870122,217.38556274178478,218.35728057550932,219.86440671029942,210.46488468425355,212.13916863883884,218.23056377345216,205.2374708432324,200.86508178901593,201.87670035149972,200.91577094988503,193.5266383408972,192.46271316911628,176.6210345428991,180.19846782984362,174.5349327989295,167.7395062198733,151.61875694981077,159.82621931232467,155.53765843994228,150.29008297639888,146.8876925565608,155.1726817648495,148.83201367906446,158.27083519169884,151.9295519178462,153.39148375099845,151.8260922797541,145.85054384242818,144.8170446377622,145.61999458410145,144.7594642469665,147.2745343546964,143.06038695877174,140.132644508848,129.2024975677246,134.87337183944658,133.9431673479743,130.05483158450278,116.86567668946012,111.6165195407109,107.42915345788917,103.31063308407853,103.29590749606828,74.97480803327164,61.93398876094453,64.87277956414366,73.72017958310784,82.05153782658223,86.16874945950741,84.75102037181725,79.83046395401902,78.99415898626881,88.42316853229951,91.27942809018435,98.59670260609958
221,2002-02-10 14:49:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.1394292989124,123.31995247439473,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.75220487640011,59.691724803713996,60.14278381076449,62.28869221052601,66.78149464015392,71.34936475119765
222,2002-02-18 14:59:47+00:00,194.5802805503546,188.62272255433854,211.41012474254853,197.8052828232066,173.55098573410186,194.92185056768977,186.13884008758723,178.0159707327971,200.84739235918266,203.27110310280165,175.2131814141307,194.02308612175068,207.780939020542,191.4863970290291,194.72397827770988,200.72536952873324,203.78084167836124,205.9258773633181,201.3502102474792,199.70922276097457,204.59572449025615,201.1806338498079,210.07613748719388,204.86411951908775,203.42508755918686,,,,,171.00991993157433,181.27730466960537,,,,,,,,,,,,,139.19653775045845,150.90320596935754,146.65868719712228,149.19891003090186,138.3272250212645,139.7521610706717,133.66696586802266,136.31215707014377,131.1037526723799,129.27349808686006,124.3813718131919,119.00515207281585,122.26327855951162,126.97367030929418,125.56364571575966,118.42020802859895,108.74710655829126,101.42504288144457,96.54923794075607,89.17188942816762,62.12815475085734,53.98538263955707,50.435769076393065,55.51533492497236,72.75211109607571,74.49942575420332,71.6334176903992,69.55575980302835,69.70697576552257,77.58042288286089,79.6647301913363,84.24086354935336
223,2002-02-26 14:49:14+00:00,152.53063087822017,,,,,,,,,,,153.37362875625527,,,174.45670777853084,,,176.8697129021241,,171.1990963916197,,,,,178.9949133428259,179.25938421133705,,,214.6364309772444,,142.87670040356068,147.7166083924854,147.56826212656668,,156.01981152328756,126.15606284905697,120.10535414391097,134.59406268386033,154.54871526105396,135.66484865877905,132.56544106435894,,132.2416242436716,126.05219201653367,121.05281319715473,112.26813901352764,113.7418969297369,113.86805584349882,125.46787085680415,122.89195389955114,120.29391883325759,109.39410134002686,,100.13864737071513,126.68387486777462,130.45169277131734,139.531322915356,114.69048999770251,93.6564282660533,83.74676699177655,67.6648922114862,63.25775838330354,50.38268921526972,25.636433085543274,21.261804409620687,17.496971262785546,32.54409484692036,45.06204503499034,58.24666744634981,62.69190571360114,,59.37144343851432,86.14376654087721,70.57748884459535,123.03993523275793
224,2002-03-06 14:59:52+00:00,174.43550252729838,183.02211875839873,191.93839593646285,188.09854056823625,153.7314069213816,185.84560909109464,188.07855316179968,170.9430778454808,188.0261577570947,193.41986770126357,169.20978928192875,186.8047015390374,192.54700841987435,196.72962362699948,187.19340811608294,184.39777698987604,190.2652218388157,202.25202487485154,188.82893018526346,196.7694686742433,205.74510330033456,206.3864320311095,201.35075859730944,204.86516005823142,202.53864433125383,203.37353408195028,203.18983533941207,201.13256294685047,201.2114091174841,201.74248106017535,193.85361928663727,187.4116671100378,175.13108566971533,173.58580209040758,161.36370644166257,161.27999465270844,145.2773873039731,151.2242928211325,150.78001823356288,152.81767807928014,148.56408503284698,151.2387350779913,147.88912637179544,156.89096556165458,151.86062912068994,148.45896420119033,145.33026040350467,140.3385558347374,143.7025997466596,140.28597884751167,137.10534900174557,136.13734707517585,129.03236749749115,120.01531562835622,107.78792565213044,101.91589524837374,101.28623500764841,95.18073883208913,87.285508684234,78.60796241192674,62.460170126849285,56.911110365460914,23.229177000873754,16.726518721435834,,,,,46.36237545608465,46.85544275128666,46.26414326596217,54.77753306168894,59.23765237485901,60.08729036683768,
225,2002-03-29 15:05:56+00:00,185.67417785460142,189.39860003145884,196.40892468962713,192.5331921894042,187.1483588218559,184.1866269826847,202.792066244961,197.2287300380671,194.15672661176106,194.11623258102196,204.52071085683224,195.8286378019149,193.67990180835352,209.23437816078737,204.57222615271417,205.46627809315876,212.32315325554265,207.13293209687907,218.2765371864046,219.15935150038874,220.90455250872338,222.6353124437199,218.63139433204213,215.4057609255147,223.08174285718502,219.3865834950302,218.12873900979005,213.0903875340736,211.23437283336648,211.52357856945252,207.5164306320644,201.22102631574444,194.82028299332774,186.38917757901896,179.3289036065619,174.9084930195525,167.98454999530216,166.366965338789,167.01760416452947,164.92884318430959,164.7242686650134,161.11761613556618,160.8461603930442,162.8357577628041,158.94035192298978,160.38465075866566,157.6188797209908,151.95055069320804,148.25518603589987,147.88903047827307,143.1940895983754,142.04583821124373,139.14872331581088,135.63641850520318,130.90035217250346,129.19771397912012,131.32101966508,129.55557946537562,125.53400988213613,,114.64835194153227,106.28061890257402,102.19669150299828,72.83289778654452,59.468586811215346,61.38641163164645,66.42158780834475,76.9278259054217,84.61254199910671,81.54899511363811,77.39956533944431,80.70755904884638,84.829257800088,88.36334685791691,
226,2002-04-07 14:59:45+00:00,,,,173.66698897022323,151.20343218411415,,,,,,,,,,,233.1222390568937,197.52153317491283,195.1366159138139,200.44575063211119,211.2240507844252,,,,,,,,225.25928382220258,,203.45031792199188,,,186.00445912165875,,,,,,,,,,,,,153.92355554164345,132.92164382114274,129.1370145565213,131.85801781922984,,,,,,,,,,133.73463833862957,,,,,,,,,,,,,,,,
227,2002-05-09 14:59:45+00:00,163.1963258737007,165.13766267058435,185.2617049899397,181.55070195010035,177.48219748366813,168.03597346250433,170.29904683385945,177.63128659340325,173.51055571177767,180.17565801936178,189.85036111816737,197.72517575297962,197.04965562901566,191.7065773870769,195.3217483793936,201.07282085063576,204.7940267665693,203.58627368643815,200.55891700353484,198.49733743799348,199.2160325873087,202.26780316777365,199.6225965873302,201.9313416391575,201.16181875223572,199.57040231098318,194.41710633497425,189.08417579059355,180.815996012649,180.22340908528264,177.86804890872472,170.39386071358376,161.6259121159823,159.4907033977011,151.9220134327131,153.84796458054348,151.51468051518097,148.43983597658678,139.22498693942862,142.19522033698536,141.161692715598,140.1475484810315,137.17673179866836,136.23796659047963,135.86899522227557,134.8887160683794,135.96018310795807,128.4113863173641,125.82049033552958,121.78796150518467,121.02245381573385,123.234320894651,121.48906334578702,111.58639740347192,112.0851104633944,112.03080145979362,109.23170627140527,114.24932353063625,106.54899364861835,102.22025826927661,96.19431318283108,91.61979178432416,84.44125213873406,64.2669550308959,50.31615373244084,56.8903803566284,65.61289285129807,69.03437799643113,75.27050800047121,75.86556045853823,71.62927533348417,73.30173263307977,77.06179404764103,72.61292945252444,
228,2002-06-01 15:05:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2002-07-12 14:59:20+00:00,189.89381210475327,,,,,,,,,,,,,,,,,,257.9971387209927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2002-07-28 14:59:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2002-10-23 15:04:55+00:00,163.10952427901975,165.7455488664831,179.11802091493993,175.236654936749,,,,,,,,197.63148164347461,213.63686898488152,211.44377137654462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.84340906142978,147.52083367443942,143.56620580074824,138.30641309975294,137.26564510990823,136.19627248996392,128.33797548214952,125.83611392098422,118.6007858937088,124.16380957839424,123.83613101638015,129.30081165767677,124.16692421963134,116.88456615176224,108.71050314927176,104.388255336409,92.89517165801674,76.71193406762491,74.61696343086749,81.52412169766181,80.27115418069297,85.92359295254627,88.05454264278134,85.05713950244203,76.40753498875257,72.51388778104292,68.22890580809806,58.2225836793971,
232,2003-01-04 14:59:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.08062436096068,,,,,,,107.4854149044979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2003-01-27 15:05:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2003-02-05 14:59:34+00:00,194.65881481145666,205.88394632162345,200.70479723719305,217.93860845797542,223.50856520167304,228.22558002505173,226.39999825350517,232.27752804980227,228.34567351512038,237.57331262118745,235.00872251703632,235.1756754682018,236.8805192713725,232.60602228044107,213.20228630770401,188.36807128194994,225.54338873082457,240.10339640675988,237.06364797662943,229.78716182209354,223.04374016351358,210.44408538083536,203.46992902757893,208.07310312230533,205.24090979445225,,,204.30967593582594,199.62409556723105,201.25979045288327,189.8096340064356,188.70488132522158,,,,,,,,,,,,,,,,169.80745406448784,186.39177525784297,,,169.402547856508,150.08910760324565,135.40722397917776,115.85863144973992,128.47220469869936,128.11650252496818,131.7193700015964,139.31193806942156,136.82736310121007,134.89944757010608,119.7544626960734,110.06966629297142,102.41638499275865,94.71704510089458,98.6971844843894,100.38188547731629,105.25445561463476,107.75068617222146,98.61450841821639,93.61059553527704,91.29568747840156,88.26279718764312,96.8550905453817,98.27559318487096
235,2003-02-12 15:05:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2003-02-28 15:05:49+00:00,196.21694731200472,206.02114387691043,207.53259172775978,215.48783742756473,223.51609155648362,219.42902857342386,223.28383678872615,218.14848416286418,218.11913587118357,223.36553803478,231.62290014608894,238.5664712167803,245.35470867795163,249.67030262785818,246.03645559920102,241.1517971528858,244.13341980377504,240.1847979673899,235.6893918994125,229.0860622873093,225.5209240335907,220.5517078999331,223.01962605726868,223.97810437107924,219.10729902026702,218.0037375195567,217.48183439193895,209.21001863342428,210.52802755721578,209.95207534509342,209.60213214946714,202.34410062472637,196.18726254511182,192.47970090463707,193.34120706548498,187.3628561393563,186.43249964743248,182.37555692905767,178.7589170857347,184.603422769105,179.10804346474652,177.72309745299776,180.25981185112784,184.46860979938862,183.87987165868287,183.72416684987022,182.08538361555694,172.71106809677212,171.29520159013163,167.22433413684936,165.97784904213907,154.89649134443738,152.99268025387772,147.91812242747426,139.0953011606989,148.33804406418255,151.25509419904716,151.70896489577652,142.4958728129349,134.5746378266274,124.73860412043001,112.71867129667146,111.00776652088402,92.09204272645377,,,,,,,,,,,
237,2003-03-09 14:59:41+00:00,216.41150183116616,,,,,,,,,233.25036794251866,234.95878605254666,239.67305646819693,244.6493935182786,249.29740051180565,250.05348635039002,247.42814567669745,242.55762500905928,240.1883359867441,233.93966344896666,230.35067898219972,229.0766320352149,226.59303645840407,222.88289378117054,223.26215061617557,218.7936375279183,216.30726605488115,216.26159165571818,209.9573537481795,210.85117539643545,208.71591139635171,207.59149087597,200.88859470356527,195.5677005671902,195.64244503119,192.07249724075498,184.4878454770313,177.64408815746654,173.74825062661768,175.62329500180934,176.81319577248195,168.46918242809843,168.53929865775044,171.93095001425507,172.03339986978114,178.85159442525756,177.5403043642995,174.79112827840916,171.7631585160313,172.77207907661563,160.42154227219152,160.17031837668736,153.25784449308483,151.19252712027492,145.89814181385782,147.65849717788652,154.07172931232617,156.78667350485614,158.7766179429621,147.43354583885534,140.7896982499053,136.5173563910017,127.04527400483896,114.15476552302559,98.09355566899278,95.3978692364063,95.30837786978034,99.40399718688028,97.9424066859606,110.5692836906374,104.80135899104113,101.60220552061398,93.8912567528935,99.46402435779667,99.11824955072048,99.93105247876667
238,2003-03-25 14:59:34+00:00,,221.23103831897103,210.92849399402718,215.5427324426193,218.96999632504497,212.96936798575564,220.419314686854,222.5590758954576,224.56154237420355,226.0922151281481,229.14596670790343,243.62475598238333,246.64527912429583,250.98977533738906,251.83860917508082,246.19221366254774,245.41664967153804,237.7285403271497,234.1238828439581,229.48632933874882,227.13290703015878,221.58310673067146,220.80031300777375,221.75173147335687,219.51968671033427,218.30246897443988,216.12505793821134,214.130485222019,204.37167647931977,208.32776118225414,206.99452778761048,201.8372238345916,194.17929491858135,194.5618643438449,192.46262015404665,188.1192585804744,185.81097040029525,183.42112385470907,178.20265866267385,177.84322268022646,173.43507387762054,176.22947021330128,173.42827869558073,177.4203069614413,181.96227307050935,183.78662507180994,180.00724254432157,176.05885442944364,174.4217959696565,167.52146154172186,166.02309609856167,155.60239861197414,155.14508189654237,148.33148557709404,146.70513286867242,150.08046252161213,148.29371653959532,158.57965101832394,149.69118387750777,143.6831718978351,136.84046789803168,128.22044933703899,121.3785621283083,104.1464577876177,100.10854298852986,102.05702885011851,102.1337852134688,106.9976008263717,106.60239594297299,102.16091403853162,104.09752201835879,101.78271757874901,101.72000055283439,98.45375245013727,107.85623149695073
239,2003-04-01 15:05:51+00:00,213.36265527998955,216.21086825373317,223.86029996534154,226.8741795645866,223.58408463260645,227.61521432593827,236.04434013245378,237.77234129987818,233.5627099388152,239.62124781747485,244.934403520039,248.95404622752355,253.94350991236777,256.69822313932355,254.97325556388154,247.0716520415575,247.9129242490721,240.8816615584979,238.6270486802644,231.1966027429038,228.4970552913668,226.62922651910043,222.37446799235508,220.55742080628136,215.98768655194453,214.63747173539085,214.09377074145533,209.01761916606617,212.5626974404011,208.19445698800942,208.50759244906004,203.32641442591154,195.07400296424447,188.8402236345138,188.04001799036652,186.69850614749646,183.43068241084094,178.35422475076356,179.37885723482412,177.5767454353094,173.84830187053547,172.8716418022698,175.2430486090793,176.53456143316612,177.3261902863673,178.51577559082767,172.63880324348207,168.90788084444802,169.07562685250642,157.97863648537555,160.34566302752341,151.05607928092735,145.0763972662847,144.95630118405967,137.76215538831485,143.35307168616708,141.80733778620763,149.08612094956447,138.3344241236938,132.30817570953658,127.23613215674149,117.2916338645181,112.19169551284259,95.5521813861527,90.74995729631917,92.11902789623056,93.94999090479627,102.84781216005217,110.04708455837519,104.22640432278634,103.07018487262343,100.67557999152598,101.27496220290118,99.2588941229805,111.8055594533034
240,2003-04-10 14:59:42+00:00,189.14157128833423,200.30226324482678,201.04671022538759,213.35911471630877,215.51678304309138,216.1570189254557,222.76677558729085,228.0412241976505,228.96630896699048,228.15226503102494,232.12871387665513,234.80755341523187,238.00898650054066,235.24352157801673,235.45605480004133,231.32222531897048,230.84244392199577,228.14754913182696,223.15664387013354,219.67314488300335,213.7627715277398,207.7219516512323,204.049441374528,203.14907825667018,199.6745684018279,201.4339329656762,201.88020507796114,199.69119772800983,198.86380564953848,199.78190099518648,200.13585526175282,190.95593894557433,181.41524681253355,180.96311287447855,177.28849970787678,172.17165176088199,170.71314435350735,171.94668393040345,171.29949195874514,173.8389255960235,169.88929288824346,168.95708908778397,164.78394168156188,165.18201397386855,163.61282685848343,165.6657064188813,163.41886383510138,158.35525306540524,161.23482829813,151.5774697206753,151.51241370274107,144.70884311892485,138.74180695124394,134.71202471717814,133.3655054155745,133.57340463190658,134.64176671557627,131.60964681038155,124.45957882300331,118.97792120239296,117.20737349900789,112.31483395339569,105.63246781055095,90.69775321016712,84.11779364885176,86.74376785489228,93.91009250121834,91.43337495000851,96.1208382211499,90.08183118480287,87.48910988548042,88.73725293863941,90.23088171543199,88.99534216269888,98.24883189157026
