dates,nzd0423-0000,nzd0423-0001,nzd0423-0002,nzd0423-0003,nzd0423-0004,nzd0423-0005,nzd0423-0006,nzd0423-0007,nzd0423-0008,nzd0423-0009,nzd0423-0010,nzd0423-0011,nzd0423-0012,nzd0423-0013,nzd0423-0014,nzd0423-0015,nzd0423-0016,nzd0423-0017,nzd0423-0018,nzd0423-0019,nzd0423-0020,nzd0423-0021,nzd0423-0022,nzd0423-0023,nzd0423-0024,nzd0423-0025,nzd0423-0026,nzd0423-0027,nzd0423-0028,nzd0423-0029,nzd0423-0030,nzd0423-0031,nzd0423-0032,nzd0423-0033,nzd0423-0034,nzd0423-0035,nzd0423-0036,nzd0423-0037,nzd0423-0038,nzd0423-0039,nzd0423-0040,nzd0423-0041,nzd0423-0042,nzd0423-0043,nzd0423-0044,nzd0423-0045,nzd0423-0046,nzd0423-0047,nzd0423-0048,nzd0423-0049,nzd0423-0050,nzd0423-0051,nzd0423-0052,nzd0423-0053,nzd0423-0054,nzd0423-0055,nzd0423-0056,nzd0423-0057,nzd0423-0058,nzd0423-0059,nzd0423-0060,nzd0423-0061,nzd0423-0062,nzd0423-0063,nzd0423-0064,nzd0423-0065,nzd0423-0066,nzd0423-0067,nzd0423-0068,nzd0423-0069,nzd0423-0070,nzd0423-0071,nzd0423-0072,nzd0423-0073,nzd0423-0074,nzd0423-0075,nzd0423-0076,nzd0423-0077,nzd0423-0078,nzd0423-0079,nzd0423-0080,nzd0423-0081,nzd0423-0082,nzd0423-0083,nzd0423-0084,nzd0423-0085,nzd0423-0086,nzd0423-0087,nzd0423-0088,nzd0423-0089,nzd0423-0090,nzd0423-0091,nzd0423-0092,nzd0423-0093,nzd0423-0094,nzd0423-0095,nzd0423-0096,nzd0423-0097,nzd0423-0098,nzd0423-0099,nzd0423-0100,nzd0423-0101,nzd0423-0102,nzd0423-0103,nzd0423-0104,nzd0423-0105,nzd0423-0106,nzd0423-0107,nzd0423-0108,nzd0423-0109,nzd0423-0110,nzd0423-0111,nzd0423-0112,nzd0423-0113,nzd0423-0114,nzd0423-0115,nzd0423-0116,nzd0423-0117,nzd0423-0118,nzd0423-0119,nzd0423-0120,nzd0423-0121,nzd0423-0122,satname
2022-07-15 22:19:48+00:00,,,,,,,,,,,,,,,,,,,,361.17,363.42,358.85,371.37,375.17,382.83,382.29,385.55,394.97,397.63,395.29,396.43,391.96,393.99,385.08,382.87,374.00,367.19,366.58,,366.85,367.06,361.13,354.77,358.34,,356.82,359.69,370.37,,363.09,360.67,362.91,361.97,365.98,366.31,367.09,365.74,364.50,366.32,368.12,370.26,371.16,378.58,380.42,383.64,379.47,379.66,374.14,373.40,377.63,374.57,377.01,385.67,383.25,384.53,386.58,384.35,381.68,377.68,374.55,369.47,371.52,364.54,370.72,372.99,366.85,372.14,370.71,374.79,377.42,377.79,374.19,370.73,365.35,360.71,358.58,354.31,352.97,350.92,347.73,340.37,343.07,351.90,350.34,352.84,348.82,339.78,344.62,342.78,352.33,358.73,338.47,343.70,339.75,331.01,327.55,322.87,327.59,329.55,338.74,337.65,343.19,,L9
2022-08-09 20:52:18+00:00,340.05,344.11,338.05,333.16,335.11,336.02,,324.61,332.86,,,,,,,,,,356.58,322.62,390.66,351.73,339.76,344.25,,,,,,,371.05,,,,,,,,,,,,,,,,347.15,341.86,313.72,,,,,322.89,,,,,,,347.38,354.10,349.61,,351.18,381.80,355.18,375.21,,,,,,,,,,360.50,388.38,,,,,,,,,,347.74,345.24,328.87,309.78,385.54,,,,,,,,,,,,,,,295.26,,,,,,,,,,,,,358.32,,,L7
2022-08-21 20:45:26+00:00,,,,,,,,,350.68,310.36,324.36,318.07,,307.27,313.65,312.53,,330.47,335.22,324.27,325.36,327.26,323.86,330.89,,,,,,,,,,,,,,,,347.87,342.36,,,,315.44,317.58,309.97,323.10,328.44,335.80,326.37,338.07,,,,,,325.69,319.23,,,327.31,,,346.41,339.19,340.09,357.42,,,,,336.77,333.95,,,,355.59,336.62,336.21,328.09,320.63,,,,,327.24,327.49,334.24,337.96,324.88,332.26,323.29,302.58,,,,275.11,,,,279.82,317.70,,,285.55,287.59,289.56,338.70,,,292.64,,273.45,275.64,,,,,280.15,284.68,,,L7
2022-09-07 20:43:49+00:00,,,,,,,,,,,,,,,,327.75,,,334.74,336.34,339.04,343.34,350.02,344.56,360.88,359.40,366.18,364.15,375.65,370.64,374.10,,,360.01,351.89,344.83,348.90,342.54,340.58,344.61,348.49,341.79,344.39,325.17,333.92,337.99,,,338.48,336.64,331.85,335.32,323.33,338.85,346.62,343.72,344.33,343.78,344.50,347.77,,,356.61,357.94,365.76,361.33,379.78,352.04,,357.90,354.17,349.19,353.91,361.22,,,360.13,362.66,353.63,337.46,347.28,345.38,351.12,347.15,347.89,343.38,342.15,346.96,,,335.93,332.10,326.81,330.63,,,,305.35,303.09,,,303.30,,,,305.18,299.82,302.44,300.95,,325.47,303.97,,294.63,299.08,295.61,,,293.37,307.14,312.88,328.02,,L7
2022-09-09 22:20:35+00:00,369.76,368.01,366.95,360.28,358.32,353.05,343.24,347.69,354.92,356.67,360.07,365.45,361.07,340.50,345.87,357.01,351.29,362.42,372.04,372.18,375.47,369.32,375.84,372.66,385.73,387.13,388.60,390.86,392.57,393.12,394.58,394.62,389.89,387.74,375.19,373.31,367.85,367.09,367.04,361.74,365.24,360.55,356.98,353.77,361.50,359.24,365.71,371.04,367.71,369.06,368.54,367.35,367.70,370.74,372.71,371.13,370.70,369.36,371.02,374.72,375.54,376.58,385.99,388.32,391.85,384.13,383.30,380.88,383.57,384.20,384.34,383.19,388.12,387.62,391.72,389.16,380.09,388.20,381.38,374.01,373.82,374.75,372.29,376.43,373.52,378.73,379.25,378.26,378.28,375.70,380.11,372.13,362.55,359.08,351.93,348.42,347.28,340.08,341.72,341.81,343.09,339.56,346.85,342.96,344.79,342.17,338.23,349.40,344.29,340.37,347.77,335.02,326.54,328.10,322.77,331.08,324.97,328.93,331.49,344.54,347.89,350.20,368.57,L8
2022-09-17 22:20:18+00:00,364.70,368.94,367.61,363.02,350.25,343.52,351.79,353.32,354.24,353.90,355.34,347.02,344.94,342.18,346.37,346.65,349.44,348.23,353.71,358.89,360.98,364.60,369.09,370.51,376.56,378.73,383.60,381.91,376.14,382.39,387.10,380.97,377.19,372.44,361.66,361.13,359.93,362.47,358.76,356.42,358.48,360.79,356.91,355.68,359.23,361.91,361.89,362.45,361.24,358.60,354.12,353.14,352.06,353.09,355.46,357.25,364.68,363.39,360.42,362.26,367.45,367.89,369.74,366.90,364.17,369.62,373.05,370.53,380.62,378.62,380.24,385.22,385.65,383.85,381.33,377.63,370.69,362.90,360.90,356.31,356.58,357.98,352.64,357.80,363.37,365.56,369.00,365.08,364.69,364.05,360.09,355.91,360.92,356.87,352.38,338.48,330.05,332.34,329.14,329.88,334.28,326.05,326.44,335.55,343.46,339.58,347.26,337.60,334.24,341.86,349.42,334.31,325.42,319.09,323.77,319.78,315.45,314.21,314.81,313.23,324.82,339.31,331.77,L9
2022-11-04 22:20:24+00:00,354.39,350.85,351.09,350.68,349.94,346.81,338.98,341.57,344.44,349.26,348.34,338.81,333.90,336.45,340.64,341.39,332.56,337.68,353.67,357.68,356.04,355.41,361.53,361.12,364.60,361.77,369.47,372.11,375.34,367.13,370.88,380.53,371.74,367.94,363.37,362.55,348.41,347.34,348.52,351.86,352.85,357.01,357.32,361.52,366.61,362.78,354.31,355.86,351.57,347.89,351.01,340.36,345.15,346.66,356.57,351.30,359.10,356.05,361.18,362.35,366.12,364.72,372.26,373.63,376.18,367.85,361.99,361.89,362.88,365.88,370.09,370.67,377.67,376.12,370.83,371.28,374.42,370.79,358.25,355.82,355.52,364.17,362.62,366.55,363.91,368.98,372.71,370.52,365.74,363.28,362.75,358.86,353.64,348.46,340.34,332.82,329.68,327.02,332.69,331.41,335.92,327.00,334.73,329.55,326.60,326.37,318.49,324.06,325.09,334.27,336.32,317.41,313.86,318.73,317.80,305.67,304.39,307.05,310.00,307.59,319.19,318.17,332.26,L9
2022-11-19 20:40:36+00:00,338.34,341.64,340.27,334.14,,,,,333.44,339.13,346.62,346.43,341.73,320.62,327.06,330.93,336.47,334.65,333.76,,,,,359.81,369.58,374.17,373.39,380.58,377.91,366.74,375.48,366.43,364.59,,,,,,352.04,342.84,349.06,356.94,349.52,345.87,349.90,366.31,354.87,348.24,,,,,,354.02,351.60,356.59,367.76,355.54,355.11,,368.86,345.16,361.31,,,,,372.63,373.37,376.27,388.55,376.58,378.00,375.00,373.57,371.76,368.07,,,,,360.07,362.38,361.89,372.00,362.99,360.39,361.57,364.04,360.11,358.75,,,,,348.45,340.83,340.28,336.03,341.45,336.43,331.77,324.49,329.72,334.31,,,,,334.78,341.40,329.51,,318.58,311.06,315.89,306.98,308.89,,,,,,L7
2022-12-01 20:33:03+00:00,349.51,342.83,330.66,340.53,,,,,,306.29,311.03,315.63,313.52,320.58,324.11,325.22,331.78,329.54,334.01,,,,,339.47,342.64,350.01,347.08,358.21,372.94,373.69,374.92,372.02,361.09,,,,,,323.80,320.18,320.61,327.01,328.39,347.79,344.47,350.19,341.91,341.65,,,,,,329.84,329.49,327.28,332.87,334.54,347.57,349.88,353.39,352.36,360.42,,,,,343.90,343.31,345.06,343.50,350.72,368.67,376.45,366.65,361.90,361.69,,,,,333.25,333.13,329.32,332.98,341.28,358.81,354.54,345.36,349.68,352.05,,,,,315.72,306.84,,,297.22,315.62,315.82,317.40,319.08,317.54,,,,,309.88,318.68,299.39,292.46,306.76,305.70,300.26,305.56,312.19,,,,,,L7
2022-12-06 22:20:25+00:00,353.66,350.95,352.09,349.58,355.85,357.42,349.65,343.21,344.18,342.89,345.20,353.57,356.48,345.77,344.13,346.99,340.56,355.50,363.23,367.05,373.60,367.83,373.39,374.57,375.65,380.48,386.64,385.79,384.80,384.62,386.36,383.06,378.13,377.73,374.11,368.44,367.89,360.03,353.41,350.14,357.65,359.14,362.80,363.80,365.39,358.64,352.39,359.39,356.76,358.37,359.93,361.62,364.85,365.03,363.92,365.09,363.45,366.73,366.04,370.31,374.45,374.58,381.35,385.01,389.51,381.73,377.55,377.71,380.00,381.93,380.27,387.71,384.12,387.10,385.58,383.54,376.43,378.69,373.36,368.56,366.27,366.78,370.64,372.43,368.91,377.95,378.37,378.67,375.22,381.04,380.42,371.83,366.51,365.59,366.68,358.60,351.19,339.82,335.26,331.85,337.80,338.85,338.24,334.23,339.75,340.03,340.69,346.33,343.50,343.65,346.97,332.18,331.94,327.24,326.75,327.03,330.68,327.57,334.16,345.46,347.43,346.87,360.58,L9
2022-12-22 22:20:23+00:00,355.48,349.83,351.92,352.41,357.64,358.05,343.10,341.74,341.36,346.96,355.80,359.80,364.97,348.52,345.71,349.32,342.92,351.15,365.71,365.73,373.36,359.55,366.65,372.91,381.61,383.76,381.20,380.61,385.26,380.46,386.93,377.61,377.62,379.06,372.36,372.71,365.07,362.30,353.96,349.79,355.93,361.46,358.95,363.13,366.14,358.64,355.05,358.76,353.00,359.29,358.40,362.62,361.65,364.81,356.62,364.16,365.97,366.53,364.26,362.70,367.85,372.68,376.73,387.06,388.18,375.51,373.09,369.35,373.97,378.70,381.50,387.18,384.00,386.55,381.99,386.69,381.88,389.11,375.09,364.16,361.35,362.59,364.15,373.04,370.93,368.47,375.57,374.36,377.44,376.51,374.18,373.63,366.45,361.62,353.44,349.20,345.84,345.52,341.33,339.50,333.63,334.80,341.21,340.16,340.82,341.21,337.95,350.11,342.90,344.98,350.52,337.79,328.87,326.76,324.28,333.86,331.90,326.68,334.21,347.68,346.45,342.73,359.75,L9
2022-12-30 22:20:24+00:00,367.90,360.87,356.21,367.94,359.49,350.17,350.82,348.92,354.03,349.95,354.21,357.81,351.77,348.08,347.59,341.62,337.47,340.97,356.37,368.25,366.70,370.58,373.26,375.86,375.59,379.99,392.47,383.93,380.97,383.85,390.28,386.82,373.00,373.00,368.59,372.66,358.86,359.76,360.60,361.38,357.10,354.83,364.71,367.96,378.95,375.06,369.23,353.90,354.76,354.48,357.88,361.94,368.04,368.15,367.66,364.14,359.43,364.26,370.82,373.99,376.00,379.13,377.33,377.77,371.94,376.31,377.43,383.72,388.21,382.45,383.55,384.80,386.92,390.38,387.51,388.62,380.25,369.07,366.06,361.21,357.16,361.94,361.23,363.06,378.00,372.44,365.23,371.80,372.09,381.79,378.08,378.54,373.43,359.16,355.37,360.25,360.46,361.73,346.31,340.42,344.55,339.28,342.19,340.28,348.18,348.55,351.51,348.56,349.12,355.26,357.40,345.28,339.87,337.58,333.99,326.41,323.02,323.70,323.54,332.04,339.40,341.25,329.56,L8
2023-01-07 22:20:26+00:00,357.15,351.63,354.24,355.38,353.49,351.39,344.14,343.85,346.43,346.01,351.34,357.18,362.42,347.52,340.78,340.88,343.64,355.69,361.14,368.73,370.43,365.44,367.98,374.67,375.85,378.29,379.23,383.09,386.50,389.82,391.74,383.81,378.44,375.74,370.54,375.91,368.10,368.29,356.20,354.03,357.77,357.66,359.60,367.60,373.26,369.07,365.21,356.51,356.90,356.55,362.10,369.68,369.77,366.11,366.46,361.25,359.73,362.24,365.13,368.11,369.19,372.67,381.98,380.75,386.19,383.00,381.67,377.89,379.05,381.24,382.77,385.32,388.51,387.88,389.10,381.50,377.85,376.87,370.18,360.51,364.42,366.99,366.01,373.17,370.06,373.49,374.16,374.62,376.43,378.61,374.32,369.37,362.60,360.03,357.79,360.20,355.82,348.34,349.98,342.82,347.16,343.01,346.05,347.52,347.77,349.07,349.44,354.85,349.41,344.43,348.47,347.19,339.71,335.92,326.60,326.39,328.42,330.39,333.31,342.59,340.73,340.86,342.52,L9
2023-01-15 22:20:17+00:00,366.55,366.60,364.28,358.30,347.38,342.83,348.55,349.15,349.16,359.68,361.31,355.74,345.09,353.15,347.96,337.68,344.64,349.47,353.83,360.35,363.45,371.88,374.79,381.51,379.03,384.90,388.34,382.21,385.97,389.65,391.69,384.95,381.93,369.88,370.75,369.30,365.28,358.94,354.28,357.05,355.39,358.88,360.66,365.61,374.42,369.93,368.48,359.42,350.43,356.44,357.24,365.18,363.94,365.97,362.31,361.84,360.82,364.89,368.30,374.33,365.50,372.37,370.75,376.96,375.58,377.04,376.96,382.13,376.69,375.83,376.34,383.66,387.74,389.73,388.13,385.67,374.61,364.34,360.97,370.28,369.40,370.88,365.98,363.43,367.98,369.52,378.48,377.53,381.16,379.43,375.59,369.44,371.55,373.17,367.65,358.00,346.91,346.20,349.19,349.61,346.21,343.90,337.88,337.50,344.06,348.69,348.99,348.27,347.87,350.10,353.75,340.45,340.33,331.41,324.75,319.39,327.59,327.32,330.11,331.03,337.58,337.72,329.44,L8
2023-01-23 22:20:20+00:00,362.28,362.67,361.37,351.67,345.13,340.91,343.20,346.89,346.96,351.91,357.34,357.64,356.59,341.78,343.63,345.23,340.19,348.71,356.46,366.46,366.43,367.98,374.25,375.56,379.03,381.88,383.81,384.47,387.61,388.07,389.56,383.37,376.97,372.81,371.52,375.19,364.48,360.24,355.63,353.09,359.45,357.85,360.84,365.53,372.99,374.48,364.28,361.93,356.94,361.34,365.36,368.33,371.49,364.87,365.48,362.12,363.14,364.58,371.29,373.07,371.69,372.97,377.18,379.08,383.29,381.15,377.72,377.36,380.94,380.56,380.73,384.09,391.40,391.70,389.04,386.57,378.88,372.38,368.73,372.86,369.33,367.50,370.16,370.95,367.76,374.58,378.72,374.16,379.72,377.79,380.89,371.21,369.83,368.98,363.30,360.46,359.98,349.61,346.79,346.01,347.30,345.18,349.71,347.26,347.78,347.18,350.66,359.10,355.00,352.74,350.49,344.59,343.34,335.77,329.85,326.60,321.77,326.45,334.27,337.71,346.05,347.15,354.08,L9
2023-01-26 20:29:12+00:00,347.69,349.73,348.46,,,305.78,316.28,318.00,323.18,325.58,330.99,329.03,323.46,332.34,330.84,328.94,317.83,312.38,,,322.78,336.76,338.84,347.30,341.65,350.32,361.10,364.14,361.38,369.70,363.62,359.54,,,,332.36,330.84,329.91,330.86,321.87,329.50,333.33,337.99,348.34,352.34,362.80,340.90,327.21,,,329.09,331.64,339.73,328.87,338.09,327.90,334.02,338.48,334.68,352.66,348.00,350.87,,,348.99,351.75,348.30,349.94,343.04,354.52,356.43,362.20,354.49,366.60,356.14,359.57,,,330.66,336.32,340.62,355.46,338.96,338.80,344.09,342.79,343.42,355.85,347.74,353.40,,,347.46,335.39,338.76,323.02,330.18,318.90,321.34,317.28,314.35,322.22,320.56,317.41,,,325.81,316.77,324.51,330.57,326.88,319.74,321.06,314.06,300.83,302.61,300.19,,,,310.59,312.24,315.40,L7
2023-02-08 22:20:30+00:00,353.03,356.06,351.72,350.01,348.84,342.08,330.46,330.64,332.70,336.53,343.21,345.84,343.95,342.08,337.24,335.32,340.89,333.68,345.91,351.72,361.53,358.14,370.44,368.78,365.81,375.86,378.13,379.58,380.85,380.04,380.96,369.92,367.98,366.42,366.73,367.21,354.68,354.84,345.40,347.63,347.88,348.76,357.21,364.25,357.22,360.42,358.11,348.09,345.67,347.98,352.33,360.20,356.53,353.84,343.76,349.40,347.20,354.86,355.68,354.87,358.16,363.29,364.16,370.24,372.59,370.67,369.43,371.36,364.58,363.84,369.14,375.99,380.87,376.60,364.92,368.77,362.89,359.84,352.95,357.32,361.02,357.25,354.05,352.96,357.64,359.90,364.52,364.88,368.67,367.85,371.01,367.79,361.01,354.90,353.83,349.33,331.17,324.28,336.47,326.69,322.28,319.88,319.50,319.56,324.10,325.08,325.77,327.67,338.98,333.48,338.42,335.63,333.56,324.14,320.64,316.76,323.00,317.68,323.32,322.66,325.15,328.99,331.96,L9
2023-02-12 20:25:36+00:00,351.15,346.99,349.79,344.85,333.05,339.03,333.28,330.97,,,,,324.27,324.13,317.88,313.81,334.47,331.31,335.18,334.12,351.73,352.39,348.76,,,,359.14,359.58,361.62,358.85,354.03,357.91,362.99,357.02,345.41,355.63,349.84,,,,,,331.21,340.08,341.11,338.90,338.80,330.36,323.74,347.01,344.31,342.56,,,,,332.13,337.78,347.24,336.17,346.94,356.80,351.47,356.56,343.75,358.12,,,,,349.55,351.10,360.51,375.37,363.95,363.79,358.30,352.96,360.19,347.00,,,,,339.59,331.31,342.38,349.47,355.88,358.91,358.81,352.03,348.27,350.24,,,,,313.53,313.35,315.14,323.30,295.28,313.02,319.70,320.33,311.98,321.42,,,,,310.88,298.89,296.36,295.98,289.27,301.32,303.14,344.56,318.61,323.11,,L7
2023-02-16 22:20:13+00:00,361.55,356.67,354.22,352.53,347.64,346.75,341.95,341.84,339.97,345.28,347.47,350.90,350.72,345.93,344.72,344.78,345.06,346.99,355.07,358.05,369.39,363.81,372.13,372.70,376.57,375.87,381.73,386.86,385.68,386.39,382.20,384.12,379.02,377.03,371.80,371.72,363.11,357.39,351.69,351.20,352.19,353.47,356.25,361.36,363.65,362.71,357.41,353.91,356.79,360.05,360.81,359.99,363.27,364.03,363.82,357.71,360.44,362.66,364.94,365.99,368.80,367.46,368.62,369.69,376.10,376.96,375.35,374.35,375.96,378.31,376.73,378.44,384.02,382.59,384.85,380.15,376.82,375.50,364.28,366.61,360.84,364.49,361.73,364.48,365.05,370.54,371.00,374.83,376.15,377.51,380.77,378.31,373.88,365.01,356.45,350.74,352.23,346.54,342.48,339.53,340.23,336.94,333.48,330.08,333.51,331.20,334.77,346.08,355.84,350.59,344.85,339.75,334.92,329.45,332.09,327.28,323.56,326.01,330.88,337.62,342.69,340.81,347.69,L8
2023-02-24 22:20:15+00:00,365.30,361.81,358.13,359.18,349.46,340.47,347.99,350.72,352.05,351.46,352.37,354.14,352.51,353.76,349.78,343.96,345.85,349.72,346.99,356.63,365.29,374.68,380.49,385.55,381.89,386.17,392.88,392.74,394.72,393.39,391.33,387.99,383.51,380.04,376.31,370.85,371.01,364.88,361.09,359.60,362.68,364.25,361.61,370.48,369.72,369.37,367.40,359.56,356.49,358.58,364.05,366.25,366.82,366.89,367.08,368.82,364.56,371.47,374.67,375.58,372.21,369.31,368.22,376.96,372.84,377.75,381.04,382.22,379.28,379.94,385.84,387.22,389.04,391.50,392.04,389.66,383.16,375.64,374.89,370.40,366.81,368.20,360.45,364.86,368.66,370.48,377.97,376.87,380.23,379.78,383.95,380.23,380.63,369.71,367.40,359.50,353.92,348.93,347.57,347.07,344.70,342.96,342.62,349.91,348.12,348.91,349.06,355.66,359.88,363.05,355.85,339.48,337.67,333.69,328.02,317.36,317.92,324.04,332.96,334.54,338.97,347.15,341.91,L9
2023-03-04 22:20:01+00:00,350.12,345.88,344.58,341.86,336.21,335.97,329.00,330.74,326.45,329.35,339.23,352.88,350.24,336.56,328.77,334.25,336.10,343.27,349.47,354.18,344.30,357.47,362.26,365.62,371.52,372.29,374.75,381.30,379.91,381.29,370.04,370.03,368.43,372.09,365.87,363.38,356.19,350.74,354.11,346.67,349.50,343.95,346.01,348.24,353.44,349.82,350.59,350.62,347.37,349.65,344.76,353.51,347.75,346.38,351.70,350.12,351.32,356.99,358.57,360.62,361.42,363.32,361.17,366.80,379.25,372.87,371.87,369.10,366.17,373.49,367.21,372.39,380.93,383.77,387.23,377.27,369.40,368.28,364.81,359.15,358.97,354.26,355.33,358.93,346.77,355.14,358.45,355.31,364.99,367.96,369.39,371.60,367.91,365.41,352.35,350.53,334.68,338.37,333.86,333.59,329.99,335.87,340.37,339.44,343.01,337.14,328.72,344.45,345.52,338.54,338.19,332.21,332.03,318.98,313.35,314.96,317.10,316.82,325.04,330.59,336.34,343.55,344.35,L8
2023-03-11 20:30:27+00:00,,,,,,,,,,377.79,,,,,,346.82,321.93,323.79,326.88,,,,,,,374.02,376.66,,,,,,362.96,,,,,,,,344.69,349.24,350.27,,361.75,,,341.13,,,,,,,,353.46,355.21,,357.92,,,354.65,356.02,,,,,,,374.30,378.99,374.74,370.73,366.43,365.18,367.13,366.09,,,,,,,369.04,381.19,387.90,,,,,,,,,,,,335.56,329.43,332.60,317.09,335.38,318.50,,332.72,,,,,,,334.97,347.68,,,,296.96,305.17,,,,,,L7
2023-03-28 20:25:26+00:00,351.42,337.57,325.94,,,,314.19,325.41,327.15,345.18,320.87,324.60,321.30,320.00,334.44,319.24,319.29,323.14,,,330.52,330.28,338.22,369.26,352.32,355.62,354.81,360.89,356.77,389.97,371.88,359.95,,,,341.36,340.69,334.73,342.50,324.65,336.31,336.53,328.08,324.43,355.93,317.06,326.71,323.36,,,328.60,335.98,333.85,325.02,,,333.86,339.77,345.17,336.05,341.35,340.50,,,348.11,351.80,351.96,357.44,,,349.11,353.10,349.09,353.65,338.37,352.01,,,,343.13,336.42,339.30,,,333.21,341.46,349.47,343.94,337.18,344.09,,,345.21,340.54,334.10,321.93,329.76,322.75,314.67,312.14,,,313.60,309.88,,,316.15,316.72,325.13,,334.90,309.00,302.67,303.46,302.83,,279.29,,,,313.52,309.13,,L7
2023-03-28 22:19:57+00:00,378.88,361.56,348.43,342.60,339.08,,,,,,,,,,,,,,344.80,352.77,353.77,369.15,375.13,379.09,380.16,380.27,384.74,393.15,391.54,393.70,388.47,386.09,383.34,379.26,373.47,371.48,365.82,362.01,358.26,357.90,360.83,359.04,364.01,362.82,361.35,362.98,361.63,360.71,356.87,356.81,360.08,352.23,358.93,357.99,361.14,363.18,366.52,362.59,365.97,363.73,367.98,365.10,375.97,372.29,373.97,378.21,377.03,374.39,374.40,372.15,381.94,384.17,386.12,385.45,387.55,385.37,381.12,375.22,372.40,367.99,364.95,365.00,361.89,364.61,365.34,370.69,372.85,372.25,377.28,378.46,377.61,379.55,378.27,367.47,360.35,354.05,348.05,344.34,339.88,342.26,342.12,341.99,338.20,342.11,342.67,346.91,348.63,345.29,347.77,351.21,355.84,337.57,340.06,335.00,321.92,313.66,311.24,320.70,329.24,334.02,345.55,347.95,345.37,L9
2023-04-05 22:19:40+00:00,350.88,335.02,334.90,326.06,330.30,334.38,329.48,335.53,334.54,341.29,338.99,343.08,346.65,329.60,323.81,341.90,337.11,349.11,352.87,353.93,361.23,359.52,363.47,367.03,367.20,372.91,383.50,384.73,381.06,379.76,379.86,379.73,378.04,369.63,368.62,366.94,363.13,358.49,347.68,344.11,347.96,351.47,351.39,347.34,350.88,347.91,351.42,359.15,354.41,351.57,355.90,348.63,347.88,355.28,359.19,358.85,364.38,357.78,355.75,361.41,365.14,363.39,376.30,374.46,376.14,371.25,372.39,367.14,371.12,362.40,367.63,376.92,380.00,372.54,377.29,379.49,371.84,378.80,376.68,362.14,359.30,351.71,354.01,359.29,355.15,359.48,368.80,367.99,360.45,369.08,372.80,371.13,362.34,358.47,359.35,355.75,347.02,347.55,334.79,332.96,331.91,327.95,337.86,336.01,337.46,340.41,339.88,349.83,350.11,332.26,337.69,334.40,330.77,321.59,322.77,316.57,319.86,319.84,321.76,335.27,341.27,341.08,359.53,L8
2023-04-13 22:19:50+00:00,368.28,365.08,354.76,343.46,331.54,332.55,346.16,349.39,353.19,354.43,350.54,345.78,339.03,340.49,344.09,344.68,345.94,343.87,348.05,356.91,356.99,366.84,373.70,379.00,378.39,381.94,386.97,392.24,393.05,391.69,390.42,381.27,380.99,379.93,376.22,368.12,362.96,361.78,357.50,359.60,356.01,359.10,360.58,363.94,366.82,367.65,362.66,357.91,355.63,360.28,359.72,360.45,361.00,364.28,360.16,362.62,361.09,362.03,365.95,364.62,369.00,370.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.76,336.87,331.65,324.44,315.26,311.19,320.45,323.99,,,,,L9
2023-04-19 20:24:00+00:00,,,,334.98,344.02,,,,,,,,,,,,,,,,,,,,412.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2023-05-11 20:21:49+00:00,,,,,,,,,,326.74,,,,350.27,,,,,,,,,,,371.10,,,,,,,,,,,,,,348.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2023-05-23 22:19:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,381.10,387.10,384.00,386.03,387.49,378.41,378.38,376.63,375.68,367.55,368.70,361.92,363.09,355.45,349.34,346.10,349.59,350.19,354.93,358.73,359.40,354.67,348.49,351.70,350.65,348.90,350.75,348.43,353.17,352.12,361.36,357.40,348.34,349.49,349.37,358.40,369.61,375.36,380.62,381.86,376.19,375.57,367.51,,366.97,372.97,378.41,373.79,378.32,379.49,379.62,375.18,371.81,364.39,371.82,358.99,361.29,351.45,357.18,355.69,357.24,362.43,365.63,373.83,372.87,376.40,376.23,365.94,362.93,355.77,360.51,355.03,347.55,337.08,333.03,333.05,328.65,332.85,338.96,341.57,340.09,346.27,342.00,341.33,326.74,339.06,324.60,321.65,314.82,315.89,312.06,317.68,308.73,309.06,323.08,338.94,347.74,334.80,L8
2023-06-08 22:19:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.09,381.19,376.55,379.45,381.86,390.17,391.18,386.27,386.45,388.95,389.27,392.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.18,L8
