dates,nzd0423-0000,nzd0423-0001,nzd0423-0002,nzd0423-0003,nzd0423-0004,nzd0423-0005,nzd0423-0006,nzd0423-0007,nzd0423-0008,nzd0423-0009,nzd0423-0010,nzd0423-0011,nzd0423-0012,nzd0423-0013,nzd0423-0014,nzd0423-0015,nzd0423-0016,nzd0423-0017,nzd0423-0018,nzd0423-0019,nzd0423-0020,nzd0423-0021,nzd0423-0022,nzd0423-0023,nzd0423-0024,nzd0423-0025,nzd0423-0026,nzd0423-0027,nzd0423-0028,nzd0423-0029,nzd0423-0030,nzd0423-0031,nzd0423-0032,nzd0423-0033,nzd0423-0034,nzd0423-0035,nzd0423-0036,nzd0423-0037,nzd0423-0038,nzd0423-0039,nzd0423-0040,nzd0423-0041,nzd0423-0042,nzd0423-0043,nzd0423-0044,nzd0423-0045,nzd0423-0046,nzd0423-0047,nzd0423-0048,nzd0423-0049,nzd0423-0050,nzd0423-0051,nzd0423-0052,nzd0423-0053,nzd0423-0054,nzd0423-0055,nzd0423-0056,nzd0423-0057,nzd0423-0058,nzd0423-0059,nzd0423-0060,nzd0423-0061,nzd0423-0062,nzd0423-0063,nzd0423-0064,nzd0423-0065,nzd0423-0066,nzd0423-0067,nzd0423-0068,nzd0423-0069,nzd0423-0070,nzd0423-0071,nzd0423-0072,nzd0423-0073,nzd0423-0074,nzd0423-0075,nzd0423-0076,nzd0423-0077,nzd0423-0078,nzd0423-0079,nzd0423-0080,nzd0423-0081,nzd0423-0082,nzd0423-0083,nzd0423-0084,nzd0423-0085,nzd0423-0086,nzd0423-0087,nzd0423-0088,nzd0423-0089,nzd0423-0090,nzd0423-0091,nzd0423-0092,nzd0423-0093,nzd0423-0094,nzd0423-0095,nzd0423-0096,nzd0423-0097,nzd0423-0098,nzd0423-0099,nzd0423-0100,nzd0423-0101,nzd0423-0102,nzd0423-0103,nzd0423-0104,nzd0423-0105,nzd0423-0106,nzd0423-0107,nzd0423-0108,nzd0423-0109,nzd0423-0110,nzd0423-0111,nzd0423-0112,nzd0423-0113,nzd0423-0114,nzd0423-0115,nzd0423-0116,nzd0423-0117,nzd0423-0118,nzd0423-0119,nzd0423-0120,nzd0423-0121,nzd0423-0122,satname
2022-02-13 22:20:04+00:00,360.39,359.61,355.88,353.50,349.05,342.80,341.08,337.94,341.62,345.48,345.00,342.53,340.69,336.06,339.68,337.72,338.34,338.91,342.08,348.10,352.11,358.04,367.83,376.00,377.05,382.97,383.73,384.91,383.06,382.37,380.83,379.50,374.73,370.67,367.25,361.17,355.37,357.17,358.46,352.08,350.66,351.53,356.36,356.81,357.65,355.55,356.55,353.33,350.05,349.44,348.19,348.75,349.42,349.64,350.92,351.52,354.64,354.44,359.54,361.45,365.63,370.33,373.64,370.75,370.20,368.32,365.64,366.52,363.34,366.76,369.32,371.66,373.10,371.58,371.76,368.33,371.05,369.53,370.56,367.94,362.79,356.28,352.63,351.93,352.94,359.59,360.73,361.48,362.48,364.88,362.71,358.33,356.55,353.12,349.06,347.42,343.68,340.43,339.45,334.47,334.33,335.75,336.30,336.74,336.14,336.80,338.34,341.62,342.65,341.68,346.29,337.85,331.42,326.46,320.58,317.68,317.20,320.69,326.46,332.62,333.43,333.91,330.96,L8
2022-03-01 22:20:00+00:00,361.80,361.41,358.27,354.10,351.04,343.70,340.43,338.52,341.38,345.73,345.70,343.54,342.36,336.73,339.84,338.73,338.70,341.22,343.21,349.38,353.88,358.93,369.57,375.43,377.50,383.53,384.50,385.60,384.26,383.58,382.79,381.68,377.71,373.59,367.81,362.16,355.74,356.23,357.84,351.66,351.92,352.36,357.01,357.19,358.11,355.79,357.33,355.71,351.91,350.96,348.77,349.31,350.10,351.90,352.62,352.66,355.27,355.69,360.04,362.58,365.83,371.17,373.53,372.01,371.93,370.24,367.51,366.91,364.95,368.56,370.04,372.22,375.01,373.50,373.14,371.74,372.71,373.11,373.17,369.14,363.23,357.75,354.63,354.25,354.55,361.06,364.03,363.68,365.41,367.29,366.25,359.40,356.86,353.69,350.29,349.03,345.38,341.40,340.32,335.77,335.62,336.71,337.52,338.19,338.66,338.97,340.66,344.12,345.05,344.16,347.07,338.76,332.96,327.67,321.29,319.36,318.58,321.64,328.05,334.73,336.44,337.87,340.39,L8
2022-03-09 22:20:01+00:00,362.25,361.59,358.36,355.26,352.34,344.81,341.80,339.98,342.74,346.31,346.05,343.37,342.35,337.39,340.05,338.81,339.35,341.61,344.07,349.67,353.82,360.05,370.21,375.43,377.30,383.91,384.99,386.71,385.31,384.78,383.81,382.28,378.11,373.54,367.73,362.16,356.11,356.77,357.99,351.91,352.04,352.92,357.16,358.24,358.77,356.72,357.69,355.59,352.84,351.72,349.47,349.95,350.08,351.61,352.71,352.70,355.57,355.80,360.15,362.65,365.93,371.00,373.63,372.08,372.12,370.13,367.72,367.09,365.53,369.63,371.34,373.34,375.74,373.48,373.29,372.12,373.21,373.11,372.98,369.12,363.71,358.47,355.26,354.24,354.82,360.63,363.71,364.14,366.24,367.93,367.74,360.85,358.12,354.50,350.64,349.19,345.52,341.32,340.13,336.12,335.70,336.72,337.75,338.46,339.65,340.43,342.18,344.71,346.21,344.85,347.90,338.86,333.21,328.12,321.82,319.10,318.52,321.86,328.21,334.94,336.70,338.52,339.77,L9
2022-03-16 21:06:10+00:00,362.16,361.99,358.20,355.30,353.31,345.35,341.52,341.04,344.14,348.00,346.18,343.96,343.09,336.91,337.24,337.96,337.36,339.88,343.35,348.97,353.15,359.17,370.80,375.54,376.87,384.45,385.45,386.88,385.37,384.99,384.60,383.03,377.61,372.83,367.45,362.23,356.26,356.86,357.67,352.46,352.50,352.90,357.15,357.79,359.39,357.23,359.01,356.06,352.88,351.31,349.44,350.02,350.49,351.85,352.61,352.78,355.66,356.07,360.15,363.30,366.34,370.01,371.66,371.04,373.13,371.71,369.56,368.55,366.26,371.01,372.36,373.94,375.35,373.30,373.36,371.36,373.07,372.53,372.62,369.18,364.76,360.02,354.56,355.50,355.08,360.82,364.99,365.71,367.11,368.03,366.96,360.74,357.97,355.35,351.30,349.00,344.91,341.44,339.75,336.00,335.48,336.47,337.16,338.16,338.57,338.99,342.50,345.82,347.59,346.21,348.64,339.18,333.29,328.53,322.69,320.02,319.58,320.64,327.98,334.24,338.14,340.27,343.23,L7
2022-03-25 20:59:08+00:00,361.56,361.66,358.28,355.64,353.62,345.35,341.52,340.05,342.76,346.85,345.19,342.79,341.55,336.30,336.76,336.76,337.31,340.20,342.27,348.61,353.15,359.17,369.67,374.35,375.91,382.72,384.31,386.27,384.94,384.74,384.33,383.01,377.03,372.61,367.21,362.23,356.26,355.63,356.61,351.92,351.45,352.58,355.69,356.56,358.66,356.43,358.84,355.82,351.72,351.31,349.44,350.02,349.63,350.44,351.22,352.20,355.04,355.10,359.38,362.20,364.79,368.27,370.25,370.08,373.13,371.71,368.40,367.33,364.98,370.67,372.18,373.35,374.70,372.39,372.54,370.02,371.86,371.59,372.62,369.18,362.85,357.83,352.76,354.02,353.72,359.51,363.89,364.91,365.79,367.01,365.88,360.46,357.97,355.35,349.94,347.45,343.03,340.61,337.28,334.64,334.30,335.54,337.12,337.41,337.84,338.08,342.50,345.82,346.32,344.07,347.05,337.16,332.48,327.51,322.34,319.21,319.58,320.66,327.38,334.24,338.14,339.43,341.53,L7
2022-03-25 22:19:56+00:00,361.56,361.66,358.28,355.64,353.62,345.35,341.52,340.05,342.76,346.85,345.19,342.79,341.55,336.30,336.76,336.76,337.31,340.20,342.27,348.61,353.15,359.17,369.67,374.35,375.91,382.72,384.31,386.27,384.94,384.74,384.33,383.01,377.03,372.61,367.21,362.23,356.26,355.63,356.61,351.92,351.45,352.58,355.69,356.56,358.66,356.17,358.85,355.72,352.00,351.03,349.85,350.27,350.00,350.82,351.86,351.99,354.69,354.91,359.28,362.32,365.04,368.42,370.07,370.13,372.91,371.69,368.40,367.33,364.98,370.67,372.18,373.35,374.70,372.39,372.54,370.02,372.56,371.59,372.62,369.18,362.85,357.83,352.76,354.02,353.72,359.51,363.89,364.91,365.79,367.01,365.88,360.46,357.97,355.35,349.94,347.45,343.03,340.61,337.28,334.86,334.69,335.25,336.69,337.29,338.26,338.93,343.40,345.96,346.14,344.41,346.79,336.67,332.27,327.78,322.38,319.21,319.67,320.61,327.27,334.16,338.25,339.87,340.96,L9
2022-04-02 22:19:43+00:00,362.23,362.34,359.52,357.93,356.62,346.90,341.69,340.18,342.64,347.64,346.20,343.26,341.66,337.60,337.60,337.67,337.47,341.31,343.39,349.81,354.67,360.29,370.38,375.09,376.25,382.83,384.65,387.53,386.15,386.33,385.62,384.23,378.69,373.64,367.91,362.85,356.75,356.74,357.50,352.82,352.10,353.13,355.82,357.36,359.24,356.83,358.89,356.10,352.92,351.83,350.82,351.01,351.42,352.19,352.83,352.21,354.82,355.80,359.91,362.56,365.41,368.37,370.76,371.80,374.57,372.28,368.77,367.88,367.98,370.64,372.82,373.65,375.16,372.96,372.91,370.51,372.99,372.09,373.18,369.57,363.43,358.15,353.44,354.24,353.96,359.50,364.04,366.54,367.35,367.58,366.77,360.66,358.73,357.35,350.99,348.79,343.50,341.22,338.01,337.66,335.70,336.61,338.32,338.23,339.83,340.31,344.81,347.61,347.55,346.14,347.12,336.99,332.76,328.73,323.08,320.00,321.75,322.20,328.12,336.72,340.48,343.01,346.07,L8
2022-04-26 22:19:44+00:00,362.92,362.99,360.73,359.36,358.94,349.82,342.49,342.09,344.48,349.55,348.74,344.84,342.62,338.72,338.69,338.78,338.47,342.00,344.74,351.23,356.68,362.08,371.76,376.78,377.65,384.10,385.66,388.71,386.96,387.01,387.57,385.70,380.04,374.34,368.23,363.21,357.38,357.77,357.87,353.37,352.53,354.21,357.15,358.41,359.73,358.08,359.68,357.27,354.13,353.45,351.24,351.89,352.35,354.16,353.93,353.90,355.83,357.06,360.04,362.71,365.19,368.70,371.89,372.36,375.20,373.35,369.87,370.18,371.40,372.72,374.47,375.68,376.27,374.33,375.37,373.59,375.18,373.94,374.36,370.26,364.60,358.79,354.75,355.48,356.19,359.36,364.45,367.82,369.26,368.72,368.58,361.36,360.04,358.58,351.41,349.12,344.04,341.80,338.57,338.37,337.14,337.46,339.70,338.81,340.51,341.56,346.38,349.21,349.56,347.20,348.19,336.42,333.86,329.57,323.72,320.28,321.79,323.07,329.34,338.51,342.38,346.16,349.08,L9
2022-05-11 20:52:15+00:00,361.28,361.69,359.50,359.36,358.94,349.82,342.49,342.09,344.48,349.55,348.74,344.84,340.96,337.83,338.26,336.33,337.01,341.43,344.74,351.23,356.68,362.08,371.76,375.29,376.57,384.10,385.66,388.71,386.96,387.01,387.57,385.70,380.04,374.34,368.23,363.21,357.38,357.77,354.76,351.68,351.27,354.21,355.85,356.35,358.81,357.72,358.03,355.40,354.13,353.45,351.24,351.89,352.35,352.52,353.93,353.90,355.83,357.06,360.04,362.71,365.19,368.70,371.89,372.36,375.20,373.35,369.87,368.06,370.42,372.72,374.47,375.68,376.27,374.33,375.37,373.59,375.18,373.94,374.36,370.26,364.60,357.39,354.75,355.48,356.19,359.36,364.45,367.82,369.26,368.68,368.58,361.36,360.04,358.58,351.41,348.56,343.57,341.80,338.57,338.37,337.14,337.46,339.59,338.23,340.51,341.56,346.38,349.21,349.56,346.18,348.19,336.42,333.86,329.57,323.72,320.28,321.79,323.07,329.34,338.51,342.38,346.16,349.09,L7
2022-05-28 20:51:32+00:00,362.60,363.54,361.33,362.82,358.41,351.40,344.04,343.51,346.49,347.92,347.11,345.16,341.81,338.84,339.19,335.61,336.70,342.81,346.95,351.17,357.93,363.52,374.02,375.29,376.57,384.10,386.76,389.79,388.42,388.25,388.99,387.18,381.50,375.52,369.45,364.42,357.98,359.04,354.76,349.86,351.27,356.06,356.51,357.00,355.83,358.90,359.19,352.17,352.61,353.67,351.63,353.07,353.89,352.52,353.93,355.23,356.98,358.26,360.06,363.34,366.05,369.82,372.83,373.56,375.99,374.93,371.75,368.06,370.42,374.33,375.90,377.38,377.72,375.69,376.92,374.80,376.41,372.76,376.22,371.80,366.15,357.39,353.88,356.51,357.53,360.65,365.98,369.59,371.17,370.09,369.48,362.39,361.60,360.54,353.14,348.56,343.57,342.98,339.19,339.17,337.73,338.34,340.13,338.82,341.39,342.72,347.83,350.28,351.03,346.18,348.19,337.14,334.91,330.15,325.26,321.50,323.20,323.91,330.75,340.23,344.46,349.16,349.09,L7
2022-06-21 22:20:12+00:00,362.60,363.54,361.87,363.06,358.82,352.18,344.04,343.51,346.49,347.92,347.11,345.16,341.81,338.84,339.19,337.21,338.25,343.57,347.51,351.76,358.31,364.26,374.54,376.61,377.55,384.96,387.63,390.68,389.78,389.91,390.09,388.31,382.70,376.93,371.08,365.94,359.75,360.81,354.76,351.56,352.49,356.73,357.28,357.82,355.83,359.97,360.66,353.91,352.61,354.58,352.67,354.36,355.47,353.68,355.24,356.50,357.88,359.14,361.02,364.08,366.81,370.91,373.79,374.60,376.70,375.71,372.77,369.41,371.88,375.53,377.07,378.56,378.96,376.87,378.04,375.82,377.16,373.48,376.78,372.60,367.15,358.77,355.57,358.53,359.23,362.13,367.12,370.76,372.16,371.17,370.65,363.75,363.18,361.67,354.35,350.04,345.77,345.44,341.91,341.35,339.16,339.32,341.12,340.25,342.82,344.08,349.14,350.98,351.16,346.88,349.43,338.16,336.30,331.42,326.78,322.44,324.25,325.41,331.74,340.81,344.73,348.72,349.09,L8
2022-07-15 22:19:48+00:00,360.66,362.20,361.22,363.69,359.22,352.73,343.58,342.08,344.98,346.44,345.53,343.81,340.27,337.64,337.42,335.56,336.92,342.54,346.72,351.57,358.06,362.77,373.31,375.53,376.76,383.63,386.61,390.05,389.42,390.10,390.11,388.16,382.82,377.28,371.47,366.24,359.05,360.64,352.96,351.47,353.09,356.40,356.00,357.01,353.74,358.26,358.84,353.51,351.23,354.15,352.72,354.55,355.63,354.29,355.62,356.99,357.98,358.51,360.21,363.60,366.17,369.78,372.83,374.09,377.20,375.75,373.23,369.53,371.44,375.15,376.51,378.08,379.43,376.65,377.82,375.94,377.25,372.97,376.30,372.30,366.88,359.27,355.65,359.18,360.42,362.25,367.07,370.36,372.35,371.35,370.84,364.05,363.44,361.86,354.55,350.35,346.08,345.90,342.10,341.67,339.04,338.64,341.42,340.54,342.81,343.72,348.35,349.80,350.04,346.43,349.49,336.74,335.40,331.73,326.96,321.75,323.53,324.53,330.64,339.74,343.83,347.36,347.20,L9
2022-08-09 20:52:18+00:00,356.26,358.34,358.15,362.96,359.75,354.87,345.09,339.48,341.35,344.07,343.77,343.11,340.55,335.82,335.11,333.42,335.35,343.85,349.16,349.49,364.02,362.22,368.93,370.62,377.26,384.47,387.16,391.93,391.25,391.82,389.87,390.73,384.22,379.11,373.79,368.10,363.74,360.23,350.43,351.41,354.52,357.69,354.84,355.75,352.26,357.23,356.91,351.40,346.89,356.51,355.08,357.38,355.61,350.72,356.55,357.34,357.84,359.18,360.71,363.87,365.65,367.77,369.84,373.52,375.20,376.75,370.91,369.12,371.04,374.92,376.30,377.85,380.09,375.75,377.31,374.97,376.92,370.76,378.24,372.01,366.65,359.31,356.74,359.12,360.21,361.56,367.06,369.77,368.81,368.12,366.96,360.53,366.73,361.82,353.79,349.88,347.04,348.54,343.77,342.61,338.72,339.29,342.30,341.01,344.75,345.56,350.26,345.54,350.64,345.65,350.65,337.85,338.04,332.85,328.52,323.47,326.23,324.95,330.52,340.36,345.27,346.31,347.13,L7
2022-08-21 20:45:26+00:00,356.60,358.56,358.36,364.49,360.07,356.40,349.06,340.03,343.18,339.30,342.32,340.28,339.91,332.00,332.21,331.89,336.13,342.76,348.41,347.29,360.34,359.40,364.36,367.04,377.63,385.17,388.88,393.32,393.63,393.62,390.35,391.46,384.84,379.46,374.12,369.89,365.83,361.17,349.79,351.20,354.20,359.07,355.10,355.19,347.47,354.05,353.56,348.87,345.28,354.74,353.46,355.84,356.69,350.83,357.89,358.02,358.70,356.34,357.68,364.60,366.45,363.88,369.47,373.73,372.37,373.65,368.07,368.37,371.84,376.60,378.59,378.24,375.37,371.89,377.78,375.58,377.36,369.26,373.59,367.91,362.46,355.50,357.90,360.81,361.69,362.73,363.13,365.85,365.57,365.66,363.21,358.41,363.14,355.50,355.54,351.42,348.35,339.90,344.77,343.57,339.10,333.48,340.48,341.26,345.23,340.16,344.56,339.29,349.83,346.35,351.95,332.66,338.10,327.10,323.49,324.07,326.01,325.83,331.74,334.26,340.02,347.44,347.79,L7
2022-09-07 20:43:49+00:00,352.54,355.14,356.13,363.18,357.70,356.45,350.36,336.12,340.81,334.27,338.81,337.35,335.61,327.75,329.28,328.54,333.74,341.64,345.60,344.01,357.12,354.10,359.16,362.94,375.02,379.83,384.29,388.22,390.75,390.33,387.42,391.45,384.83,377.29,371.88,366.80,363.88,358.28,344.19,349.79,352.74,355.92,351.95,348.89,341.56,350.90,352.33,346.88,341.03,351.51,349.88,352.48,353.04,348.45,356.33,356.27,356.21,353.41,354.71,361.64,365.57,362.15,366.83,371.11,369.77,371.57,367.96,365.89,370.97,372.93,373.91,373.32,371.22,369.39,377.90,374.69,374.50,366.35,369.82,362.25,358.04,352.19,356.10,359.12,359.17,358.82,359.16,361.81,363.00,363.38,357.48,352.52,357.60,349.03,354.84,350.61,347.59,333.42,338.34,343.32,338.81,328.28,339.37,339.97,343.66,332.97,335.37,331.02,340.69,344.92,347.18,326.26,336.74,321.58,319.66,320.01,326.60,324.79,326.01,328.62,335.51,342.97,346.10,L7
2022-09-09 22:20:35+00:00,355.00,356.98,357.48,362.82,357.78,355.88,347.98,338.44,343.16,338.00,342.36,342.03,339.86,329.57,331.65,331.38,335.93,343.95,348.25,346.57,359.16,355.79,361.02,363.91,376.36,380.88,384.91,388.55,390.98,390.68,388.21,391.91,385.55,378.60,372.29,367.73,364.54,359.53,347.99,350.98,354.13,356.59,352.58,349.43,343.77,351.66,353.55,348.89,343.69,353.46,351.95,354.34,354.87,350.68,358.38,358.13,358.02,355.00,356.34,363.09,366.68,363.59,368.74,373.02,371.98,372.97,369.67,367.39,372.77,374.54,375.40,374.55,373.10,371.42,379.88,376.75,375.12,368.34,371.11,363.72,360.01,354.70,358.13,361.59,361.22,361.67,361.39,363.63,364.70,364.61,359.54,354.48,358.15,350.46,354.36,350.30,347.54,334.25,338.82,343.10,339.34,329.40,340.12,340.30,343.80,333.89,335.69,333.06,341.09,344.35,347.25,327.23,335.28,322.23,319.98,321.39,326.33,325.30,326.62,330.39,336.75,343.87,349.84,L8
2022-09-17 22:20:18+00:00,355.84,357.98,359.56,363.72,355.95,355.31,348.94,340.92,344.75,340.27,344.21,342.74,340.58,331.26,334.62,332.99,339.47,346.72,350.15,348.24,361.04,357.96,361.82,364.51,376.38,380.61,384.74,388.33,389.86,390.24,388.38,391.02,386.34,379.61,371.98,367.77,363.88,359.90,349.53,351.48,354.56,357.11,353.06,349.79,344.20,352.53,353.42,349.87,344.50,354.78,352.77,354.20,354.56,350.90,358.06,358.03,358.76,355.38,356.43,363.04,366.28,364.45,370.72,373.84,371.42,372.63,370.01,367.68,373.75,375.05,376.01,376.33,374.62,373.31,381.40,379.02,375.02,367.99,370.49,363.25,359.63,355.02,357.52,361.12,361.49,362.15,361.52,363.15,364.60,364.76,359.63,354.13,359.29,351.26,354.08,348.82,345.36,334.04,337.61,341.45,339.80,328.80,339.60,341.08,345.89,335.54,337.55,333.52,340.40,344.07,347.49,327.94,334.05,321.11,320.25,321.21,324.78,326.33,325.47,328.99,335.81,343.37,347.26,L9
2022-11-04 22:20:24+00:00,353.46,355.08,355.89,359.46,347.23,348.18,344.67,341.80,347.43,340.04,343.13,340.68,340.11,330.36,335.77,333.88,338.89,345.63,353.25,347.58,359.23,355.46,358.97,361.16,374.94,377.44,381.92,384.37,387.46,386.68,385.50,390.22,386.21,378.07,371.21,366.67,361.93,360.77,347.71,351.37,354.88,357.67,353.88,350.38,342.15,352.99,351.86,347.93,340.44,353.80,351.26,352.42,354.10,349.98,361.65,360.57,362.36,356.32,356.73,364.95,367.38,363.84,371.29,375.88,370.55,370.96,369.63,366.94,374.93,375.50,375.56,376.35,374.51,373.87,383.98,382.54,376.10,367.06,367.48,359.39,358.43,356.48,360.48,366.56,366.31,366.73,363.17,363.22,364.07,364.50,358.11,351.91,358.00,347.99,354.37,347.92,345.32,329.34,338.24,343.67,342.28,324.40,338.69,341.46,345.84,329.90,328.01,325.29,334.10,343.12,347.19,324.74,332.78,317.55,316.88,319.07,320.90,324.85,320.81,319.95,329.21,337.05,345.46,L9
2022-11-19 20:40:36+00:00,353.45,354.71,355.56,355.84,347.23,348.18,344.67,341.80,345.10,339.89,343.71,341.64,344.58,329.40,334.72,337.51,342.22,345.80,351.08,347.58,359.23,355.46,358.97,361.27,375.79,376.97,380.70,383.83,386.09,383.83,384.25,386.26,382.61,378.07,371.21,366.67,361.93,360.77,353.39,352.64,356.48,357.56,355.20,352.70,342.58,354.71,354.35,350.05,340.44,353.80,351.26,352.42,354.10,352.61,360.22,360.00,363.13,356.23,356.53,364.95,367.60,361.51,370.04,375.88,370.55,370.96,369.63,370.04,377.22,375.61,377.41,376.38,374.95,374.01,382.25,380.75,374.95,367.06,367.48,359.39,358.43,358.73,360.71,365.90,367.13,366.20,362.83,363.01,364.07,363.49,358.17,351.91,358.00,347.99,354.37,348.84,345.73,330.70,337.92,343.30,341.30,325.32,336.74,341.40,343.92,329.90,328.01,325.29,334.10,343.26,346.37,325.34,332.78,317.68,316.16,318.62,318.58,322.19,320.81,319.95,329.21,337.05,344.20,L7
2022-12-01 20:33:03+00:00,352.79,352.73,352.00,349.75,351.62,348.18,344.67,341.80,345.10,335.94,340.96,338.57,339.03,327.93,332.95,337.84,343.83,342.57,347.66,349.14,359.23,355.46,358.97,359.09,371.65,373.60,376.50,380.62,384.45,382.56,383.21,384.22,379.53,378.07,371.21,366.67,361.93,360.77,348.46,351.98,352.50,353.74,351.85,352.08,347.30,354.21,352.96,354.95,343.53,353.80,351.26,352.42,354.10,350.08,356.38,355.91,359.35,353.82,355.53,362.80,365.82,360.49,368.97,375.88,370.55,370.96,369.63,367.42,372.38,371.79,373.18,373.17,374.25,374.28,380.02,378.05,373.29,370.65,367.48,359.39,358.43,355.90,359.32,361.32,362.86,363.08,362.38,362.07,361.99,361.96,356.60,351.91,358.00,347.99,354.37,344.11,340.17,330.70,337.92,336.72,337.63,324.27,334.32,338.21,340.15,329.90,328.01,325.29,334.10,338.49,342.90,322.45,326.06,316.47,314.99,316.32,316.72,320.76,320.81,319.95,329.21,337.05,344.20,L7
2022-12-06 22:20:25+00:00,352.92,352.48,352.01,349.73,352.33,349.72,345.92,342.08,344.97,336.93,341.57,340.71,341.94,330.48,334.55,338.86,343.36,344.19,349.22,351.13,360.83,356.84,360.57,360.49,372.09,374.37,377.62,381.20,384.49,382.79,383.52,384.08,379.36,378.02,371.62,366.92,362.78,360.66,349.16,351.79,353.01,354.34,353.07,353.39,349.56,354.65,352.91,355.39,345.42,354.37,352.35,353.57,355.64,351.58,357.21,356.93,359.81,355.11,356.58,363.74,366.78,361.90,370.21,377.18,372.66,372.16,370.51,368.36,373.33,372.92,373.96,374.79,375.24,375.56,380.71,378.74,373.64,371.54,368.13,360.53,359.41,356.99,360.57,362.56,363.53,364.74,363.98,363.73,363.31,363.87,358.76,354.13,358.95,350.19,356.42,345.92,341.55,331.72,337.59,336.11,337.66,325.73,334.76,337.72,340.10,331.17,329.59,327.63,335.27,339.14,343.36,323.43,326.90,317.55,316.17,317.51,318.46,321.61,322.72,323.14,331.24,338.45,348.29,L9
2022-12-22 22:20:23+00:00,353.24,352.14,349.83,347.98,351.19,349.14,345.35,342.02,344.51,338.18,343.35,343.10,345.23,332.74,335.94,337.53,340.72,343.70,350.27,351.77,361.99,355.32,359.06,358.72,371.12,373.08,375.75,378.80,382.03,379.34,381.78,380.90,376.78,375.71,368.78,365.28,360.75,358.34,349.76,349.23,351.77,353.98,352.23,352.79,351.40,353.01,350.29,353.27,346.37,353.59,351.36,352.67,353.82,351.19,355.48,355.96,359.40,354.61,355.56,362.26,365.70,360.65,369.26,377.04,372.99,371.18,369.30,366.88,371.39,371.80,373.03,374.16,374.26,375.11,379.52,378.57,373.08,372.24,367.25,358.38,357.30,355.71,359.28,361.70,362.94,363.80,363.56,362.82,362.75,363.10,357.80,353.41,357.38,348.77,354.25,343.78,338.25,328.72,333.77,332.61,334.64,324.00,333.22,335.20,337.51,328.61,326.23,326.60,334.06,337.76,341.70,322.07,323.26,315.31,313.79,317.41,317.85,319.14,321.08,323.07,331.03,338.36,350.59,L9
2022-12-30 22:20:24+00:00,354.87,353.11,350.54,350.19,352.37,349.29,346.26,343.01,345.57,339.49,344.55,344.73,346.05,334.44,337.24,337.94,340.31,343.40,350.82,353.42,362.46,356.85,360.48,360.15,371.57,373.77,377.42,379.31,381.92,379.79,382.56,381.56,376.36,375.38,368.75,366.20,360.51,358.51,350.97,350.33,352.26,354.06,353.47,354.30,354.15,355.01,352.02,353.33,347.30,353.69,352.09,353.70,355.59,352.73,356.70,356.77,359.40,355.49,356.95,363.57,366.73,362.33,369.99,377.13,372.88,371.69,370.11,368.29,373.26,372.86,374.08,375.23,375.41,376.50,380.41,379.68,373.80,371.92,367.14,358.70,357.28,356.28,359.47,361.84,364.45,364.66,363.71,363.63,363.60,364.80,359.49,355.92,358.99,349.93,354.41,345.61,340.72,332.02,335.17,333.47,335.74,325.39,334.12,335.76,338.70,330.83,329.04,328.79,335.73,339.71,343.27,324.18,325.33,317.33,315.62,318.31,318.42,319.65,321.39,324.06,331.87,338.72,347.08,L8
2023-01-07 22:20:26+00:00,355.09,352.97,350.91,350.71,352.51,349.55,345.96,343.11,345.66,340.14,345.23,345.98,347.87,335.75,337.59,338.21,340.68,344.63,351.68,354.81,363.19,357.63,361.16,361.27,371.96,374.18,377.58,379.66,382.34,380.70,383.32,381.78,376.57,375.42,368.95,367.28,361.36,359.60,351.49,350.64,352.72,354.39,354.03,355.51,355.89,356.19,353.12,353.59,348.26,353.98,353.09,355.30,357.17,353.85,357.58,357.18,359.43,356.05,357.63,364.02,366.95,363.19,370.99,377.53,374.09,372.72,371.16,369.02,373.84,373.63,374.87,376.14,376.50,377.45,381.28,379.87,374.17,372.37,367.41,358.88,358.00,357.17,360.07,362.87,364.96,365.47,364.58,364.55,364.67,365.95,360.63,357.15,359.32,350.94,354.83,347.07,342.23,333.51,336.65,334.41,336.88,326.86,335.20,336.94,339.61,332.65,331.08,331.16,337.10,340.18,343.74,326.10,326.93,318.88,316.54,319.05,319.42,320.72,322.72,325.92,332.68,338.96,346.43,L9
2023-01-15 22:20:17+00:00,356.14,354.21,352.12,351.40,351.94,348.81,346.28,343.78,345.98,341.92,346.69,346.86,347.59,337.33,338.53,338.16,341.08,345.07,351.85,354.74,363.19,358.81,361.47,361.75,371.61,374.42,377.84,378.50,381.28,380.19,382.93,381.08,375.36,373.73,367.61,366.76,361.14,358.75,351.74,349.83,351.74,354.19,354.57,356.17,357.44,357.28,353.85,352.68,348.46,353.31,352.74,355.53,357.39,353.85,357.22,356.70,358.99,356.08,357.80,364.64,366.52,363.30,370.34,377.15,373.36,372.50,370.92,369.64,374.17,373.46,375.03,376.75,376.67,377.99,381.64,379.77,373.28,370.79,365.89,358.45,357.99,357.12,360.20,362.21,364.50,365.71,365.11,365.12,365.20,366.12,360.46,356.71,359.39,351.72,355.70,347.01,341.49,332.89,336.47,334.60,337.47,326.93,333.93,335.66,338.73,332.64,332.00,331.49,337.61,339.96,343.29,326.26,326.56,318.19,316.02,318.31,319.90,320.69,322.78,325.14,332.67,338.35,344.31,L8
