dates,satname,nzd0377-0000,nzd0377-0001,nzd0377-0002,nzd0377-0003,nzd0377-0004,nzd0377-0005,nzd0377-0006,nzd0377-0007,nzd0377-0008,nzd0377-0009,nzd0377-0010,nzd0377-0011,nzd0377-0012,nzd0377-0013,nzd0377-0014,nzd0377-0015,nzd0377-0016,nzd0377-0017,nzd0377-0018,nzd0377-0019,nzd0377-0020,nzd0377-0021,nzd0377-0022,nzd0377-0023,nzd0377-0024,nzd0377-0025,nzd0377-0026,nzd0377-0027,nzd0377-0028,nzd0377-0029,nzd0377-0030,nzd0377-0031,nzd0377-0032,nzd0377-0033,nzd0377-0034,nzd0377-0035,nzd0377-0036,nzd0377-0037,nzd0377-0038,nzd0377-0039,nzd0377-0040,nzd0377-0041,nzd0377-0042,nzd0377-0043,nzd0377-0044,nzd0377-0045,nzd0377-0046,nzd0377-0047,nzd0377-0048,nzd0377-0049,nzd0377-0050,nzd0377-0051,nzd0377-0052,nzd0377-0053,nzd0377-0054,nzd0377-0055,nzd0377-0056,nzd0377-0057,nzd0377-0058,nzd0377-0059,nzd0377-0060,nzd0377-0061,nzd0377-0062,nzd0377-0063,nzd0377-0064,nzd0377-0065,nzd0377-0066,nzd0377-0067,nzd0377-0068,nzd0377-0069,nzd0377-0070,nzd0377-0071,nzd0377-0072,nzd0377-0073,nzd0377-0074,nzd0377-0075,nzd0377-0076,nzd0377-0077,nzd0377-0078,nzd0377-0079,nzd0377-0080,nzd0377-0081,nzd0377-0082,nzd0377-0083,nzd0377-0084,nzd0377-0085,nzd0377-0086,nzd0377-0087,nzd0377-0088,nzd0377-0089,nzd0377-0090,nzd0377-0091,nzd0377-0092,nzd0377-0093,nzd0377-0094,nzd0377-0095,nzd0377-0096,nzd0377-0097,nzd0377-0098,nzd0377-0099,nzd0377-0100,nzd0377-0101,nzd0377-0102,nzd0377-0103,nzd0377-0104,nzd0377-0105,nzd0377-0106,nzd0377-0107,nzd0377-0108,nzd0377-0109,nzd0377-0110,nzd0377-0111,nzd0377-0112,nzd0377-0113,nzd0377-0114,nzd0377-0115
2021-08-15 21:07:19+00:00,L7,299.98,,144.68,,187.36,205.83,244.92,244.26,256.21,249.20,247.06,266.62,256.65,260.12,280.93,,341.87,341.94,302.24,290.77,299.19,286.86,287.43,293.12,304.30,322.34,315.86,311.68,302.62,310.90,313.10,306.95,315.65,312.47,,354.86,,336.60,298.83,,,293.09,293.92,308.17,318.74,336.93,366.50,367.47,322.62,332.45,337.59,338.14,326.66,324.33,328.27,344.07,355.44,,,354.02,353.00,,,377.08,385.51,378.24,362.04,291.98,288.07,300.57,,,,345.74,351.47,,,,,,335.07,361.18,357.72,347.36,336.97,333.82,335.86,341.93,351.02,335.66,358.96,359.12,365.38,360.10,357.37,361.00,385.82,386.45,406.08,422.45,,,444.03,390.69,,324.16,322.96,,411.02,438.03,424.21,,407.63,412.93,399.02,
2021-08-23 22:07:25+00:00,L8,403.59,336.42,338.86,346.45,352.15,345.95,347.91,347.51,351.94,350.30,354.07,354.98,355.87,357.43,369.08,374.91,382.69,387.24,400.70,405.17,403.49,403.20,399.78,405.18,408.77,420.96,418.07,395.27,389.04,390.93,402.70,411.85,413.85,403.35,426.35,452.79,469.57,,433.54,431.05,416.00,,345.63,353.80,371.31,400.37,413.36,,406.51,386.42,407.67,422.35,408.93,403.73,415.82,429.83,439.55,466.04,481.99,405.54,401.77,402.67,396.72,420.85,434.98,418.54,406.35,404.22,397.92,403.53,399.65,393.27,386.70,389.30,391.59,405.63,411.15,397.20,385.26,374.89,378.41,382.28,394.17,391.50,380.35,376.18,376.30,379.59,384.52,386.94,397.09,398.62,398.49,402.33,404.87,408.96,421.72,433.93,454.80,475.93,462.16,465.15,,581.59,416.57,380.54,384.07,418.98,,502.64,498.02,441.93,452.89,459.51,453.90,452.82
2021-09-08 22:07:29+00:00,L8,378.70,331.05,329.90,338.03,334.65,327.31,335.65,342.39,345.17,342.26,343.98,347.51,352.93,354.82,365.74,363.94,370.44,385.05,392.63,394.77,397.27,387.06,395.41,402.37,395.28,415.16,408.98,387.43,376.40,374.98,379.19,396.24,401.58,390.66,412.41,436.62,435.08,433.20,426.17,416.00,399.21,350.57,342.71,346.44,359.35,386.43,410.77,,376.34,372.24,402.84,411.60,395.78,395.13,403.06,415.91,415.33,442.37,,394.64,388.74,386.94,388.55,406.83,428.61,417.16,394.13,385.04,390.57,386.60,386.76,381.82,386.82,388.25,388.04,396.20,399.69,390.68,376.65,370.44,366.65,382.40,389.79,385.80,376.51,370.51,376.56,383.75,383.18,387.40,388.96,396.21,391.67,395.56,396.36,400.91,415.83,427.06,445.07,467.45,457.08,456.24,,560.34,394.36,380.88,389.00,413.62,,500.20,497.10,436.12,443.02,451.53,439.76,440.67
2021-09-24 22:07:32+00:00,L8,386.52,320.74,327.43,337.14,330.38,324.56,324.72,335.02,337.91,334.95,340.03,344.73,349.37,350.21,354.59,352.33,360.93,369.97,387.03,388.22,394.43,389.43,393.64,392.85,397.26,405.77,404.70,387.72,384.20,375.83,386.44,394.54,400.68,389.23,392.97,436.25,420.97,426.52,421.10,415.40,388.69,,332.58,340.79,350.77,376.63,403.76,,370.56,360.67,385.66,399.63,388.23,387.47,390.53,406.10,396.47,424.34,429.98,387.46,384.17,378.89,378.73,401.64,416.84,416.49,394.61,379.81,386.55,386.41,385.71,386.41,385.40,384.97,383.14,389.96,396.09,383.22,370.41,359.20,366.72,374.91,387.75,383.87,370.97,367.51,372.13,376.53,377.92,385.27,388.10,393.55,390.97,393.07,394.63,395.70,402.00,411.58,435.52,450.03,441.88,443.53,472.83,433.45,379.85,365.39,378.78,400.47,429.33,472.44,463.92,426.70,432.83,440.91,431.40,426.72
2021-11-19 20:58:40+00:00,L7,371.91,160.22,145.43,110.23,173.84,203.35,232.53,241.17,251.05,236.71,243.71,248.73,249.37,251.66,259.63,,,,,,,287.60,284.32,290.83,307.50,316.10,313.47,304.32,303.33,313.22,313.22,308.44,311.80,321.82,340.25,351.27,342.81,362.83,297.82,305.60,307.87,299.25,292.70,293.27,308.35,326.77,351.95,331.03,,328.12,326.42,338.91,336.37,323.54,326.49,338.16,345.31,,,355.68,347.47,351.64,358.33,366.40,388.34,381.27,351.72,304.55,237.58,352.54,,,,341.20,345.02,364.20,,,325.00,330.59,321.02,351.44,347.90,357.22,341.08,335.55,332.61,340.67,332.56,333.27,355.14,362.56,365.10,363.62,370.19,370.49,383.92,393.69,419.60,440.52,429.42,432.78,460.29,398.53,372.40,351.44,361.65,385.75,425.97,469.94,451.18,406.34,411.68,414.26,,413.59
2021-12-21 20:55:37+00:00,L7,377.78,314.75,313.31,315.48,318.28,319.47,329.41,329.76,327.31,328.06,334.30,328.63,335.20,336.39,331.37,345.06,343.87,373.34,378.41,381.89,377.96,379.37,383.25,385.91,391.25,401.40,389.63,376.04,368.03,362.49,369.32,386.88,389.27,378.00,392.27,,417.81,412.35,410.42,398.98,385.01,346.75,334.32,334.08,352.07,374.12,408.51,,370.62,357.68,385.46,388.44,380.76,380.64,386.37,396.36,382.29,404.09,408.30,385.32,382.88,377.07,373.86,385.50,400.14,400.11,374.04,378.30,374.93,376.68,376.20,367.33,367.73,369.32,366.32,381.13,384.69,374.52,353.52,354.04,356.11,367.11,371.01,368.85,359.85,355.82,359.34,366.24,367.12,368.13,375.65,383.60,381.54,381.29,377.12,381.18,393.56,408.06,420.28,440.22,437.00,440.09,470.83,396.75,368.16,357.28,364.44,386.42,425.38,466.92,447.18,414.33,417.57,423.84,410.08,421.33
2021-12-21 22:07:31+00:00,L9,385.46,331.20,330.56,334.80,343.31,345.84,345.40,345.13,345.93,347.11,341.45,346.03,348.01,351.85,351.71,364.30,368.91,383.70,396.50,404.09,403.19,399.58,401.87,407.26,408.78,421.38,396.99,389.69,379.51,378.39,389.73,403.39,403.93,397.91,417.79,455.10,454.00,444.00,426.79,426.08,412.08,,351.55,350.27,368.02,390.92,412.51,,392.11,373.30,403.13,410.03,396.19,396.84,398.34,418.88,402.73,432.08,440.95,395.91,392.61,391.30,384.32,410.38,420.46,416.63,402.57,398.46,396.30,392.80,388.31,376.87,381.33,384.88,380.48,395.13,397.75,385.30,372.50,371.32,371.91,384.68,392.16,390.80,379.33,378.60,371.60,387.00,388.61,384.83,395.00,398.44,400.19,396.81,396.66,400.39,407.49,426.77,450.50,459.25,453.11,454.51,,605.46,388.55,376.47,383.47,412.61,,483.95,463.59,428.16,438.39,446.81,436.22,436.27
2022-01-06 22:07:29+00:00,L9,321.11,306.49,312.90,314.35,324.82,325.83,330.13,330.77,335.01,325.70,331.66,331.30,330.96,325.59,325.24,326.40,346.45,368.51,381.77,387.09,386.52,378.17,388.85,390.11,391.63,398.03,386.70,367.53,358.77,359.30,368.72,385.66,386.88,375.07,379.85,409.28,397.57,407.45,404.19,395.79,382.28,327.42,320.67,324.72,344.89,369.12,406.35,,361.54,361.41,383.46,387.06,374.43,376.48,378.65,395.96,386.40,403.76,400.21,379.88,370.62,375.61,372.96,386.98,392.36,392.28,364.61,364.83,370.15,372.59,367.41,363.90,357.45,368.13,368.37,377.33,383.54,370.19,354.43,346.02,350.79,369.93,369.55,367.40,353.54,355.51,360.96,361.81,365.31,369.95,373.29,376.20,376.25,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14 22:07:27+00:00,L8,382.23,330.77,331.92,333.85,335.82,329.44,337.30,350.62,350.47,344.87,344.60,349.51,349.96,344.23,351.27,353.86,370.71,378.37,386.20,400.37,401.18,402.02,403.41,401.38,401.11,406.94,,393.06,375.54,372.01,382.23,403.57,410.25,396.22,413.22,449.83,448.70,450.85,434.66,432.10,414.76,,343.64,337.58,363.39,390.14,413.50,446.53,398.17,382.50,402.24,426.07,408.81,408.85,408.75,436.96,442.77,458.19,473.30,399.90,392.23,395.81,392.79,418.07,427.34,421.36,402.59,392.79,396.32,388.03,395.21,387.10,381.50,380.02,376.91,396.73,405.47,392.64,380.18,369.88,370.41,385.77,391.19,393.99,382.75,379.79,381.41,385.74,382.17,390.74,391.98,397.44,401.04,401.50,401.20,411.74,417.88,434.52,459.00,483.25,468.32,470.42,,589.39,409.33,396.33,411.77,452.53,486.70,511.52,512.53,443.51,455.50,461.80,453.54,461.96
2022-02-23 22:07:19+00:00,L9,379.47,327.97,328.77,334.32,332.68,328.27,332.03,330.91,340.53,335.83,335.64,340.05,340.44,333.93,341.29,345.70,359.98,374.56,386.65,392.31,394.90,398.70,390.17,396.89,390.63,409.56,402.54,380.83,371.14,373.50,378.23,395.22,395.34,386.92,394.29,430.62,424.99,425.29,421.23,413.76,397.25,,333.78,339.17,356.80,381.88,408.01,,378.56,363.04,388.27,397.22,389.19,386.64,387.50,403.45,395.82,422.87,430.36,395.81,384.68,386.44,383.61,403.85,420.24,402.77,383.45,380.06,381.66,385.55,382.43,374.50,378.38,379.53,379.10,390.31,394.33,379.47,369.58,363.82,369.52,376.32,384.90,380.88,372.37,366.66,372.37,374.35,374.23,378.75,383.56,393.45,392.04,391.76,392.15,393.58,406.52,,,,,,,,,,,,,,,,,,,
2022-05-06 20:46:12+00:00,L7,353.88,297.76,,,,,,,,315.69,337.41,332.76,,331.39,322.30,350.18,359.57,373.78,,,,,,,,395.16,377.14,,385.97,373.55,380.12,385.20,389.45,384.76,,,,,,,361.38,328.90,336.20,327.45,353.17,380.67,,428.22,378.34,362.30,,,,,,,392.84,416.65,431.20,397.37,379.12,384.62,373.83,390.42,401.50,400.36,,,,,,,,,371.61,369.67,394.58,374.07,361.12,371.70,361.89,373.23,378.72,,,,,,,380.91,385.18,405.37,396.30,390.64,401.20,400.42,409.23,,,,,,,395.84,375.38,,367.41,406.69,425.97,484.49,462.60,427.53,,,,
2022-05-06 22:07:05+00:00,L8,382.64,309.98,314.15,325.15,327.92,326.28,326.45,332.67,335.96,334.36,334.59,338.03,343.78,346.40,354.45,357.79,369.75,385.11,392.89,397.71,401.95,406.48,405.67,411.22,409.91,427.56,409.06,394.79,394.33,385.99,393.05,401.70,401.92,387.83,406.08,436.78,433.72,428.64,424.49,413.43,388.43,,342.96,342.66,355.88,384.24,403.82,,376.07,370.66,389.90,402.44,389.13,389.88,393.98,406.69,397.88,433.27,428.76,391.22,388.22,391.27,384.85,401.28,407.38,404.19,384.39,382.00,373.80,380.79,381.98,377.90,377.72,379.59,384.14,390.09,398.78,384.81,375.00,369.96,373.54,378.43,386.04,378.88,369.63,373.62,380.27,383.85,383.98,383.49,390.54,399.96,400.98,397.45,404.68,404.48,411.13,418.44,443.11,454.61,445.38,451.64,479.69,433.92,383.37,372.02,383.07,411.76,436.51,477.20,463.64,427.93,430.80,443.98,435.55,437.51
2022-05-18 20:39:59+00:00,L7,375.55,,,,,308.07,316.12,328.04,322.20,306.13,323.24,327.13,316.67,,,351.23,362.83,372.00,377.52,,,390.12,414.36,363.18,397.24,397.94,389.87,377.71,372.80,374.93,,,388.88,375.79,392.36,,402.60,402.66,410.82,,360.17,320.42,334.42,329.69,356.71,,,413.62,377.09,368.40,,,377.37,376.36,385.54,,384.31,403.16,399.98,380.51,385.85,,385.44,387.87,391.10,387.36,,,,370.05,369.70,353.62,346.60,356.41,362.99,372.72,378.47,375.20,,,,,382.33,,,361.83,,380.79,385.59,372.62,385.24,393.11,398.44,400.89,392.54,401.38,406.16,415.84,,,432.51,439.21,444.22,377.97,358.34,348.25,369.37,,424.11,467.84,462.40,420.31,,,424.71,432.16
2022-05-22 22:07:10+00:00,L8,313.88,309.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.07,360.76,332.42,320.88,319.65,340.25,369.25,381.75,395.79,369.68,363.27,381.24,388.37,377.05,376.37,384.69,399.98,382.19,402.80,401.67,377.30,365.31,368.33,367.50,370.92,372.85,365.95,357.06,340.83,354.76,361.50,360.40,358.94,345.45,347.26,346.58,362.92,376.94,370.40,349.81,354.92,349.87,365.63,369.91,364.51,351.66,353.97,357.05,359.36,358.75,367.71,374.35,381.88,380.33,379.77,384.86,384.82,388.09,408.05,419.58,429.11,417.93,419.02,425.29,371.98,353.44,342.83,355.09,379.89,411.24,455.06,425.09,415.23,416.23,427.79,421.06,421.14
2022-06-07 22:07:19+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.53,422.03,426.65,417.59,410.35,394.42,349.48,339.74,340.88,359.59,374.78,401.81,,377.39,372.95,390.03,397.14,388.10,390.09,394.17,408.42,399.21,429.98,425.87,387.64,384.67,384.22,384.93,400.05,398.99,398.45,382.68,378.98,376.86,378.63,379.93,377.14,374.34,372.27,368.55,381.00,391.28,383.99,363.92,366.16,371.44,381.51,384.29,382.60,373.62,371.04,374.39,385.24,377.58,379.13,391.74,402.76,398.68,397.20,400.33,400.37,408.92,418.09,440.66,454.42,441.62,446.05,469.04,395.62,380.14,367.30,382.11,406.87,437.30,477.55,462.66,425.19,435.47,445.43,437.83,449.81
2022-06-21 20:38:10+00:00,L7,550.14,,,,,,,66.67,114.98,,260.06,,,,,,,,,,,540.03,509.33,,,,253.70,,,,,,,,,,,,,404.10,,,,,,,,,,,,,,,,,,,,,,,,637.67,332.45,192.34,170.20,,,,,,,,,,,,,,,,,,,,,,305.46,,,,,,,,,,,,,,,651.51,,,,,,,,,,,,
2022-06-24 22:00:56+00:00,L9,441.02,,,80.01,187.42,,302.25,,561.58,,512.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 20:31:34+00:00,L7,635.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09 22:07:28+00:00,L8,357.03,334.91,334.52,330.87,331.79,328.79,335.15,337.75,336.66,329.21,341.12,339.21,339.82,333.47,338.86,341.02,352.57,361.09,374.07,374.74,376.20,372.28,375.77,381.41,379.26,395.75,408.84,380.66,374.73,379.02,387.18,396.61,395.98,381.33,393.92,423.85,411.04,424.91,416.40,406.06,378.73,343.17,327.41,326.70,350.02,376.00,399.49,,371.25,371.01,389.74,397.48,387.29,383.94,390.21,400.50,393.57,424.25,,384.24,376.96,379.74,375.99,391.53,401.79,396.40,375.75,369.98,373.07,374.59,373.10,368.19,362.23,362.20,364.43,376.33,391.92,375.05,364.13,361.30,359.51,368.58,380.69,374.89,367.42,370.54,374.32,376.93,376.12,380.60,380.72,384.42,385.36,383.73,387.60,390.57,396.04,411.51,431.72,443.93,438.58,445.35,472.02,412.24,365.91,359.78,379.86,409.20,431.16,469.61,432.27,421.77,426.17,443.31,440.67,445.42
2022-08-06 20:28:56+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.33,381.47,,,389.50,395.67,404.82,407.26,405.44,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 22:07:44+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.59,399.10,,336.64,345.59,362.77,,,,,,,,,,,,,,,,,,388.88,431.69,434.56,446.20,434.84,432.14,432.92,422.05,405.83,389.70,378.18,381.19,386.74,398.50,409.01,384.03,373.32,369.56,375.65,380.27,392.26,389.59,381.09,382.53,389.26,391.39,394.57,395.43,398.99,406.18,399.53,398.06,403.34,407.40,413.16,429.46,453.15,470.20,461.22,468.17,,572.70,368.86,358.75,368.96,,,510.73,508.29,461.61,479.66,477.17,468.20,462.84
2022-08-11 20:34:19+00:00,L7,324.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.39,392.93,345.72,331.92,,,338.28,371.19,377.81,,365.70,361.93,387.17,,,,381.24,402.76,406.55,431.17,,380.00,373.08,372.79,372.40,428.29,412.54,424.53,410.76,393.04,,,,360.93,350.46,344.98,365.12,376.93,,,,,,,,,355.95,,,369.59,376.85,385.51,393.50,388.44,382.18,380.83,358.76,378.03,396.82,412.98,438.13,,,451.84,,384.39,,336.62,350.87,,421.04,,484.79,437.15,436.54,,,
2022-09-03 22:07:27+00:00,L9,379.40,327.97,329.62,332.67,340.54,337.08,335.68,339.36,339.29,339.13,340.87,343.59,345.83,346.27,350.83,354.57,363.30,368.46,379.48,385.95,385.57,385.46,383.86,382.53,386.96,404.31,406.01,381.94,377.00,375.66,380.06,397.88,393.46,387.46,394.16,439.59,420.64,424.43,420.72,415.22,390.27,,337.97,337.70,358.56,379.85,403.49,,380.08,367.81,388.53,397.96,389.37,388.77,393.05,402.53,393.94,423.69,424.97,390.52,381.35,383.01,388.00,403.02,417.47,423.34,421.21,413.93,370.07,393.49,391.47,388.37,380.50,380.40,383.22,386.63,389.96,382.34,369.48,363.38,373.23,377.97,384.89,381.71,374.83,373.99,377.99,381.36,384.30,385.79,392.76,392.21,385.57,384.03,386.01,391.61,400.07,410.83,430.31,444.22,440.03,440.86,464.29,416.94,370.08,361.83,369.06,397.13,426.59,469.53,466.42,434.89,429.72,446.43,437.77,439.11
2022-09-14 20:31:05+00:00,L7,352.48,285.92,275.10,,,,287.49,,,290.89,288.67,305.17,,,307.80,301.69,316.42,337.19,334.84,348.18,346.19,346.01,,,,354.43,362.65,326.04,346.89,328.17,347.40,359.00,359.51,333.89,355.94,388.66,375.32,373.97,,,,,309.99,321.39,322.64,348.40,372.60,,332.64,332.63,368.63,368.69,359.54,355.26,,,,387.23,383.37,373.32,360.78,361.94,361.95,370.25,396.70,387.17,387.61,275.81,317.99,371.96,366.87,,,,352.41,361.14,367.49,357.38,,,346.05,348.50,357.18,360.20,342.01,337.93,343.46,,,361.00,367.63,370.96,366.67,365.30,362.51,366.06,374.10,380.43,403.04,410.79,410.75,,,,341.89,325.49,340.90,363.67,403.00,438.91,413.41,413.84,397.25,415.72,418.11,417.40
2022-10-05 22:07:34+00:00,L9,350.45,339.13,337.81,334.97,337.78,324.01,330.69,337.90,338.96,334.84,336.39,341.31,343.74,338.81,347.11,351.07,348.64,361.41,368.10,368.61,374.86,378.16,367.53,368.54,367.96,382.08,395.29,375.33,375.13,376.01,371.28,387.72,382.96,372.46,394.11,418.29,412.17,421.03,409.98,401.27,377.80,342.96,329.21,327.42,353.36,380.34,399.54,,379.41,374.21,395.67,399.51,387.53,386.78,392.60,407.01,397.54,428.69,,390.74,383.66,381.98,377.69,387.59,406.50,407.22,397.52,399.14,387.68,394.79,392.82,384.03,370.70,371.89,370.99,383.00,391.00,375.03,360.96,359.93,358.01,372.51,384.44,378.83,373.29,370.65,378.12,385.48,387.45,392.12,386.67,384.05,382.27,384.90,388.22,394.41,400.03,409.96,435.15,449.88,440.27,442.16,480.79,,,,,,,,,,443.78,448.57,448.80,447.50
2022-10-21 22:07:41+00:00,L9,363.02,350.45,345.90,351.64,347.98,345.17,345.22,350.94,351.86,345.30,345.06,346.12,349.01,346.78,351.62,356.05,360.20,367.32,377.64,374.86,375.31,369.74,374.18,364.42,363.79,388.43,411.83,389.74,378.43,376.64,387.43,395.13,391.84,378.66,409.33,437.09,427.61,434.86,422.93,416.71,394.08,,342.20,344.07,358.85,376.97,405.76,,377.90,378.54,404.79,412.81,396.43,401.85,399.47,416.17,416.76,435.81,,400.46,383.53,391.36,386.32,412.54,426.15,432.95,409.21,407.57,410.89,402.02,402.17,394.00,380.52,381.23,375.92,378.63,398.22,385.88,372.47,365.27,368.40,384.61,393.37,389.47,379.88,382.18,393.16,385.16,391.60,393.84,390.61,391.64,385.33,388.89,385.65,392.04,403.53,409.33,437.24,461.49,449.32,453.25,,573.48,391.43,373.99,388.72,415.23,,500.95,495.65,445.12,452.83,456.67,460.83,454.75
2022-10-29 22:07:52+00:00,L8,361.74,361.28,342.48,344.44,348.89,344.81,338.69,336.13,343.43,334.83,337.52,338.63,341.67,346.58,354.28,351.92,354.47,361.07,365.34,367.61,373.00,370.73,363.59,360.46,363.55,385.34,394.69,389.17,379.74,374.38,377.80,384.90,378.13,371.19,395.97,433.58,410.68,415.04,415.08,410.44,382.31,,329.89,328.06,351.63,373.20,394.62,418.45,380.92,373.89,389.18,390.16,386.43,381.90,384.77,396.98,390.65,416.92,426.05,389.90,387.05,386.98,379.87,393.92,403.31,409.50,396.51,381.85,385.65,392.01,392.20,383.67,386.82,376.76,371.32,376.63,380.37,383.05,372.00,368.98,365.50,373.97,376.20,375.44,364.07,369.85,377.61,384.89,381.48,388.22,391.88,382.82,383.67,381.81,381.51,385.15,386.50,401.79,421.97,428.96,427.81,434.66,447.29,412.95,362.84,352.67,362.79,392.11,426.28,459.46,439.36,425.34,423.02,443.53,446.92,444.03
2022-11-06 22:07:39+00:00,L9,360.11,352.41,353.39,352.25,352.50,347.25,342.20,347.10,357.21,344.68,351.54,352.11,353.01,355.56,360.17,355.93,364.27,365.75,372.09,379.79,383.09,378.61,377.13,373.92,378.73,,407.55,395.23,380.41,374.47,385.83,394.02,401.07,381.95,411.37,437.26,459.70,447.62,431.14,428.45,415.10,,347.55,346.53,361.84,382.78,401.80,444.12,390.68,392.56,408.85,430.29,411.85,416.19,414.42,450.67,453.36,456.84,482.60,409.80,396.98,403.00,398.24,423.86,435.75,442.67,418.52,411.91,410.02,404.32,401.94,394.68,386.84,382.12,385.87,390.36,402.58,395.79,382.66,377.58,374.94,384.51,398.56,395.76,384.42,384.81,394.52,399.78,401.02,409.80,402.95,396.98,399.27,396.30,397.33,399.45,406.00,424.13,450.37,475.28,467.17,469.29,,586.32,404.69,390.19,411.00,440.99,475.04,515.70,505.68,469.09,484.38,479.97,470.75,471.19
2022-11-14 22:07:47+00:00,L8,,,,,,,341.38,343.92,343.34,335.87,341.14,341.30,336.87,339.17,345.04,344.11,351.64,365.53,372.42,374.78,373.47,363.78,364.51,366.54,373.58,389.86,401.07,377.94,374.95,373.29,377.12,385.55,391.43,380.59,399.31,417.52,415.79,422.05,418.93,415.45,392.15,,333.71,333.47,349.11,370.63,401.17,,373.73,364.23,385.58,397.69,387.07,380.03,388.26,398.67,,,,,,,,,,,,,,,,,,,,,,,,357.70,367.51,371.87,378.51,377.42,367.93,366.17,378.09,376.99,382.10,390.66,386.20,387.50,382.26,379.72,379.64,382.22,390.38,399.75,419.67,438.53,434.42,438.26,465.92,397.14,372.15,360.00,370.86,,,,,,,,,
2022-11-21 20:22:30+00:00,L7,405.20,350.82,356.54,361.52,353.83,348.80,349.60,363.81,360.83,353.60,355.45,352.71,351.29,354.32,352.90,349.16,361.40,371.33,389.45,401.11,392.95,387.56,373.67,385.18,389.20,429.08,,385.42,375.14,372.34,382.35,393.27,405.37,393.72,405.67,445.45,452.61,,424.54,418.97,,,351.90,349.22,359.16,377.39,409.39,450.27,392.27,381.05,401.26,426.00,413.92,406.41,416.71,431.57,441.85,454.02,472.31,398.90,387.68,389.19,388.78,407.68,421.20,422.71,403.34,407.09,411.12,406.79,403.51,397.47,390.57,391.78,389.82,401.22,403.20,395.04,376.05,370.74,373.62,382.14,390.38,390.45,385.80,384.25,386.05,392.23,398.40,402.56,405.27,398.50,394.16,386.16,390.04,390.29,399.22,410.85,446.65,467.57,456.36,456.19,514.04,585.63,407.22,379.90,395.35,427.99,,498.05,489.82,436.41,452.70,461.49,468.50,
2022-12-13 20:25:01+00:00,L7,374.27,252.59,,,219.66,,260.78,277.50,,,,,,,,306.12,308.45,332.83,359.10,,,356.77,349.23,338.06,,,,,,,,379.99,379.19,376.99,372.77,407.64,391.67,401.88,394.77,,,,,,,,392.71,417.08,368.11,348.86,383.32,371.17,364.25,367.47,364.52,,,,,,,,,383.38,400.10,396.08,389.68,260.55,372.18,380.46,381.22,373.79,,,,,,,,342.64,355.90,370.75,371.41,373.93,357.81,360.43,364.09,369.97,,,,,,,367.71,371.40,384.89,394.35,420.03,436.20,432.02,432.63,,,,,,,,469.25,435.52,422.69,420.13,419.49,434.58,420.77
2022-12-25 20:17:14+00:00,L7,,,,,319.40,313.73,305.16,328.20,318.15,314.78,305.36,306.42,307.78,302.80,309.65,313.36,321.76,,,,360.01,354.11,352.30,367.34,360.78,384.81,368.89,344.78,336.14,342.75,353.41,371.12,379.20,,,,391.44,403.41,394.70,390.27,377.34,324.59,315.75,315.02,327.19,351.24,374.74,,,,,,369.35,366.83,370.54,383.12,376.24,398.82,402.73,367.32,364.20,367.17,368.40,382.19,,,,,,373.68,367.75,361.69,362.66,363.15,360.07,366.36,377.60,361.22,355.18,348.84,361.81,,,,,354.17,362.60,358.05,363.61,375.20,375.19,370.84,370.75,364.79,367.22,371.55,,,,436.34,430.23,428.84,464.40,411.79,364.68,338.56,353.96,375.83,422.88,458.33,,,,,442.70,434.88
2022-12-30 20:22:11+00:00,L7,355.43,,,,,,,335.01,323.50,319.46,314.95,300.06,299.68,308.29,288.14,303.59,328.89,339.36,,,,,,356.64,374.13,386.62,386.57,359.14,346.03,343.31,366.62,381.39,390.86,376.28,,,,,413.20,404.36,385.45,329.07,332.90,322.23,340.16,357.34,384.21,,375.57,,,,,,,399.71,390.21,417.70,430.72,383.93,378.88,380.01,378.41,392.82,402.78,,,,,,,,372.27,363.91,365.58,373.83,395.40,382.22,358.58,350.11,358.75,374.24,383.21,,,,,,376.84,377.55,381.06,384.95,384.06,375.48,378.75,382.40,389.67,,,,,,,452.71,387.21,364.15,374.48,,438.15,478.18,473.90,,,,,
