dates,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0063,nzd0234-0064,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0116,nzd0234-0117,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0139,nzd0234-0140,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149,satname
2022-04-29 21:59:37+00:00,378.58,373.60,364.26,359.48,360.95,359.89,360.64,361.95,361.67,363.12,360.83,363.69,360.87,361.69,361.22,360.69,360.84,360.50,361.37,359.06,357.31,352.52,352.30,350.44,351.23,350.72,351.82,349.12,351.00,351.00,352.62,350.12,349.60,350.00,352.86,355.70,357.31,357.26,356.13,356.20,355.95,355.05,356.90,362.80,364.63,369.28,369.65,373.45,376.57,377.93,378.67,378.42,377.57,375.17,374.18,377.93,385.06,388.35,389.26,387.56,383.33,376.00,370.61,365.11,359.04,356.05,357.41,358.68,359.69,358.45,357.30,356.78,356.05,353.03,355.62,354.90,355.51,352.96,354.13,356.43,357.13,353.22,356.39,359.64,359.42,358.69,358.97,357.85,355.64,356.71,352.52,349.95,351.48,353.33,357.83,359.72,364.97,364.34,364.18,363.88,363.54,367.60,368.49,372.15,375.22,374.85,373.01,368.88,367.36,368.50,372.24,375.14,372.83,367.84,365.29,364.20,365.51,365.77,361.63,360.09,358.50,359.85,364.51,365.16,368.43,363.43,362.94,363.87,363.26,366.72,367.95,362.61,358.33,359.66,359.38,366.78,368.55,367.94,362.61,359.54,359.87,364.31,367.76,371.02,378.44,384.32,380.01,382.17,390.67,408.48,L8
2022-05-07 21:59:32+00:00,374.85,372.12,365.17,361.96,362.57,360.74,362.25,363.01,363.02,364.48,361.98,363.96,362.00,362.18,361.90,360.96,361.00,361.10,362.29,359.45,358.22,354.17,352.86,352.19,352.71,351.92,353.93,350.37,352.73,352.28,354.50,351.66,351.24,351.68,356.47,359.05,360.25,361.54,358.99,358.89,359.23,358.25,359.78,364.91,367.10,371.97,371.53,376.10,379.68,379.80,380.17,380.14,378.43,376.39,375.21,379.44,385.95,388.56,390.32,387.80,384.14,376.67,370.86,365.96,359.75,356.59,358.51,360.54,360.92,359.40,357.68,357.16,355.53,353.62,355.82,355.40,354.67,353.16,354.57,357.06,357.72,353.97,356.63,359.40,359.19,359.42,359.00,360.38,357.74,358.44,354.83,352.48,353.37,356.13,360.44,362.91,367.13,366.14,365.78,364.96,365.00,370.09,370.78,373.68,376.57,376.22,373.45,369.22,367.61,368.59,373.32,376.41,375.41,368.59,366.43,364.59,366.14,366.48,361.48,359.73,358.83,360.38,364.82,364.50,367.10,361.77,362.69,364.30,364.79,366.30,366.08,362.79,359.67,360.61,360.94,367.01,368.85,366.03,361.57,359.28,359.44,364.91,367.07,370.01,376.92,382.26,378.97,380.74,389.52,405.93,L9
2022-05-23 21:59:21+00:00,374.29,372.77,366.98,363.18,364.95,363.53,364.18,365.55,365.72,366.70,364.44,365.98,364.88,363.47,363.68,362.27,362.12,362.11,364.09,360.31,360.17,356.06,354.98,353.90,354.36,352.87,355.42,352.48,355.40,354.81,356.75,354.35,353.56,354.58,359.40,361.82,362.82,364.59,362.14,361.92,362.62,361.15,362.51,367.52,369.64,373.68,373.82,378.18,381.97,382.66,381.98,382.41,379.90,378.28,377.79,381.66,388.31,390.85,392.21,390.20,386.04,378.93,372.80,368.34,361.97,359.22,360.11,362.56,363.55,362.06,360.72,359.87,357.73,356.81,358.69,358.29,357.44,356.35,357.98,359.24,359.93,356.84,359.58,362.21,362.23,362.20,360.70,362.31,360.35,360.34,356.97,354.79,356.40,359.30,363.59,365.87,369.15,368.34,367.91,368.04,367.87,372.87,374.23,375.80,378.66,378.91,375.49,370.68,369.10,370.78,375.50,378.43,377.40,370.79,368.11,366.73,368.36,368.88,362.54,361.43,360.82,362.52,365.50,364.86,367.38,363.51,364.03,366.59,367.25,368.18,366.97,364.05,361.49,362.96,363.20,367.67,368.88,366.46,362.49,360.44,360.80,365.38,367.44,370.36,376.87,381.89,378.66,380.56,389.53,405.34,L9
2022-07-02 22:00:06+00:00,376.05,378.54,373.32,371.08,374.02,371.50,373.04,373.97,373.46,374.89,371.57,373.84,371.53,369.71,370.54,368.15,369.59,367.80,370.39,365.71,365.71,360.73,360.31,359.16,358.64,356.93,360.48,357.73,360.24,360.79,361.39,360.90,359.96,361.89,366.25,369.24,370.18,372.04,371.32,369.31,371.92,371.72,370.70,375.05,375.10,378.14,380.18,385.66,389.63,390.98,388.48,387.67,384.40,382.60,381.57,386.79,393.33,397.37,398.50,393.00,389.51,384.43,377.94,372.33,366.38,362.89,362.44,364.60,366.48,364.30,364.92,362.92,360.79,361.04,362.08,361.95,362.91,361.01,361.74,363.12,363.61,362.53,363.94,366.14,366.17,367.19,366.26,366.83,365.26,365.51,360.18,360.01,361.00,365.01,368.91,370.35,371.98,371.92,372.13,372.35,373.77,378.48,380.90,381.75,384.32,383.23,379.56,374.09,373.07,374.41,379.32,380.77,382.65,376.80,373.72,372.63,371.69,373.61,366.49,366.70,366.46,368.14,368.65,368.45,370.50,367.51,369.24,372.40,373.45,373.80,368.93,367.84,366.40,368.48,369.55,371.69,371.58,367.81,363.34,365.52,365.73,370.86,369.93,374.70,378.22,382.48,379.96,382.50,391.14,406.34,L8
2022-07-20 20:29:08+00:00,374.16,381.84,376.23,373.59,380.86,375.25,378.43,377.16,377.00,379.15,375.17,377.05,376.11,373.48,372.48,370.69,372.23,371.13,373.68,367.35,372.37,367.58,362.85,361.46,360.38,358.86,361.73,361.47,363.18,367.68,365.43,365.04,365.45,366.09,371.13,371.73,372.46,378.06,377.87,371.43,375.39,376.78,375.19,374.97,373.88,377.72,382.24,385.95,390.42,392.25,390.45,390.18,384.11,381.07,380.11,384.79,392.85,396.42,397.38,394.07,390.58,386.71,379.89,373.97,367.94,365.45,365.27,366.90,367.80,366.71,367.93,365.65,363.88,364.51,364.24,364.32,364.94,363.99,364.94,365.68,367.17,366.70,368.62,371.13,369.86,371.59,370.34,367.76,367.10,369.49,365.15,364.31,364.25,369.55,372.65,373.57,374.19,373.32,375.91,376.81,378.61,383.82,385.86,386.18,385.55,383.83,379.89,377.15,376.89,378.84,383.83,383.97,384.85,381.52,378.52,377.42,375.47,375.47,369.49,370.72,371.33,372.30,371.47,368.55,370.60,371.97,375.78,379.30,378.23,378.59,368.96,370.78,371.14,371.88,371.46,373.23,372.37,368.50,364.05,366.63,369.22,374.48,372.07,376.30,381.06,387.37,383.29,382.98,391.71,404.68,L7
2022-08-03 22:00:18+00:00,376.85,384.61,379.76,376.20,386.43,381.19,383.50,382.11,381.74,384.88,380.93,381.88,382.02,377.89,377.81,375.06,377.11,376.15,378.92,371.09,377.21,373.05,366.83,365.65,363.88,361.74,364.60,365.90,367.35,371.28,368.85,369.37,370.20,370.58,374.29,376.10,377.52,380.66,379.39,374.47,378.76,379.31,381.26,378.54,376.18,379.49,385.11,388.28,392.64,395.30,393.19,391.77,385.44,381.45,380.98,386.04,394.85,398.94,400.02,397.00,394.42,390.72,385.08,381.15,373.27,371.59,370.84,372.09,374.33,376.78,376.33,373.49,370.93,372.03,370.30,371.66,369.56,367.53,368.68,371.15,371.18,371.32,372.84,375.91,374.15,377.06,374.29,368.95,368.96,371.17,366.76,366.54,368.22,374.52,377.35,378.30,377.83,376.00,377.70,379.11,381.64,383.86,387.77,389.13,389.05,385.30,382.68,382.25,381.23,384.70,387.94,387.36,386.82,384.01,380.32,377.79,375.17,375.13,371.36,374.05,374.91,375.92,373.36,370.65,372.16,374.81,380.92,384.33,387.63,382.94,374.41,375.50,375.84,376.92,374.54,376.75,374.54,371.36,366.76,369.89,374.19,378.61,375.10,378.75,381.88,388.17,386.55,387.01,396.18,410.74,L8
2022-08-11 22:00:01+00:00,380.16,386.86,378.43,374.77,384.01,379.68,380.91,380.62,380.25,383.60,380.15,380.48,380.77,376.06,376.74,373.64,374.96,374.67,376.63,369.62,374.75,371.72,366.02,364.80,362.43,360.94,363.15,365.16,366.45,369.46,367.78,367.27,368.65,368.99,372.01,374.72,376.41,378.85,378.56,373.15,377.54,377.48,379.53,376.68,374.74,378.43,383.62,386.94,391.78,394.38,390.83,389.52,382.71,379.59,378.52,384.90,393.34,397.08,398.13,395.13,393.63,389.27,383.60,379.53,372.03,370.66,370.28,371.45,373.82,376.33,376.22,373.49,371.45,371.22,370.37,370.01,368.11,365.90,366.80,369.73,370.84,370.64,371.10,374.15,373.44,375.11,372.92,367.80,366.68,370.44,365.58,365.28,367.31,373.76,376.77,377.61,376.87,374.65,376.94,378.57,380.34,384.01,386.77,389.20,388.51,384.30,383.11,382.47,381.96,385.00,388.13,386.43,387.18,383.89,379.43,377.09,373.44,373.39,371.19,373.79,374.05,375.86,372.40,369.82,371.86,374.96,381.20,385.21,387.13,382.73,374.02,375.09,375.37,376.09,373.40,375.67,373.96,370.76,366.44,369.34,374.07,378.22,374.53,377.19,381.32,387.04,386.14,387.17,396.99,410.37,L9
2022-08-27 22:00:05+00:00,381.33,387.65,378.21,374.15,381.55,379.19,380.57,380.29,380.47,382.22,380.17,380.57,381.56,375.78,376.54,373.34,373.71,374.18,374.42,369.05,373.51,371.53,365.99,364.66,361.11,360.36,361.20,365.02,367.02,369.10,366.38,365.77,368.23,368.53,371.60,372.84,375.36,377.70,377.06,372.60,375.70,376.94,378.52,374.59,374.00,376.11,382.07,384.44,390.10,392.52,389.01,386.91,379.67,376.77,376.53,382.86,392.61,396.64,397.96,395.70,394.55,388.87,383.40,379.09,371.77,370.64,370.68,372.14,374.91,377.54,377.60,375.22,374.12,372.67,372.45,370.77,368.41,365.81,366.50,369.66,371.00,371.46,372.34,375.17,375.34,376.43,374.70,367.80,366.94,371.04,365.97,365.12,367.96,374.63,378.26,379.47,378.02,374.78,376.54,378.10,380.68,384.27,387.90,390.39,389.94,385.10,383.11,382.85,382.64,385.66,388.97,386.89,389.59,385.52,379.00,375.90,371.85,371.03,371.53,373.98,374.47,376.21,370.63,369.33,370.57,375.54,383.51,386.93,388.82,382.61,373.74,374.89,374.17,375.44,371.13,374.82,374.00,370.88,366.87,370.21,375.55,378.97,374.53,375.69,379.77,385.28,385.20,386.73,396.75,410.67,L9
2022-10-06 22:00:26+00:00,378.75,384.60,375.81,376.93,379.52,378.97,380.79,381.00,379.93,380.30,379.66,380.09,380.68,376.44,375.66,372.42,371.85,372.67,373.37,367.50,371.08,370.63,366.03,363.67,361.42,359.93,360.70,364.38,365.28,367.81,366.74,365.05,367.70,367.21,370.00,371.83,372.89,375.56,374.99,370.39,374.38,375.70,378.56,374.26,371.96,374.07,379.76,382.54,388.30,391.42,386.99,384.48,378.70,376.27,375.55,381.90,391.08,394.88,397.71,396.04,394.40,388.92,382.47,377.81,370.94,369.42,370.94,371.67,375.72,378.52,379.35,377.62,376.04,375.36,375.17,373.64,368.51,364.68,365.55,367.46,370.89,371.26,371.71,373.84,373.26,375.61,374.53,367.12,367.22,370.34,366.18,363.79,367.34,373.44,378.10,379.76,377.89,375.28,375.91,376.84,380.09,382.77,387.62,390.97,391.09,385.02,382.71,382.03,382.36,386.08,388.47,387.19,388.70,385.33,377.74,374.90,372.04,371.45,370.64,373.06,373.87,375.36,369.58,368.28,369.63,375.17,383.11,386.58,388.25,381.85,372.99,373.77,372.82,373.60,369.46,374.72,373.71,370.17,366.41,368.85,374.69,377.85,373.89,374.38,379.56,384.96,385.51,387.19,398.15,414.41,L8
2022-10-22 22:00:27+00:00,380.47,382.70,374.05,377.01,379.72,380.44,381.62,380.50,380.47,379.00,380.23,380.41,381.43,376.55,376.08,372.83,372.53,372.78,372.96,367.56,372.12,371.63,366.13,363.83,361.59,359.92,361.23,363.87,365.79,368.82,365.68,364.17,367.82,367.10,369.52,370.79,372.63,375.71,373.78,370.30,374.37,374.58,379.05,372.37,370.17,371.69,378.05,381.05,387.19,390.63,385.18,382.00,376.88,376.39,374.37,382.26,390.91,397.43,399.13,395.32,393.97,388.44,382.94,378.65,371.39,369.80,371.41,372.42,376.51,379.63,380.80,379.21,378.16,378.64,379.26,374.63,368.94,363.42,364.54,367.34,370.96,370.83,372.88,374.07,372.22,375.56,374.09,366.73,366.51,370.48,365.88,363.73,366.98,372.67,377.77,380.04,379.44,374.97,374.47,375.98,379.57,382.24,387.54,392.75,392.14,384.93,382.00,382.05,382.77,386.75,388.18,386.92,388.56,384.38,378.49,374.71,370.47,370.27,370.80,373.57,373.25,375.70,368.78,367.64,368.86,376.01,384.79,387.71,387.66,380.73,372.72,373.56,372.82,371.76,368.10,373.67,373.13,370.25,367.61,369.82,375.43,379.08,374.63,374.37,380.30,385.19,385.94,387.76,399.31,414.00,L8
2022-11-15 22:00:19+00:00,380.48,382.70,372.50,376.75,379.00,380.84,380.29,380.04,380.79,376.28,378.57,378.57,379.25,375.53,374.42,371.01,370.30,370.87,370.14,366.10,370.37,369.79,363.47,361.37,359.45,358.25,357.98,362.33,362.53,365.93,362.66,361.69,365.27,362.79,364.36,363.97,365.48,369.32,367.70,363.04,367.79,369.49,375.09,367.74,364.53,366.15,373.15,376.38,382.84,386.03,380.32,376.44,372.67,372.30,370.06,377.52,389.01,398.26,399.46,394.57,392.45,387.12,381.19,376.25,369.54,367.45,369.79,370.95,375.79,377.96,379.69,377.47,376.30,378.88,377.75,372.92,367.35,361.17,362.01,363.66,368.37,367.53,369.97,370.73,368.65,371.77,370.51,361.79,362.00,365.24,361.83,359.58,363.52,367.97,372.84,376.97,376.19,371.27,370.62,373.19,377.24,378.14,385.29,392.92,393.23,384.27,380.27,380.36,381.80,386.17,386.62,384.83,386.61,382.95,376.44,372.86,368.82,368.84,368.84,371.99,369.73,373.82,365.43,366.34,367.83,377.23,385.35,387.35,385.35,379.56,372.31,369.82,368.67,367.89,364.95,373.70,371.53,370.43,367.82,370.91,376.76,378.72,372.87,372.02,378.21,383.90,385.55,388.17,398.91,415.56,L9
2022-12-01 22:00:15+00:00,381.63,381.02,370.62,376.07,376.48,377.98,378.69,379.13,376.80,373.24,376.70,376.11,376.93,374.22,372.62,369.93,369.26,370.34,368.71,364.93,367.58,366.97,360.56,359.44,356.91,357.39,356.31,359.71,359.64,362.59,359.29,357.81,361.98,359.62,361.23,360.77,361.56,365.01,363.54,359.61,365.39,367.00,372.70,364.89,361.28,362.48,369.92,372.81,379.76,383.34,376.09,372.91,368.89,369.58,366.15,375.65,388.12,397.85,397.34,391.22,388.79,383.41,377.01,371.55,365.49,364.44,367.87,369.72,374.53,377.05,378.78,375.25,374.09,377.93,374.78,370.25,364.81,357.98,358.99,360.38,363.13,362.55,365.46,366.61,364.78,366.95,367.55,359.44,358.88,362.20,358.80,356.38,359.72,364.35,369.61,374.29,374.14,368.00,367.52,369.53,373.95,376.50,384.38,392.04,390.48,380.17,377.37,379.67,381.65,382.63,383.24,382.92,384.97,380.90,373.95,369.05,365.51,364.96,366.52,369.62,367.47,371.48,364.58,365.11,366.87,376.55,384.73,386.51,383.16,378.27,369.93,365.59,364.90,364.85,364.13,373.03,370.72,369.12,366.71,370.51,376.17,378.51,371.80,369.97,376.94,382.06,385.40,388.51,399.00,416.35,L9
2022-12-03 20:13:45+00:00,381.30,382.08,368.95,374.80,375.04,374.68,376.10,377.39,374.58,371.20,373.73,373.55,374.16,371.70,368.19,365.43,369.26,370.34,364.63,361.70,363.23,362.83,357.06,355.85,353.81,354.13,353.30,356.49,356.19,358.81,356.05,354.32,358.31,356.37,358.46,357.89,358.04,360.88,359.43,355.68,362.53,365.47,370.62,363.16,359.39,359.81,367.88,370.53,377.48,382.03,373.10,369.27,366.00,366.90,364.34,373.56,386.67,395.78,396.79,389.72,387.07,380.79,374.09,369.18,363.26,361.74,366.73,368.31,373.13,376.41,377.18,373.97,372.71,375.70,374.05,368.17,363.38,356.40,356.89,358.03,360.47,359.04,362.29,364.15,362.93,363.85,365.04,357.66,357.42,360.29,356.59,354.84,358.52,362.61,367.34,371.97,371.93,366.16,365.28,367.35,372.14,375.24,383.54,390.19,388.20,378.11,375.84,379.54,381.30,380.80,381.28,380.67,382.32,378.67,372.14,367.42,363.19,363.00,363.98,367.24,366.66,368.51,362.57,363.78,366.18,374.57,382.52,384.48,381.14,376.80,368.22,363.23,362.79,364.64,363.84,371.35,369.85,367.02,364.83,368.04,373.59,375.54,369.68,367.99,375.01,381.59,385.11,388.65,399.05,414.48,L7
2022-12-20 20:11:04+00:00,381.88,383.38,369.68,373.75,373.36,374.58,376.10,377.39,372.90,369.50,373.73,373.55,374.16,371.70,368.19,365.43,369.26,370.34,364.63,361.70,363.23,362.83,357.06,355.85,353.81,354.13,353.30,356.49,356.19,358.81,356.05,354.32,358.31,356.37,358.46,357.89,356.82,360.87,359.43,355.68,362.53,365.47,372.69,363.16,359.39,359.81,367.88,370.53,377.48,382.03,371.64,368.50,365.07,366.43,364.80,373.70,385.94,394.46,396.79,389.72,387.07,380.79,374.09,369.18,363.26,361.74,366.73,368.31,372.75,375.07,374.79,372.46,370.96,375.81,372.75,366.86,363.22,355.15,354.93,356.27,359.31,357.11,360.82,361.97,361.36,362.17,362.87,356.68,355.90,358.23,355.26,354.30,357.03,361.30,366.13,370.78,370.69,365.70,364.00,367.35,372.14,375.24,383.54,390.19,388.20,378.11,375.84,379.54,381.30,380.80,381.28,380.67,382.32,378.67,372.14,367.42,363.19,363.00,363.98,367.24,366.66,368.51,362.57,363.78,366.18,374.57,382.52,384.48,381.14,375.25,367.44,362.20,361.60,364.00,363.56,370.89,369.54,367.29,364.90,368.34,372.32,373.88,368.52,368.20,374.85,381.18,384.25,387.63,396.76,409.71,L7
2022-12-25 20:16:02+00:00,381.59,382.27,369.94,373.50,372.13,374.69,376.14,376.42,372.19,368.36,371.94,372.18,372.97,370.20,366.72,364.47,369.69,370.24,363.57,360.86,361.75,360.63,355.24,353.83,351.83,353.18,352.20,354.80,355.11,357.44,355.21,352.39,355.48,354.22,355.60,354.94,354.16,357.88,357.51,354.18,361.15,364.68,371.32,361.62,358.06,358.65,366.18,368.45,374.29,378.95,369.60,367.01,364.07,365.50,364.65,373.78,385.39,393.92,395.88,389.00,385.37,379.65,373.09,367.10,361.69,360.18,365.18,366.98,371.03,373.18,373.11,370.90,368.96,375.81,372.75,366.86,363.22,355.15,354.93,356.27,359.31,357.11,360.82,361.97,361.36,362.17,362.87,356.68,355.90,358.23,355.26,354.30,357.03,361.30,365.10,370.49,370.13,365.09,363.04,366.69,371.23,373.19,381.50,387.66,385.52,376.24,373.46,377.48,379.52,379.67,379.98,379.43,380.45,377.05,370.52,367.42,363.19,363.00,363.98,367.24,366.66,368.51,362.57,363.78,366.18,374.57,382.52,384.48,381.14,375.25,367.44,362.20,361.60,364.00,363.56,370.31,369.15,368.24,364.59,369.17,372.84,373.62,367.56,368.20,374.85,381.18,384.25,387.63,396.76,409.71,L7
2023-03-03 20:01:59+00:00,375.94,373.51,363.26,374.26,364.94,371.13,372.74,372.59,367.75,361.66,365.90,367.43,364.82,363.69,358.34,357.05,362.99,363.24,354.98,353.85,350.89,350.12,348.46,346.19,346.20,348.69,349.18,348.18,347.72,346.59,348.02,344.23,344.81,344.65,346.96,346.35,344.50,347.79,345.07,345.18,353.34,357.82,366.40,355.49,350.29,349.61,355.10,358.68,363.63,368.51,359.52,358.21,361.40,365.34,364.17,373.87,384.06,392.67,394.19,383.02,377.31,371.01,365.50,357.63,350.54,349.83,356.67,358.90,364.44,366.92,366.83,365.65,363.68,372.98,370.36,365.10,361.62,351.95,350.07,350.72,351.56,349.52,355.49,354.53,351.65,354.33,354.90,353.07,352.01,352.95,351.17,350.72,351.21,353.88,358.45,365.96,367.31,362.50,357.68,360.41,365.21,367.79,378.25,384.25,381.55,373.07,369.55,373.61,376.70,376.07,373.23,375.16,371.11,369.95,366.93,364.19,360.24,359.34,356.89,356.04,358.65,360.14,353.05,359.11,360.16,367.15,371.13,372.52,369.79,366.39,362.51,353.46,353.78,357.88,361.06,367.75,365.36,364.67,362.98,362.88,364.41,365.99,361.63,362.59,371.14,378.11,381.49,382.26,388.10,403.73,L7
2023-03-07 22:00:01+00:00,377.99,376.44,367.66,376.98,368.53,373.78,376.51,375.33,370.45,363.92,368.09,368.84,366.09,364.88,360.00,359.30,364.78,364.82,356.14,355.41,352.21,351.93,350.44,348.72,348.20,350.31,351.05,349.76,348.76,348.39,349.38,345.80,346.58,346.53,348.87,348.43,346.23,349.20,346.53,345.60,353.61,358.05,365.24,356.37,352.27,351.81,357.27,360.17,365.04,368.73,361.06,361.59,364.79,367.99,367.45,375.97,385.12,392.61,393.08,382.46,377.11,371.12,364.81,358.12,351.13,348.63,355.84,358.63,364.15,365.90,366.79,365.21,363.75,372.01,369.14,365.46,363.15,354.12,352.68,352.78,354.01,351.54,357.01,356.01,353.43,355.56,356.08,355.05,354.25,354.90,353.02,352.28,353.00,355.66,360.02,366.49,368.74,363.63,360.64,363.68,367.37,370.13,379.14,384.88,383.05,375.87,373.48,375.97,378.68,378.31,374.43,376.43,372.00,371.15,368.19,366.11,361.98,360.26,358.36,356.67,358.46,360.19,354.99,360.29,360.33,366.37,371.37,372.25,369.04,366.36,363.06,356.08,355.36,358.63,361.95,368.69,366.64,365.31,363.37,362.50,364.52,366.92,363.52,363.74,372.52,377.75,379.42,377.40,382.88,396.05,L9
2023-03-08 20:06:28+00:00,377.99,376.82,369.38,376.98,368.53,373.78,376.51,375.33,370.45,363.92,368.09,368.84,366.09,364.88,360.00,359.30,364.78,364.82,356.14,355.41,352.21,351.93,350.44,348.72,348.20,350.31,351.05,349.76,348.76,348.39,349.38,345.80,346.58,346.53,348.87,348.43,346.23,349.20,346.53,345.60,353.61,358.05,365.24,356.37,352.27,351.81,357.27,360.17,365.04,368.73,361.06,361.59,364.79,367.99,367.45,375.97,385.12,392.61,393.08,382.46,377.11,371.12,364.81,358.12,351.13,348.93,354.41,357.88,363.87,364.75,366.87,365.08,363.85,371.55,368.07,364.76,363.33,355.30,353.76,354.29,355.08,353.22,357.70,356.47,353.50,356.97,356.98,355.30,354.43,354.83,353.26,353.14,353.72,356.20,360.88,366.80,368.93,364.49,361.98,363.68,367.37,370.13,379.14,384.88,383.05,375.87,373.48,375.97,378.68,378.31,374.43,376.43,374.04,371.67,369.13,367.71,363.17,361.76,361.28,358.82,359.07,360.57,355.91,360.81,361.34,364.93,371.63,370.52,367.74,366.42,363.50,357.16,356.74,359.85,361.83,368.71,366.42,364.64,362.70,362.32,364.46,367.04,363.98,364.35,372.52,377.75,379.42,377.40,377.78,390.47,L7
2023-03-15 21:59:48+00:00,379.17,378.93,371.92,378.97,371.41,376.94,379.14,377.20,373.45,366.15,370.14,371.16,367.70,367.09,362.39,361.45,365.55,365.45,357.03,356.16,352.88,353.68,352.52,350.64,350.13,351.88,353.55,351.81,350.69,350.72,351.62,348.89,348.83,349.75,351.08,350.98,348.70,350.94,349.85,347.57,354.79,359.34,365.62,357.86,354.24,354.08,359.22,362.35,366.95,370.94,363.68,364.91,368.74,371.39,370.50,378.22,385.63,392.38,392.20,382.76,376.86,371.21,365.27,358.82,351.71,349.00,354.47,358.66,363.69,364.95,366.84,365.64,364.97,371.38,369.36,366.37,365.47,358.13,356.66,357.09,356.95,355.38,358.93,358.03,355.43,358.63,358.76,356.96,356.44,356.89,355.27,355.20,355.10,357.80,362.24,368.18,369.96,365.64,363.71,366.17,369.59,372.62,381.03,385.67,384.21,378.22,376.16,378.51,380.40,380.04,375.76,378.09,375.10,372.15,369.74,368.31,364.57,362.72,362.17,359.50,360.09,360.70,356.38,361.48,362.35,364.63,371.09,371.24,369.45,367.25,364.00,358.85,358.29,361.28,362.92,369.54,367.22,365.12,362.97,362.34,364.43,368.84,365.70,365.33,373.42,377.13,376.76,374.51,375.71,386.18,L8
2023-03-23 21:59:55+00:00,381.81,381.48,374.27,381.23,374.55,379.57,382.70,380.53,375.59,369.15,372.47,373.71,370.32,369.09,365.38,363.84,369.35,368.17,359.44,359.14,355.11,356.32,355.68,353.35,353.41,354.29,356.49,353.98,353.56,352.82,354.01,351.60,351.33,353.02,353.03,352.97,350.38,352.44,351.38,348.76,355.81,360.31,365.04,358.90,356.29,355.49,360.67,363.91,368.97,372.77,365.86,367.20,371.17,373.35,372.69,380.05,386.78,392.96,392.11,383.15,377.44,371.66,365.68,359.11,352.55,349.37,354.39,357.78,363.41,364.69,366.73,365.84,365.07,371.04,368.96,365.96,365.78,359.29,358.12,357.97,357.96,356.81,359.74,359.07,356.61,359.17,359.91,358.32,357.41,357.56,356.69,356.09,355.91,359.01,362.73,368.14,370.27,366.30,365.03,367.31,371.47,374.58,381.99,386.72,385.41,380.39,378.61,380.67,382.64,382.38,377.64,379.76,376.47,373.40,371.13,369.91,366.36,364.44,363.71,361.08,361.74,361.67,358.06,363.04,363.81,365.68,371.99,372.81,370.96,368.60,365.24,360.82,360.41,362.58,364.20,370.63,368.54,366.24,363.88,364.43,366.26,371.27,367.75,367.38,374.30,377.28,375.83,373.54,375.07,385.74,L9
