dates,satname,nzd0190-0000,nzd0190-0001,nzd0190-0002,nzd0190-0003,nzd0190-0004,nzd0190-0005,nzd0190-0006,nzd0190-0007,nzd0190-0008,nzd0190-0009,nzd0190-0010,nzd0190-0011,nzd0190-0012,nzd0190-0013,nzd0190-0014,nzd0190-0015,nzd0190-0016,nzd0190-0017,nzd0190-0018,nzd0190-0019,nzd0190-0020,nzd0190-0021,nzd0190-0022,nzd0190-0023,nzd0190-0024,nzd0190-0025,nzd0190-0026,nzd0190-0027,nzd0190-0028,nzd0190-0029,nzd0190-0030,nzd0190-0031,nzd0190-0032,nzd0190-0033,nzd0190-0034,nzd0190-0035,nzd0190-0036,nzd0190-0037,nzd0190-0038,nzd0190-0039,nzd0190-0040,nzd0190-0041,nzd0190-0042,nzd0190-0043,nzd0190-0044,nzd0190-0045,nzd0190-0046,nzd0190-0047,nzd0190-0048,nzd0190-0049,nzd0190-0050,nzd0190-0051,nzd0190-0052,nzd0190-0053,nzd0190-0054,nzd0190-0055,nzd0190-0056,nzd0190-0057,nzd0190-0058,nzd0190-0059,nzd0190-0060,nzd0190-0061,nzd0190-0062,nzd0190-0063,nzd0190-0064,nzd0190-0065,nzd0190-0066,nzd0190-0067,nzd0190-0068,nzd0190-0069,nzd0190-0070,nzd0190-0071,nzd0190-0072,nzd0190-0073,nzd0190-0074,nzd0190-0075,nzd0190-0076,nzd0190-0077,nzd0190-0078,nzd0190-0079,nzd0190-0080,nzd0190-0081,nzd0190-0082,nzd0190-0083,nzd0190-0084,nzd0190-0085,nzd0190-0086,nzd0190-0087,nzd0190-0088,nzd0190-0089,nzd0190-0090,nzd0190-0091,nzd0190-0092,nzd0190-0093,nzd0190-0094,nzd0190-0095,nzd0190-0096,nzd0190-0097,nzd0190-0098,nzd0190-0099,nzd0190-0100,nzd0190-0101,nzd0190-0102,nzd0190-0103,nzd0190-0104,nzd0190-0105,nzd0190-0106,nzd0190-0107,nzd0190-0108,nzd0190-0109,nzd0190-0110
2021-11-06 22:12:48+00:00,L9,242.98,273.30,290.81,310.10,321.61,,,534.12,591.56,618.21,638.65,,,,,632.40,617.35,618.69,604.79,595.82,567.86,541.38,506.44,469.15,441.43,406.45,376.72,341.97,338.53,330.66,321.06,309.29,296.74,289.68,280.31,266.44,255.71,241.18,235.99,230.03,220.56,233.24,253.62,275.60,298.41,316.23,324.64,336.42,351.38,360.86,372.75,384.63,378.69,376.54,373.62,367.87,353.84,347.10,337.45,319.75,307.23,301.42,300.82,291.94,283.31,268.99,253.35,244.49,238.94,237.23,234.23,229.65,209.77,,230.10,237.40,257.71,270.05,285.70,291.49,279.19,287.40,293.29,308.74,298.99,301.55,294.56,297.81,301.59,299.91,301.03,296.04,300.33,301.47,304.89,309.41,317.42,323.03,314.53,314.62,317.92,308.49,293.95,297.14,292.13,284.85,295.99,303.51,309.79,309.78,342.13
2021-11-10 21:04:31+00:00,L7,350.75,368.26,386.91,411.50,431.10,464.95,,,,,,,,,,,,,,,632.61,606.37,574.81,547.74,521.49,,,,419.83,408.32,399.98,382.72,366.17,348.94,343.97,335.21,343.28,314.98,,,,,346.21,362.43,362.61,392.01,408.59,416.22,,,520.28,508.71,,,,485.13,470.80,467.03,451.68,435.39,420.65,423.82,414.75,,379.08,,,324.01,318.07,328.25,342.38,331.40,,,276.42,286.07,327.71,,,,369.56,372.44,388.95,,372.34,379.23,375.95,359.41,374.20,364.35,,,380.07,390.23,395.50,390.19,412.06,395.38,376.68,377.01,386.45,379.38,389.53,,,363.22,354.43,361.28,394.33,396.66,477.36
2021-11-19 20:57:28+00:00,L7,261.45,290.89,310.59,328.99,343.88,372.30,,,,,,,,,,,,624.87,608.67,589.21,564.63,539.91,513.55,485.27,449.68,,,,,,,,304.11,295.35,273.31,265.33,259.08,257.55,237.02,219.64,214.75,,,,,,,345.37,367.00,389.62,399.32,405.96,399.74,401.39,,,,,,338.67,327.82,324.46,327.72,309.87,300.80,284.33,,,,,,,242.35,233.78,240.96,246.14,258.02,277.98,303.47,,,,,,,312.33,311.24,312.76,316.83,313.57,310.53,,,,,,,330.73,324.48,328.34,332.75,324.72,319.68,320.79,,,,,,,
2021-11-26 21:02:58+00:00,L7,347.98,371.89,377.73,397.24,417.10,460.43,,,,,,,,,,,,,,,,,,,,477.76,459.54,416.72,408.95,395.32,399.80,377.88,369.25,343.35,337.01,323.96,,,,295.84,283.13,302.63,308.63,351.87,362.13,391.81,408.78,417.23,423.25,448.69,,,,492.28,493.44,480.71,462.01,460.98,442.28,438.92,410.24,413.67,,,,342.51,316.46,307.40,310.60,314.33,326.34,330.69,317.18,284.28,,,,340.25,374.54,386.94,393.64,380.48,367.73,372.43,365.91,349.03,366.40,,,,365.71,357.53,362.86,393.64,398.75,382.13,388.50,402.97,393.71,378.01,,,,374.88,370.29,352.50,347.21,365.31,393.67,385.38,483.75
2021-12-20 22:12:08+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.31,304.86,310.43,294.20,303.85,308.66,312.85,310.51,306.25,298.57,308.96,316.71,316.50,315.48,317.26,309.39,325.19,324.62,325.59,331.38,327.67,321.48,331.20,327.87,319.69,317.42,313.21,309.73,303.80,295.18,298.60,325.43,293.21,349.06
2022-01-14 22:06:15+00:00,L8,284.49,300.30,316.94,335.82,353.92,395.19,,592.57,626.39,,,,,,,,,,642.01,620.63,603.61,570.47,540.31,522.02,489.91,458.14,429.43,393.08,386.58,378.44,370.09,351.84,324.58,308.59,300.31,292.22,290.87,271.18,248.52,248.70,239.22,258.76,289.82,307.39,319.83,339.83,363.86,381.67,407.15,428.30,436.21,436.95,433.37,429.56,424.38,417.35,405.94,396.79,385.97,358.41,351.14,346.33,344.91,337.90,332.14,317.08,283.11,287.14,285.42,280.37,275.64,273.10,258.31,250.88,257.23,264.94,285.89,308.35,332.06,359.84,358.32,325.56,317.40,338.03,354.18,346.52,337.42,352.55,350.67,345.52,331.10,341.00,347.30,356.06,349.62,342.31,358.84,366.58,349.36,328.19,339.78,341.98,346.65,341.89,343.49,345.26,339.28,331.76,340.61,349.16,380.02
2022-01-29 20:56:47+00:00,L7,,,301.33,327.25,338.64,,447.20,543.11,606.55,639.78,,,,,,,,638.27,630.90,609.73,,,,,474.91,450.31,417.33,374.16,365.01,357.94,349.49,346.50,320.59,292.50,283.21,,,,247.47,232.00,218.03,,282.68,290.72,303.52,326.60,338.07,366.61,389.84,,,,416.29,413.91,397.17,411.16,390.30,380.82,370.97,361.17,332.74,,,,323.24,301.97,277.66,286.84,272.07,265.14,258.74,,252.08,222.84,,,284.24,306.20,315.45,329.73,344.93,331.11,321.74,326.85,334.67,331.82,,,,342.44,333.13,327.61,343.56,342.91,341.05,331.57,342.04,354.92,337.63,,,,337.84,336.60,327.77,339.24,334.13,324.53,333.28,352.56,367.09
2022-01-29 22:12:29+00:00,L9,286.26,301.91,320.51,336.76,361.04,396.94,,569.10,634.67,,,,,,,,,,,630.89,603.38,573.27,542.40,520.71,499.29,468.40,442.49,398.44,389.10,383.74,376.58,359.30,335.59,319.10,311.79,296.32,298.80,284.90,259.86,247.93,244.50,271.72,300.86,315.13,329.11,346.78,375.84,397.19,417.21,432.51,451.49,444.11,435.32,428.64,424.23,417.78,411.99,405.83,397.02,372.40,360.27,356.44,350.29,344.95,341.03,326.81,292.97,288.31,290.10,281.34,276.68,275.47,270.29,251.57,258.84,271.70,297.97,316.96,333.05,351.05,370.46,348.43,328.59,331.50,351.74,356.47,351.85,364.08,364.92,358.25,333.02,339.95,352.42,363.50,355.35,342.93,355.94,368.41,352.07,332.07,333.81,348.97,346.25,342.16,351.77,349.21,353.10,339.69,345.18,354.26,391.62
2022-02-14 20:55:09+00:00,L7,284.06,298.87,318.27,332.84,351.99,383.04,446.59,577.67,611.60,,,,,,,,,614.31,601.76,581.40,575.68,549.00,517.62,494.30,,,,366.67,360.38,338.98,320.37,322.82,300.03,295.29,278.32,278.02,270.24,,,,,,272.27,285.58,302.81,332.99,345.72,369.71,386.33,389.90,394.90,396.43,,,,381.94,379.67,372.85,358.55,335.86,323.94,311.19,313.07,314.59,,,271.22,264.73,262.02,252.58,235.13,239.65,238.23,241.67,253.51,264.35,267.34,,,325.17,340.00,334.61,315.53,303.71,306.61,309.74,313.08,318.38,327.82,,,115.50,333.86,334.73,325.73,323.03,333.14,339.22,324.73,,,322.04,,,,313.72,317.16,313.77,317.58,320.93,360.74
2022-02-14 22:12:25+00:00,L9,290.69,304.32,315.63,332.58,350.81,,,578.61,613.87,,,,,,,,,638.42,624.88,602.88,581.08,561.50,536.92,508.14,473.90,447.25,413.80,374.38,355.04,345.22,326.66,319.79,317.48,307.04,293.21,283.93,280.87,264.89,254.83,245.53,242.40,259.22,286.41,307.14,317.35,344.56,364.29,388.48,402.65,415.13,422.51,421.13,419.10,,,,,,,,330.52,331.28,333.50,328.22,317.99,311.99,288.38,256.43,,,,,,254.41,268.26,275.88,286.86,299.65,298.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-22 22:12:14+00:00,L8,338.64,358.01,375.77,381.99,415.13,456.75,,,,,,,,,,,,,,621.42,599.28,580.38,564.01,547.83,522.22,487.91,452.01,406.13,395.61,370.73,346.42,340.19,330.82,322.55,315.62,306.48,287.68,286.83,290.11,281.26,268.11,283.06,303.03,329.40,333.87,371.02,393.72,407.50,421.27,445.00,449.44,442.96,445.08,449.27,446.80,441.83,432.95,430.69,427.92,418.73,414.14,394.84,382.77,378.24,367.43,357.36,326.81,300.50,306.80,301.00,297.96,300.63,301.01,283.59,297.39,298.58,300.59,316.53,334.61,356.53,376.74,378.63,,323.52,333.04,346.70,371.82,363.22,357.17,381.88,378.99,366.51,368.82,381.12,377.65,364.29,375.55,392.12,367.32,347.01,355.24,362.68,374.36,359.82,359.88,372.18,362.64,357.74,359.51,365.44,417.27
2022-02-23 22:06:08+00:00,L9,,,,,,,,,,,,,,,,,,,,,603.46,583.02,562.10,549.37,523.83,500.30,464.68,412.11,395.20,387.06,366.92,351.40,340.49,323.45,328.32,315.98,299.65,286.92,303.90,277.45,265.15,283.69,315.68,320.63,344.97,382.49,408.25,420.71,426.13,445.16,461.50,463.59,465.06,453.52,439.72,435.19,421.07,424.63,431.57,425.26,422.21,409.45,392.49,388.67,379.21,362.52,328.55,302.79,309.15,305.48,304.55,304.29,308.18,289.89,301.33,297.02,300.57,320.56,338.88,347.96,380.85,389.25,,322.50,331.72,343.61,365.91,354.95,349.17,378.38,384.16,370.96,376.95,385.44,387.88,364.08,379.66,394.45,363.58,351.64,356.05,375.39,378.89,370.30,369.61,380.32,377.15,364.29,361.97,365.29,483.93
2022-03-02 20:53:37+00:00,L7,292.61,310.92,325.55,327.85,355.10,384.86,456.21,577.25,613.74,,,,,,,,,620.32,621.49,586.34,564.37,546.50,530.59,495.43,475.16,434.64,,,,336.36,313.44,311.06,292.38,285.46,270.17,256.69,240.15,236.03,233.52,231.02,,,,,312.61,331.33,361.42,362.98,382.08,385.99,396.65,390.57,419.25,384.57,,,367.83,366.99,360.57,343.51,314.31,317.47,315.11,330.20,305.22,287.29,,,,250.18,242.03,226.75,230.49,239.28,254.12,276.69,278.92,295.80,,,,341.87,319.23,311.79,306.83,335.61,331.95,333.04,329.89,532.77,332.38,,,,333.62,331.56,346.18,565.27,332.24,,325.69,330.37,316.86,330.45,,,,323.66,324.84,319.20,371.06
2022-03-02 22:12:13+00:00,L9,263.88,283.52,300.44,313.46,329.04,367.61,,545.53,586.36,622.97,,,,,,,633.25,616.95,598.78,579.65,559.76,545.40,516.18,495.33,466.50,428.96,400.72,354.98,338.13,329.68,321.23,308.86,292.05,279.50,267.27,255.44,249.31,243.54,225.13,222.04,218.49,226.07,253.51,269.03,293.52,313.93,337.53,355.92,372.93,382.05,382.42,387.41,384.82,381.13,375.16,363.41,358.69,353.75,343.25,328.14,306.95,303.59,303.38,303.77,293.70,283.04,262.60,254.74,244.64,236.44,227.41,229.69,220.49,228.67,244.70,257.95,279.33,285.75,299.16,308.36,322.03,328.89,307.64,297.08,301.21,314.39,318.98,319.32,326.27,326.57,322.79,319.53,317.61,319.74,326.69,324.32,327.19,337.39,320.81,311.59,319.29,319.23,317.30,320.29,312.86,312.22,320.31,315.02,313.41,320.22,355.87
2022-03-03 22:06:02+00:00,L8,266.56,291.01,302.12,313.16,336.12,365.04,,550.88,594.69,633.78,,,,,,,627.97,616.47,602.03,581.70,556.80,541.27,506.90,476.02,460.33,430.29,394.83,348.37,339.74,325.02,308.06,,,,,,231.14,238.87,233.51,225.01,210.95,228.36,253.70,279.26,302.06,322.78,339.70,327.11,288.32,,,,,,,,,,,,302.76,299.12,300.34,300.97,298.36,279.33,257.07,250.65,245.15,242.89,234.85,224.82,222.58,,250.67,260.57,264.20,289.26,288.05,283.27,304.47,327.37,307.81,297.86,298.24,316.87,323.68,325.89,322.16,326.83,327.73,319.13,319.42,323.57,318.66,313.66,323.62,336.30,315.72,311.13,318.03,314.46,314.55,321.99,312.25,308.42,318.66,319.37,320.74,308.68,348.85
2022-03-18 22:11:49+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.15,289.12,307.06,329.83,336.37,329.44,315.12,,,,,,,,,,,,,,,,,,,,,,,,,,,321.15,366.51
2022-03-27 20:45:00+00:00,L7,143.97,,,,,,,578.27,637.71,,,,,,,,,,,,,,,508.10,479.15,446.40,414.82,,360.22,361.94,335.55,,,,,,,260.70,250.96,234.72,220.92,247.68,269.18,290.60,319.38,342.22,,,,,,407.42,403.60,400.22,409.28,382.11,401.57,387.94,,,,,,,317.14,301.97,280.40,270.79,267.00,269.09,249.41,,,,,,297.39,304.90,312.47,314.01,328.75,347.72,336.78,,,,,,,342.33,337.30,351.36,344.00,364.40,,338.52,,,,,,,319.44,335.28,314.49,329.97,333.95,326.99,338.55,,
2022-03-27 22:05:58+00:00,L9,326.83,335.60,350.30,363.28,382.79,407.74,,625.64,,,,,,,,,,,644.24,613.80,587.78,558.51,545.17,525.77,504.21,473.83,446.22,403.96,389.04,362.08,346.89,333.66,321.11,306.31,291.32,288.67,284.92,280.46,274.37,272.84,271.83,286.66,306.60,323.59,345.64,376.71,379.42,385.22,406.71,426.80,433.31,440.71,435.06,423.12,415.14,406.97,402.45,399.03,398.04,399.66,377.97,368.65,353.92,343.38,336.34,317.61,304.80,291.80,285.90,284.09,264.34,268.95,267.93,278.99,295.97,308.34,313.69,311.88,318.30,324.04,335.28,345.91,356.88,349.61,330.54,329.57,341.32,338.62,348.05,361.65,358.50,354.31,363.76,361.04,367.81,363.01,363.29,364.54,348.10,333.76,341.04,343.10,344.47,349.45,350.99,351.15,347.49,347.56,344.21,344.00,398.12
2022-05-05 22:11:55+00:00,L9,323.18,341.36,359.64,373.31,392.08,419.78,,634.75,,,,,,,,,,,636.52,612.34,592.95,570.74,547.00,525.26,501.44,464.29,439.93,395.50,387.46,384.59,366.95,353.29,332.03,323.96,311.16,292.83,282.67,281.96,287.94,278.13,274.98,283.89,310.62,340.70,367.62,391.78,399.75,419.12,418.29,425.47,431.60,434.20,448.77,441.46,432.80,419.52,418.85,419.55,418.79,404.80,390.18,386.16,381.86,368.84,348.26,336.24,329.43,319.52,315.43,307.59,281.15,251.25,270.31,280.73,305.01,309.08,319.21,332.28,333.16,331.61,335.28,350.93,349.56,344.46,335.35,348.55,348.58,342.80,353.26,356.90,364.05,374.18,368.09,361.06,371.75,383.94,405.07,394.82,367.56,370.95,361.90,347.76,362.53,361.97,405.77,383.02,355.54,348.41,351.52,363.74,417.37
2022-05-06 22:05:53+00:00,L8,354.15,366.37,382.63,391.49,412.76,443.33,541.44,634.50,,,,,,,,,,,,622.48,607.23,572.59,559.12,538.65,510.06,479.15,446.29,395.89,394.38,384.74,377.20,353.62,344.12,330.98,322.76,306.33,288.65,289.00,288.79,282.13,267.72,288.59,313.19,340.29,365.57,386.54,402.82,416.40,421.10,424.50,428.19,443.57,442.67,436.19,428.55,417.95,412.10,408.57,412.09,405.57,394.72,394.22,385.09,365.52,351.94,333.94,331.62,319.58,313.62,301.69,282.58,257.08,269.80,284.82,308.29,327.54,324.87,334.21,337.72,333.02,353.68,356.81,365.84,348.58,348.62,357.79,368.42,358.51,368.33,369.25,375.71,383.61,375.91,383.67,380.39,400.11,417.64,413.30,377.31,365.01,352.40,352.47,362.97,365.76,377.53,370.13,368.58,357.64,352.44,370.95,408.65
2022-05-22 22:05:58+00:00,L8,353.14,369.10,383.62,389.95,,499.19,,,,,,,,,,,,,641.85,611.63,587.63,567.39,540.83,517.14,496.66,467.11,434.04,385.12,392.38,,,,,,,,,,,291.31,275.64,293.84,316.76,340.20,361.50,385.62,408.41,423.63,428.47,441.42,448.49,446.34,439.34,432.39,427.42,428.47,429.68,435.17,437.95,432.04,430.77,425.72,400.21,382.61,362.58,347.91,358.71,348.28,327.00,296.73,,,,,,,,,,,,,,,,,355.26,362.83,366.84,365.90,383.27,387.74,396.99,398.06,401.78,393.32,409.96,489.43,381.85,365.28,357.79,368.16,382.66,366.80,388.52,398.53,389.92,363.84,361.03,365.21,299.42
2022-05-23 20:44:22+00:00,L7,199.42,,,,,,,,,596.56,,,,,268.86,296.33,321.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.80,539.55,418.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.94,639.76,,,,361.21,,,,,370.38,,,,,337.78,347.24,353.42,,,,354.63,
2022-06-06 22:11:45+00:00,L9,336.58,359.44,385.40,421.13,423.10,435.59,546.31,642.32,,,,,,,,,,628.89,620.19,591.19,574.28,544.53,514.88,486.21,449.82,421.93,401.60,366.50,362.43,355.13,348.15,327.51,303.26,295.31,302.75,300.98,294.85,281.95,272.25,253.61,238.31,250.80,285.28,319.68,344.91,361.79,362.92,389.78,401.47,422.18,437.07,439.95,445.96,446.68,437.59,429.87,432.71,426.62,424.99,421.96,422.63,410.59,394.28,383.97,366.61,361.02,352.45,340.71,,,,271.47,,,344.92,320.41,336.40,350.72,355.10,341.73,328.05,329.60,354.27,372.09,358.40,343.79,342.50,342.37,355.65,356.65,364.73,374.54,397.27,391.15,389.53,394.94,423.11,436.01,367.95,,623.48,,,,,,,,,,
2022-06-07 22:06:07+00:00,L8,346.47,,,,,,,,,,,,,,,,,,,,,,,496.09,476.39,443.01,418.73,382.42,,,,,,,,,,,,,,,,332.26,343.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.98,267.58
2022-06-09 20:43:30+00:00,L7,300.87,312.79,,,,,,569.35,,,,,,,620.58,572.86,566.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.31,359.58,435.69,358.61,,,,,,,,326.56,323.25,,,,,,,189.12,,,,165.35,,,,,,,,,,,,,,,,,614.17,650.61,,,,,,337.44,,,,,,,,,,,,,312.11,226.29
2022-06-15 22:05:39+00:00,L9,274.44,278.78,,,,,,,,,,,,,,,,,,,499.16,483.94,476.19,455.96,420.97,401.59,350.03,319.57,,,,,,,,,,,,,,,,,266.46,275.87,287.19,310.53,335.97,,341.55,349.33,346.25,336.38,334.80,,,,317.25,303.69,284.68,293.52,297.48,294.45,294.26,286.24,269.10,258.70,239.75,229.65,220.44,219.91,,,235.18,245.47,262.78,288.13,282.30,268.77,277.92,293.67,282.73,311.70,308.19,295.20,291.12,304.12,311.94,317.83,326.53,321.18,316.68,304.16,,,322.37,329.90,297.98,310.15,310.72,295.09,295.60,295.37,288.35,287.85,302.13,305.31,314.16,299.69,
2022-06-21 20:36:59+00:00,L7,315.09,,,,,,,,,,,,,,632.81,626.15,619.04,,,,,504.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.01,,,,,,,,,262.78,,,,,,,,,169.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.82,,419.51,,,,,,,,,,,,
2022-07-08 20:35:50+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.47,487.76,,,,,,,,,107.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09 22:06:16+00:00,L8,333.53,353.77,384.74,409.75,415.57,422.80,,598.96,,,,,,,,,,631.46,618.33,596.14,563.90,535.19,521.97,497.57,469.68,443.46,406.42,369.33,360.99,357.90,340.46,316.99,316.37,313.38,311.76,314.71,307.48,290.15,283.19,268.59,237.78,250.07,281.10,311.57,330.96,363.01,381.08,405.20,412.15,424.03,427.44,434.89,434.13,437.43,429.92,426.68,408.87,402.74,398.95,399.20,405.28,396.82,381.03,365.19,353.80,348.54,338.42,324.21,293.45,276.78,263.71,260.55,264.33,268.60,284.00,302.45,323.25,326.13,328.30,330.67,327.47,333.49,343.64,340.91,354.25,347.64,343.94,343.66,348.66,360.92,362.94,354.29,353.63,364.00,377.09,,390.14,370.53,347.79,349.64,358.51,363.36,359.16,347.65,352.28,364.67,350.42,355.50,362.37,366.51,238.21
2022-07-16 22:12:26+00:00,L8,300.67,327.82,342.67,357.21,379.25,394.29,445.10,576.62,606.51,636.20,,,,,,,620.30,613.23,584.43,,,506.56,488.36,467.55,423.51,394.64,372.60,338.33,328.29,318.54,311.06,302.09,288.17,288.68,273.44,273.85,272.12,249.77,241.60,215.97,207.11,227.41,250.90,275.95,301.94,321.65,331.11,355.75,365.00,377.03,374.46,392.22,392.51,395.37,391.26,381.73,376.13,366.20,360.98,356.06,357.22,346.71,344.50,325.57,317.86,313.68,305.70,288.01,258.08,247.37,245.56,244.20,238.82,235.88,,,,,,,,,,,,,,306.05,329.10,328.70,337.97,328.78,324.93,336.04,340.66,351.43,343.74,339.11,328.81,326.30,332.06,325.37,318.21,316.36,324.52,321.71,325.94,325.25,339.07,338.47,289.97
2022-07-25 20:34:33+00:00,L7,424.11,,,,,,,477.34,,,,,,,583.80,586.71,562.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.52,339.10,317.05,,,,,250.15,,269.59,,,,210.92,206.06,,,,,,120.36,115.96,117.41,,,,,227.32,,,,,,,,,,,435.64,,,,,,,,,,357.85,,,,,263.80,,,,,,,
2022-07-25 22:06:23+00:00,L8,283.54,306.15,331.85,354.37,353.90,383.08,,556.51,594.29,635.78,,,,,229.41,647.66,629.37,,,,536.60,518.87,499.77,476.91,,,,,,,,,,,,,,,,,,,261.98,283.52,313.80,335.90,350.95,370.73,380.19,387.73,387.88,392.64,392.54,,,,,,,,,,,,,,,285.14,260.01,,,,,,,,,,,,,,,,,,314.28,304.12,312.87,319.93,,,,,,,,,,,,,320.22,312.08,315.90,319.51,325.11,338.88,345.88,352.18,315.95
2022-08-02 22:06:07+00:00,L9,309.46,346.83,373.51,387.65,398.41,413.78,,611.28,,,,,,,219.90,217.52,637.30,,593.75,583.36,559.80,525.26,507.32,488.51,,423.76,392.60,357.57,344.70,333.54,312.42,307.75,300.08,296.29,285.27,278.67,267.39,263.68,255.24,245.28,238.56,253.74,258.40,288.97,318.88,344.51,360.06,377.85,393.67,397.27,415.30,413.03,410.35,407.97,406.08,397.67,390.55,389.06,386.21,380.69,379.86,380.39,361.15,348.80,351.12,336.11,313.20,292.82,276.81,260.90,250.69,247.19,246.38,257.71,277.49,298.84,316.95,308.26,309.38,313.09,303.41,305.77,318.34,330.83,333.14,330.23,327.23,320.44,327.46,331.98,336.25,333.52,343.98,354.69,355.78,360.40,367.39,366.16,354.81,341.17,331.11,337.85,338.83,333.88,342.31,339.53,347.90,360.94,363.77,366.41,368.46
2022-08-10 22:06:32+00:00,L8,,,,,,,,,,,,,,,,,,584.12,568.23,563.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.57,306.88,314.99,321.19,316.82,320.23,325.02,331.29,336.34,,,,,,,,,,,,,,,337.13,346.00
2022-08-11 20:33:07+00:00,L7,,,309.35,326.12,326.75,369.15,430.90,525.02,,610.25,,,,,568.79,603.73,595.44,,,,,,,,,,,,,,,,,,,,,,,191.22,179.22,192.62,,,261.59,,,327.07,329.45,,,,,343.02,,,266.12,266.93,,,296.23,,,,,,259.36,242.60,,221.28,194.72,,162.93,141.39,,,,,263.51,260.67,,,,,,561.24,,,,,,,,,,287.60,185.26,576.35,,,,,,,271.11,285.38,,,,191.46,
2022-08-25 22:12:26+00:00,L9,,,,,,,,,,,,,,,,,614.19,587.66,572.79,528.56,497.33,428.10,451.25,451.65,420.95,389.20,342.25,325.03,322.79,315.39,308.29,306.40,305.88,296.26,291.72,,,,,,,,,,,,,372.67,389.33,405.25,382.72,359.24,373.96,372.26,377.36,378.53,392.24,355.75,368.66,348.51,294.03,302.58,326.47,373.36,,273.66,274.33,281.69,,,,206.41,223.86,221.34,253.55,254.67,267.44,271.53,268.01,267.52,283.36,,,,294.75,286.45,283.38,295.43,247.39,278.64,273.13,280.93,291.98,301.50,309.71,309.93,313.09,322.92,,,,,,,,,,,,,
2022-08-28 20:31:34+00:00,L7,284.35,,,,,,,580.09,604.12,637.86,,,,,,,,,,,506.08,486.57,446.97,446.90,,372.75,312.80,297.69,298.69,,,,,,,,,,,,,209.80,,217.73,260.70,,,,,,345.82,347.29,398.71,,,363.72,346.69,349.88,,,,,332.45,323.86,316.03,,284.66,,265.38,236.24,,,,,,,,,,,,,,,,,,312.91,309.24,,,,,333.60,,,,,,,302.32,303.54,298.38,,289.36,321.64,311.92,342.07,,,
2022-10-06 20:33:16+00:00,L7,,,,,,,,,,,,,,,,,616.20,621.24,576.95,,533.16,,,,,386.51,355.98,333.36,323.08,323.61,323.59,309.38,286.74,276.56,271.56,268.72,,,,220.13,216.30,221.40,239.16,287.66,284.43,298.47,301.28,,345.52,352.05,,,,357.77,361.20,,,,304.91,307.83,,295.87,,,,,304.02,293.57,283.76,268.12,240.60,225.44,,,,,,,275.65,277.08,283.26,282.91,296.26,308.73,307.34,305.64,302.83,,,,,306.67,296.39,308.08,323.93,334.61,333.40,320.29,284.64,,,,,,311.26,304.92,325.73,316.11,329.10,322.96,264.89
2023-01-16 20:17:57+00:00,L7,321.09,336.45,342.81,355.74,382.42,,,,,,,,,,,,,,629.72,601.10,587.95,535.42,510.70,493.32,467.35,445.95,404.42,390.66,,,,,342.74,341.93,328.42,315.00,,,258.84,,232.75,,282.29,,,,,386.98,,,447.76,457.02,440.98,432.24,412.10,420.54,,,,,405.91,411.51,,401.78,381.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.79,616.06,598.79,,,,587.42,,,,,,,,,,,,
2023-01-16 22:12:34+00:00,L9,345.56,355.25,366.53,381.63,400.41,435.92,,,,,,,,,,,,,,615.90,606.60,566.80,531.18,506.58,495.83,506.32,,418.33,411.11,407.43,400.11,390.70,368.90,359.70,351.53,333.81,316.33,295.78,282.80,261.61,247.54,257.99,304.22,333.67,351.06,391.93,408.48,410.93,442.75,,458.78,460.26,469.65,466.50,464.80,471.72,465.37,445.62,433.68,435.20,460.05,471.13,469.44,456.33,414.96,388.37,395.53,379.98,358.35,,287.78,290.12,291.13,300.16,338.86,359.72,330.28,329.24,344.20,362.88,362.80,358.29,356.06,341.68,356.94,365.95,371.09,372.00,393.47,390.27,379.04,380.33,399.77,406.83,420.43,426.91,452.28,501.05,390.77,388.60,390.10,389.08,,,,,,,,,
