dates,nzd0190-0000,nzd0190-0001,nzd0190-0002,nzd0190-0003,nzd0190-0004,nzd0190-0005,nzd0190-0006,nzd0190-0007,nzd0190-0008,nzd0190-0009,nzd0190-0010,nzd0190-0011,nzd0190-0012,nzd0190-0013,nzd0190-0014,nzd0190-0015,nzd0190-0016,nzd0190-0017,nzd0190-0018,nzd0190-0019,nzd0190-0020,nzd0190-0021,nzd0190-0022,nzd0190-0023,nzd0190-0024,nzd0190-0025,nzd0190-0026,nzd0190-0027,nzd0190-0028,nzd0190-0029,nzd0190-0030,nzd0190-0031,nzd0190-0032,nzd0190-0033,nzd0190-0034,nzd0190-0035,nzd0190-0036,nzd0190-0037,nzd0190-0038,nzd0190-0039,nzd0190-0040,nzd0190-0041,nzd0190-0042,nzd0190-0043,nzd0190-0044,nzd0190-0045,nzd0190-0046,nzd0190-0047,nzd0190-0048,nzd0190-0049,nzd0190-0050,nzd0190-0051,nzd0190-0052,nzd0190-0053,nzd0190-0054,nzd0190-0055,nzd0190-0056,nzd0190-0057,nzd0190-0058,nzd0190-0059,nzd0190-0060,nzd0190-0061,nzd0190-0062,nzd0190-0063,nzd0190-0064,nzd0190-0065,nzd0190-0066,nzd0190-0067,nzd0190-0068,nzd0190-0069,nzd0190-0070,nzd0190-0071,nzd0190-0072,nzd0190-0073,nzd0190-0074,nzd0190-0075,nzd0190-0076,nzd0190-0077,nzd0190-0078,nzd0190-0079,nzd0190-0080,nzd0190-0081,nzd0190-0082,nzd0190-0083,nzd0190-0084,nzd0190-0085,nzd0190-0086,nzd0190-0087,nzd0190-0088,nzd0190-0089,nzd0190-0090,nzd0190-0091,nzd0190-0092,nzd0190-0093,nzd0190-0094,nzd0190-0095,nzd0190-0096,nzd0190-0097,nzd0190-0098,nzd0190-0099,nzd0190-0100,nzd0190-0101,nzd0190-0102,nzd0190-0103,nzd0190-0104,nzd0190-0105,nzd0190-0106,nzd0190-0107,nzd0190-0108,nzd0190-0109,nzd0190-0110,satname
2022-03-02 20:53:37+00:00,312.86,332.73,350.84,364.14,387.23,424.76,482.19,571.31,618.80,635.22,646.00,,,,,,632.82,658.34,645.04,631.18,604.63,580.21,553.91,532.04,504.98,475.02,443.60,399.67,389.39,376.15,363.24,352.51,336.16,322.25,314.49,304.08,297.67,284.31,277.02,264.31,254.78,276.52,303.89,322.56,337.23,363.45,383.23,397.37,412.62,427.66,440.97,444.54,438.71,439.52,435.24,431.28,417.55,413.28,404.31,384.14,372.80,366.99,360.43,353.59,345.66,329.46,303.96,293.09,292.27,288.51,288.60,285.55,278.99,272.38,276.70,284.76,300.35,316.38,333.30,349.79,361.81,353.58,342.93,337.29,343.27,344.00,348.17,348.19,354.46,356.87,354.69,349.94,356.06,365.93,365.67,356.05,368.19,369.23,358.17,347.98,355.02,360.05,357.51,354.86,350.92,348.93,346.13,344.87,355.96,356.48,410.85,L7
2022-03-02 22:12:13+00:00,313.16,333.02,351.87,364.28,387.61,425.39,482.19,569.35,615.72,633.75,646.00,,,,,,641.30,658.83,644.16,631.26,605.31,581.81,555.24,534.41,507.19,476.69,445.81,400.43,389.49,376.01,363.48,352.61,336.22,322.41,314.88,304.39,298.03,285.47,277.07,264.55,255.63,276.76,304.06,322.45,337.95,363.69,383.78,398.21,413.05,427.59,440.35,444.10,437.25,438.91,434.27,428.98,416.28,411.95,402.84,383.13,371.76,365.45,359.32,353.09,345.01,329.31,304.31,293.68,291.43,287.35,287.80,285.20,278.43,274.11,277.87,286.40,302.33,317.09,333.76,349.57,362.31,354.79,343.33,337.20,343.50,344.41,349.48,349.13,356.66,359.07,356.54,352.38,357.32,366.49,366.78,357.14,368.52,368.95,358.75,348.82,356.68,362.05,358.61,356.47,352.50,350.35,348.54,346.12,356.16,357.20,411.72,L9
2022-03-03 22:06:02+00:00,313.53,333.77,352.75,364.27,388.36,425.47,482.19,568.52,614.24,635.67,646.00,,,,,,642.23,659.00,643.73,631.39,605.51,582.68,555.46,534.64,508.39,478.04,446.83,400.33,389.59,375.45,362.58,352.61,336.22,322.41,314.88,304.39,296.70,285.87,277.74,264.89,255.54,277.05,304.12,323.10,339.11,364.46,384.31,396.77,413.05,427.59,440.35,444.10,437.25,438.91,434.27,428.98,416.28,411.95,402.84,383.13,370.47,363.71,358.05,352.33,344.77,328.79,303.99,293.74,290.70,286.83,287.63,284.35,278.02,274.11,279.25,287.89,302.76,317.90,333.14,347.02,361.03,355.63,343.57,337.11,343.38,344.87,350.86,350.38,358.03,360.77,358.39,354.15,358.41,367.16,367.00,357.16,368.42,368.58,358.80,349.37,357.81,363.18,359.19,357.85,353.58,351.11,350.30,347.42,356.79,356.83,411.55,L8
2022-03-18 22:11:49+00:00,313.53,333.77,352.75,364.27,388.36,425.47,482.19,568.52,614.24,635.67,646.00,,,,,,642.23,659.00,643.73,631.39,605.51,582.68,555.46,534.64,508.39,478.04,446.83,400.33,389.59,375.45,362.58,352.61,336.22,322.41,314.88,304.39,296.70,285.87,277.74,264.89,255.54,277.05,304.12,323.10,339.11,364.46,384.31,396.77,413.05,427.59,440.35,444.10,437.25,438.91,434.27,428.98,416.28,411.95,402.84,383.13,370.47,363.71,358.05,352.33,344.77,328.79,303.99,293.74,290.70,286.83,287.63,284.35,278.02,274.11,279.25,287.89,304.53,318.55,334.06,347.02,362.59,356.47,344.37,337.11,343.38,344.87,350.86,350.38,358.03,360.77,358.39,354.15,358.41,367.16,367.00,357.16,368.42,368.58,358.80,349.37,357.81,363.18,359.19,357.85,353.58,351.11,350.30,347.42,356.79,357.38,412.98,L9
2022-03-27 20:45:00+00:00,313.53,333.77,352.75,364.27,388.36,425.47,482.19,569.99,616.81,635.67,646.00,,,,,,642.23,659.00,643.73,631.39,605.51,582.68,555.46,534.02,507.55,476.93,445.60,400.33,388.51,375.43,361.59,352.61,336.22,322.41,314.88,304.39,296.70,285.05,276.79,263.58,253.75,275.64,302.61,321.78,338.80,363.97,384.31,396.77,413.05,427.59,440.35,442.32,435.23,436.79,433.20,425.91,416.15,411.04,402.84,383.13,370.47,363.71,358.05,352.33,343.65,327.74,303.12,292.98,289.68,286.35,285.87,284.35,278.02,274.11,279.25,287.89,304.93,318.41,333.34,345.23,361.00,356.65,344.67,337.11,343.38,344.87,350.86,350.38,358.03,360.52,357.95,355.29,358.48,368.13,367.00,356.77,368.42,368.58,358.80,349.37,357.81,363.18,357.31,357.29,351.42,350.66,350.22,346.90,356.43,357.38,412.98,L7
2022-03-27 22:05:58+00:00,313.99,333.34,351.95,363.68,387.33,423.06,482.19,575.39,616.81,635.67,646.00,,,,,,642.23,659.00,643.23,629.32,603.59,580.25,554.10,532.80,506.69,476.02,444.92,400.03,388.03,374.12,360.19,350.67,334.69,320.81,312.68,302.62,295.23,284.13,276.04,263.80,254.66,275.98,302.37,321.38,338.77,364.33,383.44,395.51,412.08,427.00,439.05,441.63,434.76,435.04,430.66,423.81,414.61,409.64,401.91,383.98,370.48,363.61,357.25,351.06,342.68,326.57,302.76,292.45,288.97,285.80,283.81,282.45,276.68,273.79,280.05,288.98,305.09,317.66,331.97,343.18,358.71,355.64,345.15,337.65,342.02,343.52,349.72,349.06,356.70,360.04,357.47,354.60,358.33,367.10,366.53,356.76,367.61,368.01,357.67,347.55,355.80,360.96,355.87,356.21,350.77,350.17,349.50,346.53,355.20,356.07,411.01,L9
2022-05-05 22:11:55+00:00,315.07,334.34,352.94,364.72,388.13,423.39,482.19,580.91,616.81,635.67,646.00,,,,,,642.23,659.00,643.03,628.47,603.26,580.00,554.02,532.78,506.82,475.69,445.09,400.14,388.39,375.09,360.93,351.22,334.86,321.37,312.98,302.35,294.76,284.40,277.32,265.09,256.48,277.14,303.32,323.07,340.94,366.42,384.93,397.36,412.89,427.28,438.93,441.53,436.18,436.00,431.40,423.88,415.28,410.71,403.61,385.98,372.09,365.46,359.37,352.82,343.40,327.55,305.04,294.60,291.18,287.55,284.03,280.51,276.66,274.88,282.20,290.78,306.22,318.78,332.32,342.67,357.49,355.63,345.74,338.46,341.91,344.09,349.99,348.93,356.88,360.24,358.30,356.57,359.38,367.09,367.28,358.78,370.45,370.01,358.61,349.74,356.73,360.53,356.71,356.99,355.46,352.76,350.30,346.97,355.29,356.87,412.05,L9
2022-05-06 22:05:53+00:00,319.20,337.18,354.80,366.59,389.94,424.52,482.19,588.92,618.80,639.04,,,,,,,646.93,658.76,643.18,626.42,602.26,578.42,553.98,533.14,507.13,476.32,445.51,400.18,388.56,375.62,361.58,351.13,334.97,321.07,312.25,301.39,293.31,284.01,277.28,265.52,256.58,277.31,303.74,323.83,341.81,367.48,386.58,399.03,414.61,428.66,439.10,441.93,438.03,436.48,431.55,424.21,416.18,411.84,405.83,389.07,374.22,368.60,362.13,354.96,344.92,328.84,307.36,296.56,293.66,289.18,283.70,278.52,277.14,275.21,284.52,293.96,307.48,320.21,333.07,342.78,359.41,357.36,347.91,338.45,342.18,345.38,351.87,350.41,357.84,361.39,359.73,359.20,360.87,369.02,368.76,361.59,374.08,374.09,359.67,350.10,355.28,359.10,357.76,358.01,357.93,354.89,351.59,347.49,355.10,357.84,411.44,L8
2022-05-22 22:05:58+00:00,321.45,338.42,355.06,365.52,390.10,428.62,482.19,588.92,618.80,639.04,,,,,,,646.93,659.26,641.65,623.17,599.31,576.00,552.09,531.72,506.80,473.41,442.24,397.06,387.06,375.36,360.95,350.92,334.79,320.75,312.63,301.38,291.80,283.44,277.61,266.60,256.97,276.37,302.11,322.68,342.05,367.40,386.91,401.03,415.04,428.38,437.81,437.52,437.34,433.89,428.81,420.18,413.55,409.87,405.11,390.77,375.92,369.99,361.61,356.30,345.00,329.38,309.15,298.46,294.56,287.33,281.92,276.92,277.04,275.08,288.66,298.43,309.30,321.16,333.25,342.78,360.75,357.99,346.79,338.45,342.08,345.21,351.39,351.78,358.05,362.80,360.27,359.19,362.33,369.87,369.51,362.06,374.23,375.69,360.59,348.72,352.19,358.02,357.78,356.77,358.07,357.58,354.29,347.92,353.28,356.14,401.68,L8
2022-05-23 20:44:22+00:00,321.45,338.42,355.06,365.52,390.10,428.62,482.19,588.92,618.80,639.04,,,,,266.86,,646.93,659.26,641.65,623.17,599.31,576.00,552.09,531.72,506.80,473.41,442.24,397.06,387.06,375.36,360.95,350.92,334.79,320.75,312.63,301.38,291.80,283.44,277.61,266.60,256.97,276.37,302.11,322.68,342.05,367.40,386.91,401.03,415.04,428.38,437.81,437.52,435.26,433.89,428.81,420.18,413.55,409.87,405.11,390.77,375.92,369.99,361.61,356.30,345.00,329.38,309.15,298.46,294.56,287.33,281.92,276.92,277.04,275.08,288.66,298.43,309.30,321.16,333.25,342.78,360.75,357.99,346.79,338.45,342.08,345.21,351.39,351.78,358.05,362.80,360.27,359.19,362.33,368.50,369.51,362.06,374.23,375.69,360.49,348.72,352.19,358.02,357.78,354.75,356.46,356.48,354.29,347.92,353.28,355.38,401.68,L7
2022-06-06 22:11:45+00:00,321.11,338.00,356.21,367.73,391.21,427.26,494.15,593.00,618.80,639.04,,,,,266.86,,646.93,652.60,638.40,619.53,596.16,572.40,548.07,527.17,501.48,470.25,438.70,393.97,384.42,373.08,357.90,347.50,330.17,317.52,310.53,300.05,290.57,281.86,275.87,264.19,254.20,272.92,301.02,321.00,341.41,365.96,384.31,399.67,413.91,426.80,436.29,436.33,435.03,430.92,424.74,416.73,411.88,407.84,404.24,391.92,377.22,370.20,362.78,357.11,345.35,331.01,311.95,301.08,294.83,286.79,280.50,272.57,275.86,276.91,291.73,298.87,309.98,322.14,332.30,339.93,356.49,355.14,346.20,338.80,341.97,345.17,350.12,350.09,356.52,361.00,360.67,360.91,365.09,368.78,369.36,363.23,376.94,378.53,359.25,348.09,352.19,358.02,357.78,355.14,357.33,358.48,356.65,348.25,352.08,354.90,401.68,L9
2022-06-07 22:06:07+00:00,321.11,338.00,356.21,367.73,391.21,427.26,494.15,593.00,618.80,639.04,,,,,266.86,,646.93,652.60,638.40,619.53,596.16,572.40,548.07,523.32,498.01,466.64,435.34,391.51,384.42,373.08,357.90,347.50,330.17,317.52,310.53,300.05,290.57,281.86,275.87,264.19,254.20,272.92,301.02,320.12,340.07,365.96,384.31,399.67,413.91,426.80,436.29,436.33,435.03,430.92,424.74,416.73,411.88,407.84,404.24,391.92,377.22,370.20,362.78,357.11,345.35,331.01,311.95,301.08,294.83,286.79,280.50,272.57,275.86,276.91,291.73,298.87,309.98,322.14,332.30,339.93,356.49,355.14,346.20,338.80,341.97,345.17,350.12,350.09,356.52,361.00,360.67,360.91,365.09,368.78,369.36,363.23,376.94,378.53,359.25,348.09,352.19,358.02,357.78,355.14,357.33,358.48,356.65,348.25,352.08,354.90,391.40,L8
2022-06-09 20:43:30+00:00,319.69,336.13,356.21,367.73,391.21,427.26,494.15,591.17,618.80,639.04,,,,,266.86,,646.93,652.60,638.40,619.53,596.16,572.40,548.07,523.32,498.01,466.64,435.34,391.51,384.42,373.08,357.90,347.50,330.17,317.52,310.53,300.05,290.57,281.86,275.87,264.19,254.20,272.92,301.02,320.12,340.07,365.96,384.31,399.67,413.91,426.80,430.74,436.22,435.03,430.92,424.74,416.73,411.88,407.84,404.24,391.92,377.22,370.20,362.78,357.11,345.35,331.01,311.95,301.08,294.83,286.79,280.50,272.57,275.86,276.91,291.73,298.87,309.98,322.14,332.30,339.93,356.49,355.14,346.20,338.80,341.97,345.17,350.12,350.09,356.52,361.00,360.67,360.91,365.09,368.78,369.36,363.23,374.41,378.53,359.25,348.09,352.19,358.02,357.78,355.14,357.33,358.48,356.65,348.25,352.08,352.33,381.61,L7
2022-06-15 22:05:39+00:00,319.84,335.49,356.21,367.73,391.21,427.26,494.15,591.17,618.80,639.04,,,,,266.86,,646.93,652.60,638.40,619.53,592.87,569.68,546.46,523.32,496.84,466.64,433.58,390.00,384.42,373.08,357.90,347.50,330.17,317.52,310.53,300.05,290.57,281.86,275.87,264.19,254.20,272.92,301.02,320.12,338.62,363.46,381.22,397.08,411.44,426.80,427.97,433.77,435.03,427.57,421.49,416.73,411.88,407.84,400.94,391.92,377.22,370.20,361.15,355.66,344.71,330.77,311.82,300.99,293.45,285.37,279.61,272.18,275.86,276.91,290.61,297.97,309.60,322.24,331.41,337.57,353.98,353.63,344.35,339.38,342.45,343.96,348.91,349.41,356.72,361.30,361.51,361.44,365.04,367.78,369.36,363.23,373.76,376.91,358.05,348.33,352.66,357.61,356.81,354.38,355.91,357.05,356.19,348.12,352.26,351.67,381.61,L9
2022-06-21 20:36:59+00:00,318.27,335.49,356.21,367.73,391.21,427.26,494.15,591.17,618.80,639.04,,,,,266.86,,635.32,652.60,638.40,619.53,592.87,564.22,546.46,523.32,496.84,466.64,433.58,390.00,384.42,373.08,357.90,347.50,330.17,317.52,310.53,300.05,290.57,281.86,275.87,264.19,254.20,272.92,301.02,320.12,338.62,363.46,381.22,397.08,411.44,426.80,425.72,433.77,435.03,427.57,421.49,416.73,411.88,407.84,400.94,391.92,377.22,370.20,361.15,355.66,344.71,330.77,311.82,300.99,293.45,285.37,279.61,272.18,275.86,276.91,290.61,297.97,309.60,322.96,331.41,337.61,353.98,355.08,345.01,339.38,342.56,344.97,350.34,350.41,357.06,361.98,362.23,362.07,366.40,368.24,370.04,363.72,374.51,379.22,358.45,347.14,351.78,357.27,357.10,354.77,356.68,358.24,358.03,349.40,352.03,353.33,381.00,L7
2022-07-08 20:35:50+00:00,318.27,335.49,356.21,367.73,391.21,427.26,494.15,591.17,618.80,639.04,,,,,266.86,,635.32,652.60,638.40,619.53,592.87,564.22,546.46,523.32,496.84,466.64,433.58,390.00,384.42,373.08,357.90,347.50,330.17,317.52,310.53,300.05,290.57,281.86,275.87,264.19,254.20,272.92,301.02,320.12,338.62,363.46,381.22,397.08,411.44,426.80,425.72,429.77,435.03,427.57,421.49,416.73,411.88,407.84,400.94,391.92,377.22,370.20,361.15,355.66,344.71,330.77,311.82,300.99,293.45,285.37,279.61,272.18,275.86,276.91,290.61,297.97,309.60,322.96,331.41,337.61,353.98,355.08,345.01,339.38,342.56,344.97,350.34,350.41,357.06,361.98,362.23,362.07,366.40,368.24,370.04,363.72,374.51,379.22,358.45,347.14,351.78,357.27,357.10,354.77,356.68,358.24,358.03,349.40,352.03,353.33,381.00,L7
2022-07-09 22:06:16+00:00,317.91,335.27,356.38,369.09,391.09,424.91,494.15,591.37,618.80,639.04,,,,,266.86,,635.32,647.63,635.37,616.53,589.71,561.24,543.57,520.28,493.89,463.75,430.46,387.51,381.61,370.97,355.65,344.00,327.86,315.90,309.07,299.51,290.23,280.91,274.91,263.30,251.87,269.74,298.42,318.34,337.08,362.23,379.94,396.28,410.32,425.28,424.55,429.77,433.96,426.79,420.54,416.12,410.44,406.26,399.57,391.11,377.62,370.73,361.23,355.09,344.16,330.72,312.29,301.26,292.37,283.81,277.11,269.81,273.31,274.27,288.93,297.04,309.33,322.19,330.20,336.07,351.16,352.86,343.83,338.40,342.11,344.18,348.67,348.87,355.05,360.46,360.92,360.10,364.25,366.71,369.06,363.72,374.34,377.75,356.73,345.80,350.63,355.85,355.79,352.97,354.94,357.29,356.07,348.62,351.52,353.03,371.07,L8
2022-07-16 22:12:26+00:00,319.41,337.66,358.95,371.22,393.82,425.83,488.45,590.75,616.77,639.23,,,,,266.86,,633.46,646.10,631.24,615.28,587.89,558.10,540.99,517.83,490.91,460.77,427.87,384.91,378.63,367.80,352.53,341.10,325.91,315.13,307.91,298.92,289.66,280.14,275.16,261.83,250.34,268.27,296.65,317.12,336.70,361.81,378.64,395.38,408.26,422.27,421.55,428.49,431.90,425.22,418.94,414.23,409.07,404.83,398.52,391.60,378.66,371.37,361.78,354.89,343.85,331.06,314.16,301.85,291.08,282.25,275.81,268.50,272.63,274.10,290.38,298.51,310.04,322.43,329.41,333.66,349.92,353.94,345.01,337.71,340.43,343.38,348.66,346.31,354.33,360.05,362.01,360.00,363.51,366.16,369.18,364.94,373.99,376.20,356.06,346.40,350.86,355.57,354.61,352.04,354.39,356.49,355.90,348.79,351.99,352.95,366.53,L8
2022-07-25 20:34:33+00:00,319.41,337.66,358.95,371.22,393.82,425.83,488.45,590.75,616.77,639.23,,,,,266.86,,633.46,646.10,631.24,615.28,587.89,558.10,540.99,517.83,490.91,460.77,427.87,384.91,378.63,367.80,352.53,341.10,325.91,315.13,307.91,298.92,289.66,280.14,275.16,261.83,250.34,268.27,296.65,317.12,336.70,361.81,378.64,395.38,408.26,422.27,421.55,424.80,431.90,425.22,418.94,414.23,409.07,404.83,398.52,391.60,378.66,371.37,361.78,354.89,343.85,331.06,314.16,301.85,291.08,282.25,275.81,268.50,272.63,274.10,290.38,298.51,310.04,322.43,329.41,333.66,349.92,353.94,345.01,337.71,340.43,343.38,348.66,346.31,354.33,360.05,362.01,360.00,363.51,366.16,369.18,364.94,373.99,376.20,357.43,346.40,350.86,355.57,354.61,348.42,354.39,356.49,355.90,348.79,351.99,352.95,366.53,L7
2022-07-25 22:06:23+00:00,318.03,336.38,357.98,370.77,391.93,423.60,488.45,588.75,614.67,638.83,,,,,248.86,,633.25,646.10,631.24,615.28,585.29,556.46,539.14,516.20,490.91,460.77,427.87,384.91,378.63,367.80,352.53,341.10,325.91,315.13,307.91,298.92,289.66,280.14,275.16,261.83,250.34,268.27,295.18,315.79,336.04,360.96,377.64,394.55,407.10,420.52,420.21,423.55,430.01,425.22,418.94,414.23,409.07,404.83,398.52,391.60,378.66,371.37,361.78,354.89,343.85,331.06,314.16,301.38,289.59,282.25,275.81,268.50,272.63,274.10,290.38,298.51,310.04,322.43,329.41,333.66,349.92,353.94,345.01,337.71,340.43,343.38,346.92,344.12,352.34,358.15,362.01,360.00,363.51,366.16,369.18,364.94,373.99,376.20,357.43,346.40,350.86,355.57,353.06,346.94,352.59,354.88,354.58,348.69,352.12,353.34,364.36,L8
2022-08-02 22:06:07+00:00,318.56,338.25,361.53,373.93,394.38,423.69,491.48,592.58,612.24,637.32,,,,,239.37,218.02,634.10,643.43,626.23,608.44,581.76,553.07,536.31,513.54,487.61,455.11,421.88,380.09,373.44,362.42,345.77,333.62,320.49,312.01,304.16,296.56,286.49,277.70,273.45,260.95,249.34,266.05,290.37,312.96,334.74,360.13,376.28,392.29,404.19,417.42,417.48,421.10,427.11,421.19,415.60,409.82,406.00,402.47,396.83,391.48,379.90,372.22,361.76,354.44,343.26,330.94,315.19,300.13,287.52,279.68,271.82,265.56,268.44,274.19,290.92,299.65,310.32,320.58,326.20,328.33,342.61,350.26,343.30,335.78,336.34,339.84,344.54,340.79,349.19,354.31,361.02,358.50,361.15,364.13,367.86,365.70,374.18,375.70,356.38,346.23,349.65,353.67,350.45,344.30,350.48,352.31,352.46,349.01,351.94,351.82,358.71,L9
2022-08-10 22:06:32+00:00,318.56,338.25,361.53,373.93,394.38,423.69,491.48,592.58,612.24,637.32,,,,,239.37,218.02,634.10,639.73,623.52,607.40,581.76,553.07,536.31,513.54,487.61,455.11,421.88,380.09,373.44,362.42,345.77,333.62,320.49,312.01,304.16,296.56,286.49,277.70,273.45,260.95,249.34,266.05,290.37,312.96,334.74,360.13,376.28,392.29,404.19,417.42,417.48,421.10,427.11,421.19,415.60,409.82,406.00,402.47,396.83,391.48,379.90,372.22,361.76,354.44,343.26,330.94,315.19,300.13,287.52,279.68,271.82,265.56,268.44,274.19,290.92,299.65,310.32,320.58,326.20,328.33,342.61,350.26,343.30,335.78,336.34,339.84,343.73,340.13,348.96,354.14,360.15,357.97,360.79,363.98,367.78,365.70,374.18,375.70,356.38,346.23,349.65,353.67,350.45,344.30,350.48,352.31,352.46,349.01,351.94,352.42,358.71,L8
2022-08-11 20:33:07+00:00,318.56,338.25,361.49,373.63,393.31,423.50,486.74,588.74,612.24,633.20,,,,,239.37,218.02,630.52,639.73,623.52,607.40,581.76,553.07,536.31,513.54,487.61,455.11,421.88,380.09,373.44,362.42,345.77,333.62,320.49,312.01,304.16,296.56,286.49,277.70,273.45,258.90,247.12,264.02,290.37,312.96,333.23,360.13,376.28,391.06,401.96,417.42,417.48,421.10,427.11,418.85,415.60,409.82,406.00,402.47,396.83,391.48,379.90,372.22,361.76,354.44,343.26,330.94,314.07,298.98,287.52,278.05,269.55,265.56,268.44,274.19,290.92,299.65,310.32,320.58,324.17,325.80,342.61,350.26,343.30,335.78,336.34,339.84,343.73,340.13,348.96,354.14,360.15,357.97,360.79,363.98,367.78,362.95,374.18,375.70,356.38,346.23,349.65,353.67,350.45,344.30,348.20,350.91,352.46,349.01,351.94,352.42,358.71,L7
2022-08-25 22:12:26+00:00,318.02,338.44,362.54,375.36,393.37,422.11,489.06,589.20,610.42,633.20,,,,,239.37,218.02,629.54,632.39,618.55,600.20,572.79,546.77,527.73,506.41,481.89,448.51,414.68,372.89,368.21,359.17,344.57,330.95,318.37,310.44,303.06,293.80,284.57,278.04,271.71,257.40,244.93,261.98,286.82,311.61,333.68,358.90,373.69,388.38,398.00,414.31,411.29,414.36,421.83,415.61,413.34,406.65,405.71,399.02,394.36,389.44,380.09,373.97,361.01,353.20,341.19,328.55,314.21,302.62,286.44,276.32,267.41,259.16,262.80,271.38,291.47,301.30,313.65,320.82,321.96,318.48,334.03,346.16,343.36,341.79,338.35,338.59,339.87,337.59,350.11,353.24,359.90,355.67,358.23,361.22,366.57,363.75,374.12,372.52,357.55,348.98,352.14,354.11,349.45,344.15,348.65,350.18,352.77,350.09,353.45,352.95,344.73,L9
2022-08-28 20:31:34+00:00,317.12,338.44,362.54,375.36,393.37,422.11,489.06,589.20,609.92,634.43,,,,,239.37,218.02,629.54,632.39,618.55,600.20,569.33,543.98,523.57,504.07,481.89,444.92,409.35,368.83,364.27,359.17,344.57,330.95,318.37,310.44,303.06,293.80,284.57,278.04,271.71,257.40,244.93,259.37,286.82,311.61,330.47,358.90,373.69,388.38,398.00,414.31,411.29,411.31,421.21,415.61,413.34,404.38,405.71,396.45,394.36,389.44,380.09,373.97,360.09,352.15,340.51,328.55,313.28,302.62,285.88,274.44,267.41,259.16,262.80,271.38,291.47,301.30,313.65,320.82,321.96,318.48,334.03,346.16,343.36,341.79,338.35,338.59,339.87,336.91,348.60,353.24,359.90,355.67,358.23,360.64,366.57,363.75,374.12,372.52,357.55,348.98,349.52,351.73,347.11,344.15,345.92,349.50,351.04,350.64,353.45,352.95,344.73,L7
2022-10-06 20:33:16+00:00,315.57,337.84,363.13,380.37,393.88,421.75,487.82,593.31,604.24,633.59,,,,,239.37,218.02,624.02,621.19,605.73,587.78,556.95,529.94,510.54,489.06,464.03,427.04,395.17,360.30,355.02,351.54,340.87,326.99,314.44,307.53,301.97,293.49,283.58,274.14,269.56,252.71,240.40,252.31,279.64,309.48,323.48,351.21,363.26,386.88,391.68,407.95,405.77,404.32,418.01,410.39,409.13,405.38,406.21,395.31,395.03,385.66,391.47,386.58,364.97,353.42,342.72,333.75,319.06,307.93,289.65,273.46,263.43,252.94,257.97,265.05,291.70,298.84,312.05,320.07,315.24,312.02,318.95,326.38,334.59,341.26,337.40,332.66,332.00,330.80,342.18,347.66,356.21,350.94,353.23,356.01,363.39,365.11,374.33,371.53,357.00,350.15,343.93,343.40,343.65,335.08,344.01,347.03,348.75,348.62,352.88,351.69,301.64,L7
2023-01-16 20:17:57+00:00,305.94,332.14,354.38,368.47,380.37,411.07,467.76,546.84,601.31,631.51,,,,,225.63,218.02,625.64,622.62,600.99,582.81,550.54,522.86,493.67,484.02,456.75,421.07,379.05,355.39,341.98,341.42,332.00,325.08,320.50,314.40,307.83,296.57,270.72,267.01,255.70,240.69,231.78,243.06,269.71,301.05,308.75,340.63,351.76,382.46,380.64,400.57,416.92,387.26,411.16,402.12,402.77,399.26,404.39,378.80,390.43,362.91,391.55,394.81,353.93,345.62,342.86,338.97,307.97,298.54,282.99,264.38,254.11,246.46,250.29,257.72,278.52,289.76,305.19,301.27,298.51,298.97,307.25,306.84,319.80,332.28,328.98,320.85,323.86,321.26,331.55,338.81,343.37,333.00,337.01,347.63,354.10,345.28,355.20,347.43,369.19,344.03,327.54,333.70,329.59,316.48,326.85,335.06,343.00,352.64,358.54,360.39,314.22,L7
2023-01-16 22:12:34+00:00,309.00,331.84,350.97,366.24,378.54,409.98,467.76,546.84,601.31,631.51,,,,,225.63,218.02,625.64,622.62,600.99,584.56,555.07,526.78,495.87,482.91,460.04,430.41,379.05,361.83,350.94,352.70,343.81,336.27,326.01,319.29,311.70,299.80,281.36,269.23,256.63,240.70,230.76,241.18,271.74,303.12,311.74,347.37,351.76,383.15,380.64,400.57,420.42,387.26,417.87,408.79,410.31,409.58,417.77,378.80,397.90,362.91,406.27,394.81,353.93,345.62,342.86,353.24,307.97,308.63,294.41,264.38,256.45,251.29,255.79,262.14,278.52,306.12,306.60,304.51,304.00,308.10,315.92,317.91,325.80,329.33,330.75,328.07,328.25,326.67,339.07,345.59,347.15,337.60,344.69,353.44,354.10,345.28,355.20,347.43,369.43,355.88,340.29,342.42,329.59,316.48,326.85,335.06,343.00,352.64,358.54,360.39,314.22,L9
