dates,nzd0010-0000,nzd0010-0001,nzd0010-0002,nzd0010-0003,nzd0010-0004,nzd0010-0005,nzd0010-0006,nzd0010-0007,nzd0010-0008,nzd0010-0009,nzd0010-0010,nzd0010-0011,nzd0010-0012,nzd0010-0013,nzd0010-0014,nzd0010-0015,nzd0010-0016,nzd0010-0017,nzd0010-0018,nzd0010-0019,nzd0010-0020,nzd0010-0021,nzd0010-0022,nzd0010-0023,nzd0010-0024,nzd0010-0025,nzd0010-0026,nzd0010-0027,nzd0010-0028,nzd0010-0029,nzd0010-0030,nzd0010-0031,nzd0010-0032,nzd0010-0033,nzd0010-0034,nzd0010-0035,nzd0010-0036,nzd0010-0037,nzd0010-0038,nzd0010-0039,nzd0010-0040,nzd0010-0041,nzd0010-0042,nzd0010-0043,nzd0010-0044,nzd0010-0045,nzd0010-0046,nzd0010-0047,nzd0010-0048,nzd0010-0049,nzd0010-0050,nzd0010-0051,nzd0010-0052,nzd0010-0053,nzd0010-0054,nzd0010-0055,nzd0010-0056,nzd0010-0057,nzd0010-0058,nzd0010-0059,nzd0010-0060,nzd0010-0061,nzd0010-0062,nzd0010-0063,nzd0010-0064,nzd0010-0065,nzd0010-0066,nzd0010-0067,nzd0010-0068,nzd0010-0069,nzd0010-0070,nzd0010-0071,nzd0010-0072,nzd0010-0073,nzd0010-0074,nzd0010-0075,nzd0010-0076,nzd0010-0077,nzd0010-0078,nzd0010-0079,nzd0010-0080,nzd0010-0081,nzd0010-0082,nzd0010-0083,nzd0010-0084,nzd0010-0085,nzd0010-0086,nzd0010-0087,nzd0010-0088,nzd0010-0089,nzd0010-0090,nzd0010-0091,nzd0010-0092,nzd0010-0093,nzd0010-0094,nzd0010-0095,nzd0010-0096,nzd0010-0097,nzd0010-0098,nzd0010-0099,nzd0010-0100,nzd0010-0101,nzd0010-0102,nzd0010-0103,nzd0010-0104,nzd0010-0105,nzd0010-0106,nzd0010-0107,nzd0010-0108,nzd0010-0109,nzd0010-0110,nzd0010-0111,nzd0010-0112,nzd0010-0113,nzd0010-0114,nzd0010-0115,nzd0010-0116,nzd0010-0117,nzd0010-0118,nzd0010-0119,nzd0010-0120,nzd0010-0121,nzd0010-0122,nzd0010-0123,nzd0010-0124,nzd0010-0125,nzd0010-0126,nzd0010-0127,nzd0010-0128,nzd0010-0129,nzd0010-0130,nzd0010-0131,nzd0010-0132,nzd0010-0133,nzd0010-0134,nzd0010-0135,nzd0010-0136,nzd0010-0137,nzd0010-0138,nzd0010-0139,nzd0010-0140,nzd0010-0141,nzd0010-0142,nzd0010-0143,nzd0010-0144,nzd0010-0145,nzd0010-0146,nzd0010-0147,nzd0010-0148,nzd0010-0149,nzd0010-0150,nzd0010-0151,nzd0010-0152,nzd0010-0153,nzd0010-0154,nzd0010-0155,nzd0010-0156,nzd0010-0157,nzd0010-0158,nzd0010-0159,nzd0010-0160,nzd0010-0161,nzd0010-0162,nzd0010-0163,nzd0010-0164,nzd0010-0165,nzd0010-0166,nzd0010-0167,nzd0010-0168,nzd0010-0169,nzd0010-0170,nzd0010-0171,nzd0010-0172,nzd0010-0173,nzd0010-0174,nzd0010-0175,nzd0010-0176,nzd0010-0177,nzd0010-0178,nzd0010-0179,nzd0010-0180,nzd0010-0181,nzd0010-0182,nzd0010-0183,nzd0010-0184,nzd0010-0185,nzd0010-0186,nzd0010-0187,nzd0010-0188,nzd0010-0189,nzd0010-0190,nzd0010-0191,nzd0010-0192,nzd0010-0193,nzd0010-0194,nzd0010-0195,nzd0010-0196,nzd0010-0197,nzd0010-0198,nzd0010-0199,nzd0010-0200,nzd0010-0201,nzd0010-0202,nzd0010-0203,nzd0010-0204,nzd0010-0205,nzd0010-0206,nzd0010-0207,nzd0010-0208,nzd0010-0209,nzd0010-0210,nzd0010-0211,nzd0010-0212,nzd0010-0213,nzd0010-0214,nzd0010-0215,nzd0010-0216,nzd0010-0217,nzd0010-0218,nzd0010-0219,nzd0010-0220,nzd0010-0221,nzd0010-0222,nzd0010-0223,nzd0010-0224,nzd0010-0225,nzd0010-0226,nzd0010-0227,nzd0010-0228,nzd0010-0229,nzd0010-0230,nzd0010-0231,nzd0010-0232,nzd0010-0233,nzd0010-0234,nzd0010-0235,nzd0010-0236,nzd0010-0237,nzd0010-0238,nzd0010-0239,nzd0010-0240,nzd0010-0241,nzd0010-0242,nzd0010-0243,nzd0010-0244,nzd0010-0245,nzd0010-0246,nzd0010-0247,nzd0010-0248,nzd0010-0249,nzd0010-0250,nzd0010-0251,nzd0010-0252,nzd0010-0253,nzd0010-0254,nzd0010-0255,nzd0010-0256,nzd0010-0257,satname
2015-12-27 22:17:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.22,299.45,302.56,299.11,302.06,303.41,301.21,304.58,300.00,299.15,293.32,289.34,291.95,278.67,279.22,263.77,240.19,278.14,292.48,284.57,296.24,298.63,303.19,306.75,315.43,311.70,323.49,324.20,323.70,330.58,320.79,313.48,317.51,316.09,314.85,316.77,321.33,316.25,312.86,314.62,316.07,311.14,308.74,317.37,321.75,317.62,309.56,311.59,310.68,320.66,306.76,313.83,286.25,302.89,302.85,309.10,312.31,310.63,302.57,304.03,306.72,316.03,322.16,318.64,314.81,317.06,315.98,324.98,322.65,326.54,327.07,327.58,319.82,326.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.48,406.82,404.24,388.82,388.95,382.68,384.31,382.78,383.08,378.50,374.67,371.98,372.65,373.97,377.27,379.47,381.74,383.42,381.67,376.38,370.54,363.57,364.47,364.80,363.21,359.22,367.42,365.33,364.12,366.51,366.47,367.39,367.23,366.60,366.72,369.34,369.65,366.23,365.56,363.76,359.94,359.23,357.89,356.36,356.95,358.93,363.12,370.14,373.30,380.32,375.95,369.11,358.74,357.00,355.39,349.95,347.97,343.51,,,,,,,,,,,,,,368.74,L8
2016-01-12 22:17:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.39,281.56,287.14,288.57,297.73,308.60,299.74,302.44,299.43,303.12,302.87,301.91,305.12,299.52,298.85,293.44,291.68,291.95,278.67,279.22,263.77,240.19,278.14,292.48,284.57,296.24,298.63,303.19,306.75,315.43,312.12,321.76,321.04,323.17,328.98,317.69,313.24,312.75,311.86,312.89,316.03,319.35,312.72,311.77,311.78,312.36,309.87,309.21,313.71,314.51,317.62,309.56,311.59,310.68,320.66,306.76,313.83,286.25,302.89,302.85,309.10,312.31,310.63,302.57,306.64,308.88,315.58,320.68,315.29,312.20,315.31,315.39,323.13,322.72,326.54,327.07,327.58,319.82,326.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.48,406.82,402.66,389.80,388.23,382.02,381.01,380.37,379.08,375.00,372.00,369.05,369.71,371.32,374.42,377.24,379.03,380.91,379.08,374.66,368.10,363.14,361.89,361.83,360.49,356.96,363.36,361.89,361.77,363.96,363.59,364.26,364.45,363.47,365.33,367.87,368.31,364.99,362.86,360.34,356.61,357.41,356.68,352.95,352.96,356.87,361.34,366.86,369.77,376.49,372.00,366.04,353.94,352.14,351.96,349.95,347.97,343.51,,,,,,,,,,,,,,368.74,L8
2016-10-10 22:17:54+00:00,,,,,,,,,,,,,,,,,,,,295.28,283.88,281.85,295.37,285.40,275.47,299.61,273.81,268.83,282.87,273.08,253.39,263.03,260.99,,245.03,250.94,261.84,260.84,255.67,269.17,261.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73,322.47,318.16,299.94,319.81,320.30,318.30,319.46,333.44,334.32,326.50,320.71,330.56,319.82,328.97,335.85,326.34,324.24,336.22,,343.12,,,,,,,,,,,,,,,,,,328.90,342.52,338.68,339.50,348.24,352.53,356.20,352.20,337.40,319.84,338.55,340.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.20,427.64,418.03,414.17,421.11,416.65,417.95,403.17,406.67,404.84,407.32,397.55,406.16,409.20,411.15,409.17,405.17,416.09,411.34,394.80,392.50,386.43,387.81,391.04,403.33,400.37,386.92,398.10,399.79,398.27,402.61,399.84,401.91,404.02,401.29,405.24,399.48,396.25,389.02,386.97,387.73,380.69,362.58,376.65,389.64,381.11,364.68,372.44,379.34,384.33,401.71,411.86,,391.08,365.41,383.27,384.65,386.03,382.53,,390.90,411.73,387.72,390.87,,387.82,387.92,386.75,382.07,357.09,378.34,380.32,L8
2018-04-23 22:16:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.95,315.60,315.41,318.81,322.07,325.84,330.71,317.12,310.58,,,,,,,,,,,,,,,,,,315.75,309.48,312.68,314.13,314.16,323.04,322.34,315.54,316.40,322.81,320.06,337.91,330.90,323.31,314.37,322.15,326.19,326.26,321.29,323.57,315.54,297.86,314.02,315.86,310.16,321.37,326.26,323.98,296.81,318.25,317.86,317.19,324.35,320.09,321.44,321.84,323.45,302.27,332.84,325.17,327.03,330.17,351.23,357.16,365.28,377.44,385.84,401.45,406.67,401.23,408.88,399.22,394.19,395.91,388.01,385.06,382.17,382.29,381.44,375.84,381.74,382.75,374.50,391.39,382.46,378.95,381.66,386.90,381.47,382.52,373.98,364.81,362.77,370.43,366.07,368.73,368.56,368.41,369.86,367.06,368.44,370.03,376.04,376.29,374.45,370.98,376.13,397.11,374.76,369.28,360.79,349.32,361.79,359.58,359.62,364.03,367.97,385.06,380.34,383.38,374.32,360.68,365.62,359.11,351.41,347.00,348.47,352.56,358.96,370.03,389.67,386.98,,357.49,392.97,383.72,369.61,365.59,369.15,380.95,387.33,L8
2018-11-17 22:17:31+00:00,,,,,,,373.66,,,,382.08,381.59,374.08,356.15,347.98,353.50,327.35,306.46,302.80,289.95,294.70,293.69,286.09,268.29,273.35,282.21,274.80,269.17,264.58,261.57,267.67,261.76,267.81,268.20,260.70,268.36,265.13,265.37,271.91,271.77,275.24,275.21,276.75,282.12,282.87,292.55,287.76,285.64,287.48,286.49,286.96,282.48,283.62,279.19,281.45,271.53,267.34,276.42,278.52,275.46,273.00,,,275.40,276.53,273.10,267.80,270.29,268.31,274.50,275.95,285.26,300.54,296.74,305.66,311.88,320.49,328.24,333.65,335.77,330.08,328.85,323.45,318.48,316.85,321.78,325.44,321.24,318.87,318.86,316.85,318.54,312.35,,,309.58,301.57,311.03,316.16,316.91,316.21,318.76,325.57,323.71,330.08,334.34,332.80,337.89,333.54,328.22,329.06,323.29,328.49,331.04,333.89,327.25,325.77,323.00,317.32,320.26,325.40,326.32,324.53,322.62,325.56,325.27,323.53,320.55,319.29,310.09,312.67,311.88,307.26,321.58,327.37,329.55,325.26,330.14,331.49,333.56,328.30,325.91,328.63,328.03,331.05,335.66,332.04,330.69,337.71,337.93,334.45,336.13,338.29,343.59,340.95,342.86,350.37,341.08,342.02,336.49,332.23,334.81,329.80,328.16,331.10,324.22,327.88,333.01,332.99,334.57,334.50,330.27,301.16,310.98,338.58,328.53,327.03,339.52,354.76,364.17,375.70,384.70,391.53,396.59,411.96,416.47,418.73,417.69,406.89,402.61,396.36,398.98,392.95,388.92,386.08,387.77,393.89,394.91,390.37,386.85,384.18,387.15,390.61,399.35,396.89,388.14,388.39,382.85,378.57,373.91,370.12,365.00,365.25,372.96,371.38,375.75,368.33,375.21,377.57,377.83,376.26,381.82,377.08,368.70,374.70,376.35,373.22,372.51,368.90,356.97,355.10,359.11,376.23,383.69,377.01,384.69,382.47,381.53,379.98,375.72,369.71,361.48,358.39,359.94,368.63,373.34,373.46,371.26,377.22,390.17,384.12,377.34,,382.34,380.30,380.81,373.93,377.58,L8
2019-01-04 22:17:27+00:00,,,,,,,373.66,,,,382.08,381.59,374.08,356.15,347.98,353.50,327.35,306.46,302.80,289.95,294.70,293.69,286.09,268.29,273.35,282.21,274.80,269.17,264.58,261.57,267.67,261.76,267.81,268.20,260.70,268.36,265.13,265.37,271.91,271.77,275.24,275.21,276.75,282.12,282.87,292.55,287.76,285.64,287.48,286.49,286.96,282.48,283.62,279.19,281.45,271.53,267.34,276.42,278.52,275.46,273.00,,,275.40,276.53,273.10,267.80,270.29,268.31,274.50,275.95,285.26,300.54,296.74,305.66,311.88,320.49,328.24,333.65,335.77,330.08,328.85,323.45,318.48,316.85,321.78,325.44,321.24,318.87,318.86,316.85,318.54,312.35,,,309.58,301.57,311.03,316.16,316.91,316.21,318.76,325.57,323.71,324.04,329.11,331.22,332.03,329.19,326.69,327.94,319.95,323.01,324.37,324.68,323.41,323.03,317.31,315.94,317.50,320.87,326.32,324.53,322.62,325.56,325.27,323.53,320.55,319.29,310.09,312.67,311.88,307.26,321.58,327.37,329.55,325.26,330.14,331.49,333.56,328.30,325.91,328.63,328.03,331.05,335.66,332.04,330.69,337.71,337.93,334.45,336.13,338.29,343.59,340.95,342.86,350.37,341.08,342.02,336.49,332.23,334.81,329.80,328.16,331.10,324.22,327.88,333.01,332.99,334.57,334.50,330.27,301.16,310.98,338.58,328.53,327.03,339.52,354.76,364.17,375.70,384.70,391.53,396.59,411.96,416.47,418.73,417.69,401.71,398.71,394.59,393.39,389.23,386.08,383.87,383.67,385.46,388.05,385.39,382.89,380.78,382.40,383.13,391.90,390.60,385.36,384.11,378.70,373.98,367.90,365.88,362.47,362.03,370.07,371.43,373.79,368.47,372.23,373.48,373.64,376.16,380.12,375.51,370.59,371.88,371.83,368.37,366.56,363.71,354.60,352.37,357.75,370.88,376.10,374.89,379.91,379.36,377.40,374.23,368.52,369.71,361.48,358.39,359.94,368.63,373.34,373.46,371.26,377.22,390.17,384.12,377.34,,382.34,380.30,380.81,373.93,377.58,L8
2019-02-05 22:17:21+00:00,,,,,,,373.66,,,,382.08,381.59,374.08,356.15,347.98,353.50,327.35,306.46,302.80,289.95,294.70,293.69,286.09,268.29,273.35,282.21,274.80,269.17,264.58,261.57,267.67,261.76,267.81,268.20,260.70,268.36,265.13,265.37,271.91,271.77,275.24,275.21,276.75,282.12,282.87,292.55,287.76,285.64,287.48,286.49,286.96,282.48,283.62,279.19,281.45,271.53,267.34,276.42,278.52,275.46,273.00,,,275.40,276.53,273.10,267.80,270.29,268.31,274.50,275.95,285.26,300.54,296.74,305.66,311.88,320.49,328.24,331.55,331.14,324.57,325.60,320.48,318.52,314.19,317.98,318.30,315.88,318.87,318.86,316.85,318.54,312.35,,,309.58,301.57,311.03,316.16,316.91,316.21,318.76,325.57,323.71,324.70,329.16,332.23,332.00,328.96,326.01,326.70,321.15,322.77,322.47,323.36,322.79,323.99,316.59,315.69,317.15,320.90,324.53,324.53,322.62,325.56,325.27,323.53,320.55,319.29,310.09,312.67,311.88,307.26,321.58,327.37,329.55,325.26,330.14,331.49,333.56,328.30,325.91,328.63,328.03,331.05,335.66,332.04,330.69,337.71,337.93,334.45,336.13,338.29,343.59,340.95,342.86,350.37,341.08,342.02,336.49,332.23,334.81,329.80,328.16,331.10,324.22,327.88,333.01,332.99,334.57,334.50,330.27,301.16,310.98,338.58,328.53,327.03,339.52,354.76,364.17,375.70,384.70,391.53,396.59,411.96,416.47,418.73,417.69,401.71,398.71,394.59,392.17,388.51,387.18,383.67,383.05,383.51,385.13,382.76,381.96,381.01,381.91,383.11,391.83,390.30,386.08,383.92,379.00,373.77,367.32,365.20,363.22,362.48,368.36,370.14,373.35,367.91,371.62,373.18,372.45,377.10,379.14,374.88,371.52,371.65,370.35,367.79,367.23,364.53,354.60,352.37,357.75,370.88,376.10,374.89,379.91,379.36,377.40,374.23,368.52,369.71,361.48,358.39,359.94,368.63,373.34,373.46,371.26,377.22,390.17,384.12,377.34,,382.34,380.30,380.81,373.93,377.58,L8
2019-03-25 22:17:09+00:00,,,,,,,360.75,343.56,339.14,339.36,364.60,361.77,355.03,342.25,340.96,339.31,323.11,312.10,304.85,292.19,286.81,285.35,278.79,271.19,270.54,273.78,271.97,263.24,253.73,251.61,260.53,255.33,260.46,262.16,261.41,267.39,265.27,269.34,270.89,268.17,275.87,273.89,282.12,283.89,282.36,292.15,294.70,291.64,286.21,283.21,285.30,284.19,284.02,278.28,281.97,272.69,267.18,274.88,276.22,274.32,279.53,,,274.52,272.71,272.10,265.64,269.23,273.94,276.50,274.73,284.92,293.49,297.19,308.07,306.86,315.60,326.02,328.10,328.27,322.50,324.22,317.83,318.23,312.52,316.24,317.86,314.06,315.36,311.07,316.85,318.54,312.35,,,309.58,301.57,311.03,316.16,316.91,316.21,318.76,325.57,323.71,325.76,330.68,334.76,331.22,328.52,325.10,324.39,321.73,321.98,320.59,322.78,322.82,323.02,316.87,317.30,319.54,323.77,325.82,323.98,323.03,324.44,318.34,315.86,313.39,314.28,314.76,315.39,305.72,306.31,317.38,323.49,327.55,328.12,325.50,324.73,327.09,324.87,325.52,327.34,320.76,324.93,328.29,327.75,329.97,332.23,332.61,330.62,329.35,332.72,337.06,333.49,333.07,337.56,332.31,330.57,326.52,324.56,326.11,327.37,325.51,324.29,325.97,333.13,337.04,337.69,335.59,333.50,332.87,318.12,320.07,338.58,342.95,327.03,339.52,354.76,372.38,381.75,388.14,396.73,406.04,414.00,416.42,417.55,415.43,404.71,402.06,394.36,390.85,389.55,388.25,385.20,384.23,383.65,383.91,381.89,383.13,382.81,382.96,383.98,391.91,390.04,386.76,384.21,379.04,374.60,368.48,366.43,365.39,364.53,369.28,371.05,373.73,370.14,373.00,373.79,372.46,377.13,380.00,375.44,371.56,370.84,370.18,368.51,367.88,365.35,358.12,356.81,360.47,370.92,376.67,377.12,382.38,381.57,379.20,375.29,370.12,366.88,361.01,357.22,358.38,363.50,368.67,374.48,378.06,392.14,402.27,399.49,390.47,389.06,372.50,379.37,377.72,378.69,382.28,L8
2020-02-08 22:17:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.25,266.38,273.63,271.08,265.21,266.55,274.30,271.96,275.09,276.04,287.42,284.63,295.17,296.17,290.90,299.73,299.92,308.00,307.78,313.80,304.39,297.17,295.85,294.77,302.57,294.11,293.77,290.97,301.05,301.56,304.79,304.86,305.31,,,294.96,297.12,292.11,298.05,295.59,293.31,300.69,312.66,311.45,318.56,314.29,320.96,316.56,325.03,323.47,334.48,330.41,331.55,329.44,329.59,337.58,330.25,327.76,325.49,330.48,325.98,326.18,319.86,324.45,319.25,,,322.01,329.33,323.54,326.36,326.13,328.98,333.72,337.60,337.82,339.51,340.80,342.91,346.92,343.64,338.27,339.63,336.92,333.02,336.12,337.57,333.98,334.18,334.83,331.79,332.60,333.50,337.17,340.38,339.70,335.04,336.57,327.03,329.81,326.85,328.54,332.19,328.74,332.03,334.44,338.78,341.29,339.03,336.48,336.95,342.01,341.05,339.30,334.72,336.07,339.10,340.74,342.16,345.38,345.88,343.66,345.03,345.57,348.07,347.24,347.99,346.26,350.33,349.91,350.27,350.60,337.19,353.90,357.29,356.20,355.80,346.89,350.74,,,,,,,,,,,,,,,,,425.39,428.88,433.81,432.43,428.44,422.14,423.35,417.59,411.14,405.04,403.75,401.42,403.19,398.19,398.48,396.73,398.34,404.21,407.02,404.03,404.32,403.30,399.26,392.85,385.20,383.15,383.55,382.10,385.18,389.91,389.19,387.71,390.61,389.62,391.77,396.72,394.40,393.29,395.99,392.53,388.19,388.65,382.99,380.24,377.14,374.80,375.31,380.61,384.29,386.34,391.76,393.66,399.10,402.29,397.26,392.27,386.89,380.89,377.15,370.64,,,,,,,,,,,,,,,,L8
2020-02-24 22:17:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.25,266.38,273.63,271.08,265.21,266.55,274.30,271.96,275.09,276.04,287.42,284.63,295.17,296.17,290.90,299.73,299.92,308.00,307.78,313.80,304.39,297.17,295.85,294.77,302.57,294.11,293.77,290.97,301.05,301.56,304.79,304.86,305.31,,,294.96,297.12,292.11,298.05,295.59,293.31,300.69,312.66,311.45,318.56,314.29,320.96,316.56,325.03,323.47,334.48,330.41,331.55,329.44,329.59,337.58,330.25,327.76,325.49,330.48,325.98,326.18,319.86,324.45,319.25,,,322.01,329.33,323.54,326.36,326.13,328.98,333.72,337.60,337.82,339.51,340.80,342.91,346.92,343.64,338.27,339.63,336.92,333.02,336.12,337.57,333.98,334.18,334.83,331.79,332.60,333.50,337.17,340.38,339.70,335.04,336.57,327.03,329.81,326.85,328.54,332.19,328.74,332.03,334.44,338.78,341.29,339.03,336.48,336.95,342.01,341.05,339.30,334.72,336.07,339.10,340.74,342.16,345.38,345.88,343.66,345.03,345.57,348.07,347.24,347.99,346.26,350.33,349.91,350.27,350.60,337.19,353.90,357.29,356.20,355.80,346.89,350.74,,,,,,,,,,,,,,,,,425.39,428.88,433.81,432.43,428.44,422.14,423.35,417.59,411.14,405.04,403.75,401.42,403.19,398.19,390.51,392.37,395.10,399.29,400.82,400.86,402.27,401.36,394.02,388.13,383.29,380.87,380.64,382.10,385.18,389.91,389.19,387.71,390.61,389.62,391.77,396.72,394.40,393.29,395.99,392.53,388.19,388.65,382.99,380.24,377.14,374.80,375.31,380.61,384.29,386.34,391.76,393.66,399.10,402.29,397.26,392.27,386.89,380.89,377.15,370.64,,,,,,,,,,,,,,,,L8
2020-07-17 22:17:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,231.16,238.63,256.75,252.63,252.86,271.08,265.21,266.55,274.30,271.96,275.09,276.04,287.42,284.63,295.17,296.17,290.90,299.73,299.92,308.00,280.27,313.80,304.39,272.56,270.93,294.77,302.57,294.11,293.77,290.97,301.05,301.56,304.79,304.86,305.31,227.22,229.85,294.96,297.12,292.11,298.05,295.59,293.31,300.69,312.66,311.45,318.56,314.29,320.96,298.58,306.10,306.34,315.22,311.68,312.32,311.65,311.36,316.35,310.54,311.81,309.18,312.93,305.94,306.86,298.39,301.72,291.16,236.24,219.94,322.01,329.33,323.54,295.73,304.31,309.94,315.05,318.80,317.13,319.09,321.19,342.91,327.05,324.19,320.12,319.87,317.01,315.98,316.41,318.25,317.19,315.42,316.94,315.83,314.25,314.40,318.87,319.19,316.10,314.23,315.06,304.18,305.93,304.21,328.54,332.19,294.52,305.37,312.07,316.13,320.12,316.84,316.55,316.94,319.73,320.15,317.44,315.04,318.00,319.23,321.38,320.74,325.47,327.88,324.94,323.62,345.57,348.07,327.31,325.44,346.26,350.33,349.91,350.27,350.60,337.19,353.90,357.29,356.20,355.80,346.89,350.74,,,297.23,296.30,,,,,,,307.21,,,,,,425.39,403.04,408.75,410.95,405.83,402.00,401.76,395.50,389.69,385.23,383.12,382.39,383.29,380.41,381.79,382.03,381.81,386.51,388.13,388.39,389.90,387.48,381.90,377.11,372.90,370.56,369.01,362.91,364.87,367.52,368.43,367.55,371.79,370.52,370.55,373.64,372.96,372.73,375.68,373.93,368.85,368.92,363.51,363.40,362.32,359.12,355.59,359.63,362.32,366.82,372.32,374.53,379.58,377.83,372.29,366.23,357.97,363.15,360.58,352.52,337.04,335.74,343.55,,,,,,,342.03,357.09,356.69,368.85,372.37,375.04,L8
2020-09-03 22:17:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,231.16,238.63,245.26,238.89,232.08,,,,,,,,,,,,,,,,252.76,,,247.96,246.01,,,,,,,,,,,227.22,229.85,,,,,,,,,,,,,280.60,287.16,289.20,295.96,295.25,299.79,297.03,298.20,298.71,294.91,295.84,293.95,297.74,288.44,293.68,285.15,287.88,275.19,236.24,251.91,290.54,279.18,290.45,279.35,293.68,290.89,296.37,299.99,296.44,298.66,301.59,,307.17,304.74,301.97,300.10,297.11,298.94,296.71,298.93,300.39,296.66,299.04,299.87,295.89,295.31,300.56,298.00,292.49,298.81,297.08,287.68,289.69,289.68,,282.15,275.24,288.62,296.79,302.02,306.05,301.29,300.75,303.73,306.06,303.30,300.98,300.24,304.65,306.42,309.44,309.85,309.50,309.88,306.21,302.22,,,307.39,302.89,,,,,,,,,,,,,,,297.23,296.30,,,,,,,307.21,,,,,,,377.20,383.70,389.47,391.40,387.44,387.34,382.61,376.39,371.64,369.73,369.44,370.17,368.68,368.05,366.89,363.69,368.52,370.94,371.32,370.41,366.20,363.44,362.76,360.48,357.92,354.51,350.70,352.15,350.56,353.77,357.89,359.49,358.72,356.87,356.31,356.32,361.31,364.23,361.31,356.45,355.25,350.95,354.04,351.47,349.88,344.10,344.25,349.15,355.61,361.12,363.19,365.17,359.18,354.01,345.88,337.75,347.35,344.01,334.41,337.04,335.74,343.55,,,,,,,342.03,357.09,356.69,368.85,372.37,375.04,L8
2021-05-01 22:17:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.57,264.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.31,301.60,308.55,311.45,319.01,315.92,322.28,319.82,322.50,319.74,325.23,328.93,328.03,329.20,321.78,324.11,320.35,319.68,317.75,317.71,,,,,,,,,,,,329.83,335.45,335.52,336.89,345.37,349.07,340.33,339.77,338.81,332.41,334.85,335.47,330.41,330.42,332.09,335.24,331.70,332.41,334.28,330.43,328.87,330.10,325.96,,,,,,,,,,,,336.65,331.62,333.45,326.79,328.32,333.22,331.78,336.86,335.94,332.42,330.42,332.76,334.57,339.06,338.39,339.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.24,423.32,422.62,416.35,414.83,412.81,408.45,403.57,400.17,398.88,397.39,388.12,389.31,388.90,390.54,388.11,391.90,389.18,392.89,398.71,397.00,389.50,388.02,388.45,377.83,375.30,375.78,377.62,377.02,380.68,380.20,376.82,383.70,381.98,381.98,385.91,388.13,387.33,389.59,382.78,375.74,373.78,372.11,371.89,369.68,367.65,365.99,371.42,374.71,380.27,388.70,392.57,388.67,385.87,376.32,374.94,369.06,365.89,,,,,,,,,,,,,,,,,L8
