dates,satname,nzd0357-0000,nzd0357-0001,nzd0357-0002,nzd0357-0003,nzd0357-0004,nzd0357-0005,nzd0357-0006,nzd0357-0007,nzd0357-0008,nzd0357-0009,nzd0357-0010,nzd0357-0011,nzd0357-0012,nzd0357-0013,nzd0357-0014,nzd0357-0015,nzd0357-0016,nzd0357-0017,nzd0357-0018,nzd0357-0019,nzd0357-0020,nzd0357-0021,nzd0357-0022,nzd0357-0023,nzd0357-0024,nzd0357-0025,nzd0357-0026,nzd0357-0027,nzd0357-0028,nzd0357-0029,nzd0357-0030,nzd0357-0031,nzd0357-0032,nzd0357-0033,nzd0357-0034,nzd0357-0035,nzd0357-0036,nzd0357-0037,nzd0357-0038,nzd0357-0039,nzd0357-0040,nzd0357-0041,nzd0357-0042,nzd0357-0043,nzd0357-0044,nzd0357-0045,nzd0357-0046,nzd0357-0047,nzd0357-0048,nzd0357-0049,nzd0357-0050,nzd0357-0051,nzd0357-0052,nzd0357-0053,nzd0357-0054,nzd0357-0055,nzd0357-0056,nzd0357-0057,nzd0357-0058,nzd0357-0059,nzd0357-0060,nzd0357-0061,nzd0357-0062,nzd0357-0063,nzd0357-0064,nzd0357-0065,nzd0357-0066,nzd0357-0067,nzd0357-0068,nzd0357-0069,nzd0357-0070,nzd0357-0071,nzd0357-0072,nzd0357-0073,nzd0357-0074,nzd0357-0075,nzd0357-0076,nzd0357-0077,nzd0357-0078,nzd0357-0079,nzd0357-0080,nzd0357-0081,nzd0357-0082,nzd0357-0083,nzd0357-0084,nzd0357-0085,nzd0357-0086,nzd0357-0087,nzd0357-0088,nzd0357-0089,nzd0357-0090,nzd0357-0091,nzd0357-0092,nzd0357-0093,nzd0357-0094,nzd0357-0095,nzd0357-0096,nzd0357-0097,nzd0357-0098,nzd0357-0099,nzd0357-0100,nzd0357-0101,nzd0357-0102,nzd0357-0103,nzd0357-0104,nzd0357-0105,nzd0357-0106,nzd0357-0107,nzd0357-0108,nzd0357-0109,nzd0357-0110,nzd0357-0111,nzd0357-0112,nzd0357-0113,nzd0357-0114,nzd0357-0115,nzd0357-0116,nzd0357-0117,nzd0357-0118,nzd0357-0119,nzd0357-0120,nzd0357-0121,nzd0357-0122,nzd0357-0123,nzd0357-0124
2019-01-14 22:02:01+00:00,L7,352.17,356.75,356.83,356.75,358.22,357.51,358.88,353.06,356.97,362.16,354.42,350.76,353.76,351.05,344.00,347.44,345.74,350.38,355.61,357.59,358.73,354.76,360.20,358.01,355.18,350.01,347.98,361.11,373.18,367.94,368.35,371.23,363.14,363.22,362.47,366.55,366.84,363.78,363.85,376.64,374.66,364.69,364.52,351.79,360.76,357.98,353.15,352.13,356.44,359.96,357.83,363.18,362.50,362.99,369.12,372.74,358.97,358.75,357.23,356.82,360.34,366.56,358.99,358.11,357.29,,,,,,,,,,,,,,,,,,,,,,,,,356.42,353.96,358.22,355.95,358.20,359.20,361.26,362.58,358.98,359.54,356.22,353.79,349.96,350.55,346.60,357.46,357.22,367.22,359.13,356.23,355.97,350.10,349.66,352.46,360.67,362.69,357.52,354.03,362.01,365.93,369.33,365.18,366.72,368.56,379.11,372.54
2019-01-30 22:01:30+00:00,L7,367.86,365.92,368.61,369.63,373.98,374.74,372.22,372.52,370.93,377.55,366.64,361.75,367.06,358.46,357.23,356.61,358.19,360.38,362.30,366.58,365.97,360.81,363.27,362.34,363.38,360.29,360.29,372.20,381.62,374.97,378.95,379.21,373.04,371.44,370.87,370.25,372.69,371.69,369.95,380.50,380.78,370.23,370.12,356.18,366.49,362.68,357.20,359.55,361.22,362.97,362.51,366.24,367.58,368.11,372.85,377.79,369.07,363.43,363.00,361.50,364.59,369.88,367.90,365.03,373.13,373.19,369.91,368.56,370.98,367.81,363.13,357.67,361.96,374.18,370.45,370.93,369.61,363.40,350.78,351.18,356.41,358.15,362.84,364.89,364.70,353.66,348.51,355.42,365.17,362.94,364.48,366.03,363.84,364.78,365.81,371.65,368.03,367.77,370.15,363.36,361.51,358.43,361.93,361.20,364.48,366.92,368.61,365.93,366.26,359.43,354.72,357.95,366.40,372.95,374.39,367.00,365.13,370.98,381.94,380.77,373.41,373.63,379.91,384.48,382.93
2019-02-07 22:06:59+00:00,L8,353.98,359.55,363.17,365.06,370.91,367.22,365.64,364.11,365.52,372.54,362.46,356.64,360.32,353.15,347.70,352.46,349.16,355.33,357.70,361.32,359.81,358.24,358.39,357.98,360.34,350.37,350.71,366.80,375.97,371.50,369.75,376.72,362.95,369.44,367.18,368.37,365.80,367.08,365.26,378.09,376.70,366.14,365.14,356.65,362.02,361.57,357.40,357.51,362.94,364.28,360.56,364.56,366.46,366.64,369.40,374.68,362.79,362.77,360.40,359.53,363.54,366.60,363.31,362.23,369.05,370.38,367.39,365.80,367.94,365.14,360.63,354.13,359.00,365.74,358.19,360.10,364.41,355.79,348.71,351.79,356.56,356.25,360.49,362.17,362.77,355.42,347.28,354.35,360.65,360.82,362.53,363.85,361.69,359.05,363.01,360.71,363.44,360.23,363.90,354.50,356.43,350.10,354.50,352.98,360.99,360.51,365.24,360.54,362.06,357.64,349.04,352.90,358.12,364.90,370.03,363.32,357.98,366.38,374.44,375.82,367.24,369.48,371.59,378.39,377.91
2019-03-03 22:00:32+00:00,L7,356.93,365.19,366.45,368.79,369.98,365.79,367.28,360.53,363.77,367.71,355.97,355.29,363.90,354.40,350.62,354.39,354.55,354.54,357.47,360.20,360.38,358.45,356.17,361.18,360.63,353.42,350.14,367.47,375.67,369.01,368.61,373.28,365.19,366.78,363.10,365.98,364.99,364.33,362.98,378.65,376.76,368.37,364.98,356.84,364.01,366.78,357.55,356.58,362.40,364.12,361.44,364.06,365.26,364.54,371.81,371.86,363.23,359.48,359.14,357.88,362.50,364.22,360.54,359.05,373.65,370.68,366.57,366.30,366.77,362.28,360.54,353.29,363.63,373.75,363.25,361.83,368.42,363.19,357.09,352.67,358.60,356.76,359.51,366.71,365.88,355.58,345.81,348.87,357.51,361.49,362.46,362.71,359.32,360.43,361.48,362.15,362.79,363.54,365.28,362.69,357.55,357.13,359.98,358.16,363.37,360.45,369.75,364.61,367.55,356.04,349.84,354.62,363.31,365.14,373.08,362.91,358.09,365.30,371.79,379.24,366.01,371.74,376.58,383.82,377.25
2019-04-12 22:06:42+00:00,L8,348.80,357.79,359.98,358.36,359.67,361.26,361.01,359.52,362.96,364.19,355.59,351.01,355.18,348.33,345.66,345.03,341.67,344.05,347.38,355.65,353.87,349.38,350.00,352.07,350.64,346.49,344.55,357.55,370.94,370.01,364.17,365.76,362.23,363.33,358.31,361.58,366.17,361.05,359.95,367.20,374.43,362.74,360.68,349.31,357.31,358.60,351.43,353.44,355.19,360.47,355.43,359.13,356.81,358.23,370.10,367.38,358.98,355.59,,,,,,,,,,,,,,,,,,,,,,,347.48,351.14,358.03,363.35,362.39,354.11,343.55,348.65,353.29,357.46,360.20,358.09,354.88,354.98,357.59,359.26,359.53,358.98,357.77,352.77,350.64,348.08,351.83,348.55,353.99,354.27,363.11,,,,,,,,,,,,,,,,,,
2019-05-14 22:06:48+00:00,L8,358.71,365.85,367.69,368.88,373.73,373.02,371.19,374.83,374.89,378.33,362.66,360.43,363.64,357.02,353.30,356.47,351.42,350.61,359.22,362.12,362.87,360.14,361.58,361.59,363.97,355.61,350.94,367.26,381.20,375.18,378.50,379.66,374.83,369.36,368.64,369.56,374.83,369.93,372.20,379.24,380.91,373.14,372.92,363.20,364.29,367.15,360.27,364.19,368.89,370.25,367.84,365.61,363.43,366.99,372.52,377.21,366.14,367.35,363.67,359.90,365.84,369.31,361.50,364.14,376.39,374.68,371.57,370.24,373.84,368.69,364.44,360.00,362.92,374.33,359.43,364.02,372.77,362.79,354.17,354.15,357.54,357.76,366.16,372.64,370.25,361.94,355.51,358.27,367.06,367.51,367.21,368.36,367.43,367.29,363.43,369.26,370.29,363.79,365.11,366.05,359.87,358.32,357.33,359.72,364.76,367.89,373.63,369.25,366.30,360.98,355.41,359.15,367.76,372.62,380.02,372.38,366.39,371.98,383.59,381.33,376.31,376.55,383.27,389.29,384.81
2019-05-22 21:57:40+00:00,L7,349.00,354.72,360.83,360.69,359.95,356.79,354.49,362.00,365.66,370.04,355.95,353.36,355.59,347.80,343.66,343.82,341.82,349.55,350.14,353.87,350.19,353.59,350.26,353.55,351.87,347.68,341.56,358.14,368.90,365.28,362.90,373.27,368.06,362.49,364.85,359.52,362.81,364.01,363.55,370.64,373.91,363.39,364.40,351.83,359.45,360.04,352.04,354.88,361.10,357.74,356.64,362.03,357.96,358.31,366.25,369.15,357.00,353.68,355.04,351.15,358.54,360.29,356.90,356.30,366.68,364.06,361.38,356.65,367.85,364.49,359.74,351.33,356.75,362.83,352.07,353.24,360.88,352.01,343.21,343.74,347.55,350.43,356.72,359.00,360.72,349.50,339.08,348.45,350.37,351.06,356.40,357.30,356.61,350.24,355.20,358.86,358.93,355.25,356.34,354.31,346.62,346.65,342.00,345.27,353.38,356.33,367.92,355.74,363.43,352.61,343.73,349.99,357.37,363.32,374.67,369.31,361.57,369.00,371.94,373.24,370.67,373.14,374.67,382.11,379.46
2019-05-30 22:06:57+00:00,L8,349.85,355.94,357.46,358.79,363.22,361.34,360.95,360.97,365.46,374.31,358.37,355.04,358.99,351.18,346.38,348.81,344.97,346.12,351.78,354.57,354.92,353.83,355.00,355.29,356.42,350.83,343.89,359.87,373.29,366.32,367.82,375.82,367.15,367.04,364.44,365.04,366.55,364.26,363.96,373.48,373.47,363.01,363.93,353.11,358.32,361.09,356.64,354.88,362.76,363.33,359.44,361.39,362.12,358.67,368.16,368.93,358.91,357.86,359.92,356.49,360.48,363.46,358.69,357.62,368.17,367.76,362.00,364.79,369.36,365.33,362.14,353.93,355.88,365.14,355.35,356.92,364.18,356.32,346.69,348.83,355.94,356.56,359.30,363.81,362.77,351.83,347.40,352.40,358.19,361.65,363.81,362.99,361.41,357.07,360.17,359.54,364.78,360.82,360.36,358.46,357.22,351.55,353.70,351.26,356.43,360.69,367.70,363.74,358.05,353.25,352.57,354.62,362.87,366.25,375.52,370.18,365.99,368.67,378.78,379.38,371.97,374.86,378.57,387.54,385.87
2019-06-15 22:07:03+00:00,L8,,,,359.67,364.27,366.80,362.50,365.43,363.23,370.03,355.23,351.71,360.26,352.05,345.11,347.57,346.82,348.74,353.79,355.73,356.13,356.08,355.18,356.54,356.43,350.57,343.02,360.29,378.98,367.83,368.92,377.18,369.74,365.85,364.86,369.84,368.57,365.78,363.30,377.11,376.26,370.99,367.61,357.03,365.15,369.03,357.14,364.32,366.27,363.83,358.10,365.59,363.00,365.25,371.34,376.54,360.43,362.71,358.15,360.95,359.33,365.55,359.98,359.57,370.54,373.90,365.53,363.06,369.87,367.30,362.90,361.84,360.58,366.88,359.88,361.10,369.82,365.06,345.18,354.55,354.60,359.75,361.56,373.15,368.06,355.92,350.50,356.30,363.86,364.13,363.34,362.77,359.23,362.15,360.60,370.45,368.44,362.73,366.60,361.71,358.43,355.54,356.97,360.35,368.76,363.44,373.93,368.86,373.56,358.08,352.85,356.33,368.84,370.55,372.91,367.66,366.41,375.07,379.61,,377.54,377.77,383.60,392.39,386.44
2019-06-23 21:56:31+00:00,L7,349.43,352.51,348.28,351.93,347.49,351.76,352.28,358.93,367.89,374.80,357.50,352.48,357.32,351.35,343.56,,343.34,344.79,345.82,356.92,357.35,345.47,353.12,348.09,350.96,342.02,342.59,356.96,368.36,360.44,364.28,368.08,367.14,365.37,361.09,361.82,362.12,367.43,361.92,371.91,369.54,363.77,362.66,352.63,360.68,355.80,347.61,352.74,352.67,363.69,355.61,354.17,357.88,356.68,363.50,364.42,354.52,353.41,353.31,349.99,356.87,362.62,359.52,356.59,363.33,365.04,359.79,369.06,364.93,357.95,357.94,349.98,355.69,363.52,353.01,357.49,362.13,357.55,339.70,344.20,350.03,349.02,358.70,359.30,358.61,342.75,337.67,342.92,348.75,355.66,355.87,362.71,358.21,352.08,352.92,358.11,358.99,358.98,358.59,353.15,349.54,346.47,348.46,347.78,353.97,360.44,365.55,354.12,359.28,346.91,343.86,351.65,356.10,361.25,382.50,370.71,365.11,,375.65,380.58,371.62,374.90,381.52,386.90,380.85
2019-07-01 22:07:08+00:00,L8,,,,182.72,,284.45,329.64,354.60,356.56,335.95,339.94,,,,,,,,,,,,,,,,,,,,,,554.00,,,,,,,372.33,382.41,364.26,356.05,350.33,362.45,364.62,357.73,364.52,367.73,366.59,365.26,365.54,365.20,367.29,371.27,378.13,362.03,363.87,357.15,357.27,363.45,367.11,362.94,361.67,,,,,,255.07,360.97,358.39,362.06,371.20,362.81,360.28,364.79,347.51,343.29,351.27,355.68,356.73,357.79,368.28,366.39,357.39,350.01,355.77,362.84,363.21,365.53,364.54,365.46,361.90,364.65,364.97,369.20,364.15,361.54,350.50,336.76,353.21,360.06,360.93,366.50,366.65,373.80,368.38,365.68,358.41,350.07,355.81,366.86,371.97,376.47,372.99,366.32,374.67,380.03,386.52,379.08,379.74,386.02,392.39,387.73
2019-07-17 22:07:10+00:00,L8,,,,,,,,,327.11,328.59,334.47,331.25,336.93,334.76,,,328.64,335.51,340.13,347.30,346.63,342.40,343.11,345.10,343.40,340.19,337.39,354.03,364.60,360.38,366.96,373.89,363.08,368.58,368.71,370.66,367.68,368.89,363.12,366.25,369.81,361.85,365.96,349.25,360.02,363.02,358.95,358.40,362.65,365.37,361.47,365.43,364.38,363.01,368.89,371.95,362.16,363.63,363.81,360.78,364.48,366.24,361.06,360.24,370.29,368.35,368.05,365.63,368.09,367.15,363.37,358.26,360.59,369.78,362.89,361.24,364.01,358.44,344.02,350.57,352.23,355.50,360.30,362.29,363.08,354.55,347.40,351.34,356.65,355.71,359.34,363.40,363.37,360.44,361.99,364.32,366.51,361.37,366.40,358.56,357.53,354.02,355.00,351.94,363.83,359.81,365.83,359.79,359.37,355.03,349.67,356.48,363.13,368.22,372.57,373.72,365.12,373.48,374.50,375.82,372.76,375.43,377.91,389.19,383.00
2019-07-25 21:55:16+00:00,L7,,,,,,351.03,344.08,339.55,,,,,,,333.11,333.39,332.87,341.71,339.96,350.20,349.25,343.45,344.70,344.19,341.33,343.43,333.23,354.49,364.52,357.12,356.51,360.84,354.80,350.89,351.26,354.91,354.23,355.51,351.77,362.37,362.99,352.89,344.58,337.84,345.13,346.37,339.89,336.13,341.94,345.66,348.55,346.63,351.07,347.90,358.39,360.82,346.27,344.32,343.34,345.44,351.44,353.53,351.69,347.33,352.81,357.79,354.24,354.74,351.73,355.37,348.71,339.89,346.96,355.43,346.98,348.32,355.30,347.48,341.42,336.48,345.97,342.09,344.68,354.72,349.78,340.93,331.68,332.26,335.88,349.52,346.42,345.68,343.70,350.39,352.52,346.78,360.61,352.46,346.47,346.77,340.22,340.28,339.90,340.76,345.53,353.53,357.98,347.11,352.41,332.34,320.48,333.85,343.87,355.55,357.37,,357.95,,,,363.95,360.80,369.90,379.04,371.85
2019-08-02 22:07:17+00:00,L8,369.02,375.27,363.99,360.05,365.86,365.60,366.63,365.81,369.02,376.84,358.06,353.87,356.60,350.75,344.82,340.61,341.91,349.46,349.94,355.02,355.00,353.85,352.65,354.56,353.30,347.00,341.82,359.96,372.83,369.88,364.31,375.69,368.66,362.10,361.35,365.92,367.49,364.30,360.20,371.59,372.09,370.15,368.00,352.14,361.01,363.63,357.03,356.70,360.13,361.54,356.43,360.34,357.12,356.23,371.15,375.01,363.54,359.19,352.84,357.83,357.72,363.69,358.14,356.61,370.95,368.40,364.43,366.60,368.42,365.39,360.83,351.43,357.38,364.03,351.80,359.65,368.88,359.78,352.15,345.91,349.31,349.17,359.11,366.04,367.63,358.69,349.43,353.15,361.66,361.43,363.04,363.82,359.06,357.70,357.81,363.80,363.77,356.69,359.76,352.57,354.27,344.54,351.54,346.39,361.86,360.62,365.44,361.31,363.91,353.76,350.77,351.53,357.64,362.27,371.96,361.52,362.11,362.49,369.89,381.92,370.05,367.55,375.75,383.13,377.84
2019-08-18 22:07:23+00:00,L8,,,,,367.84,365.70,366.09,369.43,373.32,378.51,362.07,356.52,361.47,353.09,349.95,346.57,346.48,350.49,355.32,360.57,361.06,360.22,356.32,360.11,356.45,351.02,350.67,364.39,377.65,371.94,372.66,374.14,370.11,368.09,365.24,369.31,372.19,368.02,362.28,372.80,377.92,372.12,366.83,358.93,366.12,367.59,357.00,360.56,363.25,365.95,359.87,365.22,363.13,364.52,371.66,372.73,365.13,359.71,359.78,359.73,360.50,366.58,360.15,360.78,374.85,370.28,366.41,368.25,367.35,367.13,359.73,352.53,359.74,367.55,359.22,364.35,368.13,363.00,350.33,350.72,352.99,355.23,359.14,370.65,367.27,358.50,351.68,354.05,361.90,363.22,362.07,362.64,359.95,363.29,361.51,366.56,362.59,361.19,360.57,361.61,356.39,351.85,350.20,355.18,361.23,360.70,370.32,366.42,369.12,356.18,350.13,352.77,364.38,364.15,374.14,366.55,365.72,370.39,378.06,377.30,371.34,367.08,375.16,380.51,377.88
2019-08-26 21:53:57+00:00,L7,387.65,387.77,375.19,367.26,364.04,364.11,362.49,359.25,363.34,371.31,353.41,351.43,356.10,349.09,342.47,345.38,341.60,346.95,350.76,354.44,352.72,355.30,351.38,357.17,355.69,349.80,343.61,361.77,375.90,371.80,365.48,371.38,362.89,363.65,357.08,363.49,364.04,360.39,362.73,376.43,375.69,363.45,358.12,353.84,359.38,360.77,351.74,351.53,352.91,358.94,354.41,360.55,358.16,365.46,370.80,368.30,360.37,355.96,354.05,351.34,356.42,361.43,357.20,359.71,370.31,367.78,359.87,359.97,363.74,361.48,357.15,348.16,357.99,367.59,355.56,360.15,369.75,353.74,343.65,343.34,350.61,350.62,356.72,359.31,358.80,345.54,344.69,342.26,351.52,352.14,351.66,353.68,351.84,353.95,358.53,360.94,362.57,357.06,358.23,355.44,351.56,348.78,346.17,351.63,356.47,356.10,361.95,358.96,362.43,348.69,343.98,345.62,354.16,359.22,365.39,357.54,357.94,366.49,373.38,374.40,363.73,365.24,369.87,376.48,373.94
2019-09-11 21:53:15+00:00,L7,384.24,373.05,363.14,356.68,357.30,353.40,354.58,354.42,356.02,360.28,345.55,342.13,345.52,340.13,340.77,337.37,334.67,343.20,347.89,349.15,350.15,346.66,348.30,347.91,347.60,342.87,338.62,354.30,366.22,363.43,362.35,368.40,357.94,357.91,357.94,359.23,360.90,359.74,357.57,364.82,366.10,358.11,352.68,347.77,351.97,351.54,347.89,350.49,346.79,350.14,352.08,354.21,354.05,355.77,365.31,363.22,352.28,350.64,351.62,348.56,354.00,354.34,353.81,355.95,361.63,362.22,363.45,359.45,358.91,357.92,350.13,343.93,350.92,360.16,349.81,352.52,357.72,350.60,340.41,342.52,351.34,347.54,349.24,356.05,357.55,344.38,338.76,342.73,346.78,350.89,351.63,354.60,355.85,354.79,354.92,353.52,354.54,352.72,353.77,350.56,352.00,349.01,344.23,350.91,350.47,352.57,358.02,355.64,353.90,341.12,334.05,342.04,349.95,353.73,364.06,358.51,354.54,355.21,364.64,364.71,358.58,360.33,364.19,373.86,366.61
2019-09-19 22:07:32+00:00,L8,388.78,385.05,378.63,372.06,373.58,369.02,373.10,373.18,371.51,378.48,359.97,355.13,361.53,351.10,348.22,347.78,347.58,352.04,356.60,359.50,361.09,356.69,356.71,358.94,356.95,352.67,349.08,364.90,378.44,368.86,368.11,371.94,368.06,368.66,363.91,363.94,367.77,366.96,367.18,377.25,376.48,368.27,364.01,358.75,363.74,364.72,357.95,358.29,362.03,362.19,357.21,,,,,,,,,,,,,,,,,,,,,,359.53,366.50,357.20,359.55,365.58,358.75,347.72,349.00,354.17,354.88,359.37,367.33,365.39,355.12,349.33,351.78,356.47,358.39,358.42,361.88,357.31,361.25,362.99,364.67,361.29,359.60,361.10,360.36,353.40,353.20,352.71,352.46,357.88,360.92,365.90,362.62,365.48,355.03,343.81,351.08,358.75,363.07,371.50,364.11,359.32,365.71,372.87,373.43,366.84,366.68,374.86,379.46,377.78
2019-09-27 21:52:33+00:00,L7,376.52,381.63,373.59,369.29,363.09,350.31,352.10,347.77,351.11,355.24,350.68,341.13,345.09,341.66,337.16,339.54,338.77,342.10,348.37,351.43,351.13,350.80,347.30,350.83,349.15,346.56,338.62,357.52,370.45,362.75,364.36,368.44,356.45,361.67,354.26,362.25,364.36,360.62,362.98,367.92,370.62,358.46,355.40,345.54,350.21,355.46,351.73,352.42,356.95,357.37,350.61,356.11,356.71,354.70,366.40,368.77,349.66,351.79,349.78,348.54,353.54,356.16,350.99,354.12,367.30,363.94,358.16,357.41,360.44,359.19,352.07,346.95,348.62,360.13,350.63,348.09,362.02,350.10,339.65,340.27,344.19,345.23,349.34,355.45,353.01,339.65,331.96,343.99,346.88,347.42,349.94,353.67,349.13,349.08,353.81,357.68,359.19,354.93,358.65,357.59,351.45,344.87,343.80,346.11,350.68,352.73,362.43,356.67,364.16,346.67,341.40,344.30,353.47,357.24,361.47,356.22,348.85,358.47,374.64,370.40,360.62,358.53,363.08,371.19,369.04
2019-10-21 22:07:37+00:00,L8,374.82,380.56,376.33,369.33,369.94,363.74,366.61,365.69,371.14,373.52,358.29,354.20,356.65,351.04,349.07,346.94,349.15,355.28,357.13,359.32,185.49,152.19,166.32,173.74,160.59,135.13,117.56,362.40,375.92,368.56,369.16,372.28,366.92,367.30,358.92,367.62,366.39,363.29,364.01,375.66,374.39,368.15,364.63,352.94,362.77,363.91,353.25,354.51,359.83,361.41,353.44,363.92,363.12,362.63,370.79,368.55,362.65,358.30,356.36,357.02,355.29,363.41,358.37,360.76,367.41,368.10,364.94,364.31,362.66,363.09,359.23,354.33,359.05,364.29,356.21,356.03,364.46,356.95,346.35,346.42,348.85,352.26,357.28,362.87,361.02,354.25,344.45,350.04,357.13,359.78,357.33,362.07,357.66,357.98,359.17,360.94,360.39,358.78,359.76,356.99,351.83,352.60,348.51,353.26,358.10,358.82,364.72,359.14,361.49,352.86,344.79,352.80,356.16,360.55,367.91,362.58,355.33,361.89,371.39,375.11,365.26,362.93,369.59,378.79,372.16
2019-11-14 21:50:28+00:00,L7,358.45,367.98,366.35,364.84,366.16,365.09,365.25,364.96,368.51,372.09,356.84,352.25,356.15,349.52,350.38,348.64,347.16,351.57,355.29,358.82,357.24,355.89,356.80,354.74,354.64,350.73,346.26,360.23,372.30,366.70,367.06,374.33,365.48,366.36,362.58,365.98,366.72,363.02,361.97,372.85,373.73,364.79,361.35,353.46,357.39,361.71,357.26,354.33,358.62,361.11,357.84,361.68,361.20,362.43,370.96,366.14,,,,,,,,,,365.15,366.00,363.97,365.38,360.10,358.05,351.18,358.45,366.12,355.96,357.70,363.40,352.74,345.97,346.21,350.19,350.87,356.21,357.74,357.42,346.41,340.43,346.23,355.84,358.68,357.90,360.69,359.26,360.15,362.06,361.29,364.94,359.55,359.39,357.54,356.48,350.83,350.22,354.68,358.09,361.72,366.74,360.77,361.64,353.78,345.38,353.38,358.76,362.80,365.97,366.07,357.35,361.96,371.26,370.69,361.29,365.10,364.80,375.98,366.66
2019-12-08 22:07:32+00:00,L8,374.14,384.39,382.42,378.59,376.45,376.49,374.17,377.45,377.53,380.47,373.50,363.12,363.47,361.51,359.12,361.58,359.96,360.79,363.13,366.71,367.05,363.50,363.80,365.41,365.22,360.19,356.22,373.54,382.38,373.14,375.36,380.02,372.53,373.41,372.59,376.51,376.21,374.24,375.70,384.51,383.12,373.74,367.74,356.98,365.59,372.05,367.03,365.30,368.29,373.66,372.35,373.82,371.66,373.60,378.69,376.82,366.67,367.21,368.27,364.37,369.68,373.48,371.96,369.88,380.68,374.79,373.46,371.64,370.71,370.53,367.92,362.55,367.93,376.69,367.94,363.30,375.14,362.21,352.45,355.21,360.28,363.66,370.32,375.92,366.95,356.45,350.69,358.80,363.28,367.52,370.01,372.49,369.82,371.62,369.65,372.89,373.06,370.48,369.88,366.71,363.35,363.64,365.51,362.26,369.47,367.38,377.80,367.76,364.12,356.31,351.35,361.88,368.86,371.19,376.21,370.06,363.62,375.80,386.47,383.30,371.45,374.67,378.44,388.83,384.06
2020-01-09 22:07:25+00:00,L8,380.17,385.23,379.15,374.59,376.43,375.24,372.20,374.91,380.38,387.84,373.52,359.92,367.24,357.57,350.28,352.83,357.07,356.95,363.79,367.31,359.32,364.50,361.39,366.30,364.78,359.30,353.39,373.03,382.36,371.04,378.91,379.78,373.71,369.38,370.46,372.55,370.60,371.09,373.08,382.65,383.48,372.66,368.62,359.60,359.14,362.61,363.51,356.25,364.99,370.70,366.24,370.46,372.54,372.44,376.19,380.16,365.07,364.09,367.23,362.20,368.76,372.23,373.91,369.27,374.54,375.46,372.41,368.11,373.06,370.06,365.85,362.04,366.43,373.13,366.93,365.46,373.23,363.51,350.32,355.87,360.47,361.55,364.80,377.19,365.16,353.98,351.82,355.70,361.72,367.84,370.33,371.87,367.30,368.65,366.56,372.09,370.81,367.17,368.56,362.46,362.42,358.77,364.05,363.09,370.10,365.50,379.95,370.98,368.55,358.33,344.07,357.95,368.53,376.91,374.11,370.27,363.77,371.62,383.27,382.67,372.47,372.80,378.61,386.68,381.88
2020-02-02 21:46:29+00:00,L7,350.88,362.64,360.60,354.36,360.51,355.32,354.57,350.76,356.46,366.25,357.61,352.06,350.49,343.75,343.33,340.82,338.28,341.30,347.98,351.56,354.38,350.00,347.13,347.85,347.48,343.12,336.41,354.16,120.34,93.39,,,,,,,,,,,,,,,,349.10,343.41,347.73,355.99,356.20,350.54,355.86,354.29,357.88,358.27,356.70,347.93,345.66,346.70,345.67,348.09,353.88,351.59,352.32,358.28,357.51,,,,,,,,,,,,,,,,341.12,342.32,350.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.59,355.29,,,,,,,
2020-02-10 22:07:16+00:00,L8,357.25,367.21,364.70,359.13,362.69,360.08,361.05,358.15,364.91,373.19,362.84,352.72,352.35,344.74,344.08,346.38,340.65,346.61,347.46,354.87,348.17,351.45,350.68,351.42,352.76,347.87,343.16,359.83,369.12,365.44,363.03,368.40,362.40,362.21,359.73,361.44,362.32,361.76,363.14,370.18,369.19,360.21,361.00,343.72,350.47,355.11,351.17,352.71,358.22,356.10,358.52,360.11,357.77,359.95,363.14,364.43,351.44,354.29,352.05,351.31,356.93,361.51,357.42,356.79,361.07,362.24,358.41,359.48,360.59,359.33,354.88,347.85,355.66,362.31,351.82,356.25,356.92,352.66,340.70,344.13,343.57,347.37,351.01,353.88,354.76,345.59,340.03,342.00,349.83,352.24,357.69,359.29,357.31,358.46,358.47,358.73,359.31,355.44,359.18,353.93,351.97,348.47,349.14,350.44,354.78,352.70,361.47,354.02,355.70,350.74,345.40,349.19,353.44,359.87,364.30,359.33,353.04,360.63,369.47,368.91,356.32,362.85,,,
2020-02-18 21:45:39+00:00,L7,370.22,384.98,384.62,368.64,366.81,368.00,367.49,371.05,374.30,379.29,372.80,364.94,363.98,354.04,350.06,359.70,349.75,355.06,354.14,360.07,358.60,356.34,359.09,360.84,358.49,352.58,345.80,361.94,371.46,367.76,370.71,372.65,370.03,368.14,362.86,366.00,366.48,364.24,361.78,372.72,370.40,362.62,360.84,348.76,362.99,365.02,359.41,361.27,367.67,373.38,363.45,366.76,364.71,364.70,368.76,370.49,357.72,355.28,357.33,356.95,358.28,362.94,360.10,359.03,366.32,365.47,363.70,363.42,362.40,358.78,355.99,349.42,356.62,363.72,354.07,354.27,360.94,353.13,345.23,346.01,353.00,354.30,355.00,362.75,363.51,348.75,341.68,348.59,355.06,354.82,355.85,361.91,359.62,358.84,359.75,362.60,360.96,359.54,358.61,355.60,355.01,353.71,356.01,355.47,360.74,359.44,366.60,359.59,359.83,354.33,346.38,354.44,359.68,366.48,369.99,362.25,358.30,367.33,377.15,372.87,359.99,362.35,367.54,372.53,366.48
