dates,satname,nzd0414-0000,nzd0414-0001,nzd0414-0002,nzd0414-0003,nzd0414-0004,nzd0414-0005,nzd0414-0006,nzd0414-0007,nzd0414-0008,nzd0414-0009,nzd0414-0010,nzd0414-0011,nzd0414-0012,nzd0414-0013,nzd0414-0014,nzd0414-0015,nzd0414-0016,nzd0414-0017,nzd0414-0018,nzd0414-0019,nzd0414-0020,nzd0414-0021,nzd0414-0022,nzd0414-0023,nzd0414-0024,nzd0414-0025,nzd0414-0026,nzd0414-0027,nzd0414-0028,nzd0414-0029,nzd0414-0030,nzd0414-0031,nzd0414-0032,nzd0414-0033,nzd0414-0034,nzd0414-0035,nzd0414-0036,nzd0414-0037,nzd0414-0038,nzd0414-0039,nzd0414-0040,nzd0414-0041,nzd0414-0042,nzd0414-0043,nzd0414-0044,nzd0414-0045,nzd0414-0046,nzd0414-0047,nzd0414-0048,nzd0414-0049,nzd0414-0050,nzd0414-0051,nzd0414-0052,nzd0414-0053,nzd0414-0054
2023-03-04 22:20:01+00:00,L8,,,,,,,,,,,,,,,,,,,298.87,305.59,306.55,307.91,314.16,322.21,324.79,331.97,337.00,337.72,324.00,311.42,336.51,326.25,332.30,331.16,331.23,324.59,304.91,323.17,327.23,346.48,344.79,356.51,342.12,333.20,331.39,338.60,327.72,330.21,,,,307.00,,,
2023-03-28 20:25:26+00:00,L7,,,,,,,,,,626.48,623.73,631.53,,,,,,338.29,338.34,325.85,334.32,330.56,338.45,352.06,360.11,,,386.99,,402.90,581.93,,,,398.49,364.89,,376.13,391.30,,,,,,,,,346.17,352.98,337.24,,354.14,353.17,383.14,366.73
2023-03-28 22:19:57+00:00,L9,292.77,,,,,,,,,,,,,,,343.67,339.58,331.89,329.55,328.12,323.04,326.62,333.40,339.39,355.84,360.41,360.10,366.16,366.54,357.18,352.86,361.28,367.86,,,,,,,,,,,,,,,,,,,359.17,352.96,357.06,358.93
2023-04-05 22:19:40+00:00,L8,273.37,285.66,304.02,327.11,337.97,328.03,306.91,296.03,292.84,296.71,295.83,296.52,292.47,299.48,312.70,320.39,317.68,315.93,310.31,308.61,306.56,313.77,315.09,324.63,328.10,337.88,342.76,343.95,342.20,335.50,332.53,337.63,343.90,336.89,332.76,333.50,342.24,352.90,358.47,375.08,379.63,367.72,362.57,353.23,336.93,330.81,320.30,319.18,321.51,320.78,319.60,323.59,321.79,329.12,334.33
2023-04-13 22:19:50+00:00,L9,305.86,313.23,322.92,342.04,348.44,353.26,343.05,328.09,328.29,333.11,334.64,332.92,334.67,335.45,336.67,332.04,328.86,329.42,331.87,327.96,328.18,329.28,340.25,345.85,357.14,367.25,379.91,378.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-14 20:19:55+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.59,302.72,,,,,,,314.95,,,,,,,,,,,,,,,,308.72,291.41
2023-04-19 20:24:00+00:00,L7,283.14,,,,325.93,359.02,,,,,,,,,,,,,,,,,,,,,,,613.70,592.08,619.04,,336.62,346.93,339.10,333.20,,,,,,,,,,,,,,,,,620.97,587.84,559.55
2023-05-11 20:21:49+00:00,L7,139.37,,,150.09,,,166.61,,,,160.96,,,,,,,,,,,,,,346.26,347.98,383.30,,,636.53,580.41,,,,,,,,,,,,,,62.23,,,,,,,593.62,554.27,446.32,
2023-05-23 22:19:17+00:00,L8,303.75,310.42,311.90,306.65,313.53,326.66,339.75,345.91,356.93,327.71,317.13,305.85,305.78,299.96,302.48,302.65,303.10,308.93,313.47,321.83,327.05,335.38,343.35,343.11,355.42,361.13,382.55,383.04,379.81,380.56,378.30,371.91,376.53,378.95,386.28,392.17,393.76,391.25,400.17,388.73,379.85,381.80,381.97,381.52,381.77,377.95,375.39,373.61,368.07,351.11,345.43,348.32,352.67,359.56,360.23
2023-06-08 22:19:24+00:00,L8,304.44,299.74,316.25,,,,,,,,,,,,,,,,290.63,306.79,323.14,353.03,357.18,369.16,372.92,380.42,392.77,393.73,392.80,389.40,386.34,396.24,406.13,405.48,405.02,409.29,413.23,,,,,,,,,,,,,,,,,377.60,384.72
2023-06-16 22:19:18+00:00,L9,258.54,261.56,267.17,279.17,280.04,284.10,285.26,293.37,299.88,319.07,320.45,307.00,301.74,285.46,288.68,280.84,264.99,260.15,259.97,270.98,284.27,306.65,316.15,325.38,331.59,339.63,357.98,352.73,354.01,355.85,355.45,361.87,362.52,359.08,361.33,374.81,373.22,374.79,377.85,390.09,397.74,397.00,388.49,370.88,358.23,346.03,343.63,334.47,327.40,332.22,328.09,325.25,331.37,334.05,344.89
2023-06-24 22:19:30+00:00,L8,,,,,,,,,,,,,,,,,,,,337.17,,,496.09,,563.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-26 22:19:47+00:00,L8,289.36,282.79,267.34,259.59,261.27,275.69,299.34,310.06,304.06,293.31,296.64,304.03,317.07,335.25,345.56,349.52,348.86,350.73,344.31,341.74,347.24,351.04,364.51,369.13,343.14,332.96,351.83,352.33,348.69,,,,,,,,,,,,,,,,,,,388.34,378.01,363.53,366.73,368.30,363.96,361.10,360.12
2023-08-27 22:19:59+00:00,L8,295.20,283.98,270.40,255.58,249.42,253.28,277.92,280.81,283.17,275.11,268.87,263.63,267.40,273.15,282.03,274.72,264.35,260.61,272.50,283.89,296.95,304.06,310.52,321.26,334.85,339.40,347.31,352.47,345.87,347.78,346.83,350.42,356.31,355.58,354.06,354.13,366.69,368.60,380.79,393.01,400.87,411.18,412.51,400.70,398.05,404.66,391.80,379.37,380.15,383.28,364.23,361.53,338.10,353.29,356.73
2023-08-29 20:02:29+00:00,L7,,,,,,82.27,,,606.34,612.62,615.15,625.25,,,,,,,,,271.95,275.78,287.55,,,,,,,347.91,596.25,,,,,,,,,,,,,,,,,,,,,395.84,627.09,630.58,267.58
2023-09-12 22:20:01+00:00,L8,,,,,,243.12,262.40,276.06,273.90,261.73,253.22,259.95,256.88,261.69,261.57,,,139.19,,,,,,,302.27,321.84,337.86,346.48,336.29,346.15,353.66,349.60,,,,,,,,,,397.14,392.85,394.33,380.76,380.76,,358.54,363.28,363.30,357.18,356.68,361.56,346.13,446.69
2023-09-25 20:00:08+00:00,L7,,,,,,221.64,241.99,263.20,267.30,253.71,247.62,247.35,258.22,,,251.42,244.58,233.33,,,,,,,,,,,,311.56,308.75,,,,,,,,,,366.22,368.39,361.60,351.79,368.63,368.36,354.66,,,,,334.28,323.07,280.64,214.99
2023-10-06 22:20:06+00:00,L9,431.09,429.47,,359.21,,252.72,289.45,295.60,275.02,261.47,255.87,260.95,263.70,268.50,277.18,268.22,260.67,251.43,255.07,252.05,247.36,250.31,249.79,251.84,271.56,293.81,317.40,325.44,335.21,343.03,347.02,354.11,347.32,343.89,348.55,354.12,361.56,357.90,387.03,398.54,402.18,402.05,385.72,379.70,360.50,343.98,336.31,343.40,353.24,367.00,376.37,374.13,374.48,351.57,354.14
2023-10-30 22:20:12+00:00,L8,355.13,363.52,362.92,368.52,361.99,,275.25,270.12,271.14,254.43,249.03,252.59,253.12,249.30,269.60,249.70,238.07,231.28,240.81,242.63,240.11,244.71,248.37,250.97,265.07,263.90,280.21,302.01,305.97,319.66,327.96,335.18,340.00,339.69,339.79,342.64,354.70,362.31,383.94,391.33,396.29,396.52,390.51,389.19,384.15,379.55,376.53,368.81,344.07,339.88,335.16,332.96,330.68,322.18,327.07
2023-11-15 22:20:11+00:00,L8,307.40,331.79,370.97,396.60,405.00,381.60,,293.95,278.73,265.92,259.50,260.36,261.84,260.33,264.11,254.83,238.35,242.84,248.25,247.90,248.89,246.01,248.31,253.30,260.05,263.90,280.13,295.16,299.30,306.07,308.79,325.41,338.83,333.92,329.89,332.33,341.77,348.12,370.50,366.92,377.12,368.00,374.36,381.31,367.97,360.14,361.21,354.27,340.30,351.79,363.63,343.28,317.65,318.16,326.61
2023-11-18 19:51:49+00:00,L7,,,,,,,,,,,,,,,,,,,,,267.38,267.76,260.50,262.46,270.89,279.31,271.35,,298.52,324.17,338.68,,,,360.95,356.91,,,,,,,,,392.51,383.11,375.70,377.61,381.35,365.60,399.79,390.23,390.64,384.29,390.73
2023-11-23 19:54:29+00:00,L7,300.51,329.94,353.75,385.22,412.92,405.88,348.93,280.14,280.49,276.62,,,,,,262.62,247.14,240.92,234.21,241.00,238.69,235.73,231.82,258.05,257.25,277.19,272.23,270.70,282.28,282.77,306.27,321.04,325.04,335.62,,,,,358.36,367.10,377.98,372.06,376.92,378.50,367.94,,,363.67,368.72,364.63,366.93,368.77,337.45,315.53,290.38
2023-11-23 22:20:17+00:00,L9,306.38,321.85,351.55,389.50,412.75,414.54,380.22,,301.48,278.28,264.95,267.39,272.43,275.44,270.41,256.16,252.48,240.31,241.49,244.60,243.84,247.37,247.94,251.03,261.56,263.58,274.01,282.71,291.22,297.36,311.00,323.39,335.19,337.87,332.53,327.11,336.76,340.30,359.33,376.80,383.84,378.15,378.59,377.11,365.52,359.48,360.48,361.88,358.73,363.41,361.08,365.41,364.54,355.78,365.62
2023-12-09 22:20:14+00:00,L9,297.86,307.87,322.97,364.34,388.46,396.29,381.47,346.16,286.06,272.76,260.47,268.19,264.72,262.11,264.84,255.32,238.00,244.93,239.53,240.86,240.05,242.92,241.73,245.38,254.62,260.68,274.37,276.25,285.79,296.05,299.12,308.60,324.89,328.49,324.66,332.42,330.71,338.71,348.38,368.45,373.31,365.73,366.14,365.08,359.90,362.24,355.36,349.52,356.63,345.32,350.03,357.76,348.59,361.49,365.65
2023-12-17 22:20:12+00:00,L8,332.36,339.58,353.23,375.19,407.92,445.62,431.55,394.29,356.30,346.09,334.07,312.31,303.74,308.33,323.98,335.86,331.98,329.12,,271.65,272.75,279.46,283.43,282.74,286.24,294.95,302.47,304.62,305.26,315.39,324.78,332.84,344.05,350.51,352.21,351.98,353.90,366.66,373.34,384.74,392.53,389.68,391.68,390.37,388.69,385.91,384.63,377.30,378.24,380.61,370.91,375.33,384.30,388.30,396.10
2024-01-26 22:20:14+00:00,L9,298.48,313.50,326.33,327.92,,,,357.36,,,,,,,,,,,,,,,,,,267.35,281.96,280.23,277.81,282.16,293.71,300.77,313.26,323.67,311.56,316.37,317.92,324.91,340.17,344.08,361.68,361.23,359.27,352.03,345.07,343.60,351.04,346.20,349.01,,339.91,337.22,343.05,349.74,327.66
2024-02-19 22:20:03+00:00,L8,310.25,295.10,290.59,307.08,336.89,360.67,351.68,357.45,366.06,350.91,339.39,311.87,305.44,291.03,294.02,287.67,285.71,283.27,276.74,288.68,298.85,285.58,267.96,270.59,278.60,291.06,293.18,287.31,274.94,279.59,283.43,301.63,314.11,318.62,324.51,326.06,316.97,313.79,328.92,343.07,353.43,349.76,355.01,358.65,365.09,349.35,350.66,349.10,352.00,348.02,349.18,353.68,346.54,342.67,371.94
2024-02-27 22:20:07+00:00,L9,317.82,310.12,314.59,312.24,326.47,352.58,358.45,358.35,366.93,358.25,342.19,324.05,306.33,290.17,288.05,284.30,280.36,282.94,278.81,281.24,299.15,295.64,280.49,269.26,281.61,292.14,302.39,300.44,284.85,273.93,279.71,293.36,308.13,317.56,322.08,317.92,324.50,323.59,332.95,342.20,351.23,351.99,348.49,357.66,356.36,360.20,358.92,357.30,353.18,351.16,350.25,352.47,361.11,364.36,375.37
2024-03-06 22:19:51+00:00,L8,320.93,308.91,312.06,323.90,341.64,354.21,356.07,326.70,,352.66,339.68,332.63,322.30,304.78,280.32,261.43,269.56,270.07,272.66,282.51,288.65,296.86,292.61,274.07,279.42,292.86,307.17,305.81,301.41,297.60,301.34,366.73,,316.78,323.02,,,,,,,,,,,,,,,,,,,,
2024-03-22 22:19:42+00:00,L8,301.45,303.01,303.11,325.19,344.39,352.92,349.81,325.13,,333.62,318.90,301.91,298.36,292.34,281.84,252.73,242.83,240.87,240.15,247.41,269.20,275.45,269.79,261.77,269.04,277.22,298.16,305.03,301.74,285.00,495.12,,,,420.18,,,,,,,,,,,,,,,,,,,,
2024-04-07 22:19:35+00:00,L8,262.07,273.56,304.48,319.41,337.10,358.53,379.37,393.48,,339.85,337.57,321.94,308.88,304.91,291.00,270.37,254.33,243.47,254.72,257.09,253.87,259.61,267.35,267.62,274.32,278.92,289.03,300.65,302.03,296.93,281.17,280.79,283.61,285.44,294.68,307.23,306.48,305.39,318.79,324.10,329.18,343.31,343.80,341.33,342.22,343.49,342.51,339.26,341.86,342.05,344.02,341.48,348.16,360.81,369.07
2024-06-10 22:19:04+00:00,L8,,,,,,,,,,,,,,,,,,,,,,280.89,285.20,286.76,302.60,306.42,316.46,313.54,307.84,302.27,305.67,310.80,316.54,323.70,320.94,331.35,339.20,348.81,357.31,363.85,367.72,374.53,361.73,369.80,360.54,360.74,358.20,350.29,350.29,359.61,361.72,369.38,364.22,377.68,388.73
2024-06-26 22:19:16+00:00,L8,440.52,433.16,416.71,,,,,,,,,,,,,,,,,,300.01,298.36,298.34,306.28,311.71,323.03,338.66,339.13,335.41,322.99,327.84,330.84,334.76,335.37,336.63,346.12,351.80,360.11,375.84,387.94,391.38,397.95,395.25,386.25,392.72,393.84,377.99,374.74,371.78,376.82,385.51,401.25,401.01,399.38,410.12
2024-07-12 22:19:24+00:00,L8,,,,,,,,,,,,452.09,451.38,440.39,428.92,,323.81,327.47,323.97,314.80,304.75,294.50,292.26,291.95,303.39,306.21,321.11,327.22,314.65,308.96,315.34,320.88,327.55,330.86,328.69,338.53,343.74,350.34,360.70,377.60,379.16,380.43,383.90,380.21,,,,,,,,,,,
2024-07-20 22:19:26+00:00,L9,357.56,364.83,,267.80,254.79,248.63,274.72,295.08,308.94,,,383.27,395.23,371.49,375.28,322.45,282.25,284.56,280.22,274.57,272.82,262.33,264.11,266.36,275.62,291.25,294.15,293.79,291.77,293.43,292.76,307.62,298.35,304.62,308.55,306.41,309.64,317.64,341.64,341.88,348.23,346.71,345.57,344.40,344.69,343.29,334.56,338.39,337.15,341.79,332.53,334.60,336.70,349.62,360.25
2024-08-05 22:19:30+00:00,L9,,,,,,,,,,,,,,,440.01,,,268.17,270.36,283.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.74,343.90,340.10,340.27,344.02,353.12,362.73
2024-08-13 22:19:38+00:00,L8,346.94,354.79,357.42,362.08,364.84,374.39,372.92,362.97,362.85,357.75,368.66,388.47,413.49,429.96,437.58,433.97,423.36,407.85,280.44,277.94,281.35,278.15,277.95,278.99,284.56,300.90,307.88,304.36,301.26,297.11,296.21,301.25,306.63,318.41,321.87,328.94,324.54,333.35,343.98,364.76,378.05,372.16,355.50,362.19,360.67,360.54,364.69,363.19,367.87,373.31,380.05,369.83,363.67,364.44,367.11
