,dates,jap0023-0000,jap0023-0001,jap0023-0002,jap0023-0003,jap0023-0004,jap0023-0005,jap0023-0006,jap0023-0007,jap0023-0008,jap0023-0009,jap0023-0010,jap0023-0011,jap0023-0012,jap0023-0013,jap0023-0014,jap0023-0015,jap0023-0016,jap0023-0017,jap0023-0018,jap0023-0019,jap0023-0020,jap0023-0021,jap0023-0022,jap0023-0023,jap0023-0024,jap0023-0025,jap0023-0026,jap0023-0027,jap0023-0028,jap0023-0029,jap0023-0030,jap0023-0031,jap0023-0032,jap0023-0033,jap0023-0034,jap0023-0035,jap0023-0036,jap0023-0037,jap0023-0038,jap0023-0039,jap0023-0040,jap0023-0041,jap0023-0042,jap0023-0043,jap0023-0044,jap0023-0045,jap0023-0046,jap0023-0047,jap0023-0048,jap0023-0049,jap0023-0050,jap0023-0051,jap0023-0052,jap0023-0053,jap0023-0054,jap0023-0055,jap0023-0056,jap0023-0057,jap0023-0058,jap0023-0059,jap0023-0060,jap0023-0061,jap0023-0062,jap0023-0063,jap0023-0064,jap0023-0065,jap0023-0066,jap0023-0067,jap0023-0068,jap0023-0069,jap0023-0070,jap0023-0071,jap0023-0072,jap0023-0073,jap0023-0074,jap0023-0075,jap0023-0076,jap0023-0077,jap0023-0078,jap0023-0079,jap0023-0080,jap0023-0081,jap0023-0082,jap0023-0083,jap0023-0084,jap0023-0085,jap0023-0086,jap0023-0087,jap0023-0088,jap0023-0089,jap0023-0090,jap0023-0091,jap0023-0092,jap0023-0093,jap0023-0094,jap0023-0095,jap0023-0096,jap0023-0097,jap0023-0098,jap0023-0099,jap0023-0100
157,2014-11-09 01:01:18+00:00,122.51165834003872,117.75314773606202,128.26898038915488,130.02674660911964,118.63705891228211,119.68717773174629,113.55386033801396,113.54308849400327,111.31310428147809,109.50751622159906,113.629956989612,114.38300365462763,116.24969659997151,118.62256587748143,117.35714108219902,113.63364279796879,111.49852481553484,110.3178831529606,113.32424750732716,119.89893127696214,121.77402791340012,127.15075172154829,123.82098500311477,119.70719863362916,116.78345836884986,113.66821859741016,111.79040809168889,113.84094696643234,106.49396459944312,102.19511944461425,104.63661689296005,106.22462948053122,110.51058301584513,117.0616109035901,113.65888779045615,110.00186561148317,107.6867142519377,108.69111021500547,108.40948651674461,110.65746396593599,117.93756095884774,116.99286343701311,116.00888683803362,115.53654376015129,120.77733592411886,116.56709276010002,117.10258987741962,120.34739774059096,120.58642334592659,127.95950190965462,126.28152043301517,123.74021870677896,126.67855293693647,131.22071555215226,130.25305366204026,124.07588422849234,124.26751716302397,129.8537408398296,128.66206681419663,117.61280512519454,107.8001995656131,100.54144933077619,97.9107515403734,93.72125055546813,89.18308881497686,88.01704542801119,77.52436399954001,86.7309736242786,91.7155719353549,93.01176476223128,102.63211292119205,97.26263371023097,92.28542676920713,91.39495987293058,92.4610096630373,95.29284618519208,105.91491690398844,113.7109253012242,108.80506221859606,114.74641058745658,119.47501566062049,119.14251852209676,113.87289755923369,107.91270699220468,109.90038010131533,106.0938382554398,114.45322577225765,114.4442636373358,123.99420736332748,132.72206905047466,138.0091783084479,134.68401807059544,127.16883025039232,116.79208774216794,107.41637070762917,101.09819174093906,98.33155248414826,95.26954957589913,93.00495245964271,100.55741287848737,107.81395875829442
158,2014-12-04 00:55:04+00:00,126.49444888178337,124.38536541473849,139.75242442448905,130.89034362133702,134.6972987684227,127.81777505897617,124.03828716991511,118.76703114261808,119.73396105805773,119.1812239982754,119.32512642708161,122.18527695442997,126.87451226182696,127.87232054305875,121.90227935037983,126.41647334364342,122.33643037613191,120.66320301764951,123.0372418606125,124.89042208616159,127.03002455247324,135.77343782577435,133.08610839991505,124.36348734343132,122.43257301803871,123.42222076399597,120.06498977613424,121.400727691367,116.90550933390257,110.85694224862841,109.6000940089441,110.06284359506051,118.67414817848692,123.07779615596766,117.70642142364562,114.0123569182379,114.1139160962887,110.42769280511027,113.7882362483983,115.68358745786284,115.81915098136793,117.33548549755261,117.78376808183872,116.70264785990321,117.50256586306973,118.17481436681443,117.63707531681405,124.92421306779046,124.79770522454268,133.3093813352953,126.69893626515974,128.21482491977218,134.06613282118724,135.20556370403807,137.2841825524779,131.38435802793362,131.51012018576782,132.6052265298648,134.86020761451522,130.8860199808556,128.91550911979851,117.57753250676436,114.36734110567629,113.78620474583954,104.07682471586203,100.31378138479992,106.10950413836795,106.528669894948,109.82329862272282,114.20760065553173,124.05524439773302,117.5764004783492,116.08389126091565,107.65409076826303,113.50025726373178,117.50454341297015,130.98581204026968,137.06758712528656,130.66055573533623,128.70200219904922,134.06341112445446,133.61456873989482,,,,128.92271240018152,135.22585586146727,134.9685663924322,137.33526656601052,142.51119967194512,145.54793661449378,148.37293249016324,145.8700353432154,136.03362031063423,123.36286971229526,121.57727691226381,115.55361338819952,110.41405824632261,107.83131924945943,114.75391964654857,120.47940954490306
159,2015-01-05 00:54:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2015-01-21 00:54:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2015-03-26 00:54:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2015-10-27 01:01:10+00:00,124.65074484779983,128.64448176947388,139.21447494921105,135.05571637002907,132.42380279987142,128.2607665458845,124.23502350080389,120.13119993618768,118.42931951672712,116.83578343102597,116.82602860472281,119.44254179433123,123.1726169780423,125.22968864652645,119.56938009919705,123.44250440302233,121.75085595728625,117.39741899403693,119.10714534475525,122.85904870103315,123.23241773759071,132.80429585904298,128.54473380097352,124.05416976163022,127.87977926049258,119.66703981705489,117.64414019248228,119.76662921548021,114.51073386179465,110.97443107603564,110.58284186865586,112.35351404481456,116.28984195945958,122.49258162981391,118.04296417768467,113.78761750794999,114.18528642345228,115.93972937815694,110.82343395077194,110.05613458689083,116.9035581378858,118.02687285658271,118.96232662739062,116.93679833965984,117.94679038111153,119.9440184799392,120.98662854233204,121.24743270061342,126.4449137489121,128.73981101900222,126.60327149234068,128.69594103731646,132.31889701277737,131.55202529252827,132.24577606983274,131.34898955012514,129.85035416185394,132.32386911993248,136.5313044826632,129.42910108361878,120.39031710409944,114.65252609803031,104.6306998675436,101.75034074618807,103.71190867559285,102.97137349691019,97.18875579364982,102.55424925335342,101.72682091539895,111.75830639911734,114.96326486069107,113.00368652230148,107.81549229277199,108.02694753663211,111.8533744891901,113.47274092031059,127.73243450109555,132.90893234226746,129.9206053008872,128.78270975180098,132.3397491567501,131.68333818584762,129.2259427988942,126.18106465515385,121.54206330486284,122.58122345170943,127.37571459555042,133.68017884541217,137.01039812232193,145.87693834375906,149.36316380327642,146.84639767534355,138.5163823066537,126.81732085686916,118.1360563857996,117.54592517620341,110.23265586016934,106.83917407823083,100.07892141861359,105.84834573344004,112.93345495493487
163,2015-11-05 00:55:00+00:00,125.3145451955803,130.49408505857465,134.16098410269268,135.8774918723434,132.77782318657992,128.8343149785834,125.29944427572664,120.88876727730548,120.10069470989997,114.55757566448051,114.57634739389498,118.00541655338245,121.42822780300757,122.74102326100721,120.89463305675388,121.25114284048213,121.03690505229801,116.71147196745675,121.17187385128217,123.53509236215747,124.24973947620506,133.89287525028823,124.85116656367612,122.4971330108486,119.85211918030762,115.68178769692918,116.2566445305894,115.91938165532687,110.72777705740373,106.11953706515101,107.81472173254281,109.63373671223229,111.53480038409567,119.609870039816,114.90469850741468,111.886145761401,110.82616290376939,116.56597155213825,107.27698773634786,109.52455194639467,114.21963280648465,115.62943805085519,116.33659999875402,113.31267323229261,114.78966340305684,114.83712376714362,117.42457399538429,120.42754763157635,121.54781752389826,125.973313968046,126.87957103473018,123.12605188416285,128.04551070930648,132.71772953023856,128.9557354354689,128.835048011121,128.75871780680464,129.936309733799,128.8002555633018,124.88413903311168,121.09899611875628,114.16482837945054,102.61766735663409,100.83357423318708,97.93146678383258,98.05654796550402,98.45985409833466,98.83815713238494,99.58938914231274,108.06433561564246,116.33527203661345,114.97079140306818,104.13624210300142,105.46468980094255,107.79383673691851,112.84700744859347,127.00896399025162,135.00981280233492,131.46281555633777,127.73280348483966,130.3467816147155,131.73407820060777,129.12098133071856,126.46844031005726,123.56779840057132,124.76811603391141,129.84345494348128,133.6821793810693,138.84340270346416,144.19101801953406,150.01924690216137,146.53670081089138,139.85247491989924,129.91184973843096,124.42757764390643,117.76411606364718,110.30180455690683,107.52478677780516,101.1552239949965,105.31400653779646,114.01485299284637
164,2015-12-14 01:01:12+00:00,124.78076205953839,130.97913310036574,140.31422402995287,134.85174012810765,128.96617498270976,126.01958287342,114.71729193959109,106.21567366508593,80.4590176319651,84.05540164033428,104.2976412056144,118.72358202994121,123.41824706191241,126.43589079229241,120.76824555615539,119.06345198361439,119.36313406371283,110.09150706180964,110.00033444455656,111.27317107420525,116.94222930735799,134.3745650558684,131.22248840422765,124.79856599809432,123.33223779210786,113.45245343706816,110.38350655513126,106.1628456701111,103.39099807760206,102.13404914564575,107.54091813387231,87.16495998397708,84.82255196781998,86.68683147899213,82.31067173922817,78.71701161587421,75.7562294579088,91.14119520758487,108.8625735457399,110.728253620604,104.22196023457428,94.44204983849617,99.24714842906167,111.17178617788417,,,,,,,,,,,,,,,,,,,,,,,102.9668164437914,104.4462339337002,105.55739401452395,112.74802208340066,118.8418303080841,116.02743890774265,112.02753978101785,110.11487242510852,110.04768135741392,113.99555136873744,127.52426964548252,134.417972044211,131.55716076065914,127.09355215832846,123.87427039701346,122.70337256995344,114.9163224822388,123.3580618001846,123.06830522440069,128.16349018362882,127.93209278293821,121.979338125938,114.40828856575386,126.17605278617509,130.8918588663998,133.56142101134446,123.03138594690003,111.85583071262383,99.54454268923081,103.62189811105293,110.52258349832756,99.80496644109294,92.0697969461009,93.54878143944988,96.53068782430957
165,2015-12-23 00:55:02+00:00,135.97765711378213,141.8113162569042,150.66608471137258,142.47270930668023,145.12752211533606,143.6079924933739,136.5408921303375,137.9191433617702,,,,137.7453275074938,,,,,103.34463323189564,101.13488482090939,99.20920137714361,105.56166117104642,,,,,95.61821676172355,97.27162072180676,98.01047297561986,98.59934652349283,95.87569156967467,91.4936384037771,92.20591434210944,94.23756084328757,94.16524522402727,101.9640507237662,,,,94.30471661888357,,84.59569991352569,93.13887931402891,,,,,,,,,,,,113.65487828833716,113.90754996944389,105.25062800602885,,,94.86467352687008,99.86909037423408,108.68673116918866,129.23424330297277,,,86.11352828183536,74.62018441222426,107.37772812318295,109.26624628156685,73.11503968798101,112.05170361614883,84.9191010329965,94.72466590277361,87.21507584870868,89.79255084985243,93.24446259480999,94.06189942652327,95.64512477820125,103.11873218708499,111.19884830422806,107.24053327803131,103.99670374046141,103.81876251757635,102.39290820160252,102.91595737660597,99.03462261607376,97.1495764383961,100.0487396044401,106.32930449389289,109.13577654927857,114.05419875233382,118.35242439925193,123.850791309859,124.13284047971356,114.57036393078197,105.52221176351767,96.81495383186977,93.9166491727954,88.39217015135728,83.07563333122926,78.31916834040915,82.4740421083256,88.4765554493117
166,2015-12-30 01:01:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2016-01-24 00:54:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2016-01-31 01:01:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2016-03-03 01:00:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2016-03-12 00:54:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2016-04-20 01:00:37+00:00,132.75972855804707,131.1003156449707,141.2676576467294,136.26246181905555,132.59042021208978,130.47949420884845,130.55267171282736,120.76840504286699,119.7174803005055,115.32626151932016,114.57729461439038,99.31278931963726,118.86470802642054,120.91438164469584,113.28802216496472,118.50024949182276,120.15794180732478,119.10978271919785,118.98622440637295,125.75688304298433,124.48976316898234,,80.36943811978693,99.22668134463177,59.3516334924511,63.80832897403732,89.05699838993283,111.02027774134633,105.82056941112675,109.26312070805338,106.17333862863791,109.47654204058409,81.77869485241331,67.82029149315238,67.34730839018403,59.05692036365956,66.50566898896791,96.29863852627959,,89.62348368120531,68.69583075221448,,,,96.67214066720064,97.08496484117131,96.3687498046921,99.57531271986221,103.71160368897291,103.38016971326947,103.1156056672149,135.3376431280816,131.3420907673622,129.2945954830288,120.47629205930434,126.76301934597015,131.26679066760448,119.28401453929295,132.58146775444055,127.2648386770357,119.08379052423354,115.2171503665838,108.05505858835292,100.91908516220347,102.37891844841639,94.95847758991506,97.08331189056557,102.46268592913474,105.8978002703096,115.3754256037008,119.05705009338021,117.9780782068672,113.33335730000633,111.2120320075181,108.52070588562663,124.15674800034955,128.6172859629845,131.637394735795,130.63221950004518,134.48030301405834,132.61856783493954,132.554357085755,127.48431752800767,127.9216706374583,122.93209183486226,127.36561007356185,133.7620237561687,138.88871611635966,139.74458414872097,140.95128380608878,151.94740064856342,153.7717922454204,146.00267827603716,135.15893217195855,122.60270866997637,120.57880511785794,117.61724808561516,116.38022316531277,109.69600837514207,115.28146072935102,122.40722075415377
172,2016-05-15 00:54:26+00:00,122.55869887098801,126.84770907325475,136.8728015983327,132.94326321474625,123.18082018802919,126.49260623648186,117.40507240952878,117.41277114712496,114.58647971560274,103.8078185044964,107.04558461522555,108.14959405482674,119.01305757138803,120.59328873182228,116.4267705284608,114.9594198059172,119.93838527047265,116.05760337588174,113.96502780785212,122.45716077244383,121.21314457157935,131.299001562106,119.88457137785605,120.91793156691224,115.02450421903647,111.36665675996223,113.0427025183303,111.2156457021307,105.13578553161331,104.30571044615081,107.01084943541466,110.14023309485438,112.75626170343973,119.78072627709528,114.44736448157897,109.95369486253989,109.20851833898618,110.80762609933055,104.67842210498503,106.52049574435003,111.05031279095634,110.43165664948306,112.17413362261624,110.0986683498184,114.33948676851314,112.32070689892666,115.4951008598826,116.0024956643646,114.62114086918442,116.2530764185353,120.17261113692689,123.05276446659222,124.07855510440262,123.52660709586603,123.24918932299437,121.03204237161376,125.71527825845124,126.029826838639,128.29859869660942,119.88566364398085,115.7353642308164,106.98950158096885,100.61662622946706,99.44890982195149,92.54762187581305,89.8264696859929,85.62448398735935,91.94374538104694,101.31055230787445,105.09937112861992,112.35750165835171,108.65488185735346,104.19049037575499,104.31402316408082,102.97669937212498,110.24818075919366,117.7851145664279,128.3353720485319,122.89356631356884,122.18061413785593,126.97310655506496,121.46183794859836,120.10981091672795,119.24143759174339,116.30453233127402,120.22752598918629,122.91736569181396,126.71614483960242,130.71011634303568,135.80200593590263,141.18052710335644,142.78361661373495,134.17275627578536,121.21202767225239,113.29220905338494,109.26120837799925,105.92450152852413,100.47961858295649,97.7825437313999,102.44884509933229,110.60775769958533
173,2016-05-22 01:00:41+00:00,133.03406091007196,129.5428313363252,136.07204600462222,134.91771703796746,125.38733244720676,129.0274367145368,128.02520994314588,119.37889747514137,116.2019253300484,114.82363478428438,113.25248257183074,113.48250590781558,123.91440660191618,123.30679111826298,118.3097253523146,121.09605225487618,124.98451488450239,119.45775076708355,124.57240429774384,127.11396759474195,125.171028626332,136.4247787301924,127.27919030146393,124.77041456301109,121.33983009857508,118.4046069081817,114.3158593088086,118.7749632878248,114.65625462950285,107.66607532186214,108.5283384512534,113.27020316386746,114.31808130774304,124.22334909024241,117.54542729268984,112.81552522983793,113.22419931744848,112.30429636293172,111.60932549640282,114.49337403710032,113.65143508365647,115.43666343506665,115.4698312103841,113.40703016803766,117.00641023348857,114.46135333022002,117.3472188208575,120.84951354800693,119.22942689929414,124.96992077318498,131.73921746905788,131.14618429796624,127.99256149505192,124.78438078459146,127.87966125993717,129.18929212137468,129.0262970930169,131.53741977088782,131.64601420724262,124.79679424755051,119.93494869233574,110.52463309918113,104.02348236922663,99.82867192850937,99.16174093478293,99.08553204806242,96.14365888278729,99.84409851298477,102.95115885605006,106.60613751298447,113.05530879752249,110.43706675844172,108.19675148177316,106.25198667684926,107.71459801388119,113.60296326205795,126.74288574858912,129.63914830325947,126.37824337376114,126.00148096097831,131.38704494089157,122.35633356602557,122.08161957069105,122.59575093421734,121.25364817395334,127.86984941515263,127.50446935382357,133.26505520676955,135.49915396875477,140.9170564070322,144.43914553417426,148.5615223496318,139.0348543891477,129.24202371685635,116.64303748326697,118.04458937221813,111.76074885941202,109.5359857822306,102.16773604129222,109.2584303951206,115.8958992455054
174,2016-06-07 01:00:45+00:00,124.86163944386789,137.02810167147751,142.83777379481234,132.45944726504422,129.06439597573612,128.98750338704508,125.94412442121893,121.6517888623795,117.99438262345441,112.02022331212962,115.53164551315645,118.0166786497402,123.7714247901969,125.66685232651372,121.67267899843556,121.69274796531177,122.89250347825548,118.17964636472523,123.71004621075431,126.53861076398454,125.49297911832923,134.90999195603413,125.75433698557558,122.14289970722888,121.97692141476215,116.85940893898484,114.91643562868703,118.98297713254452,114.16489811924876,107.67595456799133,107.17230381221935,111.67524975045141,117.13142142369554,124.8606321489541,117.12277183998594,112.70058595939096,110.90494875223777,116.51361779904838,114.38806726215472,114.64062913593347,112.46294676523262,117.42141463826486,118.07223044388925,118.46996571531209,117.10462856403275,114.0716539370568,119.24468717238776,121.63984540859214,119.19520000826954,127.76517777980226,131.98267576131298,131.63579784995824,130.08082277668098,126.84821487366919,127.04780993502115,128.32660412630577,132.1256140289197,132.9052509798892,130.42083675324307,128.12710721720896,121.31906592655498,110.01392639195619,104.28754571134334,100.59367563538805,99.34438043218951,99.13302018320405,100.33842610653511,104.26432245959778,106.3677012211463,111.00373366815822,118.20216976823154,113.90481573376636,112.09832882244719,109.31071303513656,112.13527569173004,117.71821209238735,126.34153273738406,131.42192405794518,129.0990488585195,136.21084113669494,128.99775575160874,123.34436335025966,121.01472450028399,122.22322913367316,127.65573955154792,129.28581909308232,134.7200147181901,133.84848475801633,140.7586169165889,141.03157212027176,148.01425108915663,147.98162713209777,140.80816258334136,129.53791128831043,124.73510214883925,118.75279137011822,117.29199327681428,110.10609355639544,103.74649561412488,112.73279220895023,122.51231955768174
