dates,satname,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0138,nzd0431-0139
2023-01-15 22:20:17+00:00,L8,353.67,332.74,331.61,345.72,336.57,333.18,327.75,332.18,330.69,330.17,334.69,343.75,349.32,354.38,360.65,367.23,368.80,358.64,353.08,354.80,352.29,351.94,353.90,358.57,365.00,366.52,369.81,381.51,380.26,381.83,385.13,388.53,383.83,384.91,382.44,385.07,386.52,385.38,384.40,386.33,389.89,395.44,399.79,398.93,401.89,402.14,398.22,,,,,,,,,,,,,,,,,,,,,,,,,,363.05,,,,,,,,,,,,,,,,,,382.45,384.21,388.79,382.14,379.30,375.74,376.40,382.87,385.78,387.62,393.68,393.22,396.13,395.68,396.61,393.16,395.09,395.18,388.90,387.28,389.87,389.76,390.11,390.03,387.10,388.99,386.87,388.45,386.81,389.28,389.30,389.94,392.37,391.18,398.29,399.85,399.92,401.39,407.40,410.48,410.76,411.60,412.11,411.96,415.96,416.44,408.11,401.54,392.27,398.26
2023-01-22 22:26:31+00:00,L8,333.00,310.71,313.53,321.61,318.93,312.90,311.39,309.25,308.50,307.15,314.79,321.00,330.70,332.01,337.92,350.76,349.94,340.32,333.76,333.06,331.56,331.66,333.74,343.00,345.67,350.25,355.45,359.42,367.81,370.14,368.59,371.91,370.15,369.92,369.21,368.18,369.78,367.11,368.17,372.39,375.18,378.18,381.59,385.68,389.06,388.96,383.44,379.80,375.75,373.56,373.40,372.87,372.02,371.25,368.03,364.39,361.74,352.04,352.53,347.87,346.69,346.99,341.91,345.04,354.63,351.43,353.86,358.35,359.10,364.26,353.78,345.18,342.95,339.05,336.74,335.70,340.49,349.03,343.47,348.04,350.77,353.30,349.75,348.71,347.46,346.63,355.37,357.33,358.16,361.40,363.86,368.79,371.64,364.67,362.95,361.44,362.54,367.10,369.10,375.92,375.86,379.61,381.39,378.11,376.73,377.74,377.64,379.59,377.18,374.85,371.63,373.30,369.55,373.15,370.36,371.45,372.02,372.25,368.87,,,,,,,,,,,,,,,,,,,,,
2023-01-23 22:20:20+00:00,L9,338.18,321.67,320.72,329.24,329.62,322.51,315.35,320.26,319.98,324.20,328.84,336.36,340.41,345.76,349.91,352.99,361.51,349.00,348.66,342.12,344.72,341.86,349.22,349.15,352.22,356.83,365.47,368.85,374.43,380.43,378.34,376.10,379.00,377.15,374.06,376.55,379.35,374.52,383.03,384.39,387.44,388.05,392.42,398.16,399.05,397.69,392.20,389.30,385.73,381.53,382.58,378.03,380.01,381.01,374.18,371.74,366.01,361.83,361.69,352.48,351.85,357.63,348.69,353.31,360.08,360.72,361.99,364.68,372.44,377.26,364.33,359.97,352.45,344.98,344.52,338.27,346.41,351.66,350.43,358.65,357.53,366.66,363.34,363.80,359.44,358.30,362.86,361.31,361.92,370.83,368.44,374.99,376.99,372.48,370.63,369.23,368.42,370.31,379.04,381.45,383.73,391.35,388.26,385.58,382.75,385.70,385.87,384.72,384.17,379.85,380.01,377.46,378.82,380.82,378.27,376.86,380.42,380.25,379.02,378.99,380.56,381.26,386.01,389.50,390.41,392.40,388.08,398.09,396.46,400.66,398.86,395.65,402.33,400.22,,,,,377.90,384.01
2023-02-08 22:20:30+00:00,L9,332.86,315.67,312.98,331.35,326.33,317.75,319.40,316.05,320.84,314.95,321.86,339.05,344.79,345.12,344.80,350.96,355.14,338.07,332.09,336.84,336.61,334.49,338.99,344.19,339.84,353.17,354.36,364.46,368.70,365.45,366.15,372.74,370.62,371.12,370.83,368.01,370.92,375.66,372.19,378.81,379.59,385.15,383.48,388.16,386.89,385.21,379.19,381.07,374.97,374.12,370.01,371.87,372.90,370.86,371.74,365.10,363.31,359.68,356.49,352.43,352.48,346.19,346.73,340.88,345.28,355.10,351.61,366.87,368.34,372.75,361.42,354.78,350.41,343.24,338.05,337.68,342.97,350.86,347.50,355.17,354.56,358.94,364.75,360.28,358.48,361.74,357.85,354.53,362.06,364.30,369.70,370.19,376.33,369.84,364.19,360.69,360.45,366.72,370.82,371.08,383.82,389.84,381.47,373.98,377.29,377.69,377.78,379.36,369.25,366.86,369.56,375.27,376.30,380.02,379.18,374.76,373.29,372.65,377.00,375.98,378.28,374.80,377.38,385.24,386.90,383.54,382.68,387.13,393.34,390.07,388.57,,,,,,,,,384.71
2023-02-12 20:25:36+00:00,L7,339.71,326.31,309.80,325.92,327.81,314.62,318.18,308.38,319.53,,,,,339.41,346.54,,,,,,,,,,337.33,339.95,351.76,359.92,353.08,366.92,371.23,,,356.99,365.48,363.87,365.99,171.87,179.18,,,,,374.50,378.07,375.49,,,358.72,368.57,,,,,273.25,273.80,,,,,,,286.20,291.56,311.17,333.33,,352.94,356.35,345.00,329.81,317.71,295.58,,,,,,,316.28,321.87,319.31,338.29,343.43,347.30,352.11,362.06,354.87,349.48,,,,,,,,351.04,355.50,356.40,365.50,366.45,378.70,376.37,342.65,360.45,,,,,,,,361.53,357.94,359.20,386.64,370.23,369.41,364.33,373.63,368.27,369.80,,,,,,370.59,,,379.26,387.91,392.29,381.93,385.99,,,,,
2023-02-15 22:26:37+00:00,L9,341.27,319.67,321.35,330.05,336.16,329.23,322.76,326.78,323.64,326.10,327.65,337.11,344.57,349.91,353.99,359.29,358.68,351.85,346.73,342.12,342.56,343.53,345.89,352.24,356.31,359.73,367.90,373.06,378.81,379.03,379.45,376.70,379.20,378.23,376.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16 22:20:13+00:00,L8,338.01,321.89,318.06,326.25,332.84,326.10,317.87,325.47,321.31,318.31,324.52,337.74,346.76,344.06,346.43,354.54,357.06,348.44,345.35,342.11,342.99,338.05,343.80,344.87,349.86,357.00,361.07,369.21,373.05,377.87,378.66,376.14,376.35,376.44,376.73,373.92,376.31,375.22,381.36,384.02,387.15,389.17,388.63,394.32,396.17,393.60,390.98,390.27,385.58,380.10,381.12,382.03,379.01,381.02,376.64,372.76,368.32,364.47,359.86,359.74,356.18,358.83,341.98,348.40,362.19,359.34,363.05,365.54,371.14,376.52,365.72,361.80,354.71,347.18,345.10,339.16,347.25,352.87,352.21,355.95,361.66,365.81,365.18,368.63,357.40,358.32,364.40,362.27,363.86,368.28,369.31,376.92,375.34,372.02,372.22,368.91,369.53,370.53,373.39,383.05,384.78,392.39,389.80,387.01,377.90,379.09,382.59,382.23,385.39,380.73,383.18,381.95,379.13,376.74,378.60,379.67,379.22,377.55,379.36,381.92,381.84,384.49,385.60,387.99,389.01,389.40,392.88,392.91,396.90,395.39,395.13,399.20,398.08,400.60,,,247.69,,400.20,394.59
2023-02-23 22:26:14+00:00,L8,349.41,329.85,326.64,336.94,342.59,335.72,326.27,333.39,329.48,333.75,340.50,338.02,351.93,356.31,361.84,364.54,365.44,358.25,351.20,350.51,349.48,347.40,353.38,357.50,357.27,365.10,368.20,375.00,380.04,381.69,380.49,384.28,387.85,384.56,378.81,379.76,380.71,378.00,377.46,385.86,386.63,390.79,393.35,398.01,395.55,396.86,389.62,391.44,387.59,387.39,384.90,383.07,381.63,380.06,375.84,376.09,374.46,366.86,363.97,357.76,357.84,357.58,356.48,356.52,360.97,364.54,363.92,373.74,378.77,376.59,369.33,362.02,360.09,353.24,351.13,348.48,353.16,361.80,358.45,361.04,364.09,367.49,370.69,372.94,358.28,363.96,371.69,368.50,369.69,371.95,374.95,382.53,385.84,379.76,375.55,375.93,374.48,375.90,380.44,383.80,389.50,391.93,390.55,388.35,387.35,387.60,387.07,388.75,388.00,387.33,383.27,384.03,384.71,387.51,385.94,383.88,384.98,382.93,378.58,384.16,385.88,385.54,390.52,392.13,397.05,393.77,394.68,394.19,400.64,402.97,405.82,403.67,402.40,405.31,421.92,425.38,418.51,408.77,400.59,398.26
2023-02-24 22:20:15+00:00,L9,367.94,343.47,332.34,344.99,349.21,343.66,337.24,339.17,338.40,338.89,346.15,345.42,356.19,370.20,369.10,376.25,371.82,367.22,360.90,356.19,357.27,357.87,364.96,366.95,365.29,371.82,375.40,385.20,390.29,392.07,393.83,392.91,390.16,389.66,388.11,387.06,388.23,388.66,390.14,390.82,396.20,401.26,401.78,403.66,405.02,404.11,400.95,399.30,393.79,394.46,393.74,391.29,393.33,390.20,384.51,383.56,378.12,374.78,373.85,368.59,365.74,362.37,359.42,364.43,367.04,374.02,369.89,377.85,387.95,381.21,377.88,371.27,366.57,359.15,359.55,349.87,360.54,368.40,366.03,370.46,372.36,376.07,378.66,378.60,367.35,373.37,376.82,378.57,379.58,378.27,383.96,390.10,393.78,388.14,385.27,383.39,382.46,383.70,389.17,391.92,396.37,400.43,401.01,398.97,396.46,396.32,395.29,397.51,396.57,392.44,392.65,391.85,390.92,391.65,391.32,390.42,391.09,387.43,389.78,391.36,391.65,393.53,396.62,399.92,399.65,402.02,402.71,402.63,403.46,408.72,408.61,410.51,409.67,414.59,432.86,436.99,424.63,416.10,405.94,406.69
2023-03-03 22:26:24+00:00,L9,332.46,312.57,307.66,320.17,323.47,314.64,311.66,315.30,315.13,310.38,316.07,325.04,330.53,328.98,340.65,345.69,349.82,343.23,338.86,335.65,332.75,331.73,335.51,342.42,341.02,349.13,347.81,355.65,364.59,367.71,366.61,366.77,366.60,365.12,364.26,363.12,363.53,365.44,359.28,360.18,373.43,375.44,374.97,379.25,383.06,386.63,381.35,374.53,373.19,371.27,370.12,371.21,369.40,364.52,363.67,360.20,353.40,355.39,350.29,345.80,341.74,341.34,342.82,339.20,344.58,345.86,346.78,354.40,360.25,359.07,354.42,350.59,346.40,344.88,340.49,338.32,336.70,350.52,347.01,346.69,355.43,358.93,362.16,356.01,351.61,350.11,353.79,355.28,357.38,358.28,364.58,365.04,367.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 22:20:01+00:00,L8,326.60,312.67,306.72,316.24,317.55,314.39,309.61,308.97,309.36,305.10,306.39,319.42,327.40,336.34,337.60,343.97,341.29,339.82,332.21,333.13,325.06,331.47,334.76,340.68,338.65,342.78,350.45,360.19,365.91,369.43,368.75,367.50,370.17,365.11,365.87,367.42,364.35,365.42,366.19,367.70,371.43,373.37,375.82,377.16,380.10,381.19,378.37,374.95,372.07,373.65,372.81,372.24,372.40,370.40,364.27,357.81,354.80,352.09,352.74,346.89,345.80,339.83,339.13,338.24,343.13,348.98,351.54,353.63,354.69,357.72,351.70,345.39,345.51,335.71,336.83,336.50,340.81,349.54,344.30,342.50,349.68,352.17,355.34,349.40,348.78,347.98,346.89,349.74,350.65,354.76,359.95,365.90,366.76,365.24,362.09,361.63,360.28,359.69,363.42,370.50,371.41,376.26,377.65,376.57,376.01,376.03,373.55,373.29,372.86,371.61,371.51,370.15,369.62,362.93,370.38,366.31,370.66,367.37,368.23,368.67,372.22,372.55,373.48,377.36,379.84,382.75,383.03,387.34,384.06,384.54,385.08,389.88,390.57,391.09,,,,,385.47,379.68
2023-03-11 20:30:27+00:00,L7,,,,,,,,,,,,338.25,346.04,361.47,353.36,374.77,361.44,350.61,348.09,,,,,,,,,,,,,,377.66,381.91,373.97,372.70,373.95,371.99,367.65,,,,,,390.82,279.30,,,,,,380.45,,,,,203.29,,,,,,,,,,,,,,299.76,318.33,210.25,296.52,256.09,378.18,361.17,309.28,,,,,,,,,,,362.71,368.49,374.18,,,,,,,,,,,,,,,378.51,374.38,375.93,365.01,,,,366.12,,,,,,,,376.39,379.71,379.20,379.35,,,,366.85,384.53,,,,,,,,,,,
2023-03-23 20:21:10+00:00,L7,,331.32,321.00,320.74,325.65,322.68,,,,,,,,,,,146.11,92.00,108.58,,,,,340.28,339.02,348.56,,,,,,,,,,233.21,208.58,195.45,,,,,,,378.64,375.36,,,,,,,,,143.37,,,,,,,,,,,,,,363.87,221.69,264.35,220.98,207.65,,,,,,,,,,,,,,358.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.13,377.73,371.92,386.14,384.18,384.09,,393.84,395.99,,,,
2023-03-27 22:25:59+00:00,L8,354.37,332.62,322.33,329.76,343.25,341.44,337.05,339.25,336.34,331.60,337.90,347.00,358.56,369.60,366.57,367.00,370.30,365.74,354.33,355.78,354.21,348.75,350.65,353.25,353.30,364.38,363.54,369.96,376.54,377.71,383.77,386.23,383.66,386.86,381.60,374.62,376.05,380.11,383.10,387.70,390.77,394.29,396.61,393.99,398.15,402.75,398.50,393.47,391.05,390.84,385.10,385.07,383.15,383.38,380.87,378.40,375.34,369.03,363.56,360.02,354.33,353.24,360.10,360.43,363.48,360.41,364.34,385.22,384.04,370.70,372.17,364.96,362.23,357.88,355.14,355.84,359.52,365.97,365.05,371.52,362.99,366.56,366.97,367.57,365.81,370.54,373.52,375.06,371.38,370.88,374.52,379.40,382.58,374.51,375.56,375.44,378.13,381.75,384.66,385.18,387.82,399.63,391.57,390.87,392.25,388.83,386.32,391.05,391.68,386.60,385.93,388.54,387.81,386.35,386.14,386.78,387.12,382.38,382.08,382.97,390.33,391.51,391.70,393.61,393.28,398.91,394.53,397.87,395.31,397.03,399.32,400.27,408.47,414.93,412.70,419.33,423.90,417.58,398.03,395.81
2023-03-28 20:25:26+00:00,L7,,,,,150.07,,,320.19,321.11,318.22,317.44,,,347.41,,,,,,,,337.93,320.03,,,,,,,,366.49,,,,,,372.37,365.56,369.53,,,,,,383.37,377.34,,,,,,,,,,,,,,,,,,,,,,357.76,364.35,192.47,336.24,323.10,265.16,185.63,208.38,543.04,503.41,373.24,,,,,,,348.19,349.60,353.63,354.21,,,,,,,,,,,,,,,,,,,,,,,,363.18,,,,,,359.28,361.94,357.45,349.15,,,,,371.20,374.46,361.54,,,,,,,,,,,,
2023-03-28 22:19:57+00:00,L9,367.47,343.53,323.60,334.43,344.61,346.89,343.48,339.25,342.53,337.38,338.10,347.63,365.03,373.71,371.90,375.31,375.88,368.64,354.80,350.49,349.57,353.65,355.28,360.20,359.97,365.65,372.49,378.16,383.78,387.57,389.14,388.70,386.34,388.70,386.66,386.76,388.00,386.24,385.28,390.66,391.91,397.68,403.18,401.56,405.02,400.59,398.20,397.92,393.61,392.49,390.70,391.33,390.82,391.27,382.33,381.89,378.38,372.85,370.89,364.21,365.69,364.74,364.79,363.86,366.84,368.66,371.45,385.51,392.25,373.56,372.00,367.90,361.82,356.56,354.74,350.35,363.02,368.75,368.79,371.08,367.58,370.46,367.96,369.55,369.33,373.70,375.96,375.12,374.87,376.95,378.32,385.37,389.20,383.38,381.72,380.71,384.35,381.73,385.99,391.87,396.66,401.05,400.01,396.40,391.70,390.32,391.27,392.11,391.90,389.17,388.31,387.16,388.11,388.58,386.47,385.13,383.49,387.78,388.25,390.42,387.59,391.88,391.62,397.56,400.33,399.62,402.04,403.43,402.60,403.80,,,,,,,,,,
2023-04-05 22:19:40+00:00,L8,336.43,315.21,305.31,313.92,317.47,321.28,318.32,308.18,310.06,312.68,311.52,322.71,329.08,333.78,338.23,341.45,345.79,340.76,331.32,329.98,331.75,333.81,331.38,336.66,333.78,337.28,347.83,332.24,354.06,361.88,357.75,365.39,365.60,365.35,365.66,361.95,364.53,365.68,367.21,369.68,371.90,375.59,381.65,374.32,378.57,386.20,380.90,375.31,372.90,376.08,372.83,372.43,371.38,373.12,367.02,363.24,359.16,356.50,351.83,351.97,344.56,346.14,345.35,341.49,346.98,349.38,348.92,359.47,353.34,350.41,353.58,351.28,535.99,565.19,557.38,343.38,344.94,354.12,349.02,347.01,350.10,350.71,352.55,355.48,351.79,349.64,346.04,354.35,353.93,357.79,364.44,363.85,370.68,368.92,365.32,362.66,363.50,366.53,369.76,374.36,376.79,382.04,377.04,366.59,372.06,374.62,376.84,379.08,375.50,376.23,370.15,372.14,368.94,366.62,363.89,368.02,367.44,366.97,368.03,368.30,370.51,373.34,375.18,379.31,384.19,383.96,385.32,386.56,387.57,387.21,390.33,389.97,398.00,400.73,400.93,,,,374.81,375.31
2023-04-13 22:19:50+00:00,L9,362.39,345.56,329.00,345.79,345.98,349.93,343.23,341.02,342.38,333.85,346.14,347.36,346.30,360.67,369.01,362.51,377.36,366.95,359.59,352.19,353.54,350.73,354.22,357.58,364.37,368.05,375.46,381.45,390.31,390.45,389.37,389.17,391.88,389.27,388.87,388.26,391.64,390.02,386.21,393.80,398.15,399.34,401.28,402.99,404.70,405.27,399.04,397.50,393.89,390.08,390.78,389.40,390.68,388.88,385.13,381.69,377.30,374.11,370.92,368.81,364.95,366.39,364.32,362.53,364.70,369.83,373.32,376.26,384.13,381.49,369.29,365.23,362.86,357.64,358.58,355.11,356.12,370.37,364.06,366.71,367.67,366.99,369.08,374.20,371.39,372.81,371.28,370.73,372.06,376.35,376.90,383.85,386.14,383.06,380.96,378.21,377.36,380.68,386.62,389.31,392.72,398.75,396.92,393.45,392.84,391.33,392.66,390.20,391.04,389.48,385.50,386.68,389.80,389.74,385.83,384.21,384.90,386.20,386.19,388.84,390.79,392.54,392.55,392.79,398.76,396.19,400.15,400.43,399.65,404.92,408.85,408.46,409.10,411.56,410.36,411.21,415.36,424.69,426.20,407.27
2023-04-14 20:19:55+00:00,L7,,,,,,,,,,,,313.58,308.48,325.66,328.18,,,,,,,,,,,,,,171.86,,,,355.29,,,,421.94,585.56,577.56,,,,,,380.88,385.40,129.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.73,166.47,303.91,305.16,,,,,,,,,338.05,341.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.16,,,,352.29,,,,,,,,,,,,,,,,,,,,
2023-04-19 20:24:00+00:00,L7,,,,,,,,,,,,509.53,,495.15,,369.54,335.87,,,,,,,,499.01,,,,,,,436.88,630.20,,535.14,,495.51,481.63,321.14,,,,,,408.08,408.56,,313.72,273.35,,,,,,,,,,,,,,,,,,,172.32,,,496.32,599.39,580.69,,,,,572.77,,,,,,111.60,,95.11,109.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.22,,,,,,,,112.59,,,,,,,,
2023-05-11 20:21:49+00:00,L7,,,616.89,,,,,,,,,,,,,,,,,,,,,,,,,618.53,,,,,,350.73,,,602.28,110.05,121.06,,,,,,,,,,602.37,,,,,,,,,,,,,,,,,,,,462.46,423.54,348.93,327.70,299.96,152.57,420.23,393.87,263.92,306.50,,,,,,,,,474.33,,,,,,,,,,282.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.43,
2023-05-14 22:25:26+00:00,L8,356.01,343.55,325.36,331.80,,,,,,,,,,,,,,,,343.87,339.80,345.71,344.40,349.21,354.93,360.50,363.98,371.26,374.98,374.72,378.90,372.69,376.47,378.75,375.17,373.01,376.46,376.76,384.74,385.18,385.76,392.75,393.27,395.40,395.78,394.16,398.04,388.05,386.26,382.43,384.16,384.86,384.62,385.23,377.74,372.46,366.28,361.52,361.92,357.34,352.09,350.29,354.82,358.54,360.25,361.74,366.70,363.20,367.33,369.69,365.78,367.45,363.13,361.85,353.00,355.60,361.61,365.86,360.97,363.45,364.34,367.39,363.93,360.81,364.39,367.30,368.87,365.85,366.59,364.24,374.27,377.43,377.77,377.70,378.00,374.67,374.52,378.56,380.23,390.29,388.21,384.71,379.33,386.78,383.31,384.66,382.16,382.72,379.20,378.33,379.77,385.05,383.28,380.54,374.19,375.29,373.31,377.32,375.83,371.05,378.52,379.73,384.80,383.11,388.45,386.09,387.75,392.77,392.18,392.73,395.23,392.94,390.77,387.07,392.82,416.41,,,,437.04
2023-05-22 22:25:40+00:00,L9,353.17,331.44,328.80,330.72,333.45,331.70,329.09,330.36,323.70,323.49,326.36,328.72,336.84,347.84,353.23,356.10,356.40,349.65,345.95,333.64,342.79,344.05,342.95,347.69,349.76,352.83,359.56,365.42,367.61,371.25,379.11,381.31,379.80,375.60,373.78,368.80,367.72,371.97,374.29,377.59,386.43,385.06,385.76,386.56,384.33,388.85,382.08,382.37,379.84,385.40,374.76,371.68,374.61,377.47,367.55,368.77,363.17,359.14,357.64,358.03,352.54,355.25,347.57,348.55,350.61,354.21,360.36,364.42,365.61,361.69,353.55,361.70,358.96,355.51,346.59,350.53,353.45,364.71,357.50,357.66,360.18,361.11,357.89,355.65,358.63,361.55,362.28,361.16,362.79,363.04,365.33,374.50,377.03,371.36,370.58,366.10,369.20,373.03,371.79,378.56,382.46,389.24,390.26,388.60,381.18,378.78,380.49,373.29,372.31,377.24,380.59,379.31,384.24,380.77,386.03,380.41,376.36,372.26,369.21,370.61,371.44,368.25,380.47,385.21,383.22,380.36,375.22,373.66,,,,,,,,,,,,
2023-06-08 22:19:24+00:00,L8,382.06,365.77,350.47,352.50,365.03,354.48,358.33,358.48,358.91,359.99,364.93,369.52,370.44,377.87,386.02,388.06,389.80,376.34,373.12,366.56,365.16,374.76,378.52,377.40,376.74,381.94,390.75,392.75,398.84,404.27,401.99,405.99,406.97,404.46,403.00,399.51,400.15,402.49,402.48,401.78,405.81,412.23,414.93,414.90,417.65,419.30,417.25,417.26,412.16,412.10,413.22,405.96,415.46,420.49,407.75,408.61,396.92,389.57,384.44,376.90,379.68,379.63,377.93,381.55,382.94,391.26,392.63,397.61,394.99,392.13,392.88,391.44,386.16,375.66,373.50,370.19,382.28,389.76,389.88,391.08,389.27,387.00,390.99,393.55,394.54,393.51,394.45,395.91,396.74,399.65,400.08,408.03,404.50,402.81,401.34,396.54,395.30,392.76,402.24,405.77,410.08,413.08,412.59,410.68,405.27,406.05,405.29,405.21,406.13,407.32,410.17,406.89,410.13,408.13,407.36,405.20,405.46,407.13,406.89,407.57,411.60,414.45,412.41,420.13,416.93,419.45,413.28,417.97,416.55,,,,,,,,,,,
2023-06-16 22:19:18+00:00,L9,350.18,331.10,323.90,319.91,333.32,325.98,321.92,327.76,320.95,323.45,329.15,333.00,339.05,341.79,348.97,353.92,356.10,347.53,340.00,339.08,335.86,337.33,342.72,347.56,346.39,350.46,355.19,367.86,372.72,376.85,371.97,371.28,374.63,374.70,366.83,363.59,367.97,365.83,370.84,375.05,374.86,370.10,385.47,387.49,389.04,389.60,382.60,380.95,383.12,375.48,372.14,373.60,376.31,379.64,375.18,368.88,365.73,364.44,360.49,355.25,348.51,348.12,351.89,355.30,352.53,356.16,351.19,350.64,353.91,367.09,364.52,363.38,349.80,347.89,354.66,347.55,353.93,357.83,354.17,359.67,355.55,355.22,352.38,357.97,352.27,354.66,357.31,360.14,360.05,362.73,364.06,373.26,380.64,373.06,374.88,367.06,366.90,369.20,369.66,373.18,381.64,381.42,381.48,381.13,383.65,380.60,376.92,376.38,376.02,378.61,374.80,375.43,373.50,380.62,377.17,372.56,373.95,373.12,376.24,373.67,376.83,372.91,378.18,376.68,380.67,380.59,381.74,383.34,384.38,,,,,,,,,,,
2023-07-01 22:25:47+00:00,L8,340.40,327.57,314.44,310.98,319.41,314.91,310.69,314.27,320.62,325.99,331.00,324.89,326.71,328.91,337.62,347.73,346.01,334.70,328.70,334.43,327.77,327.50,336.43,336.38,346.26,348.28,361.55,369.08,367.97,372.42,364.79,368.53,372.30,370.40,365.48,364.07,366.56,366.42,365.59,368.64,375.10,380.11,385.20,390.09,386.48,387.35,388.61,389.71,382.22,378.86,379.77,379.49,379.70,375.71,371.55,361.87,356.72,353.60,346.16,345.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-10 22:19:41+00:00,L8,362.30,341.63,324.24,,,,,,,,,,,,,,,361.07,352.81,346.83,338.37,343.29,351.66,352.96,356.42,360.27,370.35,380.41,380.31,385.05,382.65,380.35,380.75,379.65,375.71,377.42,378.97,378.05,383.79,382.75,387.40,389.06,392.21,395.72,401.28,398.06,398.79,395.00,393.73,390.42,385.94,392.06,385.33,381.89,378.69,379.88,387.37,382.14,376.21,378.81,393.55,378.88,365.77,361.52,362.16,366.94,366.21,377.53,379.22,375.77,376.06,372.09,362.89,358.84,355.00,352.46,363.89,372.30,370.05,369.18,366.64,369.55,366.94,370.27,372.57,370.06,372.66,369.31,373.83,373.23,377.70,380.80,388.80,378.86,378.91,383.37,381.09,385.04,385.10,389.58,386.92,390.84,388.48,387.03,384.55,378.60,383.61,385.69,384.54,386.43,383.07,384.15,380.80,383.15,380.80,377.02,381.48,383.72,384.34,381.26,381.66,386.48,,,,,,,,,,,,,,,,,,
2023-07-25 22:25:46+00:00,L9,376.25,349.17,335.80,332.63,,,,,,,,,,,,,,,,357.85,357.51,351.53,357.83,369.64,367.41,371.96,375.95,381.24,386.55,384.44,379.51,377.33,373.44,377.25,380.74,379.42,374.09,374.02,377.14,377.50,388.66,388.22,392.09,400.72,402.24,401.93,397.98,391.66,395.56,393.86,392.32,395.75,398.39,394.19,390.79,387.45,382.14,383.61,387.56,389.33,383.52,374.79,369.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
