dates,satname,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0080,nzd0532-0081,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088
2021-01-09 22:21:00+00:00,L8,159.06,623.51,632.01,571.40,487.80,,,437.53,461.05,441.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25 22:20:55+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10 22:20:53+00:00,L8,536.69,539.40,531.17,284.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26 22:20:47+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-13 21:40:07+00:00,L7,347.86,351.26,356.12,360.74,352.02,348.27,351.03,354.45,353.96,368.84,373.34,367.23,364.36,368.78,366.74,366.94,376.41,377.62,367.84,377.14,375.40,366.62,357.01,365.06,368.19,370.79,371.62,376.09,369.11,367.69,364.14,360.04,360.75,350.27,347.65,350.13,350.34,351.10,356.39,357.52,364.07,361.44,360.50,356.77,360.42,366.48,366.01,363.17,355.59,351.94,341.27,338.66,331.61,324.50,330.69,315.59,303.28,304.38,293.52,291.23,294.77,296.22,300.21,301.37,297.80,301.19,307.89,312.20,308.20,306.82,312.17,312.53,311.88,311.14,310.95,312.83,311.58,318.76,320.21,315.49,316.69,308.87,313.76,315.47,320.85,330.71,328.60,321.26,324.71
2021-03-30 22:20:34+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-15 22:20:28+00:00,L8,345.95,349.59,356.78,355.13,353.76,347.78,345.66,343.57,350.42,363.23,366.44,362.27,359.71,359.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30 21:36:09+00:00,L7,337.50,338.49,340.78,361.02,355.65,,,,,,,,,,,,,,,,,,352.59,354.23,366.29,367.53,368.94,364.09,368.31,364.31,383.58,372.30,338.26,359.12,354.58,325.82,346.76,354.44,369.46,354.87,351.39,360.03,369.29,356.13,357.55,372.13,364.27,359.82,355.16,351.91,349.78,347.37,341.44,327.58,330.65,320.62,,322.41,,287.81,275.20,280.57,277.98,286.58,290.62,,288.16,294.29,298.64,321.13,,293.08,310.01,310.63,318.66,319.73,317.83,332.40,356.48,,335.32,329.21,318.62,325.21,355.70,370.88,,343.76,347.84
2021-05-01 22:20:19+00:00,L8,319.81,358.46,494.00,505.37,495.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-16 21:34:49+00:00,L7,295.65,233.61,338.87,350.51,128.36,97.64,98.32,,,,,,,,,,,,,,,,,,,191.71,277.10,,,242.10,298.38,302.91,323.78,,,,,,,,,,338.54,328.74,,,,,,,,,,,,,251.58,265.84,276.63,280.54,270.97,276.78,271.87,,,,,,,,,,271.79,275.40,282.19,,,323.85,319.60,284.06,304.29,300.85,294.43,304.32,314.78,326.32,,312.52,313.31
2021-05-24 22:26:39+00:00,L8,333.09,331.49,339.89,339.51,338.45,333.20,328.46,326.28,338.69,356.96,356.70,352.18,347.00,353.95,352.00,350.16,351.68,352.42,352.51,354.01,356.47,349.80,348.97,349.99,364.03,366.44,367.25,366.90,,357.96,347.60,343.48,339.51,,333.36,334.48,335.48,336.96,338.07,338.33,344.09,336.54,334.03,336.37,334.06,340.46,339.54,336.43,321.47,321.42,310.15,306.09,305.20,299.99,296.23,286.07,280.26,278.23,274.33,263.52,259.89,262.07,261.96,260.30,256.94,260.19,257.61,260.85,270.98,271.75,274.63,273.40,274.21,273.68,269.95,274.69,285.29,284.58,279.74,279.59,276.95,270.90,274.01,278.10,293.02,290.83,293.02,285.90,294.20
2021-06-09 22:26:46+00:00,L8,,,,616.08,591.21,,,338.62,334.43,349.82,348.96,344.75,344.27,346.31,350.47,354.60,353.17,357.84,360.66,353.57,360.43,353.36,352.34,360.81,375.16,,,506.91,544.37,559.31,557.65,571.35,552.37,,,,424.75,,344.72,347.60,350.50,346.64,347.34,383.72,379.86,371.19,371.58,336.88,289.64,280.18,296.37,293.32,286.02,,,,,,,243.65,,,,,,,,,,,,,,,,,,,,,,,228.97,,,,,,
2021-06-17 21:32:08+00:00,L7,,,,,,,,,,,,,201.91,,,,,,,,,,,225.05,,137.08,,,,228.12,193.12,73.61,78.65,,,,,241.63,253.11,259.75,,,,,,,,,,,,,,,,,,,,,224.63,241.21,138.84,,82.39,,,,,257.53,257.17,,,,,,,,,,,,,,,,,,
2021-06-18 22:20:38+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,345.41,355.88,365.36,370.30,363.80,365.48,,362.93,353.71,353.87,354.67,,343.21,344.13,348.70,350.29,350.74,356.07,363.90,358.76,354.51,350.66,355.08,361.23,347.81,343.95,341.46,334.49,331.95,324.22,320.08,314.36,310.37,303.05,299.79,290.44,283.96,270.18,268.00,266.16,264.71,267.20,276.61,276.59,280.28,282.35,285.44,285.24,285.99,286.17,290.99,293.14,293.83,299.05,298.86,301.02,,,,,,,,,,,
2021-07-03 21:30:48+00:00,L7,329.07,233.65,173.18,296.93,308.49,,,,,,,,,,,,,,,331.71,329.36,325.80,315.45,,,,314.87,,,319.11,315.04,316.80,319.70,,,,,,,,,291.39,239.94,,,,,307.56,,,,,,,278.12,,,260.78,249.62,252.35,,,205.11,,,,,,,248.57,232.62,,,,,266.26,,,,,,,,,,,,,
2021-07-27 22:26:59+00:00,L8,348.29,346.84,353.74,351.78,352.66,350.92,349.11,347.43,358.19,371.67,375.26,368.05,364.25,366.43,365.83,369.10,367.98,368.95,366.91,368.14,366.40,362.96,355.11,357.48,368.11,374.59,373.87,374.27,361.65,362.69,361.90,358.50,354.51,350.09,352.22,352.19,353.84,354.35,354.10,354.84,359.97,357.33,355.59,354.53,358.09,369.44,364.96,356.82,349.93,341.24,342.28,339.38,332.46,333.30,325.55,315.98,304.55,302.95,300.31,300.77,301.20,296.99,296.27,297.46,292.22,297.93,303.55,295.94,285.67,285.43,293.47,289.25,289.84,291.12,292.46,299.13,304.58,307.83,302.64,302.40,318.36,312.90,304.53,314.09,320.98,338.65,326.43,319.89,323.47
2021-08-12 22:27:06+00:00,L8,357.24,354.16,361.74,358.31,354.47,357.22,354.44,354.64,367.93,377.22,379.59,375.58,371.15,370.82,376.08,378.95,376.41,378.31,375.74,374.14,378.51,367.31,369.81,372.04,378.65,386.71,389.36,381.14,380.59,374.25,368.97,366.48,363.48,359.32,358.21,357.53,362.82,361.16,360.68,364.31,365.63,364.13,361.64,362.25,368.14,374.80,374.07,363.79,355.38,350.60,348.71,343.98,342.24,341.79,334.38,329.45,313.10,308.32,302.00,320.21,298.74,287.88,315.18,319.93,311.79,321.84,309.48,313.36,315.12,312.29,306.12,311.94,306.69,307.51,309.96,317.34,317.19,319.40,322.02,318.79,327.88,320.07,315.05,320.00,328.69,343.30,334.13,330.72,331.52
2021-08-20 21:26:37+00:00,L7,331.54,340.97,346.87,328.51,336.38,332.03,319.92,318.90,333.44,344.56,349.38,,,340.27,339.23,336.01,337.01,340.06,338.20,335.15,338.01,335.03,334.69,,,,350.80,351.01,345.68,346.94,341.69,343.94,338.73,325.82,332.48,333.88,311.20,331.17,329.34,323.79,337.89,329.73,323.52,321.48,336.38,341.98,334.58,326.79,322.05,318.82,315.15,309.21,308.58,307.53,298.42,289.03,281.20,269.89,273.63,247.05,255.67,254.93,255.61,256.02,248.40,241.79,241.58,259.27,268.36,279.19,261.86,274.27,276.29,274.73,274.37,282.47,285.79,284.71,288.85,292.86,279.84,275.06,274.63,286.93,293.21,,,301.64,295.30
2021-09-21 21:23:49+00:00,L7,342.09,347.29,348.39,350.73,344.95,340.63,341.39,338.06,350.44,361.74,360.07,356.00,351.00,353.74,354.28,357.53,356.01,357.03,362.34,366.28,355.89,350.06,350.96,350.55,359.42,371.38,366.08,359.89,354.69,355.27,347.67,346.23,346.01,343.70,341.76,343.16,341.57,340.89,346.26,350.74,356.19,354.20,351.56,346.07,355.12,360.17,359.07,354.77,342.15,339.53,335.77,333.78,332.68,326.98,316.13,312.50,295.04,297.79,289.13,284.05,280.54,282.81,279.69,281.19,284.39,287.59,280.54,291.85,291.97,294.38,294.09,290.74,290.64,291.39,287.80,296.91,305.32,298.08,297.64,296.36,293.43,293.68,295.25,294.59,310.47,323.06,318.67,321.88,312.45
2021-09-22 22:21:05+00:00,L8,340.97,342.66,350.22,348.61,343.63,345.15,344.55,338.98,347.44,366.74,366.04,360.37,353.41,359.87,357.75,359.38,358.18,367.26,364.41,362.58,362.86,353.72,354.04,353.80,359.64,366.54,371.21,368.75,362.30,362.50,359.64,354.39,350.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-26 21:14:51+00:00,L7,329.98,338.15,344.75,344.59,341.78,338.67,330.61,328.34,343.65,354.75,360.29,350.95,352.48,352.41,352.47,350.56,352.12,359.30,358.02,355.95,355.42,353.11,350.02,355.59,357.59,370.68,364.07,362.34,348.81,346.61,345.22,344.06,337.95,339.20,337.04,338.04,349.05,340.16,344.43,345.12,350.06,346.69,347.39,340.78,342.02,351.50,350.77,343.14,337.27,331.75,329.86,325.22,323.69,319.42,314.58,300.09,292.27,,,,,270.62,269.67,270.98,276.80,279.22,,,,,283.69,279.24,286.93,285.35,287.96,287.78,291.95,289.03,291.33,289.18,289.56,286.17,287.74,296.82,308.57,311.74,313.88,307.46,303.97
2021-12-27 22:21:03+00:00,L8,465.16,634.11,625.09,593.74,546.19,,,,298.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12 22:21:01+00:00,L8,600.20,585.46,557.93,500.80,414.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27 21:11:45+00:00,L7,325.72,329.09,330.41,332.45,329.37,326.37,321.12,322.45,339.25,351.25,349.10,342.87,337.28,346.91,349.90,345.11,342.04,346.00,344.37,342.22,341.50,341.61,347.25,347.90,355.45,355.16,355.71,348.90,345.81,352.65,345.77,339.24,339.74,329.96,324.16,324.65,322.29,327.20,334.07,342.36,343.45,341.58,337.89,335.45,336.90,344.85,340.85,331.82,325.72,327.24,322.69,313.57,309.51,309.60,303.48,293.54,284.41,277.77,273.94,266.69,263.68,263.66,263.85,263.74,258.50,265.96,269.47,273.94,272.18,276.77,278.67,282.27,275.67,275.37,278.31,280.92,283.62,284.36,281.72,279.91,280.49,280.32,276.40,286.28,291.39,302.43,299.52,295.67,292.96
2022-01-27 22:27:14+00:00,L9,340.75,340.18,344.71,351.56,351.84,342.01,335.20,338.57,351.50,360.80,365.54,359.22,353.09,358.89,360.68,359.99,366.77,365.52,365.26,362.18,362.92,358.93,354.75,363.44,367.16,371.14,372.98,371.58,365.91,360.40,358.86,350.78,346.18,339.83,343.11,344.39,346.58,345.51,347.99,348.49,352.85,351.68,349.08,341.77,346.76,350.24,350.56,342.60,341.06,340.08,333.70,329.79,325.94,316.96,318.26,302.29,294.47,286.25,279.53,272.12,271.63,270.06,270.82,271.75,275.06,275.51,280.49,280.64,280.62,281.50,281.84,286.07,286.72,286.34,282.28,288.94,292.01,295.50,292.02,293.52,287.39,285.73,281.65,290.26,296.55,301.39,305.72,304.79,296.11
2022-01-28 22:20:55+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13 22:20:52+00:00,L8,331.01,334.74,345.17,345.59,341.86,334.66,325.48,324.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-20 22:26:59+00:00,L8,356.16,358.10,362.22,362.83,362.86,360.95,354.79,353.09,366.31,374.42,377.57,374.15,371.39,376.38,379.77,378.29,381.84,379.13,380.16,378.84,375.76,371.54,369.77,373.40,385.14,387.14,386.02,382.27,376.36,371.71,367.20,363.51,360.31,359.93,358.87,363.46,359.78,361.66,360.98,365.66,368.13,365.00,364.30,360.87,367.93,374.57,371.28,364.64,356.80,356.15,352.65,345.33,339.48,337.84,334.03,330.07,324.39,320.66,318.86,318.54,313.77,313.52,316.96,319.36,319.61,318.81,320.45,323.02,323.05,318.20,319.64,319.40,320.41,319.61,323.75,325.64,322.76,326.26,325.12,327.34,324.11,321.28,317.68,317.92,321.62,333.99,329.04,320.91,323.76
2022-03-01 22:20:48+00:00,L8,337.92,340.15,343.90,343.45,343.19,336.85,331.93,331.94,344.54,360.63,359.04,354.49,349.72,352.39,354.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-09 22:20:49+00:00,L9,345.89,344.97,352.82,354.69,356.23,349.80,341.18,339.92,350.17,363.39,364.53,362.66,361.34,366.95,359.19,368.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17 22:20:41+00:00,L8,340.02,336.65,343.11,348.04,349.20,344.98,333.56,331.86,346.25,365.69,361.55,357.33,360.75,357.03,358.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-24 22:26:46+00:00,L8,347.65,348.28,357.73,360.07,357.04,350.99,344.44,340.23,353.69,365.86,366.20,361.67,359.32,364.08,365.61,365.74,369.71,369.08,364.94,362.19,362.87,359.85,358.84,365.28,374.87,381.76,377.03,371.93,366.92,360.94,359.10,352.82,348.15,348.76,347.82,348.67,346.34,351.58,353.11,356.28,359.52,355.31,353.46,350.55,357.26,360.38,361.05,357.50,355.10,352.71,350.93,346.13,341.62,339.62,331.40,326.90,315.11,313.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.76,323.46,318.06,320.85
2022-03-25 22:20:44+00:00,L9,517.04,624.76,626.23,,,,,,,,,,,,,,,,,,447.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-02 22:20:31+00:00,L8,593.24,642.20,631.25,612.85,412.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-10 22:20:41+00:00,L9,336.32,342.31,343.91,347.54,345.68,337.67,330.33,328.56,339.39,354.27,357.54,352.43,350.47,354.11,352.63,351.26,351.27,352.15,350.33,351.53,351.40,348.43,346.28,352.01,366.29,368.29,363.75,362.37,357.80,353.52,343.87,344.36,343.26,338.14,330.78,331.50,331.25,330.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-17 22:26:46+00:00,L9,340.37,339.27,343.65,346.48,346.53,342.36,335.34,329.95,339.15,356.26,355.60,354.76,350.82,356.02,355.16,359.00,356.91,364.41,360.42,355.38,354.21,349.85,344.54,349.76,358.26,368.21,371.27,368.85,361.49,359.99,355.12,344.15,347.06,344.15,343.25,339.90,340.00,340.30,347.06,347.02,347.10,345.30,344.49,342.46,344.77,356.14,350.96,342.52,342.03,336.86,330.20,324.48,319.68,314.29,313.57,301.60,293.69,285.03,280.15,272.88,270.16,271.81,276.10,278.87,278.24,277.81,276.52,280.62,280.84,280.25,284.37,284.82,286.88,282.51,284.60,288.22,292.32,287.00,287.86,282.78,281.86,277.31,282.27,287.10,297.26,305.00,299.84,297.55,296.34
2022-05-03 22:26:41+00:00,L9,350.45,350.16,360.15,361.15,356.24,353.35,351.98,350.58,357.32,371.12,372.19,367.49,365.17,365.45,365.60,366.70,367.12,370.34,367.50,366.29,367.19,362.34,364.56,365.72,373.91,381.44,376.81,379.84,374.29,370.65,364.49,362.18,355.89,,347.30,344.26,345.66,351.25,354.32,355.92,358.82,357.09,354.37,349.03,354.39,365.92,364.98,358.10,350.45,342.30,339.66,338.05,333.64,331.01,325.56,316.50,304.30,301.45,295.93,291.14,290.28,291.68,293.85,291.36,292.80,291.86,294.43,296.19,296.26,293.27,295.29,295.34,299.14,299.83,298.03,299.77,299.30,304.63,307.48,304.54,311.82,303.99,299.97,305.34,319.16,329.23,323.02,320.17,317.26
2022-05-11 22:26:52+00:00,L8,,,,,,,,,334.33,,,,,,,,,,,,,352.92,346.36,353.25,357.57,365.41,364.92,354.42,346.65,338.30,327.11,331.81,330.09,318.56,325.56,321.88,322.26,321.47,325.19,329.63,334.21,326.42,324.16,319.24,322.23,334.87,330.28,324.05,318.65,308.37,302.79,299.42,301.22,299.76,296.57,276.31,270.37,265.74,261.71,252.07,251.40,,,,476.80,471.80,,,314.17,303.49,,,,521.61,,,279.87,282.08,288.46,,,277.52,273.15,285.74,301.41,300.32,,,
2022-05-20 22:20:44+00:00,L8,287.02,240.91,209.40,288.94,285.56,305.95,305.68,294.48,324.75,330.31,344.51,335.71,340.11,345.73,353.02,357.87,346.76,,364.76,360.65,363.44,357.28,353.48,357.73,369.67,376.96,372.85,369.19,365.78,366.87,359.73,354.60,352.75,344.46,340.36,339.71,341.93,344.00,347.69,355.08,356.58,358.14,360.95,359.91,364.75,369.84,365.97,361.96,353.40,352.83,345.97,342.60,334.97,331.14,322.23,309.68,301.36,296.74,287.60,282.52,277.43,281.40,274.72,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-28 22:20:18+00:00,L9,335.58,331.46,336.51,342.12,338.69,338.94,332.30,329.95,341.96,350.23,352.74,346.65,343.71,345.74,352.51,350.71,354.07,356.44,354.63,354.24,355.90,354.02,349.50,353.04,367.64,371.42,368.06,362.19,360.53,360.29,356.75,349.18,346.88,339.66,334.73,331.78,334.27,337.30,338.44,340.73,346.51,345.38,342.12,338.85,337.40,341.89,342.85,332.94,331.06,328.18,325.55,316.27,311.15,308.40,298.99,292.76,282.42,279.45,272.97,266.39,262.38,262.19,261.42,260.20,259.17,257.43,263.34,264.81,268.47,272.46,274.73,272.31,275.00,273.33,271.68,277.50,284.60,283.62,279.91,276.65,279.83,271.53,271.51,283.28,288.79,297.65,303.05,292.25,296.46
2022-06-05 22:20:51+00:00,L8,347.14,342.45,353.92,354.75,355.30,349.18,344.31,342.80,347.30,366.32,364.76,362.58,358.04,359.22,359.26,361.82,365.23,364.76,366.50,358.12,357.39,357.22,354.05,358.80,370.91,377.27,375.27,,98.93,,,,,,,,,,,,,,,,,,354.97,351.54,345.86,342.18,337.50,330.53,328.19,325.79,319.28,307.79,295.66,288.33,284.11,271.50,274.64,277.26,275.26,276.34,281.48,279.22,285.86,,,,,,,,,,,,,,,,,,,,,,
2022-06-13 22:20:23+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.78,,,,264.59,,,,,,,,,,,,,,,,,,,475.67,,,190.37,,,,,,,,
2022-06-20 22:26:43+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.53,286.45,286.50,295.23,294.12,302.43,301.64,300.30,294.44,303.96,300.26,306.92,309.42,313.17,312.72,311.26,312.68,314.49,319.15,319.56,320.79,310.39,316.61,322.99,335.69,334.34,335.73,335.92
2022-06-21 22:21:00+00:00,L8,348.79,344.81,352.80,355.41,351.55,343.32,339.04,,,,,,,,,,,,,,,,,,374.35,377.57,377.92,369.58,,364.57,359.78,355.70,351.64,,340.72,341.01,342.38,344.16,350.58,353.76,354.73,353.14,351.37,344.63,350.90,354.96,353.01,352.66,346.31,345.93,341.31,338.30,327.03,318.94,312.87,307.41,297.31,290.40,283.33,267.72,266.70,270.74,271.61,270.80,275.38,275.48,282.56,288.69,283.75,282.70,285.55,287.62,286.76,290.12,293.90,295.34,294.93,297.86,300.05,301.42,299.07,293.34,297.13,298.93,310.58,315.92,318.42,320.08,313.43
2022-07-15 22:20:36+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.92,362.45,357.27,348.47,353.24,347.35,342.95,344.60,347.49,349.42,352.46,352.97,353.48,348.69,344.32,344.70,352.24,362.10,351.02,348.68,346.69,344.85,341.12,336.15,333.08,329.49,324.27,317.74,310.01,297.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-23 22:21:07+00:00,L8,376.91,352.78,349.19,357.05,357.96,355.48,352.34,353.52,358.62,363.82,362.51,354.49,350.33,354.67,357.24,360.77,364.91,353.84,341.77,350.85,360.04,358.82,359.39,360.07,374.97,381.78,379.62,367.41,364.71,364.72,361.61,357.69,355.15,349.36,345.92,345.60,346.75,348.37,347.93,351.96,352.22,340.93,333.65,331.91,335.72,335.75,334.99,326.20,323.00,317.85,316.66,312.98,310.90,308.19,305.41,295.01,285.71,281.24,276.65,269.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07 22:27:06+00:00,L9,339.97,337.99,343.09,345.74,344.19,339.82,334.86,334.14,350.86,360.41,362.65,355.50,349.41,350.88,354.05,357.88,359.04,358.51,357.59,358.95,355.08,354.24,353.41,356.16,367.89,373.75,371.46,367.28,364.24,360.61,357.03,346.07,344.17,341.96,335.19,339.82,339.71,342.81,344.56,348.06,351.28,346.41,344.60,340.68,346.04,352.02,345.16,340.79,334.48,329.62,323.84,317.87,317.20,311.93,308.24,296.69,289.41,280.41,275.48,268.00,266.41,265.20,264.44,264.06,261.62,260.66,262.29,270.00,273.36,275.16,279.52,276.82,277.32,275.36,275.24,281.10,286.60,285.85,284.51,279.98,279.32,273.80,276.08,284.58,290.19,298.97,294.78,291.74,289.71
2022-08-08 22:21:16+00:00,L8,340.53,330.91,340.02,345.10,341.84,340.43,332.23,333.05,345.48,354.98,358.30,352.99,346.34,350.88,355.12,356.57,355.80,358.87,356.80,352.13,352.26,351.77,348.77,351.28,364.86,367.77,366.95,363.99,360.16,359.02,353.97,348.36,344.03,342.17,340.56,339.44,340.73,342.73,345.26,347.31,350.10,347.35,341.34,338.40,342.34,346.43,342.12,335.31,328.15,324.17,318.41,315.65,311.01,306.63,302.10,290.60,283.64,279.72,274.09,266.83,264.57,261.07,260.74,259.41,260.31,257.89,259.30,266.00,271.96,275.19,277.06,274.83,273.53,275.05,272.99,282.21,285.72,282.98,283.12,280.15,280.70,274.88,279.86,281.33,295.41,298.80,295.54,291.54,291.14
2022-08-16 22:20:59+00:00,L9,,,,,,,365.52,369.36,,,,,,,,,,487.41,,,373.77,370.52,376.10,382.99,386.81,386.86,385.91,381.65,373.48,369.77,361.62,359.12,355.44,355.50,354.02,355.76,357.18,357.29,355.41,360.02,367.79,362.98,358.26,356.53,364.77,368.87,370.08,367.82,359.19,352.94,348.71,339.33,332.43,330.20,324.88,314.87,305.67,298.22,287.77,288.12,289.47,288.97,282.29,284.21,288.71,288.89,309.61,337.48,293.34,305.16,317.72,356.23,318.88,298.16,333.78,369.55,358.46,336.66,304.37,286.01,298.97,284.02,280.45,291.10,293.37,319.43,315.81,318.59,316.63
2022-08-23 22:27:12+00:00,L9,,,283.58,333.40,327.47,326.66,325.89,322.37,334.82,341.67,348.27,344.93,338.43,340.02,344.51,347.66,356.04,355.95,347.97,345.89,348.06,338.65,335.09,342.83,350.99,358.58,357.23,352.82,350.13,355.73,348.81,344.26,340.47,336.86,331.59,329.36,332.82,336.89,336.04,335.79,338.15,335.88,334.15,331.85,331.14,332.61,328.78,322.49,319.06,315.93,314.23,306.58,305.60,302.39,297.42,280.66,275.39,275.44,263.77,257.16,256.10,256.36,257.83,252.10,251.50,248.21,252.79,256.43,264.34,266.47,272.56,267.75,266.26,268.83,267.77,271.46,278.40,279.74,277.36,,,277.62,273.60,279.24,282.55,285.74,,,
2022-09-08 22:27:11+00:00,L9,335.00,329.82,342.35,338.81,336.31,334.15,327.95,328.84,336.95,346.99,355.72,350.39,345.66,348.70,349.65,353.63,354.06,355.13,353.26,351.81,352.97,347.32,348.82,348.14,365.86,366.67,365.56,360.93,359.12,353.69,350.28,342.12,338.85,335.88,334.59,336.26,336.57,338.29,341.05,341.99,345.40,341.37,333.90,331.82,339.10,342.55,337.89,326.52,326.93,320.26,315.44,311.62,307.21,304.48,298.31,285.20,280.22,274.31,266.68,261.23,261.01,259.42,257.48,257.70,259.66,252.94,252.08,256.21,266.57,273.36,270.12,271.11,270.60,270.69,268.36,271.69,282.42,283.88,279.45,282.11,276.12,272.62,272.61,282.84,284.24,295.95,291.41,284.53,287.42
2022-09-09 22:21:23+00:00,L8,339.83,338.19,345.99,348.19,346.63,340.10,334.62,335.43,344.55,360.34,360.15,357.63,353.60,353.76,355.97,359.42,361.44,359.45,358.74,359.90,361.18,358.73,358.39,361.71,369.05,371.44,373.72,375.25,367.93,361.78,359.92,355.53,350.30,348.75,343.31,346.05,350.04,348.22,348.52,351.09,352.12,352.41,342.47,337.91,342.87,347.41,345.65,338.19,334.96,331.43,326.29,319.92,315.95,312.23,310.19,300.44,291.08,285.75,278.54,270.51,270.09,266.38,265.76,265.48,265.23,264.21,265.46,270.19,274.31,278.79,281.37,279.56,279.12,,,,,,,,,,,,,,,,
