dates,nzd0303-0000,nzd0303-0001,nzd0303-0002,nzd0303-0003,nzd0303-0004,nzd0303-0005,nzd0303-0006,nzd0303-0007,nzd0303-0008,nzd0303-0009,nzd0303-0010,nzd0303-0011,nzd0303-0012,nzd0303-0013,nzd0303-0014,nzd0303-0015,nzd0303-0016,nzd0303-0017,nzd0303-0018,nzd0303-0019,nzd0303-0020,nzd0303-0021,nzd0303-0022,nzd0303-0023,nzd0303-0024,nzd0303-0025,nzd0303-0026,nzd0303-0027,nzd0303-0028,nzd0303-0029,nzd0303-0030,nzd0303-0031,nzd0303-0032,nzd0303-0033,nzd0303-0034,nzd0303-0035,nzd0303-0036,nzd0303-0037,nzd0303-0038,nzd0303-0039,nzd0303-0040,nzd0303-0041,nzd0303-0042,nzd0303-0043,nzd0303-0044,nzd0303-0045,nzd0303-0046,nzd0303-0047,nzd0303-0048,nzd0303-0049,nzd0303-0050,nzd0303-0051,nzd0303-0052,nzd0303-0053,nzd0303-0054,nzd0303-0055,nzd0303-0056,nzd0303-0057,nzd0303-0058,nzd0303-0059,nzd0303-0060,nzd0303-0061,nzd0303-0062,nzd0303-0063,nzd0303-0064,nzd0303-0065,nzd0303-0066,nzd0303-0067,nzd0303-0068,nzd0303-0069,nzd0303-0070,nzd0303-0071,nzd0303-0072,nzd0303-0073,nzd0303-0074,nzd0303-0075,nzd0303-0076,nzd0303-0077,nzd0303-0078,nzd0303-0079,nzd0303-0080,nzd0303-0081,nzd0303-0082,nzd0303-0083,nzd0303-0084,nzd0303-0085,nzd0303-0086,nzd0303-0087,nzd0303-0088,nzd0303-0089,nzd0303-0090,nzd0303-0091,nzd0303-0092,nzd0303-0093,nzd0303-0094,nzd0303-0095,nzd0303-0096,nzd0303-0097,nzd0303-0098,nzd0303-0099,nzd0303-0100,nzd0303-0101,nzd0303-0102,nzd0303-0103,nzd0303-0104,nzd0303-0105,nzd0303-0106,nzd0303-0107,nzd0303-0108,nzd0303-0109,nzd0303-0110,nzd0303-0111,nzd0303-0112,nzd0303-0113,nzd0303-0114,nzd0303-0115,nzd0303-0116,nzd0303-0117,nzd0303-0118,nzd0303-0119,nzd0303-0120,nzd0303-0121,nzd0303-0122,nzd0303-0123,nzd0303-0124,nzd0303-0125,nzd0303-0126,nzd0303-0127,nzd0303-0128,nzd0303-0129,nzd0303-0130,nzd0303-0131,nzd0303-0132,nzd0303-0133,nzd0303-0134,nzd0303-0135,nzd0303-0136,nzd0303-0137,nzd0303-0138,nzd0303-0139,nzd0303-0140,nzd0303-0141,nzd0303-0142,nzd0303-0143,nzd0303-0144,nzd0303-0145,nzd0303-0146,nzd0303-0147,nzd0303-0148,nzd0303-0149,nzd0303-0150,nzd0303-0151,nzd0303-0152,nzd0303-0153,nzd0303-0154,nzd0303-0155,nzd0303-0156,nzd0303-0157,nzd0303-0158,nzd0303-0159,nzd0303-0160,nzd0303-0161,nzd0303-0162,nzd0303-0163,nzd0303-0164,nzd0303-0165,nzd0303-0166,nzd0303-0167,nzd0303-0168,nzd0303-0169,nzd0303-0170,nzd0303-0171,nzd0303-0172,nzd0303-0173,nzd0303-0174,nzd0303-0175,nzd0303-0176,nzd0303-0177,nzd0303-0178,nzd0303-0179,nzd0303-0180,nzd0303-0181,satname
2023-04-16 22:00:11+00:00,270.74,172.65,280.51,322.82,334.93,340.85,342.40,340.19,338.36,335.76,336.42,333.21,331.33,328.67,328.60,325.62,324.86,323.07,321.52,316.15,316.33,312.21,311.00,309.96,312.77,311.89,317.20,320.41,321.16,323.26,327.96,328.98,327.99,330.16,334.60,335.58,335.50,335.88,332.59,328.52,327.04,327.23,325.53,325.89,321.48,323.44,321.53,325.51,326.96,327.60,335.32,341.37,348.78,353.90,350.10,347.26,349.58,350.28,348.88,346.63,343.60,343.03,346.59,349.23,346.40,346.77,348.66,351.77,355.53,362.24,366.60,366.15,369.83,371.29,370.44,369.18,372.70,368.19,367.33,368.34,369.76,368.49,367.59,368.36,363.68,365.48,366.20,367.00,369.97,370.65,370.26,370.77,373.52,371.99,371.68,371.36,371.18,370.30,371.44,372.93,377.50,377.78,376.86,379.26,375.86,369.21,368.39,368.66,367.35,362.93,371.91,368.85,363.41,362.51,370.28,386.50,382.57,382.35,382.96,383.74,371.24,364.19,359.89,366.60,362.27,363.13,358.08,349.50,342.65,337.71,340.44,341.98,342.20,344.48,347.17,353.51,356.73,367.74,377.55,382.31,388.38,387.07,383.41,376.36,374.88,374.63,371.12,370.59,367.43,363.49,361.70,357.32,346.53,340.78,329.50,319.61,315.76,306.31,300.51,299.36,301.72,299.90,299.96,296.95,297.59,303.94,313.32,321.89,327.12,333.61,334.93,344.14,350.57,352.49,345.40,338.42,334.30,334.21,323.90,323.90,340.60,369.50,L8
2023-04-24 22:00:28+00:00,270.74,172.66,278.99,321.71,334.67,340.87,341.86,338.96,337.05,334.97,336.05,332.66,330.83,327.54,327.26,324.35,323.75,322.03,320.32,314.78,315.72,311.89,310.56,309.64,312.41,311.02,316.00,319.39,320.51,322.09,326.88,328.46,327.12,328.58,333.45,334.98,334.80,335.02,331.51,326.93,325.46,325.96,324.13,323.89,319.19,321.18,319.41,323.69,325.47,325.49,332.76,339.70,347.54,351.52,347.21,343.64,346.50,348.20,347.62,345.24,342.43,342.14,345.16,346.91,344.76,345.24,346.87,349.40,353.68,360.66,365.95,364.95,366.99,368.59,367.54,366.72,371.47,368.39,367.17,367.42,368.40,366.68,366.45,368.04,363.39,364.51,364.75,365.86,368.83,369.11,369.23,369.74,372.09,370.22,370.77,371.18,370.12,368.81,370.06,372.16,376.97,377.14,375.80,377.97,374.75,368.11,367.12,367.18,365.79,361.31,370.25,367.55,362.65,361.58,369.15,383.77,380.28,381.08,382.23,382.59,369.92,363.49,360.29,366.46,361.57,362.00,357.49,348.70,341.74,336.79,339.56,341.00,340.91,342.74,345.48,351.59,355.26,366.12,375.84,381.11,387.72,386.38,382.36,374.91,373.08,373.31,369.68,369.51,366.43,361.50,359.98,355.57,344.62,339.11,327.70,317.78,314.30,305.53,300.33,299.44,301.98,300.30,299.01,295.14,295.51,302.21,312.54,321.17,325.82,332.08,333.62,343.09,350.35,352.43,344.76,337.98,333.32,333.08,323.00,323.54,341.10,370.91,L9
2023-04-26 20:09:08+00:00,270.74,172.66,278.99,321.71,334.67,340.87,341.86,338.96,337.05,334.97,336.05,332.66,330.83,327.54,327.26,324.35,323.75,322.03,320.32,314.78,315.72,311.89,310.56,309.64,312.41,311.02,316.00,319.39,320.51,322.09,326.88,328.46,327.12,328.58,333.45,334.98,334.80,335.02,331.51,326.93,325.46,325.96,324.13,323.89,319.19,321.18,319.41,323.69,325.47,325.49,332.76,339.70,347.54,351.52,347.21,343.64,346.50,348.20,347.62,345.24,342.43,342.14,345.16,346.91,344.76,345.24,346.87,349.40,353.68,360.66,365.95,364.95,366.99,368.59,367.54,366.72,371.47,368.39,367.17,367.42,368.40,366.68,366.45,368.04,363.39,364.51,364.75,365.86,368.83,369.11,369.23,369.74,372.09,370.22,370.77,371.18,370.12,368.81,370.06,372.16,376.97,377.14,375.80,377.97,374.75,368.11,367.12,367.18,365.79,361.31,370.25,367.55,362.65,361.58,369.15,383.77,380.28,381.08,382.23,382.59,369.92,363.49,360.29,366.46,361.57,362.00,357.49,348.70,341.74,336.79,339.56,341.00,340.91,342.74,345.48,351.59,355.26,366.12,373.84,378.60,387.72,386.38,382.36,374.91,373.08,373.31,369.68,369.51,366.43,361.50,359.98,352.92,344.62,337.14,325.77,316.36,314.30,305.53,300.33,297.92,300.26,299.37,298.20,293.78,293.59,302.21,312.54,321.17,325.82,332.08,333.62,343.09,350.35,352.43,344.76,337.98,333.32,333.08,323.00,323.54,341.10,370.91,L7
2023-06-19 22:00:07+00:00,280.88,179.13,280.29,323.37,338.64,344.85,345.12,341.53,339.64,337.71,338.81,336.55,333.38,328.21,328.61,324.61,324.30,323.60,321.11,314.77,316.72,312.43,311.28,310.20,313.08,310.98,316.73,320.22,321.99,322.79,327.87,329.88,328.06,328.84,334.15,336.05,336.36,336.93,332.66,327.83,326.02,327.66,325.52,324.63,319.04,321.54,319.65,324.03,325.90,325.67,332.81,340.23,348.26,351.74,346.13,342.09,346.30,348.61,347.82,345.43,343.71,344.75,347.43,349.05,346.73,346.78,347.81,349.93,353.99,362.99,368.72,366.39,367.58,368.99,368.31,368.57,375.08,372.05,370.06,369.42,369.76,367.60,368.49,370.32,365.98,366.59,366.82,367.99,370.42,371.42,371.06,371.02,374.09,373.22,374.72,374.05,372.03,370.70,371.78,374.67,379.59,379.60,378.12,380.08,376.62,369.15,368.87,368.98,367.38,362.38,371.03,368.52,363.65,362.19,368.85,382.85,379.68,380.62,381.32,383.61,370.82,365.32,361.97,367.77,362.88,364.14,360.60,351.62,344.07,338.87,341.50,343.34,343.60,345.18,346.99,352.40,355.61,366.98,375.26,380.70,389.64,387.91,384.22,376.19,373.92,374.56,371.62,370.73,366.96,361.65,360.68,352.81,344.63,337.22,325.72,316.66,316.31,308.26,303.66,301.06,302.50,299.86,297.69,292.45,292.08,302.06,313.36,322.32,326.95,333.99,336.03,345.87,353.23,354.54,344.54,337.34,331.58,332.85,321.85,323.95,342.20,374.41,L8
2023-06-27 22:00:02+00:00,280.88,187.84,282.02,325.81,340.42,344.45,344.32,340.29,340.25,338.90,338.50,337.35,333.59,326.18,326.45,322.38,322.69,322.82,319.34,313.59,315.71,311.79,311.58,310.02,311.10,309.71,315.88,318.78,321.70,321.97,324.99,328.44,327.42,327.89,331.82,335.43,335.80,336.14,332.87,325.41,324.12,325.43,322.86,323.29,317.94,320.96,317.80,322.44,325.54,326.67,333.99,341.37,348.25,352.68,344.90,340.20,345.88,348.45,346.71,344.13,343.03,344.31,345.32,348.09,345.03,346.02,347.20,349.72,353.24,364.52,368.77,366.48,365.54,367.51,367.70,369.88,375.84,371.95,370.47,369.37,368.74,366.13,366.22,369.18,364.02,364.71,365.17,366.28,369.83,370.04,370.87,371.53,373.48,372.08,373.97,373.68,373.25,371.85,371.62,374.61,379.87,378.81,376.52,379.96,377.08,369.89,367.84,367.56,366.52,361.86,368.67,366.83,359.71,359.16,367.01,376.11,376.16,376.84,377.93,381.02,369.96,365.10,362.07,366.97,362.48,361.52,360.11,352.83,344.17,338.91,340.76,342.65,344.45,346.11,346.75,351.38,354.17,366.89,374.70,377.89,388.69,388.09,384.40,376.59,373.79,375.61,371.87,370.64,365.20,361.46,360.65,351.10,344.13,336.05,325.34,315.24,314.89,306.84,303.21,299.97,301.88,299.07,297.38,291.46,291.55,301.45,310.84,321.27,325.04,332.40,337.39,346.61,352.56,351.20,341.21,332.27,330.34,333.04,322.36,324.10,342.73,377.00,L9
2023-07-05 22:00:18+00:00,293.91,187.84,282.02,325.81,340.42,344.45,343.51,339.90,340.02,338.13,337.83,335.97,332.16,325.47,325.32,321.46,321.25,321.52,317.65,311.85,313.95,310.48,310.22,308.74,309.33,308.88,314.57,317.83,320.72,320.93,323.86,327.03,326.20,326.72,330.14,333.62,334.04,334.66,330.97,323.92,322.73,323.13,320.04,320.60,315.28,318.56,316.61,321.06,324.28,325.87,332.99,340.10,346.40,350.55,342.97,338.65,344.19,346.67,344.78,342.38,341.43,341.85,343.30,345.89,343.99,344.93,346.24,349.04,351.75,360.77,364.98,364.06,363.36,365.21,365.13,367.68,372.70,368.49,367.21,365.60,363.53,361.34,362.70,366.42,361.31,362.02,362.25,363.73,367.54,367.57,368.26,368.78,370.80,369.26,371.07,370.91,370.46,369.26,369.18,371.77,376.94,376.00,373.92,377.72,374.58,366.85,366.60,366.08,364.85,360.66,366.01,363.61,356.78,356.33,364.85,374.26,375.01,375.68,376.52,379.03,369.30,363.99,360.21,364.80,361.12,360.30,358.46,351.61,343.37,338.15,339.74,340.87,342.48,345.65,346.27,350.05,353.33,366.42,373.94,376.58,388.16,387.90,383.99,376.16,373.09,375.61,371.82,370.40,364.82,360.84,359.85,350.24,343.41,335.21,326.05,317.49,314.26,305.94,302.31,298.92,300.77,298.10,296.25,290.27,291.60,300.84,310.01,320.81,324.14,332.05,337.24,346.55,352.00,350.18,340.87,330.64,329.17,332.83,321.20,323.03,341.05,377.51,L8
2023-07-20 22:06:25+00:00,291.33,200.70,287.48,326.68,340.97,344.50,343.44,339.43,339.48,337.09,338.79,335.81,331.85,325.07,324.72,320.43,320.57,320.70,316.90,309.96,312.30,310.01,308.45,307.06,306.77,306.51,312.89,316.17,317.88,319.62,322.81,326.63,325.66,326.07,329.34,332.79,333.40,334.63,328.87,321.74,320.23,321.16,317.80,318.31,312.27,315.54,315.60,319.09,322.75,324.44,331.53,338.28,344.60,348.34,340.50,336.24,341.12,344.13,341.92,339.92,339.96,338.54,340.73,343.41,342.18,342.73,344.84,347.27,350.46,356.91,361.45,361.24,360.70,363.31,363.68,365.82,367.62,360.81,363.07,361.16,358.06,357.55,359.58,362.93,358.50,359.74,359.77,360.83,365.21,365.72,365.80,366.65,368.68,367.16,368.42,369.84,367.57,365.97,367.67,370.61,375.19,373.46,370.19,374.04,369.71,362.64,362.14,362.19,360.77,358.25,363.67,361.14,355.30,353.96,362.22,371.71,371.08,373.43,374.15,377.20,367.82,360.99,356.14,362.69,360.46,357.82,354.98,350.21,344.09,338.60,339.90,340.73,341.92,344.79,345.34,349.42,353.21,366.87,373.54,375.43,386.53,387.98,383.86,374.93,371.96,375.47,373.11,370.31,364.94,360.06,358.88,348.83,342.62,334.30,324.74,316.82,314.16,305.41,302.05,298.70,300.18,296.99,295.30,289.22,291.19,300.18,308.76,319.47,322.93,331.18,337.92,347.48,352.04,347.28,337.22,328.74,327.88,334.57,320.54,322.29,340.35,375.16,L9
2023-07-28 22:06:38+00:00,294.50,207.68,283.44,321.82,336.94,343.00,342.91,339.42,339.10,336.76,338.25,335.30,331.73,325.41,324.32,320.34,320.41,320.29,315.66,309.35,311.67,309.26,307.40,305.98,305.54,305.92,312.35,315.46,317.51,319.36,321.93,325.76,325.12,325.42,328.63,331.92,331.46,332.71,327.65,320.63,319.51,320.49,316.95,317.06,311.91,315.11,315.51,319.18,322.60,324.22,331.43,338.16,344.41,347.52,340.03,336.63,340.88,344.06,341.58,339.51,339.99,338.69,340.55,343.40,342.36,343.02,345.28,347.49,350.55,356.50,360.96,360.64,359.30,362.17,363.29,365.29,366.50,360.68,362.14,360.23,357.05,357.02,359.00,361.96,357.79,359.32,358.88,359.97,364.62,365.00,365.49,365.95,367.36,366.11,367.61,369.61,367.22,365.59,367.10,369.89,374.60,372.96,369.47,373.31,369.32,362.24,361.73,361.81,360.79,357.89,363.14,360.04,354.34,353.19,360.79,370.25,369.41,372.14,373.25,376.94,367.57,360.57,355.10,361.37,359.30,356.94,353.89,348.89,343.41,337.98,338.88,339.27,340.80,344.02,344.95,350.51,354.62,367.30,373.16,374.83,384.22,385.90,381.97,373.31,370.42,373.17,370.95,368.09,362.90,359.05,358.04,347.88,341.25,333.16,324.61,316.84,313.37,304.79,300.85,297.62,298.44,295.46,293.22,288.53,290.39,299.03,307.69,318.32,321.16,328.82,336.11,345.90,349.19,346.47,338.11,330.27,328.25,333.73,320.47,322.72,342.11,378.68,L8
2023-07-29 22:00:19+00:00,294.50,207.68,283.44,321.82,336.94,343.00,342.91,339.42,339.10,336.76,338.25,335.30,331.73,325.41,324.32,320.34,320.41,320.29,315.66,309.35,311.67,309.26,307.40,305.98,305.54,305.92,312.35,315.46,317.51,319.36,321.93,325.76,325.12,325.42,328.63,331.92,331.46,332.71,327.65,320.63,319.51,320.49,316.95,317.06,311.91,315.11,315.51,319.18,322.60,324.22,331.43,338.16,344.41,347.52,340.03,336.63,340.88,344.06,341.14,338.77,339.91,338.36,340.25,343.26,342.14,342.57,344.95,347.28,350.09,355.99,360.37,360.26,358.70,361.66,363.05,364.61,365.14,358.17,362.14,356.13,354.26,355.08,358.41,360.43,356.28,358.46,358.05,358.71,363.63,364.64,365.01,365.02,366.39,364.97,366.73,369.18,366.67,364.85,366.54,369.26,373.78,372.25,368.99,372.59,368.82,362.21,361.93,361.81,360.79,357.89,362.81,359.24,353.40,352.33,359.36,368.77,368.19,371.02,371.99,375.97,366.86,359.78,353.61,360.66,358.63,356.75,353.49,348.31,343.16,337.29,337.86,337.68,339.16,342.49,344.95,350.51,354.62,367.30,373.16,374.83,384.22,385.90,381.97,373.31,370.42,373.17,370.95,368.09,362.90,359.05,358.04,347.88,341.25,333.16,324.61,316.84,313.37,304.79,300.85,297.62,298.44,295.46,293.22,288.53,290.39,299.03,307.69,318.32,321.16,328.82,334.62,343.54,346.23,344.18,338.11,330.27,328.25,333.73,320.47,322.72,342.11,378.68,L9
2023-08-21 22:06:40+00:00,293.24,215.97,287.37,314.69,330.74,337.84,338.81,336.01,335.31,334.23,334.30,332.92,329.61,322.75,320.44,316.92,317.37,317.49,311.86,305.81,308.24,307.33,305.21,303.37,302.90,304.96,310.39,312.69,315.32,318.26,318.49,322.94,321.97,322.59,325.68,329.06,327.76,328.54,323.59,315.89,314.09,316.03,311.37,310.66,307.05,310.06,311.75,315.33,318.72,319.95,328.18,335.42,341.30,345.39,336.64,332.95,337.69,342.13,338.83,336.53,338.72,336.80,337.68,339.74,339.78,340.07,342.49,345.16,346.88,352.80,357.78,357.56,354.36,357.18,358.28,359.62,358.59,351.79,355.31,348.95,346.15,348.09,353.39,356.37,351.79,355.34,352.53,355.00,361.65,361.70,362.85,362.48,363.34,361.65,363.59,366.19,362.96,361.44,363.01,366.35,370.17,369.75,364.72,368.14,364.83,358.58,358.20,356.74,356.60,353.95,359.17,355.91,350.65,349.18,354.80,362.07,362.52,367.38,367.04,370.95,364.31,358.08,353.24,357.04,356.45,353.94,351.53,347.77,342.35,334.12,332.30,332.69,334.29,338.18,340.57,346.69,353.52,365.03,367.84,369.34,378.51,382.24,378.51,368.96,366.86,370.18,369.66,364.96,359.17,355.79,353.88,342.48,338.11,327.74,319.85,312.80,308.81,302.29,299.60,294.65,294.78,293.17,290.61,287.45,286.55,296.07,304.73,312.84,316.19,323.58,333.17,342.82,343.07,340.41,334.30,327.10,327.36,332.27,320.85,325.15,345.87,385.06,L9
2023-08-22 22:00:38+00:00,293.24,215.97,287.37,312.26,327.85,336.25,338.66,336.79,335.26,333.98,334.52,333.18,329.65,323.13,319.71,317.01,317.91,317.59,311.87,305.87,307.98,306.69,304.49,302.94,302.37,304.26,309.86,313.91,316.19,318.45,319.00,322.96,322.22,322.64,325.81,328.78,327.66,328.25,323.16,315.81,314.14,315.21,310.82,310.59,306.73,309.37,311.68,315.41,318.51,319.68,327.83,334.98,340.59,344.25,336.53,332.93,337.02,341.79,338.53,336.21,338.41,337.06,338.10,340.33,340.20,340.36,342.56,344.92,346.75,353.51,357.97,356.37,354.55,357.32,357.24,359.29,359.18,352.40,354.10,349.01,345.48,347.10,353.06,356.29,352.00,353.90,351.74,354.53,361.01,361.60,362.17,361.47,361.98,361.01,363.42,366.01,363.41,360.99,362.17,365.76,369.57,369.37,364.18,366.80,364.41,358.61,357.79,356.11,356.61,353.95,359.17,355.91,350.65,349.18,354.80,362.07,362.52,367.38,367.04,370.95,364.31,358.08,353.24,357.04,356.45,352.00,350.20,347.73,342.35,334.12,332.30,332.69,334.29,338.18,340.57,346.69,353.52,365.03,367.84,369.34,378.51,382.24,378.51,368.96,366.86,367.42,367.39,363.54,357.84,354.42,351.62,342.57,340.73,329.71,320.37,312.54,309.70,304.46,300.61,293.62,293.31,292.87,292.86,290.61,288.92,295.51,302.22,312.84,316.19,323.58,333.17,342.82,343.07,340.41,334.30,327.10,327.36,332.27,320.85,325.15,345.87,385.06,L8
2023-08-29 22:06:50+00:00,295.24,217.59,288.13,312.47,325.90,335.43,339.81,338.27,336.49,334.65,335.16,334.10,330.71,323.81,320.06,317.74,319.02,318.25,312.81,306.57,308.82,307.06,304.89,303.32,302.83,304.66,310.13,314.91,317.28,319.67,320.27,323.73,323.16,323.34,326.58,329.32,327.98,328.48,323.63,316.29,314.76,315.78,311.31,311.31,306.91,309.98,312.67,316.68,319.20,320.34,328.24,335.35,340.59,344.38,337.35,334.10,337.92,342.22,339.13,336.46,338.44,337.62,338.83,341.37,341.17,341.47,343.54,345.10,347.29,354.38,358.82,357.08,355.99,358.42,358.42,360.54,360.82,353.76,354.83,349.65,346.61,347.85,353.92,357.32,353.12,354.56,352.32,354.65,361.06,362.20,362.64,361.57,362.35,361.66,363.66,366.35,364.07,361.48,362.81,366.15,369.72,369.38,364.82,367.09,364.55,359.12,358.33,356.46,357.38,354.71,359.81,356.75,351.39,350.12,355.73,363.34,363.84,368.64,368.55,372.56,365.32,358.73,352.76,357.88,357.15,352.74,350.55,348.61,343.72,335.39,333.36,332.87,334.35,339.24,343.13,349.97,356.71,368.22,369.96,370.67,380.09,384.97,380.24,370.25,367.21,367.72,367.79,364.18,359.08,354.90,351.78,343.80,343.22,331.84,321.17,313.28,311.57,306.11,302.07,294.58,293.10,292.95,293.90,292.12,290.55,296.45,302.52,313.34,317.12,325.07,332.99,343.09,343.91,343.52,338.45,331.10,326.94,330.56,320.59,327.10,348.94,388.19,L8
2023-09-06 22:06:50+00:00,301.21,220.77,287.13,308.48,324.03,333.49,339.78,339.46,337.30,335.07,335.22,334.43,331.32,324.01,318.91,317.21,319.76,318.23,312.43,306.35,308.43,305.73,303.78,302.23,301.56,303.37,309.34,315.25,317.66,320.53,320.87,323.23,322.76,322.47,326.12,328.43,327.00,327.17,322.04,315.24,313.71,314.56,310.76,310.33,305.43,308.79,311.57,315.94,317.95,319.50,327.36,334.96,340.21,343.75,337.91,333.67,337.31,342.34,337.81,335.54,337.47,337.08,339.00,342.28,341.05,341.76,344.16,344.65,347.98,355.46,359.18,357.09,356.28,357.32,357.84,360.19,361.35,353.50,354.55,348.79,345.68,346.06,354.24,357.98,352.72,353.31,350.55,352.89,359.88,361.51,362.25,360.20,361.43,361.41,363.37,365.58,363.29,360.72,361.64,365.15,368.48,368.20,364.30,365.15,363.67,358.55,357.75,355.47,355.87,354.43,359.82,355.31,349.96,349.15,357.40,365.26,366.63,370.35,371.74,375.88,364.03,358.07,354.05,357.65,356.81,351.58,350.39,349.25,344.31,335.91,332.26,330.69,332.71,340.77,346.90,354.21,361.43,371.45,371.12,371.69,380.60,384.85,379.56,368.83,364.39,363.98,365.19,362.35,357.26,353.69,348.66,343.31,345.62,333.78,322.21,313.09,313.51,309.62,304.44,294.37,292.32,293.94,296.93,295.72,292.58,296.69,300.94,312.00,316.54,324.37,333.02,343.44,344.38,345.61,341.84,335.35,326.08,327.30,320.83,328.38,350.64,398.30,L9
2023-09-07 22:00:37+00:00,302.86,223.23,285.29,306.89,323.26,332.49,339.89,340.74,337.92,335.48,335.33,335.19,332.10,324.52,318.92,317.77,320.62,318.51,312.83,307.08,308.96,305.55,304.04,302.36,301.50,303.10,309.55,316.42,318.61,321.61,322.08,323.53,323.17,322.75,326.57,328.70,327.17,327.22,322.31,315.67,314.02,314.59,311.19,310.90,305.67,308.96,312.12,316.32,317.82,319.46,327.57,335.02,339.94,343.87,338.73,334.64,337.63,342.95,337.89,335.57,337.22,337.33,339.40,342.92,341.46,342.67,345.01,344.71,348.81,356.72,359.48,357.84,357.30,357.30,358.42,360.90,362.60,354.50,355.15,349.36,346.04,346.11,355.57,358.96,353.17,353.55,350.59,352.66,359.63,361.86,362.89,360.05,361.57,361.99,364.01,366.33,364.08,360.42,361.26,364.78,368.29,368.12,364.46,364.51,363.61,358.84,357.68,355.22,355.90,354.38,360.32,354.87,349.94,349.14,357.40,367.45,369.59,372.90,375.70,379.82,364.03,355.85,354.05,358.23,357.25,352.00,350.64,350.11,345.65,337.13,331.79,329.90,332.13,342.10,350.68,357.95,364.94,374.61,373.72,373.71,383.13,386.37,380.68,369.62,363.94,362.57,364.83,362.76,356.94,353.70,348.08,344.88,348.27,336.33,323.93,313.58,315.97,312.93,306.27,294.86,292.41,294.19,298.76,298.52,294.30,296.79,300.51,311.56,316.92,324.84,333.95,343.52,345.41,348.10,345.70,339.58,324.39,324.71,320.83,328.38,356.69,403.20,L8
2023-09-10 19:49:47+00:00,301.31,220.05,284.48,307.07,321.03,332.49,339.89,340.74,337.92,333.91,333.52,333.51,329.99,327.20,317.59,317.20,318.67,317.20,312.83,305.83,308.96,304.39,304.49,303.47,302.52,304.28,308.03,316.62,318.66,319.86,323.56,322.13,322.70,322.03,325.57,327.55,326.15,325.21,322.31,316.43,314.69,314.67,312.39,311.80,304.56,308.49,311.74,317.45,317.80,321.87,328.82,333.54,337.63,341.38,336.74,332.98,337.63,342.95,338.60,336.22,338.32,337.33,339.40,342.92,340.98,342.14,346.21,341.65,348.10,356.72,359.11,357.83,354.85,357.30,358.42,360.90,362.60,354.50,355.15,349.36,346.04,346.11,357.31,358.61,353.59,353.31,351.01,351.40,356.28,361.42,361.95,359.85,361.57,361.99,364.01,366.33,361.66,360.46,361.55,364.81,368.70,367.87,365.59,364.51,363.61,359.64,358.30,355.22,355.90,356.41,361.14,355.69,349.94,349.14,355.16,366.32,369.33,372.90,375.70,379.82,362.17,355.85,354.05,358.23,357.25,352.00,349.75,350.01,345.65,337.97,331.79,329.90,332.13,342.10,350.68,357.95,364.94,374.83,373.49,372.79,382.53,389.74,380.68,369.62,363.94,362.08,363.68,362.76,356.94,353.70,348.08,346.77,349.36,337.63,324.45,315.20,317.55,316.48,306.27,294.70,290.35,292.31,297.49,298.47,294.09,296.31,300.51,311.56,316.92,324.84,333.95,343.52,345.41,348.10,345.70,339.58,324.39,324.71,320.83,328.38,356.69,403.20,L7
2023-09-15 22:00:44+00:00,302.16,216.55,281.27,303.08,316.54,330.89,340.17,341.82,338.18,333.67,333.70,333.98,330.41,327.53,317.50,317.18,318.74,316.74,312.66,305.73,308.90,303.65,304.11,302.80,301.80,303.57,307.86,317.00,318.95,320.45,323.60,321.79,322.22,321.73,325.23,326.83,325.38,324.65,321.42,315.70,314.67,314.00,311.37,311.06,303.24,308.09,311.33,317.36,318.27,321.70,328.65,332.96,337.01,340.81,336.99,333.20,337.52,342.32,337.88,335.49,338.04,336.87,339.73,343.52,341.35,342.48,346.32,341.04,347.64,355.22,356.86,356.62,354.92,357.15,357.95,360.57,361.69,353.59,353.91,347.93,345.47,346.19,357.54,358.14,352.93,352.02,350.23,349.36,354.26,360.06,360.73,358.58,360.82,361.28,363.12,365.47,360.98,359.68,361.19,363.89,367.45,366.76,364.96,363.76,363.22,359.51,358.12,355.49,355.97,356.08,360.42,355.84,349.86,349.15,354.39,365.99,368.84,372.25,374.82,380.04,362.25,355.90,350.21,356.51,355.79,351.64,348.42,348.18,344.15,337.68,332.76,328.99,330.97,341.87,351.38,359.37,367.18,376.19,372.74,371.98,382.62,390.29,380.34,368.28,362.22,359.84,361.95,361.80,356.64,353.72,348.31,346.97,349.95,338.13,324.17,315.40,318.38,316.61,305.84,294.15,289.28,291.89,296.76,298.08,293.56,296.52,299.93,311.60,316.78,325.50,333.40,343.26,345.16,348.40,346.70,340.29,323.32,324.20,320.53,329.05,356.72,402.19,L9
