dates,nzd0400-0000,nzd0400-0001,nzd0400-0002,nzd0400-0003,nzd0400-0004,nzd0400-0005,nzd0400-0006,nzd0400-0007,nzd0400-0008,nzd0400-0009,nzd0400-0010,nzd0400-0011,nzd0400-0012,nzd0400-0013,nzd0400-0014,nzd0400-0015,nzd0400-0016,nzd0400-0017,nzd0400-0018,nzd0400-0019,nzd0400-0020,nzd0400-0021,nzd0400-0022,nzd0400-0023,nzd0400-0024,nzd0400-0025,nzd0400-0026,nzd0400-0027,nzd0400-0028,nzd0400-0029,nzd0400-0030,nzd0400-0031,nzd0400-0032,nzd0400-0033,nzd0400-0034,nzd0400-0035,nzd0400-0036,nzd0400-0037,nzd0400-0038,nzd0400-0039,nzd0400-0040,nzd0400-0041,nzd0400-0042,nzd0400-0043,nzd0400-0044,nzd0400-0045,nzd0400-0046,nzd0400-0047,nzd0400-0048,nzd0400-0049,nzd0400-0050,nzd0400-0051,nzd0400-0052,nzd0400-0053,nzd0400-0054,nzd0400-0055,nzd0400-0056,nzd0400-0057,nzd0400-0058,nzd0400-0059,nzd0400-0060,nzd0400-0061,nzd0400-0062,nzd0400-0063,nzd0400-0064,nzd0400-0065,nzd0400-0066,nzd0400-0067,nzd0400-0068,nzd0400-0069,nzd0400-0070,nzd0400-0071,nzd0400-0072,nzd0400-0073,nzd0400-0074,nzd0400-0075,nzd0400-0076,nzd0400-0077,nzd0400-0078,nzd0400-0079,nzd0400-0080,nzd0400-0081,nzd0400-0082,nzd0400-0083,nzd0400-0084,nzd0400-0085,nzd0400-0086,nzd0400-0087,nzd0400-0088,nzd0400-0089,nzd0400-0090,nzd0400-0091,nzd0400-0092,nzd0400-0093,nzd0400-0094,nzd0400-0095,nzd0400-0096,nzd0400-0097,nzd0400-0098,nzd0400-0099,nzd0400-0100,nzd0400-0101,nzd0400-0102,nzd0400-0103,nzd0400-0104,nzd0400-0105,nzd0400-0106,nzd0400-0107,nzd0400-0108,nzd0400-0109,nzd0400-0110,nzd0400-0111,nzd0400-0112,nzd0400-0113,nzd0400-0114,nzd0400-0115,nzd0400-0116,nzd0400-0117,satname
2022-01-21 22:13:59+00:00,,,,,,,,,,,271.59,282.71,305.39,325.97,337.12,321.34,300.36,272.33,274.64,285.38,295.04,308.01,323.83,328.63,338.54,342.10,351.55,357.88,366.66,372.70,379.46,362.53,344.30,345.16,344.68,342.64,346.85,357.61,357.37,337.70,320.82,311.45,321.12,317.51,317.63,312.16,320.84,325.13,326.65,320.38,308.24,299.35,295.70,299.04,300.19,304.56,306.82,312.73,326.55,339.54,333.35,329.39,323.16,325.99,323.38,321.00,322.56,331.47,335.97,337.65,333.77,334.29,338.70,339.13,343.20,359.57,369.69,371.65,380.00,384.50,392.25,397.88,402.37,410.97,420.51,415.06,424.23,428.54,414.19,411.27,402.94,395.78,389.70,382.32,378.07,382.64,381.59,387.44,386.13,392.14,393.80,392.84,390.34,391.77,396.04,404.96,396.05,384.56,376.74,376.53,372.17,,,,,,,,L8
2022-01-28 22:20:07+00:00,271.36,284.51,287.96,290.31,299.19,299.12,288.59,280.46,276.96,278.09,282.47,298.75,316.02,333.22,337.07,330.80,293.20,270.81,280.54,290.85,296.62,309.91,327.56,337.18,342.73,349.20,356.63,364.13,376.94,383.03,386.99,370.88,351.30,351.48,351.10,349.36,355.83,359.37,360.24,346.80,330.14,321.83,325.62,326.71,318.80,324.18,321.45,330.43,332.16,327.47,323.72,312.94,305.23,304.65,304.63,310.50,320.10,322.97,332.79,342.36,343.17,339.08,328.83,329.99,325.61,326.05,330.27,337.87,336.10,347.17,344.84,342.62,344.97,346.17,354.09,362.57,369.15,376.05,383.68,387.34,397.68,402.87,413.69,416.97,423.73,424.63,433.41,433.58,427.63,410.12,399.82,393.11,389.33,385.13,382.42,385.59,390.64,392.86,392.96,390.65,395.64,395.68,395.56,396.49,401.41,402.56,406.43,394.86,390.88,385.16,376.69,371.81,369.60,365.88,367.00,370.45,358.39,362.06,L8
2022-01-29 20:58:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.88,L7
2022-02-13 22:20:04+00:00,,270.89,278.42,278.49,291.10,286.81,290.26,285.66,276.17,262.63,264.91,270.42,286.35,285.17,298.74,296.56,283.06,283.39,278.91,284.14,293.05,298.81,315.77,321.73,328.55,331.87,335.91,341.51,355.81,368.41,370.85,360.31,353.48,324.41,339.33,343.23,338.44,322.06,320.42,326.91,311.97,308.80,314.35,317.97,317.79,313.79,309.99,300.12,305.63,308.25,308.25,300.33,301.53,299.08,294.42,300.43,305.78,305.77,305.61,308.97,,302.48,309.53,310.96,313.14,318.93,330.28,,288.69,,325.78,332.82,326.96,310.91,343.32,342.19,352.25,364.48,377.93,383.75,385.97,403.88,394.48,402.91,401.77,407.31,406.40,415.33,395.37,384.11,380.53,370.69,376.06,379.01,380.45,375.06,380.19,379.78,383.36,384.49,381.04,383.85,388.41,380.03,384.12,384.77,383.36,391.02,392.34,381.73,376.85,363.23,358.65,366.51,371.23,365.64,353.78,325.24,L8
2022-02-22 22:13:50+00:00,294.51,272.16,266.53,268.19,273.13,279.55,282.19,279.63,245.92,244.02,245.21,251.23,272.87,282.88,300.44,323.80,316.94,307.66,291.51,291.92,297.80,307.63,314.07,313.66,324.31,328.28,337.99,343.49,359.40,364.30,377.26,374.39,367.31,332.09,322.14,325.32,329.81,332.98,334.24,328.89,315.70,319.80,324.58,324.10,314.64,315.36,319.56,308.96,304.77,307.52,305.16,309.41,312.14,309.04,315.29,314.36,325.80,321.78,321.50,331.70,344.49,339.82,346.57,349.82,322.06,313.43,315.05,315.30,325.73,340.63,345.26,352.07,326.75,342.69,333.78,342.86,352.12,362.06,371.81,373.59,379.49,377.02,378.32,380.17,393.33,398.61,398.43,406.12,417.15,416.09,409.22,401.24,390.86,388.88,386.75,380.18,379.53,379.73,385.73,385.14,382.76,370.59,364.59,375.20,376.63,383.89,381.82,378.29,387.62,379.65,369.74,370.10,362.81,363.48,363.87,367.68,349.03,335.67,L8
2022-03-01 22:20:00+00:00,,268.05,283.65,296.09,310.85,305.23,298.99,299.81,292.37,274.67,272.97,287.15,297.21,310.31,328.83,333.44,321.02,300.79,303.21,311.36,319.97,325.45,331.92,343.67,347.74,356.48,359.24,366.64,377.29,384.39,394.70,389.99,370.64,355.97,343.14,346.43,345.37,345.37,351.44,344.58,343.21,344.50,349.41,347.95,343.39,339.89,340.49,342.42,333.75,327.41,328.38,326.77,327.96,329.62,319.12,320.20,321.93,321.70,326.79,329.08,331.98,337.20,332.74,327.25,332.08,332.05,337.57,338.97,314.34,322.18,341.48,352.92,350.82,334.07,360.43,363.77,375.16,384.93,386.72,404.70,407.85,409.83,414.31,418.86,424.31,430.86,439.61,439.01,439.36,430.91,409.87,397.76,393.80,394.85,393.93,399.87,400.54,407.30,402.42,399.96,399.18,398.31,396.00,394.07,402.98,399.87,403.24,403.28,419.27,406.81,404.02,394.31,387.04,389.09,386.14,382.45,371.85,358.43,L8
2022-03-02 20:55:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.00,381.85,383.34,390.00,,381.66,379.22,380.03,,,,,,,,L7
2022-03-02 22:13:49+00:00,,254.33,278.72,287.01,305.91,299.42,291.27,290.96,285.19,268.73,269.16,283.12,290.82,303.94,318.79,322.48,317.13,299.21,295.94,298.24,312.43,318.10,322.14,332.61,336.62,343.97,352.29,364.37,370.45,378.06,385.17,381.86,366.33,350.31,334.69,339.14,338.99,342.58,342.51,341.24,338.76,336.38,336.66,338.49,336.79,332.85,325.31,327.67,325.38,320.82,326.20,319.04,317.59,312.80,308.68,314.38,322.37,319.26,317.20,322.68,327.34,329.91,331.71,323.59,329.47,333.76,334.52,329.14,302.84,314.58,338.61,339.44,335.57,333.43,350.41,355.98,359.85,378.76,383.81,397.73,397.41,403.23,403.38,408.48,418.86,421.35,430.03,431.65,430.55,417.28,406.61,391.57,389.12,391.28,391.89,392.11,395.00,393.64,388.96,390.70,389.62,391.33,396.72,394.74,395.19,391.55,398.79,398.81,403.87,395.86,392.19,382.40,381.32,382.55,381.35,376.28,363.86,352.72,L9
2022-03-09 21:00:42+00:00,261.90,261.33,,,269.48,273.71,269.02,259.08,262.80,253.82,246.33,251.47,259.46,273.62,296.78,306.36,306.63,300.17,,,288.23,289.67,303.39,306.02,323.42,332.18,344.05,349.41,352.57,355.05,367.56,375.23,356.14,,,324.10,321.13,323.55,324.45,320.10,317.83,316.66,324.80,328.14,316.23,309.59,317.24,309.90,298.63,,,298.09,298.48,305.40,309.11,312.26,307.17,316.59,314.63,319.51,322.28,324.49,321.97,328.51,,,320.17,315.04,316.58,321.25,331.40,330.20,327.82,333.40,338.41,340.22,340.10,353.97,375.82,,,387.56,386.97,384.75,379.23,390.55,399.00,401.97,403.04,410.47,408.11,394.21,388.66,387.53,,,381.91,377.84,380.11,373.92,369.05,361.41,369.11,371.28,371.25,386.30,381.04,379.70,380.35,,,,359.11,360.33,358.11,358.67,346.66,331.93,L7
2022-03-09 22:20:01+00:00,258.64,257.40,262.18,267.64,277.39,277.93,272.61,274.70,272.03,259.60,256.97,259.65,267.74,287.57,306.79,323.78,319.38,311.07,304.32,297.59,287.10,300.27,309.01,317.07,325.60,334.95,347.10,355.83,360.53,355.30,367.32,363.44,364.33,349.58,338.81,333.06,327.32,328.83,323.79,320.74,324.19,326.62,334.61,333.21,323.07,320.71,327.23,319.38,315.05,319.78,310.09,312.55,314.85,316.16,315.60,316.88,319.06,320.82,323.47,331.60,334.75,336.28,335.93,330.75,325.35,319.30,322.88,316.89,320.17,328.61,335.57,337.48,337.05,339.36,347.71,345.85,351.84,368.15,375.53,381.22,390.67,393.33,391.09,395.28,393.43,398.09,402.53,409.42,411.37,420.32,419.80,408.60,403.00,397.19,395.63,393.67,389.81,388.00,391.31,383.66,378.92,374.58,369.40,379.70,378.04,383.16,382.60,379.70,384.52,382.21,377.51,373.94,366.80,365.50,363.22,360.96,346.53,333.61,L9
2022-03-17 22:19:53+00:00,,272.74,281.46,290.83,303.45,303.55,296.93,294.63,297.33,277.87,274.12,288.13,293.28,307.57,317.53,333.56,332.69,318.33,317.22,315.46,319.49,313.27,325.51,333.48,342.19,349.25,363.34,372.06,379.50,384.34,390.71,387.77,372.38,365.59,355.30,355.49,352.92,353.94,343.85,339.89,343.69,345.09,350.64,345.39,344.31,339.40,343.65,344.43,335.02,331.32,328.55,326.21,330.00,334.44,330.95,338.64,337.58,335.43,338.45,331.19,340.64,341.94,343.90,337.47,348.17,342.31,342.67,335.15,318.32,329.78,343.45,347.94,,,358.28,370.05,373.87,383.94,389.64,400.50,400.44,413.22,415.24,418.96,425.54,426.17,430.04,426.77,431.77,437.89,433.22,417.42,406.00,402.06,400.64,397.24,400.65,402.93,398.56,398.51,394.08,396.04,403.67,399.64,402.44,402.49,400.49,400.78,415.12,405.61,402.11,393.66,389.54,388.34,387.44,385.23,370.46,366.39,L8
2022-03-25 20:59:08+00:00,,,,,,,,,,,,240.80,245.30,279.77,270.30,294.01,307.70,,,294.30,291.59,294.25,303.89,302.16,311.20,314.18,323.07,327.71,341.97,347.15,349.44,354.09,,,328.67,322.73,320.21,324.78,318.71,309.68,310.32,306.09,309.01,310.12,311.35,314.05,312.22,,,,297.54,293.29,300.77,310.06,311.81,298.18,292.99,294.66,299.48,313.63,316.85,315.98,312.46,,,315.58,316.09,315.17,320.65,,324.82,319.57,317.16,317.61,319.52,319.04,332.39,350.21,,,363.10,377.56,380.41,375.08,374.60,385.81,388.62,391.30,388.81,381.65,401.27,402.15,401.14,,,377.99,379.79,373.99,373.55,375.58,374.13,367.30,361.85,363.46,359.92,356.99,372.93,357.75,,,370.32,367.02,359.58,358.60,365.34,359.80,350.55,331.06,L7
2022-03-25 22:19:56+00:00,266.02,254.80,261.17,254.07,257.95,270.06,263.91,266.70,273.58,264.68,251.52,238.38,250.62,266.49,291.89,317.29,304.85,305.12,296.50,296.55,297.78,296.57,303.60,307.80,313.81,324.18,340.82,341.15,350.97,355.51,358.72,357.31,343.95,338.22,338.14,329.78,327.77,323.56,325.72,326.15,322.47,321.27,325.87,326.94,323.24,326.47,327.94,319.14,306.93,307.74,300.74,299.96,306.50,308.32,308.33,311.28,310.18,306.47,312.83,318.10,327.25,322.80,324.04,318.42,315.99,316.85,315.42,311.08,300.58,313.22,324.85,328.49,330.56,327.76,335.01,346.47,351.54,362.95,360.33,365.09,372.24,383.34,381.79,385.09,389.06,394.11,397.65,398.76,396.08,394.90,405.17,407.94,415.85,393.39,382.25,386.67,378.11,382.21,383.84,384.02,375.21,370.79,365.36,368.05,371.16,374.54,383.19,368.97,376.84,376.18,368.81,371.73,363.49,368.11,361.75,362.05,345.42,335.19,L9
2022-03-26 22:13:35+00:00,257.58,256.78,264.32,264.69,265.74,275.41,273.37,272.84,269.17,273.62,251.21,249.97,265.14,281.28,299.84,318.41,314.86,308.02,298.17,301.83,297.03,307.23,315.14,322.64,323.95,335.49,340.46,347.39,348.24,356.06,367.43,365.14,351.12,343.80,343.83,333.32,331.90,330.57,332.27,327.78,315.55,319.16,324.76,331.34,326.01,325.55,328.01,315.50,311.29,311.26,308.19,303.49,310.17,311.26,310.98,308.72,310.58,309.26,313.01,317.04,321.68,324.48,326.40,323.04,318.51,326.14,324.29,324.77,320.81,322.22,330.11,334.55,331.86,336.97,340.40,343.85,351.93,366.07,367.86,371.10,375.14,384.99,390.46,391.70,394.96,401.67,400.78,407.84,406.06,403.71,409.46,408.80,417.97,409.47,393.45,390.57,387.75,384.51,385.40,384.90,382.25,376.10,372.78,372.91,371.80,374.28,380.69,372.20,378.56,382.48,372.44,370.11,367.29,369.48,364.51,369.09,353.28,342.65,L8
2022-04-02 22:19:43+00:00,,260.19,271.16,276.82,283.32,283.63,279.91,276.76,276.74,283.32,271.51,265.65,266.44,282.68,303.10,330.02,332.18,313.84,303.53,303.17,309.91,310.39,319.56,328.54,334.88,342.24,341.13,349.61,363.45,370.58,378.72,367.25,360.69,360.09,347.42,341.48,342.21,340.74,337.51,332.09,324.80,326.46,327.99,338.50,337.22,336.32,334.59,336.00,324.72,318.82,308.79,309.52,313.34,309.36,310.71,312.58,314.28,321.32,326.37,327.97,330.59,330.78,330.12,328.35,336.81,336.72,341.66,337.50,319.46,330.28,336.77,341.24,345.15,343.91,350.24,356.78,367.26,377.58,377.49,382.55,385.14,397.52,407.36,405.60,411.30,413.47,415.08,414.53,411.99,414.52,421.77,414.93,417.36,423.59,419.17,412.96,400.04,395.06,388.08,389.44,388.22,392.10,390.23,388.57,386.21,382.53,385.02,381.38,397.17,396.46,388.27,377.70,373.10,374.43,374.60,372.99,358.47,351.25,L8
2022-04-03 20:52:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.11,353.38,361.73,360.31,345.55,340.17,341.98,336.11,,,,,,,,,,,,,,,,,,,,,,,,,324.16,318.81,321.86,322.79,310.26,336.89,319.29,,,,,,,,325.95,333.99,345.71,359.12,370.62,363.87,379.37,381.63,,,,,,,,395.87,398.12,399.47,411.60,405.50,413.74,415.05,390.18,377.30,,,,,,,361.97,365.65,367.44,365.25,371.62,384.45,380.78,368.68,367.49,,,,,,L7
2022-04-18 22:19:49+00:00,268.90,274.87,266.22,266.45,271.53,269.70,272.15,272.76,279.32,277.05,275.22,272.30,271.58,276.40,288.92,302.15,322.21,320.79,322.34,314.00,312.07,314.66,315.90,334.93,335.29,337.91,336.70,347.55,361.25,371.90,382.23,371.45,356.99,356.57,356.45,351.44,343.61,336.55,331.16,327.97,329.49,335.83,333.94,328.52,335.64,340.43,336.81,344.76,337.78,321.36,317.28,316.37,318.62,320.93,319.30,318.95,323.44,324.18,329.05,337.64,340.70,336.08,328.74,329.53,332.30,328.91,325.80,334.14,332.63,333.01,334.28,340.25,341.06,347.98,353.24,359.22,364.36,372.68,372.35,381.34,386.65,395.83,401.01,406.98,408.74,408.81,408.86,407.91,409.74,411.34,410.92,409.64,414.04,411.89,412.69,410.47,415.95,410.11,406.98,400.27,381.39,383.85,389.17,389.29,387.96,392.25,,,,,,,,,,376.09,359.87,356.74,L8
2022-04-26 22:19:44+00:00,,,,,,,,,267.13,274.13,276.98,278.16,273.93,280.93,280.25,294.35,311.82,312.83,315.55,321.91,316.54,315.57,318.02,325.02,340.73,337.81,335.29,342.98,346.90,366.31,372.84,364.31,352.16,355.09,350.30,347.99,340.74,337.58,331.47,330.28,329.86,331.32,330.83,333.82,334.52,331.79,335.99,336.09,332.21,331.63,316.03,313.92,319.12,311.15,315.46,315.15,323.26,327.31,329.84,329.08,334.35,335.93,340.80,331.96,334.91,329.85,332.36,338.24,325.66,312.06,339.12,345.71,340.26,342.91,349.12,356.37,355.80,370.37,374.81,382.41,383.86,393.37,397.41,401.02,405.06,409.81,413.58,411.44,413.85,409.24,408.55,405.87,412.88,405.94,411.48,415.18,418.53,419.79,410.70,407.95,398.49,385.01,384.76,386.48,384.27,385.52,388.31,383.53,383.78,381.59,375.00,372.88,368.27,377.01,376.47,382.12,359.47,350.91,L9
2022-04-27 22:13:34+00:00,,270.99,275.02,272.07,278.75,278.81,275.51,275.77,281.45,275.96,276.41,284.22,284.05,284.67,292.55,302.43,316.88,315.19,320.52,325.75,326.39,325.74,322.26,328.68,340.40,353.50,352.56,356.97,364.18,373.52,375.91,379.57,362.64,355.89,354.38,353.53,347.44,345.55,339.33,338.27,335.96,338.83,340.37,340.05,342.90,344.05,343.71,343.92,340.67,333.64,324.14,317.49,321.55,327.71,322.76,331.37,332.64,337.26,336.86,336.83,336.72,344.53,342.06,341.59,341.22,339.99,342.94,347.70,330.68,321.47,348.55,349.91,346.05,348.43,357.51,357.65,363.59,370.47,375.32,382.59,392.12,397.85,400.27,406.01,410.24,411.49,416.73,415.33,416.69,414.11,410.75,411.21,415.33,418.12,418.03,422.28,426.05,423.56,418.61,407.77,399.93,390.24,394.41,393.02,391.36,392.07,392.30,391.20,393.51,388.40,384.41,382.48,374.38,378.42,380.05,380.70,365.03,359.69,L8
2022-05-05 22:13:30+00:00,304.30,283.19,264.75,259.63,260.22,267.97,265.99,260.70,256.97,263.31,276.20,278.71,277.78,277.97,282.14,288.17,298.64,305.46,310.53,315.96,315.74,318.22,316.73,321.83,339.79,348.44,347.90,351.97,355.60,357.81,369.60,369.56,353.56,353.03,348.57,344.08,339.70,335.77,332.03,329.63,327.51,328.97,328.62,331.44,336.00,337.89,337.53,331.19,329.46,332.38,330.39,321.12,313.44,313.91,317.91,321.33,323.19,320.25,322.81,325.96,331.09,331.19,331.32,340.47,336.33,332.88,333.07,331.01,337.37,351.89,339.38,344.45,339.60,339.91,346.16,347.67,350.10,355.58,380.73,387.86,390.04,397.07,396.87,397.29,400.45,404.46,406.40,406.38,407.36,407.20,407.12,409.30,409.33,406.99,406.06,408.21,408.41,405.00,403.42,408.07,404.88,388.22,389.99,375.37,379.04,389.94,396.65,383.73,378.47,380.03,380.20,379.68,372.78,370.97,370.72,373.43,364.63,351.90,L9
2022-05-11 20:52:15+00:00,,,,,,259.75,,,307.26,274.54,273.99,279.00,275.57,274.27,271.53,278.29,,302.73,,,,302.22,304.93,282.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.74,,,,,,,,,,,,,,,,,,,,389.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.06,,,,330.45,375.13,L7
2022-05-28 20:51:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.56,344.48,344.26,L7
2022-05-28 22:19:30+00:00,,,287.51,277.62,283.77,278.15,278.13,286.03,289.19,281.31,283.96,287.29,286.73,287.77,289.43,299.01,302.56,307.04,311.36,320.53,328.17,334.56,339.05,346.92,350.02,354.76,357.45,367.47,376.16,385.32,396.17,390.46,374.85,369.43,361.94,352.78,351.72,355.04,356.08,356.96,348.18,347.14,348.33,349.25,350.92,346.61,349.76,352.90,349.08,347.62,355.18,347.48,342.06,338.26,327.84,329.55,330.70,331.33,331.88,332.86,342.62,350.72,351.51,352.77,358.02,360.10,362.56,359.39,357.62,357.56,360.61,346.64,348.76,339.44,367.73,369.74,369.78,371.88,373.93,381.87,384.06,391.88,403.79,410.54,418.63,419.18,421.01,425.96,420.56,422.58,420.01,418.18,421.03,422.91,424.87,425.51,426.98,424.15,419.51,415.05,415.51,418.91,426.02,419.80,419.29,423.32,418.38,404.15,396.14,392.93,394.21,386.76,384.22,385.59,387.28,386.62,376.48,366.62,L9
2022-06-21 22:20:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.70,355.70,356.04,357.07,361.57,352.62,351.76,346.33,343.71,340.81,343.06,344.12,344.85,342.86,344.37,350.10,342.52,337.82,339.44,332.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.84,394.50,398.37,410.71,414.66,420.43,416.22,417.74,415.50,416.78,415.31,405.78,400.68,402.69,405.80,402.49,405.18,399.92,399.64,398.88,399.82,400.30,404.09,399.21,399.42,395.01,395.59,398.09,400.18,388.05,386.84,,,,,,,L8
2022-06-22 22:13:38+00:00,,,,,,,,,,,275.32,280.02,290.81,291.72,295.94,292.41,292.42,295.40,302.03,317.98,335.58,349.82,326.97,330.05,339.85,356.60,362.77,358.10,361.26,364.79,375.61,378.08,354.47,352.01,354.11,355.57,354.14,350.31,346.28,337.12,340.94,339.53,339.86,344.57,343.67,345.41,346.15,337.07,334.36,332.98,335.68,332.67,335.34,333.95,340.64,338.34,343.24,341.54,345.74,341.35,329.22,327.45,331.55,332.70,329.69,328.95,331.50,333.32,338.42,338.87,340.89,338.70,343.44,355.06,361.14,361.16,368.97,375.46,381.07,382.95,390.56,395.37,393.63,394.81,408.58,412.46,412.49,414.71,414.60,411.02,411.65,410.81,401.79,398.37,398.57,402.09,402.26,403.40,396.60,398.01,398.88,402.07,405.22,404.47,399.52,395.39,393.62,389.79,393.98,394.36,382.07,379.88,369.98,375.88,367.77,364.44,354.56,333.74,L9
2022-06-30 22:14:03+00:00,,,262.56,259.41,259.08,261.14,264.04,264.94,266.89,262.06,268.02,277.71,281.18,280.42,280.80,282.78,274.86,276.72,280.78,291.37,298.68,315.65,324.49,319.99,322.87,330.10,337.91,341.33,339.80,350.57,361.97,363.28,341.78,342.45,339.22,338.58,338.92,345.16,342.54,330.60,327.28,329.64,335.38,334.55,334.69,331.78,333.60,322.22,316.86,320.71,322.79,314.30,320.26,326.74,321.53,319.89,324.51,319.82,304.49,306.35,305.29,310.19,309.03,310.46,316.90,318.64,325.49,329.59,327.69,328.42,329.52,331.65,332.08,328.84,338.69,343.89,344.74,355.47,359.15,369.48,379.80,379.44,384.85,381.09,398.79,393.63,393.44,396.43,396.99,394.06,395.19,385.82,385.89,385.91,387.28,394.16,396.86,397.22,392.39,391.71,396.51,397.12,397.23,395.36,394.23,398.20,391.46,390.26,399.59,391.43,382.02,376.17,371.87,368.63,369.68,363.28,347.85,334.73,L8
2022-07-31 22:20:03+00:00,,,,,,,,,,,,278.64,280.29,288.98,289.73,288.49,292.87,295.89,289.09,295.46,303.06,316.25,325.03,349.02,351.61,360.55,357.80,364.77,363.68,364.37,376.63,362.49,336.41,332.07,328.26,326.73,326.64,334.77,344.09,336.21,323.30,332.61,332.47,328.36,328.81,333.19,339.49,333.40,321.88,324.62,327.01,322.60,325.38,325.60,318.74,312.21,318.31,327.43,331.75,329.10,334.47,337.21,330.23,331.30,330.22,325.04,329.12,331.77,329.82,330.18,358.04,348.03,345.88,350.34,356.02,365.44,371.56,361.83,366.35,370.36,372.46,384.51,396.62,400.41,394.15,400.31,404.34,405.58,405.28,402.22,396.53,397.24,398.58,399.85,401.69,411.75,404.20,394.95,383.23,379.45,379.51,388.97,394.04,402.67,402.21,403.66,392.35,386.58,391.57,388.03,385.37,375.77,372.17,368.76,363.11,368.40,362.28,334.20,L9
2022-08-09 22:13:58+00:00,,269.35,301.78,286.34,274.44,266.25,267.13,277.83,281.88,274.34,275.98,288.42,291.69,293.56,299.64,298.81,298.84,297.66,300.47,307.28,312.20,317.05,325.66,349.95,356.10,362.01,363.90,371.85,371.51,369.40,376.84,364.59,340.83,336.65,333.90,338.05,341.12,337.45,339.63,337.86,337.11,337.85,337.81,339.25,343.93,342.01,341.93,329.86,325.19,322.17,328.65,325.30,326.45,327.92,325.20,327.00,331.08,327.95,331.84,333.60,337.61,332.68,327.38,322.24,335.30,337.11,343.17,,322.52,333.70,349.22,349.34,353.09,349.69,342.83,339.94,355.61,368.48,369.74,372.74,382.57,392.82,399.00,401.19,402.99,406.92,412.76,414.23,407.85,401.74,395.33,397.70,403.16,410.58,408.75,409.91,407.09,401.40,394.56,393.04,395.98,399.40,405.48,405.36,410.84,408.92,403.43,399.71,406.32,400.12,395.55,387.51,384.00,385.73,383.47,377.83,367.78,313.81,L9
2022-08-21 20:45:26+00:00,,,,,,238.91,245.44,225.17,,,,,245.42,254.47,,,,,247.01,,,,,,,,,,,,,,,,,,,,,,,,,298.76,290.91,,,,,,,,299.05,282.01,283.97,293.14,,,290.02,,,,,,,,,,,,,,,,,,,,,339.24,350.02,,,,,,,,355.23,351.65,359.61,,,,,368.76,368.26,,,360.45,352.97,,,,364.68,366.25,368.87,351.26,,362.54,353.62,345.28,,350.98,,340.64,,,L7
2022-08-25 22:14:02+00:00,,252.83,288.98,276.02,264.79,,,261.23,261.72,261.07,261.30,271.48,270.35,282.56,285.42,291.39,292.55,289.28,286.16,296.27,298.44,313.12,323.10,337.52,334.53,338.19,338.78,344.18,354.72,359.39,370.79,348.24,329.15,330.25,325.71,328.00,326.43,322.40,324.12,321.00,319.43,324.98,329.52,322.24,321.07,320.29,321.32,318.77,314.13,317.85,311.97,305.61,319.60,313.31,313.47,315.29,324.54,318.55,320.50,323.76,326.61,316.91,319.57,321.37,321.97,,,,316.62,332.24,340.76,336.08,342.35,337.57,308.58,333.03,348.76,358.08,364.39,373.65,372.56,371.70,379.37,385.40,393.88,391.63,389.04,388.56,381.36,379.75,386.25,381.31,393.36,393.78,396.37,398.08,398.05,395.63,390.92,384.31,381.21,380.14,384.78,387.80,392.16,388.64,381.47,382.34,400.99,387.26,387.45,373.54,370.96,369.73,368.06,368.15,356.46,,L9
2022-09-09 22:20:35+00:00,,,328.08,296.19,283.45,,,277.29,287.55,272.58,279.33,291.07,292.82,296.25,298.04,303.36,305.38,302.69,306.93,312.75,324.03,332.54,344.03,349.26,352.49,354.12,353.82,367.31,370.23,377.25,393.19,378.94,356.89,347.85,340.57,339.79,339.06,342.27,340.57,337.42,332.38,335.74,336.98,338.57,341.33,337.97,340.11,329.51,331.13,332.68,334.88,332.47,338.28,345.48,341.01,344.09,341.26,341.80,342.68,345.06,345.39,347.37,343.31,335.91,346.14,347.37,349.31,350.30,354.25,354.58,359.43,363.14,370.53,378.56,379.38,362.95,369.22,377.56,386.22,391.32,392.38,394.03,394.86,396.93,403.95,410.82,410.60,408.91,402.93,404.27,412.33,417.52,423.05,423.56,417.75,418.62,423.74,420.18,412.30,409.20,407.73,405.66,408.60,404.20,408.05,403.67,404.72,403.00,412.50,397.56,392.47,386.76,389.61,392.86,391.83,393.07,383.56,,L8
