dates,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0004,nzd0310-0005,nzd0310-0006,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0014,nzd0310-0015,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0023,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0028,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0033,nzd0310-0034,nzd0310-0035,nzd0310-0036,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0042,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0049,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0058,nzd0310-0059,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0065,nzd0310-0066,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0071,nzd0310-0072,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0079,nzd0310-0080,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0085,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0089,nzd0310-0090,nzd0310-0091,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0123,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0134,nzd0310-0135,nzd0310-0136,nzd0310-0137,nzd0310-0138,nzd0310-0139,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0171,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190,satname
2021-09-02 20:53:01+00:00,319.93,308.07,294.07,293.92,297.06,294.96,280.01,283.74,289.06,281.22,265.18,269.81,284.81,,,,,,,,,,330.80,333.15,333.75,350.28,356.48,357.61,355.94,340.24,326.74,327.50,324.94,322.96,321.44,,,,,,,,300.77,310.37,319.67,316.37,320.02,326.44,327.68,329.66,334.54,345.40,357.38,365.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.88,368.53,347.13,336.23,330.94,331.60,321.74,317.91,,,,,,329.57,328.61,323.12,334.37,339.01,343.90,348.18,357.51,358.83,,,,,,,,,,,,,,,,,,,323.10,312.48,316.09,314.58,317.44,325.04,336.00,343.13,,,,,,391.03,408.39,416.83,396.21,386.75,372.68,372.88,362.09,,,,,,336.66,321.05,311.92,L7
2021-09-10 21:54:44+00:00,327.06,314.70,300.65,294.44,287.28,282.64,281.28,285.24,284.28,273.23,268.58,264.24,277.00,278.89,288.82,283.99,275.25,270.53,293.96,310.24,310.63,317.74,322.80,328.86,336.40,344.21,351.31,352.64,340.25,336.19,326.61,310.56,307.02,312.33,299.44,300.23,298.62,297.54,283.30,293.87,287.14,288.06,300.07,309.47,311.68,314.01,316.88,319.26,321.76,326.55,334.85,346.10,354.57,364.52,373.18,378.70,382.15,391.25,403.87,414.73,431.51,442.60,445.57,451.49,443.63,446.55,441.70,440.38,434.77,431.04,417.07,405.06,403.64,401.70,390.95,388.57,394.91,393.11,387.02,381.78,378.26,377.66,372.54,365.83,362.42,361.27,357.30,357.61,353.05,347.12,342.62,343.95,347.71,350.41,348.89,353.04,348.41,343.06,343.05,342.54,342.93,349.90,353.27,353.95,357.38,363.39,366.16,371.39,376.46,380.00,380.36,375.43,368.23,347.63,290.27,,,,,340.75,372.53,371.11,373.87,367.98,350.49,335.93,325.17,314.39,314.33,316.63,314.45,320.79,323.00,327.00,326.78,329.43,333.37,333.56,332.28,337.75,341.70,339.72,348.49,,,366.39,367.63,369.35,,363.34,352.26,343.04,345.75,341.40,338.82,334.25,334.87,333.04,331.45,328.00,324.12,323.82,322.36,319.12,316.39,319.78,318.58,314.48,319.26,332.69,337.71,345.89,350.12,369.29,379.61,381.69,398.22,409.04,402.49,386.35,379.94,361.17,362.17,348.04,348.08,342.66,331.65,319.69,314.81,321.57,317.82,L8
2021-09-18 20:51:36+00:00,311.87,308.28,294.49,296.07,294.74,298.19,291.67,286.73,,,,,,,,,,292.08,299.21,298.69,301.68,308.49,319.02,328.18,330.02,338.99,344.80,345.36,342.40,336.53,,,,,,,,,,283.41,285.62,289.64,301.07,304.88,309.28,311.44,317.53,320.69,322.76,325.33,,,,,,,,383.85,393.55,402.68,419.06,418.34,435.15,443.12,451.00,444.60,441.50,,,,,,,,385.23,391.71,377.53,376.13,364.72,359.99,363.00,359.50,362.93,358.05,,,,,,337.46,341.55,340.91,346.30,337.44,335.72,338.25,339.33,345.27,346.40,,,,,,,356.08,363.37,363.06,370.66,367.95,387.89,401.77,387.55,364.26,,,,,,,389.48,392.14,373.64,349.67,336.94,336.69,337.53,327.04,,,,,,314.82,317.94,322.10,318.99,322.59,333.64,338.22,340.84,,,,,,365.20,360.17,354.43,346.80,348.81,347.80,341.72,340.70,,,,,,318.19,315.35,318.80,312.00,303.42,306.63,312.46,325.91,,,,,,,358.78,359.78,382.92,389.58,408.48,393.94,388.33,,,,,,324.76,321.76,319.94,314.75,304.62,306.96,L7
2021-10-11 20:55:44+00:00,329.20,317.64,305.56,296.36,287.82,282.89,,,,,,,,275.33,289.88,280.59,280.78,294.41,292.31,310.25,312.49,317.34,326.28,328.23,343.03,346.10,353.93,354.72,344.49,,,,,,,302.73,301.16,302.95,288.41,292.74,295.89,296.17,309.18,313.06,316.71,314.56,318.34,320.02,325.01,,,,,,375.84,382.05,388.64,399.01,406.92,419.09,427.85,437.03,450.48,459.44,451.64,452.03,441.07,,,,,406.73,403.15,402.84,397.96,395.60,392.60,390.23,384.30,389.34,377.08,380.61,369.38,,,,,360.83,358.12,355.36,353.71,353.54,354.66,355.02,350.06,352.92,350.29,343.02,343.50,,,,350.36,350.64,354.72,357.14,363.25,365.06,378.96,382.08,389.23,384.29,369.56,342.84,295.00,,,,,360.47,379.80,385.61,381.07,377.91,360.72,347.22,331.25,320.21,,,,321.66,322.35,320.22,328.61,331.62,330.76,333.09,327.06,327.25,334.78,334.67,,,355.83,362.61,367.44,373.86,366.59,360.35,355.30,346.59,343.33,338.95,336.98,,,,322.40,323.72,320.34,321.98,324.87,321.49,328.25,327.89,325.00,,,,,352.67,358.48,372.69,389.20,389.60,402.85,413.63,409.02,381.16,383.97,,,,353.13,345.60,330.12,313.23,309.34,321.02,324.16,L7
2021-11-08 21:55:15+00:00,335.41,333.62,317.60,309.51,298.70,286.02,288.26,290.52,289.96,287.47,277.10,258.82,275.81,276.73,288.03,291.30,275.68,298.55,287.55,313.02,317.01,324.83,330.14,333.21,345.82,353.93,362.15,362.01,349.42,344.71,332.84,325.89,320.51,321.03,305.36,303.00,301.59,306.55,299.14,301.52,299.01,296.45,309.86,317.12,317.05,324.52,325.69,328.36,330.55,335.69,343.13,349.07,360.38,368.39,376.24,381.54,389.58,397.95,406.55,419.48,431.62,441.67,450.16,462.72,453.65,450.00,438.12,437.31,429.62,433.51,417.45,405.76,401.36,394.81,395.27,388.71,389.07,388.03,382.98,380.35,374.86,382.08,380.75,379.34,371.92,361.95,365.80,,,,,,,,,,,,,,,,,,,,,,382.21,394.05,390.47,377.94,360.44,343.58,293.05,,,,,,376.24,386.14,381.99,381.26,372.21,354.18,334.35,321.30,321.56,330.73,319.29,324.73,324.19,328.58,330.12,332.76,336.09,336.24,335.91,338.43,344.15,341.83,346.59,,,369.20,371.44,376.56,371.09,362.73,357.44,350.96,345.78,341.21,334.73,334.72,330.45,325.61,322.50,319.55,323.59,316.84,325.63,320.78,325.81,327.81,322.71,321.79,320.95,337.13,339.56,352.19,355.69,363.62,377.88,377.81,395.58,410.04,404.86,382.06,367.99,352.66,352.07,349.56,343.78,339.51,327.37,316.98,314.24,326.39,328.34,L9
2021-11-18 22:00:10+00:00,316.42,319.67,314.93,318.02,304.88,307.14,290.36,288.24,284.53,276.79,247.72,264.28,276.64,284.51,285.85,310.36,305.54,308.94,315.87,324.10,327.38,320.56,327.72,326.53,335.73,353.43,358.47,354.31,366.70,360.17,353.99,320.63,321.53,308.91,310.89,307.27,323.79,324.35,324.29,325.68,309.97,298.04,301.57,311.20,324.99,344.30,336.05,340.54,334.81,340.64,336.31,344.87,356.79,364.47,382.60,382.33,394.58,407.46,408.42,422.08,432.49,441.82,450.06,459.95,455.62,443.55,437.25,430.67,428.87,410.15,407.83,411.77,401.76,397.03,398.09,386.92,384.80,383.66,377.45,375.89,379.10,378.54,381.72,375.52,371.94,369.96,365.69,360.22,358.78,362.81,360.89,360.69,357.17,353.31,349.08,347.15,351.58,344.84,345.71,344.43,347.99,344.88,350.76,342.64,350.74,358.54,372.01,368.39,382.95,393.35,397.47,381.47,369.86,366.71,343.92,,,,,,411.47,393.08,396.91,376.81,370.51,366.22,350.94,347.65,331.29,332.05,338.03,330.87,332.96,336.17,334.04,331.95,334.64,335.78,333.19,348.79,350.14,360.30,351.20,364.84,367.73,382.54,375.16,380.17,367.48,371.30,359.44,354.46,351.71,343.03,337.18,335.51,333.40,330.05,327.67,323.57,324.33,321.92,316.55,324.20,323.29,322.86,329.20,334.80,335.80,343.63,338.45,348.73,363.40,367.03,373.27,390.52,388.90,405.17,403.81,386.67,373.32,365.71,348.99,347.43,330.54,333.81,330.16,343.44,327.48,314.95,323.20,L9
2021-11-28 20:51:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,334.77,346.67,342.57,340.17,331.04,326.17,317.50,307.60,305.18,304.84,300.83,299.28,303.34,298.99,298.28,302.98,,,,,325.28,324.27,328.10,328.80,330.25,337.55,343.04,350.29,358.18,374.80,374.22,380.53,396.75,400.48,,,,,447.54,443.34,433.37,427.93,429.00,423.02,409.58,407.30,406.22,399.15,393.39,390.53,380.32,,,,,379.97,371.65,373.04,372.41,367.05,364.87,359.31,358.84,353.76,357.58,352.50,355.13,,,,,338.64,337.93,338.78,335.90,336.48,338.18,340.06,334.88,347.39,349.41,364.87,,,,,365.17,350.41,348.73,306.98,,,,,352.29,,379.43,,,,352.04,,,,,,,,,,,,,,,,,,,,,365.37,366.30,371.90,,,,341.68,334.76,334.12,326.24,324.70,319.71,322.24,318.46,317.55,310.54,,,,320.24,319.12,322.58,320.57,326.62,324.38,338.66,350.66,354.65,,,,,,,,,,,,,,316.52,,,,L7
2021-12-23 20:42:39+00:00,,,,,,,,285.01,280.01,274.15,261.91,257.06,274.95,275.89,286.18,283.87,291.03,298.37,291.65,311.85,315.31,,,,,,,,,337.29,334.49,325.51,322.20,319.74,311.69,308.76,307.35,306.86,304.54,303.66,304.99,312.85,,,,,,,,326.09,336.03,340.05,345.26,359.61,364.65,377.72,387.43,392.20,398.76,413.11,,,,,,,425.90,432.50,422.29,430.87,411.92,405.54,396.65,395.30,391.84,385.18,,,,,,,373.25,368.08,361.84,362.81,359.29,363.47,350.86,357.39,355.01,353.11,,,,,,,332.70,333.22,334.16,339.85,336.02,340.97,346.86,355.68,366.22,,,,,,,324.39,285.09,,,,,,372.96,382.08,,,,,,312.77,314.65,322.27,312.82,316.40,317.71,314.03,316.49,,,,,,327.55,331.54,335.52,336.54,342.94,346.45,349.35,354.64,,,,,,,317.73,318.42,319.04,310.03,309.54,315.19,309.72,,,,,,317.26,313.86,324.57,328.95,335.51,339.60,348.37,352.34,,,,,,366.25,358.44,346.67,346.79,342.10,341.85,333.58,324.03,,,,,L7
2021-12-31 21:54:43+00:00,327.95,327.30,306.12,317.09,321.93,292.02,291.77,304.23,311.79,323.15,308.96,275.13,288.75,321.44,301.08,,319.01,292.77,320.42,301.82,321.64,324.70,327.22,,348.81,353.42,354.92,342.19,347.52,359.37,327.65,332.19,325.82,321.25,304.10,310.16,307.16,299.71,305.33,308.51,310.49,327.99,315.55,317.39,344.61,333.57,324.11,341.12,356.21,357.00,343.27,334.15,353.46,378.35,375.27,382.68,403.83,398.98,397.61,415.94,433.91,448.08,443.63,440.28,437.70,440.54,445.21,435.94,413.32,408.91,409.58,409.18,395.77,407.63,391.01,384.86,391.77,379.50,379.73,382.56,391.45,370.56,374.97,377.03,382.35,382.56,378.19,360.75,354.99,373.43,360.12,356.75,366.75,368.27,349.96,341.66,336.83,343.15,344.74,340.88,356.27,338.15,351.37,353.33,360.26,371.78,392.27,373.08,385.36,419.64,,,,,,,,,,,,,425.92,395.95,386.49,360.81,351.60,346.93,339.58,327.46,335.53,332.78,345.61,327.28,311.93,326.06,349.38,330.92,349.67,348.52,339.93,352.66,357.34,367.95,362.18,367.74,370.07,370.46,371.73,355.76,345.03,343.23,351.99,339.40,336.16,353.79,341.49,308.46,318.68,319.69,309.35,325.01,318.68,321.55,327.06,308.57,,,348.39,352.16,385.53,380.18,,391.84,360.35,395.98,394.13,418.94,414.80,371.35,371.49,382.03,371.28,386.90,378.72,370.81,370.13,359.43,340.52,324.23,353.96,L8
2022-01-08 20:41:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.15,,,,,,,,,,,,,,,,,,,,,364.22,371.54,386.17,394.30,386.75,351.14,318.37,282.67,,,,,,,,371.01,365.41,359.64,354.58,326.89,314.99,316.30,318.77,,,,,,,320.87,325.90,325.45,328.94,329.59,332.54,334.84,340.75,,,,,,351.70,341.81,337.42,329.61,325.75,323.70,320.32,321.30,,,,,,311.41,310.99,311.58,314.21,311.25,315.34,319.65,330.20,,,,,,368.47,380.47,392.47,385.04,357.05,357.24,342.33,345.84,,,,,,303.70,310.47,312.16,L7
2022-01-08 21:54:43+00:00,342.55,336.09,334.11,323.97,319.66,310.66,305.91,299.84,295.69,298.31,292.83,286.12,283.71,284.97,297.30,302.69,308.62,315.54,311.50,323.52,327.64,339.14,348.63,347.92,363.83,374.68,375.97,369.38,360.16,358.83,345.72,345.28,337.73,342.72,330.65,321.67,314.58,320.54,314.50,316.33,315.14,324.96,324.63,325.11,323.68,329.44,334.56,337.75,342.50,346.27,351.02,356.08,358.87,371.56,381.17,388.52,398.70,404.70,417.76,429.10,440.60,453.33,455.95,468.55,456.72,454.08,441.77,439.71,439.59,439.22,426.10,414.64,410.07,407.77,402.44,397.84,402.20,399.90,396.53,396.16,387.74,,,,,,,,,,,,,,,,,,,,,,,,,,382.05,383.62,393.58,404.74,406.42,394.36,359.58,330.21,287.86,,,,,315.48,381.45,395.92,390.19,386.04,381.11,362.76,343.64,331.47,329.82,334.24,330.60,336.92,332.22,334.38,335.35,335.62,346.02,343.93,343.60,343.41,347.64,351.72,355.36,357.19,362.56,366.59,370.10,377.90,374.01,372.45,361.48,350.95,349.06,344.38,343.40,339.34,340.30,337.88,330.86,334.19,327.01,330.35,333.92,332.19,339.13,334.61,338.20,337.57,340.78,348.20,349.59,359.79,369.92,377.90,391.63,390.17,405.42,413.98,412.30,380.74,381.17,361.43,370.56,371.49,370.42,362.56,351.16,327.35,321.60,334.37,335.75,L9
2022-02-09 21:54:42+00:00,,,,,,,,299.49,289.45,289.75,276.50,285.80,286.79,285.32,298.74,303.62,307.90,314.23,314.77,322.09,321.11,330.94,338.41,339.61,350.02,360.34,366.07,367.15,356.68,356.11,347.98,340.74,329.60,328.00,320.57,320.06,314.94,314.54,312.43,313.34,313.04,313.09,316.22,321.58,322.95,329.04,331.38,331.25,342.73,340.57,345.52,353.90,360.41,368.93,376.35,384.49,394.47,403.35,417.21,422.27,432.47,439.85,453.48,462.76,455.92,449.64,444.71,434.63,431.38,426.66,418.24,409.30,405.24,404.51,398.92,396.29,393.46,392.29,388.59,383.93,383.79,383.29,382.96,377.18,375.50,369.94,368.02,366.07,365.47,363.03,360.33,359.36,355.00,353.41,345.72,342.64,341.59,343.98,343.16,340.00,341.43,345.70,350.22,353.23,356.66,361.86,378.01,387.23,395.66,397.71,398.05,399.75,387.22,349.23,281.40,,,,287.78,355.90,382.81,377.29,384.67,381.50,368.07,356.55,340.74,334.93,328.90,325.55,324.74,328.36,326.04,327.91,331.45,332.08,335.01,334.28,336.27,338.67,346.61,348.93,354.44,360.42,360.12,370.88,367.75,372.19,370.08,363.91,363.67,343.44,347.51,339.65,338.15,336.74,333.58,331.74,324.05,325.17,323.08,324.35,325.62,320.70,325.30,327.35,330.97,339.38,341.82,350.94,356.69,361.07,370.40,374.19,379.16,383.46,394.69,402.78,395.90,380.77,380.33,366.07,365.32,350.18,350.91,348.37,336.09,330.45,327.17,329.36,330.67,L9
2022-02-16 20:43:23+00:00,,306.66,301.56,298.27,296.19,283.04,281.81,282.65,281.64,282.08,262.87,272.44,279.40,277.58,288.79,293.25,292.91,304.35,302.91,307.84,,,,,,,352.75,353.13,346.87,343.71,330.15,330.06,316.36,318.13,309.02,305.56,298.59,298.92,296.22,299.17,297.67,,,,,,321.96,320.74,324.83,326.68,334.61,344.16,349.93,351.80,361.26,375.72,380.90,388.48,396.31,403.28,,,,,444.86,440.73,430.74,423.21,416.41,413.68,,,,,,,,,,,,,367.36,364.72,363.30,360.39,357.53,354.24,348.32,346.93,345.07,341.09,338.47,,,,327.73,329.33,328.30,321.30,327.47,330.33,336.24,338.09,344.02,352.66,359.51,369.44,,,,369.99,352.96,331.47,287.56,,,,303.16,348.91,358.57,362.77,363.70,,,343.51,333.11,322.16,317.21,315.14,314.04,309.97,314.92,310.51,311.60,311.28,,,,322.43,327.67,334.46,336.25,339.36,342.61,347.47,352.47,358.34,354.37,,,,330.46,329.35,327.53,326.50,319.66,313.69,314.11,310.19,311.02,310.73,,,,319.01,321.51,315.63,302.03,329.95,342.13,352.17,346.58,356.76,364.69,,,,,344.98,367.88,349.21,347.38,335.02,337.68,330.84,322.23,313.29,,,,L7
2022-02-17 21:54:31+00:00,335.79,325.90,315.01,312.99,302.52,297.16,296.26,296.76,295.05,291.25,279.09,284.58,284.93,287.16,292.98,301.43,305.32,313.35,313.77,316.79,318.76,329.41,333.59,334.87,346.82,358.58,359.55,358.76,353.53,350.00,335.14,334.08,324.12,322.40,313.18,311.24,312.85,309.99,306.75,306.31,308.43,310.84,313.57,317.69,323.37,324.71,326.74,329.42,334.84,336.60,340.95,349.01,351.82,357.20,365.50,378.34,385.40,394.69,405.38,415.53,423.77,433.49,447.39,454.95,452.51,445.81,437.36,430.19,422.64,416.65,414.09,405.77,398.91,395.13,393.99,392.87,390.98,384.64,383.19,379.82,378.09,377.68,376.34,374.94,370.13,367.58,362.47,358.40,355.49,355.41,352.37,349.78,346.65,341.58,339.74,340.21,340.25,337.38,339.34,337.36,337.21,340.61,346.00,346.06,352.41,359.32,370.55,379.17,389.84,396.24,398.45,391.34,370.44,338.71,311.17,,,,321.87,351.03,361.82,371.32,372.84,369.54,357.89,353.18,341.58,329.05,322.49,319.54,320.49,318.99,323.25,323.91,326.70,327.62,326.85,332.02,333.51,339.17,338.54,344.56,347.35,350.89,354.10,356.53,361.64,368.63,365.24,360.14,352.35,345.27,337.78,334.74,331.41,332.10,327.15,324.92,321.68,320.50,318.90,316.59,317.37,319.53,314.93,321.09,327.20,333.24,339.65,348.36,353.48,353.91,359.83,369.58,375.60,382.15,393.85,400.05,395.66,383.67,376.44,362.44,358.11,349.74,346.37,338.14,332.86,328.66,325.77,325.04,326.16,L8
2022-03-05 21:54:28+00:00,342.11,324.52,315.02,308.77,305.94,294.57,286.03,283.79,288.85,293.83,292.56,282.30,284.63,279.80,288.73,302.18,306.04,317.29,311.25,323.55,323.01,326.00,331.77,336.88,355.79,359.45,370.47,364.71,356.17,356.59,342.08,336.91,327.09,326.86,322.73,317.74,312.06,315.99,314.44,310.08,313.11,310.55,318.17,319.19,314.46,319.98,325.54,333.05,339.43,342.63,346.87,353.17,359.76,366.33,373.32,376.72,390.69,396.43,408.06,418.14,430.06,443.96,452.18,463.52,455.48,449.22,438.42,436.08,427.00,429.14,416.69,411.68,405.09,401.46,396.30,393.45,396.71,392.16,389.18,385.16,382.27,383.18,383.54,383.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-03-21 21:54:19+00:00,339.85,336.26,341.81,334.18,316.11,,,,,,,,,,,,,,,,,,,,,,354.17,353.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.29,449.96,439.58,434.77,426.70,425.85,410.22,404.38,401.04,399.25,398.70,393.90,398.22,388.24,386.51,387.54,384.76,382.52,381.69,380.10,372.14,370.29,364.37,365.76,358.06,355.18,352.72,354.75,346.21,340.47,337.51,343.51,343.56,337.81,336.81,332.13,329.70,334.57,341.86,349.23,353.19,360.86,364.59,375.76,378.88,391.74,393.01,375.53,355.93,330.90,285.92,,,,315.33,349.97,366.68,369.66,368.28,370.97,364.12,339.02,322.81,314.97,311.97,316.28,316.73,318.75,314.22,324.80,324.10,324.02,324.48,329.84,331.86,332.46,336.83,334.78,340.04,,,359.54,367.78,371.67,361.80,359.77,352.50,345.69,338.83,332.58,332.24,326.95,326.42,324.52,321.51,324.59,322.14,321.30,322.72,313.20,322.77,321.45,332.21,334.46,332.25,345.68,349.48,356.35,366.42,372.62,379.65,382.18,393.94,408.06,399.07,374.50,374.52,358.69,360.07,346.54,342.77,335.74,330.53,317.08,315.51,322.53,321.51,L8
2022-04-14 21:54:19+00:00,306.43,298.76,287.12,282.32,270.34,270.29,265.43,257.48,255.02,252.30,249.81,246.46,257.02,268.97,268.13,270.78,276.29,279.36,286.85,292.18,298.73,308.74,312.03,318.55,327.84,335.14,334.33,327.96,329.20,321.60,307.96,314.40,307.19,302.84,303.68,300.29,300.93,289.66,289.72,289.80,295.87,289.82,288.83,286.67,289.68,286.71,288.20,296.16,303.16,312.20,320.48,331.99,338.00,347.09,354.35,358.37,362.72,368.87,378.23,388.51,397.60,410.18,424.76,428.04,424.19,418.14,410.97,403.82,401.77,395.18,393.40,378.34,370.32,374.73,374.12,366.68,358.98,353.83,355.33,357.34,359.18,355.36,353.27,354.74,355.37,351.65,348.45,339.70,338.10,334.53,323.77,327.13,330.47,325.32,315.34,305.42,307.10,316.54,319.38,323.74,329.82,334.47,332.78,324.68,326.29,326.86,344.40,356.13,361.56,356.62,360.41,360.27,339.40,314.56,288.54,304.50,,319.96,310.90,313.62,323.07,332.95,332.32,325.35,318.31,315.69,312.02,292.31,283.22,281.84,285.10,280.84,280.45,285.31,291.80,297.94,298.09,300.04,297.86,300.50,307.54,316.06,324.70,330.21,330.45,335.07,339.41,348.23,341.66,333.97,336.61,334.92,324.41,315.56,310.46,308.24,301.73,300.13,304.11,300.14,296.88,296.68,294.43,296.71,292.94,298.29,313.44,318.33,330.25,331.69,338.65,347.71,344.17,350.98,352.75,366.87,373.58,384.26,368.39,362.98,345.63,333.01,316.64,321.76,316.07,316.36,322.54,317.97,323.09,311.65,307.84,L9
2022-04-29 22:00:25+00:00,309.02,297.24,290.42,279.78,276.51,276.19,278.31,271.10,262.05,252.47,247.93,255.60,259.08,271.53,275.29,275.23,277.38,286.60,286.36,299.22,304.16,310.57,312.27,316.81,323.80,328.77,332.29,325.51,330.03,322.89,308.88,312.37,302.03,294.31,301.32,299.53,294.09,287.79,282.72,282.93,283.36,280.92,272.31,268.77,271.90,278.33,285.91,299.82,309.24,318.14,323.47,331.62,339.33,345.45,358.13,366.73,363.88,371.99,378.85,385.87,397.80,409.69,420.33,423.37,424.62,419.63,421.30,413.12,410.30,395.74,391.17,390.76,386.72,381.61,377.64,374.59,364.36,362.50,361.66,355.56,355.98,354.67,360.63,362.21,365.19,362.72,356.75,347.73,345.58,338.27,337.94,337.97,335.43,327.18,324.97,320.12,318.99,326.97,325.47,327.24,335.68,340.29,333.69,326.61,334.56,341.73,352.30,360.91,366.61,359.20,364.75,367.00,353.72,,,,,,,,,,,,,,,,,,,,289.14,294.42,297.15,303.46,304.61,308.40,311.90,314.85,318.40,326.33,334.79,334.57,335.54,334.60,341.03,347.22,342.22,337.10,336.14,332.44,331.77,325.07,316.92,313.74,309.21,305.14,303.77,303.31,308.53,313.09,299.15,298.92,295.71,299.29,316.51,328.20,335.72,355.64,348.05,348.92,352.86,353.24,356.25,371.24,377.75,389.84,372.66,365.58,341.82,334.04,319.66,314.01,320.14,323.59,325.93,317.55,316.50,303.95,300.19,L8
2022-05-23 22:00:09+00:00,311.63,307.56,286.10,271.30,261.55,251.64,252.36,252.80,252.53,253.88,238.13,234.67,255.90,262.08,264.58,248.70,266.68,268.15,268.86,284.80,296.86,300.90,301.11,302.46,311.68,323.76,329.10,331.52,308.21,300.17,302.26,298.87,289.66,286.92,275.47,270.12,286.15,270.40,272.94,279.71,269.64,268.47,274.84,275.73,281.98,282.62,290.61,300.08,301.76,305.93,320.76,326.67,336.28,348.13,356.41,361.32,,,,,,,,,,,,,,,,394.14,392.67,387.72,378.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.09,347.99,356.63,,,,,,,,,,,,,,,,,,,,,,325.70,337.63,341.99,346.54,354.51,350.73,368.82,390.82,375.95,351.03,335.67,330.74,332.85,321.62,325.17,322.78,325.40,310.60,303.27,303.26,300.59,L9
2022-05-24 21:54:24+00:00,306.04,299.22,291.99,272.62,265.37,255.31,252.42,,,,,,,,,,,,,,,,289.92,300.33,316.53,324.01,329.86,325.98,312.61,307.23,302.01,294.26,289.19,287.61,288.76,283.30,284.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.69,306.77,308.00,311.19,314.66,321.71,320.99,322.40,332.11,333.42,335.78,350.76,368.52,359.14,346.05,327.15,315.66,306.42,306.61,307.58,311.43,310.87,305.55,302.36,291.01,289.51,L8
