,dates,per0156-0000,per0156-0001,per0156-0002,per0156-0003,per0156-0004,per0156-0005,per0156-0006,per0156-0007,per0156-0008,per0156-0009,per0156-0010,per0156-0011,per0156-0012,per0156-0013,per0156-0014,per0156-0015,per0156-0016,per0156-0017,per0156-0018,per0156-0019,per0156-0020,per0156-0021,per0156-0022,per0156-0023,per0156-0024,per0156-0025,per0156-0026,per0156-0027,per0156-0028,per0156-0029,per0156-0030,per0156-0031,per0156-0032,per0156-0033,per0156-0034,per0156-0035,per0156-0036,per0156-0037,per0156-0038,per0156-0039,per0156-0040,per0156-0041,per0156-0042,per0156-0043,per0156-0044,per0156-0045,per0156-0046,per0156-0047,per0156-0048,per0156-0049,per0156-0050,per0156-0051,per0156-0052,per0156-0053,per0156-0054,per0156-0055,per0156-0056,per0156-0057,per0156-0058,per0156-0059,per0156-0060,per0156-0061,per0156-0062,per0156-0063,per0156-0064,per0156-0065,per0156-0066,per0156-0067,per0156-0068,per0156-0069,per0156-0070,per0156-0071,per0156-0072,per0156-0073,per0156-0074,per0156-0075,per0156-0076,per0156-0077,per0156-0078,per0156-0079,per0156-0080,per0156-0081,per0156-0082,per0156-0083,per0156-0084,per0156-0085,per0156-0086,per0156-0087,per0156-0088,per0156-0089,per0156-0090,per0156-0091,per0156-0092,per0156-0093,per0156-0094,per0156-0095,per0156-0096,per0156-0097,per0156-0098,per0156-0099,per0156-0100,per0156-0101,per0156-0102,per0156-0103,per0156-0104,per0156-0105,per0156-0106,per0156-0107,per0156-0108,per0156-0109
298,2010-01-07 15:02:21+00:00,,,,,,,,182.7891553448075,192.8489587956024,193.71352682489595,204.89554494126156,209.03920201119072,209.04443750695933,211.88640036811398,210.98000640703168,215.03306267074547,,212.8236944033715,216.1655221024188,220.37143004006427,219.50665990800522,227.36410115166493,227.5325775874189,228.62685947134287,220.5483999151646,220.80735138496038,,207.4080019199812,205.0296742684334,,,,,,,,,,,,186.87648246413798,193.13160662175878,195.71226623891062,202.03840666302628,201.6980519427318,202.03999606755232,206.76444230911125,202.4475963717121,208.60068791032484,207.01792323304468,210.28163740166343,205.8669365169861,208.49858606964804,205.65506995378277,207.1841366902538,203.64075293226924,206.85582313374744,206.37759528370947,205.49111486626964,202.6025463777101,203.85390984210633,205.17149000637963,198.1850897423955,199.91154221456264,,,,,,,,,,,,,204.98571388451177,204.70241120441833,207.85062426508998,208.40673218687763,206.74579510445773,206.92343019727932,207.67167767764576,,,,214.34487406853145,,209.47743365336774,,215.48310265173282,210.1044066397815,212.33785082990536,210.82613422588074,212.02455708922466,217.67354145186746,217.00859154300588,218.09406929732103,218.0461383522527,220.2003871332694,221.3978814892678,224.19069096571198,,,,,,,,
299,2010-01-23 15:02:59+00:00,,142.95148599828684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.3777484365949,,,,131.02751044259404,,,,,,154.6905440341536,195.1635943245597,,,,213.76417866847973,,,,,,,,,,,,,,,,,205.013507386106,,,128.70767291621456,,,,,,,,,145.74412363552398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.18563864508963
300,2010-01-31 15:02:12+00:00,138.60009863501594,136.41583222939374,138.56510918946995,136.30370354636844,141.5624862594142,144.36560352836807,142.5581365751909,154.60768737088233,156.60998743996552,166.97537669486718,167.66365762825978,178.48060756850964,175.30223580048937,173.08616859753474,176.74886123047432,188.23966112291237,193.40052588752917,189.03735752410046,196.59276137140634,195.51952451534615,201.11826322281397,201.57460539130338,205.57060756536762,198.74654878174525,191.76590288432985,189.64509891909103,187.7093727271071,181.69691219570134,176.14240383197296,176.78532497741762,169.19179389591352,170.19904604805544,161.87170376182982,159.37920208396386,156.8986440910148,155.06647840755988,151.10132892247478,147.6799634926142,155.46348560586412,155.74328476084935,157.37407904173674,167.14106001907462,169.04508634948732,171.76916039145362,175.77051841721484,177.5525768992399,175.30702357080563,175.73282171623572,174.2940469277912,182.6711861802592,185.27243835383058,185.24043694914405,184.17650627582736,184.7929423076515,184.5224392255137,187.97535155863633,182.9675916809202,181.80631787022762,181.9404938409784,180.53697058847533,180.1494958912129,180.83264519357675,179.28949640678144,173.85566479696683,179.28680665919885,172.84146050322664,174.6954112488339,176.40333184778765,178.97851173571772,173.75797319180077,172.84426429423783,175.46336478568338,173.29564332549214,175.23604780755278,174.20286893621451,164.17693640630353,178.0105768678121,182.5906402487751,175.94856185174072,173.69562655129135,170.01991824254753,177.5452053953024,175.84358194639864,174.93446141501332,173.5155027480326,175.1369460134937,184.45472821216575,182.12344976886305,186.39923460439857,180.79270933845388,186.0671004652808,184.12796730744952,182.40719149127708,181.8635182125626,182.9505011719502,184.1334573003956,182.80403131752078,185.9245174068913,184.38789425150475,192.41909714692915,189.75270206257693,192.7783492953864,189.80964319581537,192.38037032556463,187.99138748142275,190.65122501669063,200.49649075017012,193.3269955112289,185.14013000370116,172.34247867570457
301,2010-02-08 15:02:47+00:00,130.80791539352316,,,,,,,,163.65592803911323,168.0267184981306,171.24873323642115,178.38924148201616,174.83085627471777,177.1691086871131,180.96146137110068,183.8615214389647,192.7625794498362,189.4188340931258,193.44502038779035,199.6242988220464,195.0126655861983,201.24231429682476,198.03057210582313,200.35198713082002,192.45254955752426,187.30464405974098,180.41606158486468,177.26428417233777,177.367129846112,167.6376120917113,,,,,,,,,,,158.49926129161653,163.00910129545696,168.8797203445776,170.15536172938226,169.34983633905006,173.47673548168453,175.67737690023654,180.7833106075784,175.43335622755154,176.0143199550091,177.72400229442823,179.5810336184578,179.01892974424393,177.47968689512044,174.88815716883136,177.8099497099212,173.8500340106112,179.81866083902372,177.48582886045813,176.75640796137384,173.03140517884864,176.8907794188197,171.88700423062724,168.22310447470053,172.28828272328025,171.622998273521,,,,,,,,,,,,174.49094911641873,172.1780278033256,176.0382375037887,172.54329213087166,177.22482616364573,176.12196002960684,175.1360477676804,176.47616695577867,176.57988776895493,174.774725055155,171.2393471375189,177.7773426430804,179.18252519194888,179.64695680117836,179.7760213668245,174.82694361720831,180.46242368290663,177.91529706048243,180.89287589436643,185.3163474337954,188.86977239312588,185.42110997911584,184.09750676945916,187.5858657815157,186.596536995625,189.0979576302874,179.24493750047557,,,,,,
302,2010-03-12 15:03:04+00:00,114.69291533966215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.85136743577507,,,,,,,224.07382936589678,,,,,,,,,,,,,,159.71129135223597,,,,,,,,168.6530340884755,207.6819834888275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2010-03-28 15:03:32+00:00,,,150.954012347172,155.73079174646256,154.88343673403685,156.11076559473557,158.03071000149274,167.7851177181655,177.53999126155725,178.35356981750866,184.25385934756736,189.2639242513518,187.24243358657878,190.6955018736589,188.63088922357045,195.4171447077928,195.47431936124553,199.53846350771275,201.09001151416325,205.41368841349606,206.5533696634876,207.44339016996636,213.4677651262979,,,,,,,,,,,163.3954261933915,168.20955640862678,161.65693727744284,156.26637630822515,158.65470276008637,159.20449052463144,165.1146966940333,164.23994932438555,173.19879913528186,175.67552688643414,184.12360686817325,185.96996429441907,185.94914464380315,185.06950638351557,187.97321507391857,183.574740839675,186.8108413306436,184.23596524472075,187.97985732897885,183.28406793809611,184.84552164765856,185.58689187450014,190.39392858276156,186.41795785358735,182.19790812985698,,,,,,,,,,,181.87761930423983,183.78257814734394,182.9273560687551,181.02689617037862,180.789725751495,182.84465890252713,183.81602845870353,175.80048439195357,183.14390299015307,184.24264119608077,185.536539662733,178.91419209150027,179.61875955970532,181.40690294731107,186.6931456488002,182.64297322856714,176.59421541110848,185.67627073229409,184.25707347366958,188.08655391526878,184.49453445510687,188.8349788418311,188.99252192816863,187.66912955180982,189.90817229496446,183.75359533998025,,,,,,,,,,,,,,194.99893483035132,183.36045662727832,168.15216013986807
304,2010-04-29 15:03:08+00:00,154.59478819947023,157.022683484068,161.00719414313303,166.6314995082428,163.27051365343198,166.84850741625507,176.00735419589697,179.3460590101711,183.30439356778817,189.45005876440783,193.640880869993,202.24472307561948,195.11271127826888,201.20034207343195,203.82458976435618,198.12002746372798,,,,,,,,,,,210.85411330639826,209.5443191798045,203.6524303628723,200.7364171470138,196.5542993220634,190.0060391399525,186.91246974174467,183.35031580369582,179.32977468130167,171.9023787964053,174.03733097547214,179.97891101176808,182.0983219531049,177.88479945760227,188.3165892221608,190.268533435752,191.805875324431,199.44417267957974,201.07002136195368,203.41163212730666,206.79938247275996,205.4252621483966,208.5748368070585,207.68490501278666,,,,,,,,,,,,208.234995485645,,203.6698163841908,202.23068958757065,195.4796273700831,196.59766072253242,204.0827917251818,207.1675719321342,201.4905308145988,198.24381666344468,198.61927804492012,198.59330222680245,199.02675327139406,202.19685223678715,196.93742487747699,201.7238374023006,202.54735539762768,202.60502534371875,202.1438544155302,209.12306124835413,206.76814950538014,207.09175398788295,209.31595863706488,207.2046075207819,209.6705557140854,214.11538158617924,,,,,,,,,,,,,219.123210996514,219.49834189594944,228.14505866351226,225.42793498770232,221.98481178805324,224.70106164418266,225.63059061459776,229.9467628302169,213.83336257804993,201.72920433557044,196.53365939273797
305,2010-05-15 15:03:04+00:00,,,,,,,,153.23373398973058,161.9956422084963,,,223.72674391412855,198.2581213274849,,,,,,,,,,,,,,,,,,,,,,,,,,158.7093762123581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.67282484734562,,,,,208.70771395121633,,,,,,,,,,,,,,,,,,,,,,,,,
306,2010-06-16 15:03:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,166.88298031124188,,,,,,,,,,,,,118.67221646838327,131.52856491939082,156.5720501191065,159.51844599242403,,,,,,,,,,,,164.35420079454565,,,,,,,,,,,,,,,,,,,,,,,,179.90871430016225,168.76274958129605,162.30431239044398,157.27830865460223,154.3764355741372,,,167.4343233065418,,,,,,,,,,,,,,171.44598279309022,,,,,,,,,,,
307,2010-09-04 15:03:14+00:00,,,,155.85788063605423,140.87629973803058,,,,,,,183.7915447587241,175.25430652335288,,,,,,,,,,,,,,,,,,,,,,,,,211.9841555348626,144.97352900897002,,172.95592983356983,,,,,,,,,,,,245.4468723077022,,,,200.36033561841373,206.62788413727034,,,,,,,,,,,,,,,,,,,237.93462927703834,,,,,,,,,,,,,,,,232.2687571706445,169.48629289421223,,,,,,,,,,,,,,,,
308,2010-12-25 15:04:03+00:00,168.2921708587394,167.19874042087918,171.57495349844163,173.06821721475978,170.303115365854,177.90642137753122,,,,,,,,,,211.45116300935595,210.2625527318611,217.0704841918771,226.58710035133538,217.50462356996215,228.25637720357557,232.26086679968003,227.43605159490775,221.40514155806687,217.5443411497541,218.81046597719023,211.00634523401573,208.32714196963573,201.4314600229165,202.2538330354651,194.52410990476156,186.5809266654422,190.52761283630093,184.1833148821181,181.26425682191194,178.96793374779674,179.32467060936676,,,,,,,,,,,,,215.45757308921577,215.64317345569714,215.9947539030625,213.37340985648538,,214.7542364852625,212.9844538819029,208.14343731355086,211.63731686831508,208.63622435363357,212.1501559536755,211.64519555667562,213.57598630054156,,212.64018819763166,207.79339274213802,211.23437693845386,208.312247997139,203.97180368814708,207.4786709583638,205.40935194290557,206.925398895682,202.09028685732713,202.688124986963,199.958887088043,,,,,,,,,,,,,212.6285431818041,213.95576449178114,215.49013923609357,216.0341410319951,218.3910978260388,222.9760571051833,220.05360814923418,220.15496901735688,221.3768859906566,216.99523608158975,221.92927148542225,222.14035131810817,,225.24213143811238,223.80958914711258,230.1879891306506,228.13789676893077,228.7682044904691,226.32841991607629,225.04501487707475,226.57202094848236,213.23025962456376,212.4764266120189,198.63778203004483
309,2011-02-27 15:04:52+00:00,180.77735528468443,186.59488023802908,182.15230066082964,162.31808197322826,175.31600131339377,194.93428622519636,202.59701619770163,,,218.9891560451401,212.25377533874843,,,,,,,,,,,,192.53860174934587,179.2900961009171,192.06751706698265,214.17188312859378,228.141446572531,216.69065134420296,220.8110297286851,,196.58495734605478,187.47929417248648,,,,,,,,,,,,,,,,,,,,,,,,,,184.03545799270387,,,,173.10977745944535,,,,,,,,,,201.522664154867,194.65744069688986,180.20439437452563,175.58936599613062,167.17079877931948,165.8084817912589,169.95765409228017,180.35890339096903,176.47876595880282,,,,,,,,,,,,,,,212.69273574003194,205.04604863087408,209.3168772835003,218.58924032557704,,,,,,,,,,,,
310,2011-03-07 15:01:17+00:00,143.68940286674297,,142.58890281600105,139.36970033124507,147.7772733931006,,133.8433541363529,153.80870100148923,160.53382295652474,,,173.28203604741793,169.64581649792314,180.88543451007595,181.35243512370238,185.55622519988648,177.99858008721316,183.28765439990826,189.56741500234648,182.51445678773126,191.5972433630527,194.50744788903765,196.24069326339762,185.32145803561752,183.77873913162398,181.60069416112125,,,,175.56168981352886,167.97042002263717,166.2563023056124,156.9106782437722,153.31034302588182,148.53919071413682,142.6685038646326,148.999044628986,,152.32065060505565,157.05927870213318,164.85426833557239,165.31951272727986,172.28772615864025,172.4953208460765,176.0238071660835,177.3302838895305,183.79353313192823,181.56175023661947,182.02402644576333,178.921014021757,177.72153169028732,183.80149161747397,180.53618829164876,175.11495286050396,177.1530979858651,174.25786952774132,175.6493331950023,174.6932270102254,179.51649614826235,173.90736817283707,177.58839612436591,172.73233337976063,176.29916740073585,174.16482768972222,174.65669473070503,169.5794672112376,,170.92459830353278,174.07536287311453,178.18656261620302,177.35059803667974,176.15254620137225,175.04011474166802,176.61012576792368,168.30770339021342,172.76228103834416,177.0021693318675,175.50633439816735,172.3240205841949,172.78866313715503,177.93582798589708,176.0953788387395,187.8491512851834,186.05880120636704,189.19196031315545,183.721738397632,188.06341249762897,183.40907883000006,182.1024178837353,180.48276135631298,181.90308442334782,186.26431681430324,180.18258646138943,181.61946580050935,179.33293234824663,189.24646473784128,186.03955354708788,180.7152604010445,183.6978589282295,191.74306521130146,193.2076780400715,200.43227503501478,199.14364185864488,197.7045978516291,200.54383291607198,193.45204717522466,191.9525684707683,181.75021056599888,,
311,2011-03-31 15:04:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.65474322509672,,,,,,,,,,,,175.17363237542435,183.4032673798719,189.6513245896804,195.93630537538633,190.0712706990935,195.03193069688385,192.9597036153719,182.26278458111264,191.6967913344859,190.7330404712685,184.7832136914651,188.28587999548006,,,,,202.0478938167999,214.62800896947414,190.32364948972292,190.50041537654891,189.84687288162547,197.85217640651408,197.9198558073446,201.23765091090377,204.123037787561,195.34485211131067,,,,,,,,
312,2011-05-02 15:04:34+00:00,,,,,,,134.34035452832487,141.65572493030913,150.8938318458197,,,167.85320457479827,170.0046859223993,169.8383437991386,167.52669728345435,176.746573449296,178.12368591508505,176.01818647745566,178.5564604413409,183.2527059376541,186.5250642771563,184.73582854833586,184.53344321395033,183.70346974751862,175.66924548356437,171.8549883752837,,,,,,,,,,,,,145.06333870122796,145.28355662424408,152.55959168735117,151.62998923156516,161.34258178064977,165.3284523854997,168.97059310692396,167.56272810607518,176.77903136473617,172.67531625883032,168.0994497305983,174.02422144545508,170.68184459171434,169.84436203263303,175.23010718225152,169.74542649100243,172.6790698581326,170.58498840368188,174.27822628850868,168.94434821407137,174.96883449845038,172.2935174418092,166.8839507024993,172.1337632606493,169.51955420093344,,,,,,,,,,,,,167.767673163558,174.9033588623848,179.3747837482666,179.4203080963435,179.01615470096155,178.68189950898616,178.95141036465046,176.18800947338636,178.3834125323748,176.03517224226775,175.51614058487237,177.00909076878582,183.9397775628087,184.05489407002122,181.35478212591957,179.82394326260038,181.9191274421099,183.07259152578334,181.52135324906456,184.5550087543177,180.979625240462,185.08691877582254,184.75698180013802,188.9015959482049,188.5565865477667,,,,,,,,,,
313,2011-05-26 15:00:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2011-06-19 15:04:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.78157830241946,,,,,,,,,,,203.33019307999416,174.10723133807204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2011-07-05 15:04:28+00:00,,,,,,236.5914729037149,,,,,,,,,,,,,,171.89458801297403,,,,,,,,,,,,,174.7019792506367,,,,,,,,,,,,193.67110110101316,,,,,,,,,,,,,,,,,201.97134062156533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.56421645557504,,,,,,,,,,,,,,,253.190461102889,
316,2011-09-15 14:59:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2012-02-14 15:05:04+00:00,121.51766381857044,,120.70140550784649,113.18677742484228,124.67222320290864,144.1956546402429,133.5087831011788,,,,,,,,,,,,150.85952445809866,161.52768111018327,205.04759461575378,216.9799067560424,204.47369700825965,201.59751278317268,178.2845245399907,148.9503487150435,148.5343254745043,,,,,136.55995969110378,,,142.03429881916313,143.91805311200912,131.8590577039766,,,112.35037789761174,120.02463166630298,139.482565915841,,,,,,,,,,,,136.8768389547632,,,,,,,,,,,,,,,,,,,,,140.53060021310452,143.48718434945002,162.27486580931046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2012-03-01 15:05:04+00:00,,,,,,164.80417921660424,173.7147054287417,177.76361266546894,185.45948102474537,187.62568329160342,192.58493750356456,196.58375400554138,201.2455892272721,198.25756022801357,201.44205854016008,202.19891322682338,205.78335478402235,204.1478984230462,209.33064762298665,212.59687294320958,216.5538172609502,213.99044141798163,217.10545136111008,205.9981388235275,202.87176222209862,,,,,,,,,,,165.3274326402445,162.52662909145826,161.1817758468474,165.36207802938165,174.44384571552504,175.98777398363384,176.57749776538617,185.02343693022638,184.72593671233602,189.75572299348093,192.00417466183188,198.67369047447085,197.6724497812208,193.91120999194175,197.81395767857907,194.47171142044084,197.46377051607993,194.62050155903742,192.30181122101578,195.4408679385941,192.27484303798738,191.36465412643787,194.20546321215735,196.45237380116782,196.84091787763415,199.02334565662792,,,,,,,,,,,,189.0782550002374,185.51090041307842,,193.53440212992248,192.09080479533512,185.81968047559985,186.46581805254894,186.79643173872898,191.66742137975447,193.5913092562286,192.20245933986368,192.96731807653313,193.83996330211656,189.03220322979516,190.54791593833727,196.3061388080316,195.52067755300337,195.1026657794896,195.8265877986013,195.67787665983226,196.62116818660326,190.17269798965145,191.6250500206564,192.70172270324534,190.68446141877936,,,,,,,,,,,,,
