dates,satname,nzd0347-0000,nzd0347-0001,nzd0347-0002,nzd0347-0003,nzd0347-0004,nzd0347-0005,nzd0347-0006,nzd0347-0007,nzd0347-0008,nzd0347-0009,nzd0347-0010,nzd0347-0011,nzd0347-0012,nzd0347-0013,nzd0347-0014,nzd0347-0015,nzd0347-0016,nzd0347-0017,nzd0347-0018,nzd0347-0019,nzd0347-0020,nzd0347-0021,nzd0347-0022,nzd0347-0023,nzd0347-0024,nzd0347-0025,nzd0347-0026,nzd0347-0027,nzd0347-0028,nzd0347-0029,nzd0347-0030,nzd0347-0031,nzd0347-0032,nzd0347-0033,nzd0347-0034,nzd0347-0035,nzd0347-0036,nzd0347-0037,nzd0347-0038,nzd0347-0039,nzd0347-0040,nzd0347-0041,nzd0347-0042,nzd0347-0043,nzd0347-0044,nzd0347-0045,nzd0347-0046,nzd0347-0047,nzd0347-0048,nzd0347-0049,nzd0347-0050,nzd0347-0051,nzd0347-0052,nzd0347-0053,nzd0347-0054,nzd0347-0055,nzd0347-0056,nzd0347-0057,nzd0347-0058,nzd0347-0059,nzd0347-0060,nzd0347-0061,nzd0347-0062,nzd0347-0063,nzd0347-0064,nzd0347-0065,nzd0347-0066,nzd0347-0067,nzd0347-0068,nzd0347-0069,nzd0347-0070
2015-01-04 22:01:05+00:00,L8,347.93,328.02,313.54,315.56,333.56,337.22,336.73,341.85,349.57,354.05,353.48,355.35,345.73,341.97,331.00,330.95,336.94,345.33,351.38,351.44,352.86,366.68,369.71,373.94,373.87,375.13,351.94,345.37,347.94,345.90,361.57,381.13,364.26,351.65,352.29,358.81,362.37,358.56,363.48,368.68,366.67,370.06,365.32,353.16,347.65,347.19,345.98,341.49,344.99,351.29,352.42,356.91,360.66,,,,,,,,,,,,,,,,,,356.51
2015-01-28 21:59:42+00:00,L7,,,,,336.36,333.33,332.01,333.63,337.98,349.16,347.60,349.05,339.75,335.04,323.57,321.67,322.52,337.58,346.64,347.11,352.36,363.20,363.91,364.45,365.91,,,,,349.80,355.57,378.14,366.46,344.98,346.95,346.56,353.13,351.76,351.74,359.43,358.63,358.99,354.93,346.99,341.55,343.85,336.18,337.33,,,347.97,345.57,347.84,349.99,340.54,340.96,343.84,347.84,346.06,347.80,355.33,356.34,354.21,356.82,357.17,,,,,,
2015-03-01 21:59:55+00:00,L7,346.58,340.34,327.53,329.89,341.54,342.13,343.76,347.21,353.08,360.12,360.49,357.03,349.19,347.19,345.44,338.20,340.87,354.09,362.23,362.28,358.76,371.23,,,,384.48,370.71,370.68,365.34,363.84,378.42,392.86,372.12,359.32,357.77,361.45,364.40,366.20,360.77,369.49,375.27,372.51,365.25,355.15,354.96,,,,351.64,361.08,363.91,359.09,359.02,363.10,356.28,353.49,365.08,363.44,359.67,365.09,366.18,365.81,365.23,369.41,,,,349.58,352.13,353.80,361.83
2015-03-09 22:00:42+00:00,L8,325.02,318.58,311.97,316.33,322.35,317.48,320.22,321.85,334.96,335.42,329.92,333.98,328.29,317.85,323.03,318.33,321.31,331.61,340.02,338.76,336.95,346.90,350.42,353.87,352.04,354.56,348.48,348.02,349.08,341.45,348.17,368.02,349.92,337.77,339.56,340.78,341.95,344.80,345.29,353.59,347.84,338.85,341.72,340.23,338.41,335.37,334.89,337.81,331.96,341.69,340.09,339.24,333.78,337.46,336.49,327.88,337.77,339.64,336.20,341.64,345.61,346.90,349.19,345.65,352.22,346.62,339.75,329.96,332.06,330.49,337.70
2015-04-02 22:00:08+00:00,L7,344.51,327.47,317.69,320.36,334.94,331.66,329.79,,,,345.92,347.45,347.17,346.06,334.18,320.75,330.94,347.67,352.78,347.51,348.94,364.57,365.41,362.47,362.16,365.88,361.26,358.39,349.04,347.50,353.44,,,,,342.24,350.76,345.84,341.31,352.88,359.80,359.73,352.81,342.40,336.04,336.43,335.88,334.37,341.28,343.48,350.06,346.72,344.65,,,,342.13,358.43,357.76,360.48,363.77,357.70,355.65,363.56,367.84,362.32,348.88,345.35,347.51,,
2015-04-18 22:00:16+00:00,L7,337.41,330.72,321.72,324.74,330.54,326.10,335.32,338.16,348.34,348.44,345.43,345.03,338.33,341.04,326.77,320.25,331.89,346.68,353.51,352.09,353.87,360.61,364.23,,,,354.41,355.68,353.13,346.73,356.64,380.51,365.60,351.08,339.02,345.71,360.60,344.79,352.81,354.14,358.31,357.97,347.14,343.53,341.53,339.54,,,,355.13,360.59,352.61,351.68,360.76,345.36,340.65,349.45,358.31,349.97,359.19,357.45,363.30,365.84,362.52,363.31,,,344.07,349.85,354.91,360.17
2015-05-12 22:00:04+00:00,L8,328.06,319.79,306.94,308.94,316.62,315.69,312.86,318.88,324.69,330.91,328.92,327.78,316.37,315.47,312.54,316.15,318.83,330.51,336.05,333.09,335.26,346.60,349.64,353.34,357.11,360.94,355.42,340.80,342.30,337.43,349.70,359.63,345.09,340.42,337.58,336.36,343.78,341.05,349.22,353.80,347.51,342.11,339.44,335.88,331.99,328.58,330.30,327.96,327.71,336.61,342.40,339.16,340.06,339.91,325.02,325.69,339.78,340.56,333.05,343.91,345.51,344.90,341.43,347.31,349.41,344.86,334.62,328.03,331.29,337.05,343.10
2015-05-28 22:00:07+00:00,L8,328.95,316.28,304.34,315.17,326.35,317.71,317.72,324.49,331.17,336.43,338.80,331.75,329.58,319.18,320.84,334.37,338.49,335.39,332.86,334.92,345.50,352.41,353.30,366.91,366.35,374.86,349.24,334.92,337.84,336.36,346.90,360.89,358.16,350.37,340.93,341.18,347.58,344.66,354.50,357.67,350.05,346.82,347.46,337.80,334.83,331.82,332.95,326.46,323.53,342.69,346.69,348.36,339.39,350.72,340.47,330.21,345.93,352.77,342.18,339.95,338.25,344.20,347.77,352.34,360.59,343.96,335.04,334.19,335.13,337.34,341.53
2015-06-13 22:00:19+00:00,L8,326.29,310.87,302.31,305.97,325.68,322.73,317.55,321.12,325.55,333.14,331.29,325.61,321.81,324.01,319.90,318.33,324.38,332.02,337.59,339.46,342.90,346.93,352.77,357.79,363.51,362.59,345.85,339.93,339.92,333.96,346.47,360.75,342.45,330.97,335.21,337.03,342.42,344.08,348.78,350.98,346.73,343.04,341.79,335.42,332.69,330.30,330.08,320.97,322.10,338.70,343.19,347.82,343.85,335.59,329.05,333.86,338.40,344.72,343.53,342.03,343.60,341.74,347.65,353.79,357.67,347.62,339.07,334.18,335.97,339.16,342.56
2015-06-21 22:00:39+00:00,L7,,,,,,,277.10,270.59,277.71,,,,,,234.79,225.36,237.08,,298.21,277.81,293.54,322.45,321.97,327.06,322.41,,,146.04,174.04,,,190.23,,286.16,303.02,308.58,320.29,319.52,320.78,326.57,322.45,320.45,316.22,310.49,308.29,304.48,306.31,302.74,296.61,,,,312.23,317.66,310.48,292.55,,308.68,310.01,314.97,315.62,314.20,324.21,323.88,331.20,310.78,,243.24,,,313.80
2015-06-29 22:00:26+00:00,L8,330.74,316.91,306.20,311.25,324.14,318.39,323.63,324.70,330.49,335.57,332.45,328.45,326.53,321.50,324.26,322.61,325.87,335.09,336.01,338.46,340.93,346.84,344.65,356.17,361.55,367.41,,,,,,,,,,,,,,,,348.85,341.30,334.76,335.48,331.38,328.00,323.83,324.69,336.95,347.93,350.52,348.99,352.40,341.22,332.89,341.98,346.57,346.36,342.03,342.22,341.29,347.62,355.85,359.74,348.09,335.30,331.48,334.19,335.94,341.97
2015-07-15 22:00:36+00:00,L8,339.06,321.98,313.59,317.85,336.14,332.16,334.65,331.12,331.99,337.70,339.31,336.31,332.25,331.85,326.94,327.65,332.38,344.30,347.92,351.48,352.40,355.11,361.24,366.30,369.89,363.43,352.89,346.14,345.12,343.00,356.21,375.97,359.96,351.60,349.40,352.36,363.70,353.34,354.09,360.30,358.17,352.62,351.85,346.17,341.30,339.86,338.91,335.20,328.73,345.41,351.95,352.46,350.83,357.80,343.18,340.26,348.79,351.07,347.38,348.58,350.51,342.33,345.85,359.68,366.13,358.25,345.17,340.04,341.84,342.03,348.48
2015-07-23 22:00:48+00:00,L7,316.17,306.91,294.36,302.22,313.60,309.78,307.87,311.45,,,,325.94,317.97,326.21,318.10,323.85,324.88,326.42,327.54,329.61,327.06,341.18,346.15,349.35,352.21,354.05,337.29,333.50,336.23,332.91,347.57,,,,,,339.06,343.38,350.59,345.51,344.54,343.12,333.85,333.79,328.02,325.71,324.08,324.75,320.52,321.40,335.62,336.82,338.69,340.49,,,331.25,343.20,337.50,341.47,343.40,338.91,340.26,346.77,349.84,340.57,337.07,328.56,324.72,328.20,337.76
2015-08-16 22:00:46+00:00,L8,327.32,310.94,305.02,317.80,330.47,320.15,319.31,319.85,324.37,336.25,333.17,330.79,322.14,317.53,319.28,319.17,308.00,312.36,320.33,323.69,334.14,345.73,361.33,368.47,361.17,345.88,341.39,336.86,343.27,336.29,349.63,359.98,337.43,340.13,330.47,333.47,343.97,336.94,336.48,343.13,352.41,350.04,333.81,330.94,331.81,337.16,331.80,328.34,319.68,335.15,345.05,337.24,339.46,343.30,328.85,326.62,334.10,339.97,339.33,341.04,343.64,342.94,337.33,344.32,354.26,,,,,,
2015-09-09 22:00:57+00:00,L7,325.02,318.28,307.27,311.08,317.33,321.85,324.54,322.82,332.78,343.15,343.45,343.37,,,,,,328.76,334.14,338.24,345.52,348.11,351.87,357.32,355.12,356.05,343.19,332.09,336.49,331.32,348.34,372.09,358.27,346.09,340.13,338.20,352.40,,,,,350.36,341.31,337.51,331.86,335.49,338.64,331.42,322.62,346.18,351.79,351.76,348.24,352.09,340.95,333.12,343.01,351.28,,,,343.57,349.83,357.92,371.35,361.39,350.15,345.61,345.77,354.98,355.54
2015-09-17 22:01:00+00:00,L8,329.54,311.23,294.65,301.64,313.72,319.21,314.59,314.59,318.08,328.31,331.22,323.41,320.94,316.33,321.80,319.97,316.23,322.84,327.97,337.56,338.48,342.94,339.30,345.92,353.10,354.62,334.94,329.78,329.66,328.92,341.61,360.63,347.82,341.31,338.39,342.14,350.67,345.31,348.57,348.76,351.90,338.03,335.50,330.18,327.88,324.73,321.53,322.38,321.13,333.34,343.66,339.86,342.36,342.14,333.91,322.16,332.26,336.10,335.72,344.40,335.20,339.13,340.31,347.13,349.61,340.25,332.52,325.90,324.64,328.87,332.38
2015-10-11 22:01:11+00:00,L7,346.75,327.74,307.62,315.70,328.58,323.63,318.15,326.45,,,,335.47,331.82,330.51,330.47,327.05,327.33,335.13,339.29,345.21,346.95,352.26,354.96,358.49,364.36,364.76,342.27,336.04,336.28,337.25,352.29,,,,,,352.78,348.00,346.91,357.93,355.50,348.27,345.67,345.60,340.92,339.77,342.42,339.42,329.90,344.22,355.63,354.71,351.79,353.62,,,,346.58,350.21,350.13,345.34,344.34,351.01,359.94,372.73,360.39,347.64,341.01,341.74,345.81,348.16
2015-12-06 22:01:10+00:00,L8,337.22,316.47,308.96,313.33,329.30,321.85,324.54,322.30,331.94,339.87,341.92,335.70,332.01,337.68,327.25,320.64,331.17,339.98,341.90,339.24,337.52,351.26,349.79,355.91,361.90,362.16,343.19,343.39,339.92,340.19,353.93,380.90,368.10,355.14,345.44,348.12,347.89,349.00,347.43,348.00,346.32,344.86,346.58,346.40,344.42,335.33,337.22,328.07,330.51,345.76,353.75,350.40,343.54,348.20,334.54,335.60,339.47,348.51,336.60,340.86,351.75,341.75,340.47,353.97,363.95,355.78,338.43,337.03,339.02,334.54,345.49
2016-01-31 22:02:51+00:00,L7,328.55,314.19,298.56,309.43,322.79,313.92,311.34,316.93,328.02,,,,,317.90,315.08,317.91,324.59,329.39,333.10,336.15,331.39,339.29,340.07,348.85,350.54,349.09,344.61,343.29,343.83,344.48,352.23,377.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-08 22:01:03+00:00,L8,352.97,326.55,313.98,320.64,334.43,328.25,331.18,329.39,343.29,353.83,356.18,350.77,344.07,340.84,340.23,338.97,342.95,354.14,354.65,350.90,353.85,357.45,360.41,366.82,367.84,367.78,358.41,353.51,354.25,355.46,369.91,390.88,372.52,355.17,353.89,355.14,358.24,353.56,353.92,354.20,353.78,354.33,360.26,350.72,341.88,344.22,343.94,343.16,,,,,,,,,,,,,,,,,,,,,,339.27,345.90
2016-02-24 22:00:56+00:00,L8,337.82,322.85,310.16,319.79,333.62,321.45,320.83,323.60,337.36,346.72,344.61,348.78,337.43,331.67,330.61,331.76,328.22,341.12,345.79,343.20,348.69,359.53,356.91,354.27,359.63,359.94,345.92,345.90,350.59,352.24,361.70,382.34,359.99,348.52,341.16,343.81,352.91,341.47,344.77,346.38,350.50,352.43,350.17,337.72,335.82,342.00,338.88,337.55,329.48,336.05,345.86,342.83,345.98,348.78,336.33,335.82,340.08,340.37,342.71,343.03,348.58,347.67,348.79,352.95,354.17,349.53,342.77,335.55,330.17,330.63,341.27
2016-03-19 22:03:10+00:00,L7,347.53,333.56,313.98,322.55,339.58,330.45,324.31,329.43,343.79,350.79,352.45,349.09,346.72,346.23,344.91,344.70,340.50,351.35,360.48,361.04,357.63,371.35,,,,,366.51,367.02,364.70,362.57,367.62,388.50,376.30,366.21,357.33,357.10,359.14,357.80,352.58,357.06,359.22,357.10,358.75,353.12,343.21,343.12,,,344.62,349.51,359.75,354.73,352.25,359.28,342.84,337.16,345.50,353.30,350.04,353.59,351.68,356.30,357.42,366.81,,,,344.53,349.19,351.28,362.35
2016-04-20 22:03:21+00:00,L7,344.24,328.93,315.58,318.70,332.80,325.47,,,,356.06,353.27,350.17,340.50,343.43,337.29,331.11,325.85,342.01,349.65,351.77,353.79,368.18,375.07,368.84,369.50,369.34,357.72,351.52,370.34,,,,369.60,350.25,345.33,349.05,352.43,348.20,346.41,352.68,352.78,356.55,350.58,345.26,340.21,343.65,346.56,342.02,338.82,350.24,353.53,353.65,,,336.97,338.97,344.01,344.39,345.30,350.23,346.12,351.15,362.65,365.94,373.91,367.59,354.42,349.63,350.60,354.36,
2016-04-28 22:00:37+00:00,L8,330.19,313.11,305.85,305.69,319.70,315.95,308.48,317.96,328.95,335.76,333.01,331.65,322.17,317.70,317.17,315.62,314.46,332.56,339.96,347.36,342.88,349.17,351.46,346.72,345.41,350.89,344.65,343.90,356.03,351.27,350.71,370.11,358.75,339.89,337.64,344.14,346.96,341.66,343.71,338.90,340.17,345.35,345.83,335.85,331.12,331.48,334.62,325.48,326.00,332.84,341.96,342.48,338.91,338.68,327.19,328.47,333.44,334.78,330.05,336.49,334.92,340.30,340.90,347.62,354.75,340.93,330.95,327.00,328.37,333.74,338.46
2016-05-07 21:54:27+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-22 22:03:29+00:00,L7,314.70,306.19,294.17,303.71,316.72,307.06,306.69,307.19,321.69,332.97,329.99,318.97,312.60,316.51,312.65,308.88,318.34,326.09,336.56,333.05,332.54,,,,341.28,338.49,333.16,335.81,338.65,334.78,344.88,360.23,340.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.22,328.73,333.22,337.13
2016-06-07 22:03:34+00:00,L7,307.76,309.17,299.40,300.87,310.75,308.73,310.59,310.93,319.14,325.77,335.94,325.36,318.43,315.46,311.05,309.79,320.85,326.55,,,,,337.38,342.09,348.73,345.62,334.84,336.43,343.19,334.30,344.50,359.70,342.41,323.02,332.34,329.06,335.83,331.61,334.88,338.69,337.35,336.97,,,,318.66,321.09,315.94,319.19,329.01,337.58,332.39,331.28,334.88,321.77,317.15,326.01,329.46,333.62,333.48,332.47,335.93,,,343.13,337.70,326.88,327.25,324.42,327.01,330.40
2016-06-15 22:00:44+00:00,L8,328.19,321.42,308.41,313.07,324.14,322.80,323.38,326.79,334.75,,,,,,,,,,,,,,,,,360.20,351.52,358.24,359.85,352.44,360.67,378.44,357.83,350.25,342.00,343.65,354.70,345.72,335.11,350.30,345.10,347.15,342.74,341.48,334.54,332.66,332.94,327.82,325.61,337.24,350.04,347.54,343.11,349.82,336.10,333.89,339.31,348.27,344.94,346.06,343.61,340.81,342.16,353.21,359.23,350.68,337.35,333.07,334.69,336.08,341.82
2016-07-01 22:00:54+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,362.99,357.41,,,,,,,,,,,,,,,,355.55,347.20,338.72,337.84,338.56,336.81,329.55,346.40,350.61,348.81,347.54,349.90,334.74,340.47,356.78,355.99,352.10,355.34,352.19,353.27,349.02,359.37,365.83,358.01,349.75,343.34,344.29,345.76,353.02
2016-07-17 22:01:01+00:00,L8,312.68,301.90,299.86,299.35,314.64,317.06,320.15,324.26,326.73,330.44,319.95,320.51,315.11,313.85,312.38,304.74,310.44,323.41,331.71,337.59,333.58,333.34,341.30,341.46,339.88,342.92,340.00,336.81,341.02,337.18,350.64,359.37,,,,,,,,337.75,329.09,330.03,325.99,328.60,321.00,316.82,316.94,313.67,312.62,327.55,336.37,335.01,331.96,,,,,,,,,,,,,,,336.37,339.16,341.17,
2016-09-11 22:03:45+00:00,L7,344.22,328.71,320.81,320.04,332.93,328.66,329.40,335.95,342.54,348.68,342.24,339.23,335.76,338.30,336.66,326.88,325.73,,,,,357.89,359.53,367.50,372.06,368.76,353.63,343.38,353.35,353.37,367.38,381.97,374.33,346.69,343.43,345.72,349.30,348.94,350.02,355.86,355.36,352.93,,,,340.45,335.64,331.21,329.07,340.40,351.31,350.68,345.57,347.42,334.48,336.54,343.26,351.21,345.83,350.89,350.33,350.09,,,363.71,363.40,342.84,337.24,335.95,338.83,342.67
2016-09-19 22:01:17+00:00,L8,322.59,314.53,301.64,304.79,320.99,322.67,324.05,320.26,325.33,331.73,330.91,322.45,316.52,318.57,314.43,308.63,313.38,335.20,339.87,335.00,337.74,348.74,344.29,350.71,353.74,349.71,341.01,333.26,340.28,344.71,346.94,362.95,348.97,339.14,344.98,337.30,336.55,344.17,346.13,342.05,343.99,341.20,341.81,335.76,334.96,323.27,326.15,324.96,322.48,333.55,343.14,337.68,338.65,334.56,330.20,329.85,331.05,337.55,331.98,342.56,338.22,338.04,340.05,337.28,343.16,336.80,331.53,324.87,323.37,328.22,328.85
2016-11-22 22:01:23+00:00,L8,321.68,312.06,309.34,312.23,322.22,322.31,326.07,322.44,327.76,339.72,338.48,337.33,324.90,319.26,320.14,317.71,320.17,326.10,329.65,331.70,335.09,346.71,344.76,349.49,353.23,355.88,339.71,332.36,344.63,334.05,340.76,367.64,348.52,339.58,334.95,334.90,345.24,341.11,348.84,348.88,343.92,340.85,338.78,334.15,334.96,332.93,331.55,327.89,323.96,335.58,337.62,337.59,333.88,343.51,329.81,329.22,336.30,338.73,334.43,338.37,337.84,344.21,343.31,344.22,351.55,337.27,330.13,326.14,327.56,330.91,331.83
2016-12-16 22:03:28+00:00,L7,326.90,311.68,303.21,311.18,318.52,322.95,320.07,,,,330.74,332.79,320.98,318.58,319.71,322.01,327.24,333.34,336.55,334.77,337.29,343.18,345.13,352.94,357.29,345.89,335.59,328.72,337.12,342.57,348.99,,,333.56,335.80,328.03,337.33,333.69,335.42,341.75,343.83,342.28,340.69,334.41,331.30,327.89,329.34,323.63,318.51,326.87,336.94,338.04,338.33,,,,341.43,340.95,337.34,339.06,332.24,335.51,336.52,349.29,353.46,340.17,327.58,324.43,325.65,329.10,331.13
2017-01-09 22:01:14+00:00,L8,353.31,326.60,319.11,327.68,340.06,335.66,333.52,332.97,348.32,349.68,351.91,349.68,340.17,331.74,332.33,335.27,343.91,350.41,352.89,355.73,350.90,357.60,357.21,365.30,370.89,374.03,361.00,353.24,356.98,340.50,358.70,380.21,363.83,352.43,355.55,349.31,352.84,353.95,351.93,355.39,356.74,358.11,354.81,338.33,338.83,337.01,336.86,329.06,331.42,345.85,348.94,353.57,352.17,357.21,342.34,335.19,348.34,353.24,352.03,352.67,346.88,352.31,354.66,357.40,361.37,350.62,342.54,334.63,338.43,351.10,355.35
2017-01-17 22:03:09+00:00,L7,322.99,304.88,291.82,299.14,308.66,313.08,312.17,307.93,318.11,323.94,324.65,,,,,306.15,313.17,324.31,329.68,332.17,333.28,342.73,344.11,343.77,345.15,345.98,340.49,337.77,336.60,334.53,342.15,351.19,322.28,320.60,327.12,326.06,,,,,331.31,337.42,332.28,322.26,320.26,318.98,320.05,314.01,310.63,323.06,335.12,334.84,334.54,331.38,320.37,318.78,327.06,,,,330.44,336.71,335.89,339.97,345.01,334.88,323.88,318.04,315.25,321.74,321.65
2017-03-30 22:00:38+00:00,L8,338.09,320.57,310.50,319.32,327.60,328.95,320.77,324.78,333.67,332.19,342.24,338.77,329.99,328.00,324.67,320.85,337.17,348.09,350.31,343.28,351.62,354.32,352.05,352.26,359.93,359.38,353.01,351.33,352.23,348.68,369.67,381.34,361.45,353.53,351.94,349.14,354.66,348.12,347.04,350.35,351.85,348.71,347.77,338.73,330.64,333.94,332.08,324.33,329.96,338.58,343.38,342.07,343.21,342.33,333.97,329.62,340.38,343.47,341.86,342.36,339.96,343.19,340.12,347.94,350.76,345.96,333.18,327.96,325.91,327.05,331.25
2017-04-15 22:00:30+00:00,L8,322.78,315.79,297.09,306.40,325.79,321.46,311.27,317.80,329.93,337.20,332.71,324.51,323.40,336.63,324.95,318.28,319.78,332.66,337.68,334.56,338.18,356.29,345.23,351.33,357.81,358.99,344.73,343.69,348.50,341.58,347.58,361.92,353.77,353.55,351.43,320.60,342.73,335.84,337.71,346.35,345.54,339.21,334.32,340.01,326.09,325.20,325.67,326.08,324.76,332.77,343.09,333.02,331.19,336.58,323.64,320.13,329.06,337.65,333.23,331.97,334.25,337.54,338.12,338.18,344.05,336.82,325.29,322.18,322.93,319.97,329.51
2017-04-23 22:03:27+00:00,L7,345.03,328.29,319.57,321.25,337.06,336.78,329.54,331.25,346.28,350.32,357.72,348.33,,,,,335.51,350.73,352.99,355.01,350.04,361.78,368.24,369.60,369.20,365.88,364.30,361.09,360.32,355.98,369.03,392.68,377.96,368.08,358.60,341.24,359.00,,,,,347.96,346.11,342.36,342.21,337.86,339.13,339.55,337.58,350.22,361.24,352.47,344.24,356.97,338.29,341.11,341.60,350.57,,,353.43,354.00,358.55,358.57,369.76,358.43,349.30,340.80,342.65,345.22,353.00
2017-05-01 22:00:19+00:00,L8,312.00,307.77,303.36,301.12,317.49,317.40,308.89,314.50,319.80,329.88,328.00,316.38,311.14,321.39,320.24,307.70,310.31,320.46,334.46,330.02,326.55,339.56,344.21,350.27,344.54,343.51,333.64,339.17,340.46,342.04,347.68,360.68,342.03,338.29,332.91,,338.14,329.90,334.66,344.38,342.93,337.98,336.45,327.90,328.33,322.67,322.48,319.72,314.62,323.54,333.61,326.19,324.62,332.42,322.91,321.81,326.25,327.80,323.68,330.10,329.72,333.73,327.00,329.60,344.30,336.88,324.05,313.49,319.49,321.45,328.45
2017-05-25 22:03:34+00:00,L7,355.33,338.51,325.26,324.17,331.78,331.71,334.83,342.42,354.10,,,,346.69,343.25,334.58,335.09,334.88,351.89,351.64,349.86,354.52,364.17,363.08,366.40,367.92,381.21,360.79,358.87,367.00,351.20,370.29,389.27,,,,,,350.62,351.42,354.73,365.52,356.43,354.24,352.62,347.56,343.50,341.06,334.98,338.56,358.19,357.39,354.17,348.52,355.96,337.72,,,349.92,353.16,363.89,358.59,364.47,366.49,366.71,368.31,361.14,347.39,,,340.43,352.15
2017-06-10 22:03:39+00:00,L7,315.06,299.98,294.18,301.25,309.28,310.50,317.72,318.55,,,,328.80,322.37,318.05,312.77,306.11,315.37,323.14,332.77,331.72,334.86,341.19,344.87,345.88,347.34,345.10,338.25,337.55,337.67,333.82,346.95,,,,,,337.34,332.23,330.36,344.37,342.66,338.52,339.53,330.43,323.63,321.77,322.11,319.17,317.92,329.78,337.41,334.06,332.73,334.98,,,,328.66,336.41,337.42,335.32,339.95,342.56,344.03,351.12,335.82,331.41,326.18,320.52,324.28,331.56
2017-06-18 22:00:46+00:00,L8,326.10,312.67,306.17,309.67,324.55,325.03,324.51,329.29,340.00,346.14,342.66,331.45,324.81,315.66,322.92,325.19,328.45,334.87,338.60,335.18,340.34,346.94,352.08,356.11,360.55,360.93,342.37,342.99,348.86,346.26,353.58,370.91,356.95,346.06,341.66,342.29,350.23,335.72,340.32,351.57,349.10,343.90,345.30,334.21,333.11,326.37,329.16,321.01,320.60,335.60,344.35,340.02,336.00,341.25,331.27,333.84,345.49,345.40,339.42,340.64,341.34,342.42,340.12,345.03,350.12,338.42,330.38,325.57,328.00,333.00,336.34
2017-06-26 22:03:41+00:00,L7,300.06,292.81,279.32,291.79,310.22,301.53,303.45,310.32,323.44,325.08,,,,,305.98,302.31,304.19,318.75,322.77,317.59,326.51,339.77,337.72,341.72,342.75,340.95,332.62,316.34,326.52,328.48,330.80,334.34,323.83,318.02,317.11,,,,,333.88,328.52,328.70,327.30,329.66,321.05,311.77,307.21,307.97,309.03,326.53,,,,323.77,312.45,309.25,,,,325.11,325.40,322.87,330.19,332.15,338.81,331.38,317.13,315.09,306.92,317.39,325.33
2017-07-04 22:00:50+00:00,L8,319.77,314.14,307.96,310.49,328.11,320.96,322.11,330.14,337.47,341.59,331.87,328.35,325.69,329.86,325.36,313.27,316.79,329.86,338.12,337.91,346.19,363.47,363.76,357.57,,,,,,,,,,,,,,,,346.20,349.46,345.85,342.09,338.90,338.89,331.32,324.94,322.38,321.19,336.03,344.16,336.25,335.68,336.16,325.47,323.47,331.56,336.15,341.69,344.32,346.49,348.18,345.70,343.92,351.98,344.82,329.99,326.34,331.71,333.12,338.38
2017-08-13 22:03:39+00:00,L7,317.29,313.69,313.76,313.21,323.36,315.72,313.41,318.22,331.70,334.11,328.85,322.28,315.50,320.57,315.22,309.01,311.67,323.84,331.49,331.71,336.66,,,,352.02,350.53,342.31,338.16,335.13,336.07,347.82,358.97,348.24,337.98,333.47,332.21,337.02,332.29,329.99,340.01,335.84,336.47,336.33,334.84,,,,316.74,319.87,333.54,331.18,334.98,330.63,326.89,324.69,316.06,323.91,328.72,335.68,338.16,340.92,341.63,339.34,,,,324.85,324.18,324.69,324.31,333.54
2017-09-30 22:03:38+00:00,L7,326.17,311.07,302.46,305.75,323.51,325.12,325.55,323.76,329.08,340.27,333.84,334.02,336.18,334.69,325.73,321.27,318.46,331.91,,,,,355.21,359.49,364.52,364.99,352.61,348.83,344.49,346.47,354.23,371.92,358.80,346.63,334.99,336.52,338.32,335.31,333.93,336.16,338.56,341.03,,,,,330.14,330.76,330.69,333.57,342.00,335.42,332.01,335.91,326.60,325.22,327.59,329.75,330.34,339.69,,365.99,,,341.59,336.60,321.71,318.16,319.73,323.29,326.38
2017-10-24 22:01:21+00:00,L8,328.38,318.83,306.78,309.29,,,,,,,,,,,,,,,,,,,352.72,357.92,358.71,358.15,348.62,346.48,348.86,346.29,355.49,367.91,359.27,341.27,340.09,336.05,341.66,338.86,336.66,343.59,341.66,337.64,337.64,331.82,327.93,331.39,333.55,328.87,329.23,336.42,339.22,343.01,335.64,338.76,324.80,329.00,330.16,336.63,342.97,344.88,339.63,349.45,342.96,342.98,350.11,340.34,330.42,325.76,323.16,325.59,332.52
2017-12-03 22:03:31+00:00,L7,353.35,333.02,320.10,319.57,,,,,342.40,359.19,359.94,351.71,338.64,342.90,342.56,341.64,344.24,349.24,355.69,353.50,354.48,363.49,361.14,362.88,367.66,363.66,356.81,354.53,,,,387.36,374.73,358.84,355.66,349.66,357.24,354.88,350.20,352.50,355.58,354.02,350.16,348.77,340.55,340.39,348.61,340.62,336.85,348.34,352.12,,,,334.62,337.55,346.91,349.46,348.30,353.51,350.50,348.28,350.39,355.80,360.39,357.16,345.69,335.63,339.59,,
