dates,satname,nzd0106-0000,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0012,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125
2013-05-12 22:07:41+00:00,L7,387.73,398.24,384.66,394.14,379.79,365.19,360.23,358.61,,,339.18,343.01,349.22,358.47,352.57,354.94,363.47,367.92,368.47,366.34,,,,355.50,353.38,354.29,354.09,365.69,373.54,372.24,371.78,371.85,372.48,,,370.64,369.20,364.14,359.64,366.32,367.80,367.16,370.43,370.60,372.74,,,365.89,370.59,371.98,369.53,366.82,368.00,373.57,371.34,370.00,368.19,373.24,,359.83,353.32,354.43,348.05,350.71,355.05,361.42,370.57,379.10,368.52,375.39,375.56,,,373.67,374.53,369.23,371.89,365.70,357.76,363.47,367.06,366.50,368.38,366.06,,,367.42,371.03,367.03,361.10,359.53,360.73,369.68,373.74,375.07,371.85,372.41,,,,363.31,365.60,365.79,367.28,367.39,371.22,378.22,373.04,376.48,379.45,372.07,365.94,,,367.45,367.01,366.84,362.76,367.09,367.15,376.69,378.67,376.24,371.34,357.35,
2013-05-20 22:13:50+00:00,L8,633.05,585.11,486.31,446.29,416.21,399.02,390.03,388.94,382.30,374.79,373.75,379.04,380.26,386.73,387.46,387.33,394.63,401.33,400.42,396.60,392.08,387.80,385.59,386.37,386.59,392.29,389.96,385.77,389.80,389.71,392.38,396.37,395.61,394.84,392.58,394.66,393.56,395.61,394.86,390.42,397.01,396.92,392.88,386.66,402.57,402.22,412.58,406.76,398.08,399.28,394.76,400.90,399.51,400.43,395.23,390.45,396.41,389.08,394.20,391.87,383.27,375.04,380.91,375.57,384.66,385.39,390.45,392.39,390.32,385.64,394.47,398.38,395.31,394.71,399.56,405.02,405.04,394.17,392.88,382.55,389.33,396.70,398.67,392.65,394.15,398.32,410.34,404.76,396.57,400.37,397.50,388.77,382.81,391.66,398.04,403.31,399.57,391.64,392.92,394.18,395.40,397.41,392.92,393.38,397.67,399.94,395.08,395.51,406.39,401.44,393.95,400.58,399.49,395.62,398.19,390.31,393.09,390.54,390.96,397.30,405.99,405.16,401.68,385.73,382.58,379.32
2013-05-28 22:07:35+00:00,L7,,382.14,372.32,372.42,356.29,336.84,332.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.27,355.77,353.41,343.78,338.30,350.20,351.89,356.54,,,362.35,368.70,359.35,358.22,357.10,,,349.57,335.00,339.19,346.89,,,,,309.27,,,138.19,143.29,149.93,93.36,,,,,104.93,,177.67,139.49,,,,,,,,,,,,,113.29,152.62,170.35,213.11,,333.80,350.01,357.09,355.33,,359.87,358.38,352.46,357.20,359.13,362.87,367.03,363.81,364.15,364.19,363.18,362.09,355.79,,,,364.01,361.94,361.41,358.99,360.89,359.22,363.90,363.08,364.72,,,
2013-06-05 22:13:51+00:00,L8,,,,,,,,,356.08,356.77,360.26,357.42,360.15,367.96,367.19,370.28,373.31,376.35,380.57,375.40,372.52,370.05,366.14,369.49,367.89,371.79,374.15,372.73,376.19,375.98,377.69,378.22,382.96,383.87,382.94,381.84,378.25,380.63,380.53,380.76,378.94,385.22,385.04,381.01,384.66,386.45,388.21,386.18,384.04,386.66,381.80,385.31,381.77,384.12,379.21,381.42,377.20,380.62,375.49,378.20,373.95,365.32,367.73,369.11,369.62,377.45,377.36,385.66,379.88,381.13,385.04,389.95,385.40,386.40,390.32,393.60,386.50,383.02,377.14,374.36,376.99,381.25,384.69,379.66,379.94,383.67,388.96,385.44,382.09,383.06,378.84,376.15,375.73,381.46,386.93,387.31,386.33,381.07,378.20,374.36,373.57,374.85,381.86,378.68,384.16,385.69,381.76,381.51,386.31,384.86,383.79,376.43,378.01,379.64,381.83,377.69,379.69,379.31,376.15,381.46,385.99,386.05,385.95,379.58,362.54,366.31
2013-07-07 22:13:48+00:00,L8,,,,,,,,,364.07,357.68,360.15,361.17,361.85,368.37,368.66,370.70,373.96,376.62,378.75,376.96,372.67,372.10,371.44,369.21,373.98,372.02,376.44,376.52,376.15,377.51,375.76,378.94,382.87,387.00,384.77,382.13,380.86,388.22,384.45,381.46,381.71,385.13,386.06,383.67,391.01,386.61,388.21,388.04,386.38,389.43,387.74,387.52,383.82,383.94,382.95,382.95,377.57,380.31,375.67,379.59,374.27,367.19,371.63,369.34,374.00,377.74,380.09,386.76,385.66,384.43,388.50,392.15,386.41,389.31,391.22,394.79,386.54,380.94,379.97,377.39,377.47,380.37,383.84,381.63,384.87,387.27,391.96,384.33,381.41,383.00,382.58,374.55,377.34,383.34,390.41,392.03,383.80,380.20,379.59,381.39,380.84,384.00,380.15,389.13,390.31,387.65,383.26,386.18,388.94,390.40,384.54,381.22,380.18,384.43,386.39,385.54,378.49,384.82,381.71,383.17,387.75,389.77,388.01,384.59,371.03,379.63
2013-07-15 22:07:11+00:00,L7,,,,,,,,,,,,348.58,356.01,360.79,362.08,363.42,367.54,370.27,372.33,366.70,365.98,,,358.04,364.04,362.62,366.12,365.50,366.21,369.79,369.25,370.94,372.49,,,375.76,372.22,373.23,373.75,372.71,371.13,378.14,377.96,375.94,380.77,381.43,,,383.50,382.29,382.16,381.67,372.75,376.82,379.85,377.91,373.90,373.28,,,365.25,359.36,359.01,362.80,366.98,369.69,376.21,381.27,377.71,377.64,384.01,,,382.92,384.70,385.91,379.73,376.51,372.45,372.61,377.10,380.57,380.77,378.59,376.43,,387.44,384.69,380.85,379.97,377.32,371.76,374.24,378.54,389.89,386.29,383.08,379.01,,,380.40,378.97,377.68,380.23,385.77,383.08,381.33,380.42,387.64,385.94,377.95,374.63,,,,375.60,372.37,377.65,370.54,375.52,384.72,388.04,385.51,376.58,,
2013-09-01 22:07:18+00:00,L7,,,,,,,,,345.94,348.35,344.04,350.24,355.87,364.57,360.55,359.40,363.57,365.82,,,359.64,345.05,348.97,354.81,360.47,354.16,353.55,361.40,367.08,372.57,,,376.49,376.02,379.26,376.11,373.17,377.25,380.50,377.52,377.33,379.74,381.48,,,382.03,382.92,382.76,380.43,382.47,384.01,385.81,381.44,381.48,378.65,,,372.57,366.51,369.31,366.69,362.81,363.12,367.45,369.23,373.31,377.53,380.67,,,381.44,379.29,380.42,380.28,378.95,385.45,389.30,383.32,378.83,371.69,373.59,,,379.13,374.03,374.93,379.61,379.42,378.52,380.79,378.62,373.48,375.44,379.55,,,,374.97,377.80,373.91,371.45,370.43,374.37,378.25,380.94,381.72,381.25,376.17,,,,369.82,369.65,374.91,374.87,375.60,373.83,374.76,376.60,375.62,380.24,377.14,376.17,,,394.18
2013-09-17 22:07:29+00:00,L7,354.70,402.69,388.41,386.43,,,355.41,350.14,344.32,335.46,343.44,341.91,345.90,350.32,351.56,353.70,,,362.25,360.03,358.91,353.72,352.58,350.18,352.72,350.05,350.45,351.47,,,367.22,363.96,364.69,362.51,366.57,365.64,364.95,363.19,361.35,360.14,,,370.01,365.65,366.89,370.92,369.28,371.22,370.24,367.63,365.41,364.00,365.50,,,358.21,362.88,358.14,356.59,354.04,350.73,353.47,349.78,349.81,350.70,351.23,,,364.97,366.09,366.65,366.14,369.62,362.71,368.82,370.76,368.39,,,,,,,,,,,,,359.85,359.77,356.56,,,373.57,362.69,360.22,366.95,359.18,356.78,354.90,353.47,356.60,359.26,362.19,363.31,,,374.13,364.72,360.13,356.01,354.10,357.47,359.77,360.34,354.78,353.97,358.29,354.57,,,,,,
2013-10-19 22:07:51+00:00,L7,355.38,398.09,395.29,394.54,363.96,353.39,351.87,343.49,341.32,336.53,342.21,,349.32,357.51,353.89,353.39,359.73,360.57,364.82,361.46,358.54,356.78,353.42,,,355.48,358.99,358.01,364.03,366.61,367.28,367.24,363.48,367.54,371.58,,,374.50,370.61,367.60,369.82,366.90,366.47,369.88,369.65,375.54,371.55,,,,371.66,372.51,369.37,370.89,367.17,364.21,365.52,357.80,360.68,357.20,,,362.61,360.94,357.62,367.70,368.47,374.35,368.46,370.20,368.59,370.48,372.67,,,,373.38,369.98,361.23,363.84,367.97,365.69,363.29,357.41,361.30,366.55,,,368.97,362.33,364.48,364.04,363.66,365.54,365.94,365.92,366.63,369.44,369.08,363.76,,,381.85,371.56,377.87,375.85,375.02,372.62,366.44,364.53,362.44,356.65,357.00,363.92,,,364.72,366.48,369.37,369.75,368.17,365.41,368.92,,,
2013-12-14 22:13:21+00:00,L8,614.19,443.35,435.91,449.43,416.95,382.81,381.43,379.69,371.70,370.88,375.88,376.79,380.19,388.30,390.23,392.00,399.70,402.53,405.95,397.35,394.46,391.38,388.76,395.84,394.25,399.10,393.83,391.77,394.95,398.30,399.76,398.87,403.40,403.58,395.98,395.38,397.22,396.93,395.15,395.03,391.95,395.78,395.46,391.97,401.28,395.83,408.38,404.39,412.74,398.05,397.79,399.09,410.88,404.07,404.66,397.61,394.71,395.01,394.22,392.76,383.64,385.69,392.83,376.23,384.31,383.07,395.65,397.26,394.63,388.20,391.24,394.58,390.26,390.92,393.94,402.18,399.46,393.05,393.33,390.69,389.53,391.61,388.09,385.05,387.28,406.46,413.54,397.31,387.50,388.90,388.73,384.59,379.47,384.09,392.13,395.14,392.98,386.85,386.78,388.76,386.91,386.40,385.05,389.07,390.54,386.20,386.67,388.65,386.72,387.53,384.55,381.72,381.53,385.59,385.99,384.53,384.63,383.18,385.78,380.27,385.24,387.51,374.30,374.66,,354.76
2014-01-31 22:12:52+00:00,L8,,,,,,,,,,334.79,333.69,341.72,346.41,342.90,349.18,345.78,358.22,350.14,360.33,351.86,357.12,355.66,346.02,353.83,350.48,351.79,349.72,349.89,349.11,354.52,355.31,361.12,363.11,359.01,357.99,356.43,365.29,361.95,357.35,353.26,351.85,361.58,355.38,370.72,364.75,366.43,367.70,363.18,369.39,364.88,371.23,360.74,366.40,359.58,366.65,355.26,360.40,353.84,358.19,351.86,341.51,348.94,345.38,341.84,343.16,345.13,360.11,356.26,364.15,358.98,358.36,362.42,371.62,363.01,366.40,365.96,370.19,356.69,356.95,348.72,354.84,356.81,356.41,359.44,361.83,367.24,369.70,372.01,360.21,358.51,358.45,359.67,359.88,364.37,366.37,367.18,366.88,367.86,366.08,364.73,363.98,365.12,367.46,367.08,368.92,370.21,370.50,369.75,367.49,362.11,362.52,354.60,357.34,361.86,366.53,361.04,361.43,360.19,362.02,360.95,364.55,359.97,361.30,363.37,367.10,344.10
2014-04-05 22:11:58+00:00,L8,,,,,,,,351.88,343.06,346.39,335.42,343.50,351.67,358.31,360.75,354.74,365.26,365.13,368.61,363.64,363.19,360.42,356.66,356.47,356.83,355.16,354.26,365.40,355.66,370.31,371.11,370.53,367.58,369.50,377.36,372.38,372.70,366.85,365.33,362.52,372.65,366.37,365.80,373.40,368.28,376.07,370.19,374.02,372.86,372.70,371.97,369.23,368.88,364.63,369.72,363.56,369.11,364.37,367.06,356.05,360.59,360.95,353.85,366.10,360.32,370.00,365.55,376.63,370.40,374.98,370.47,371.65,377.28,381.93,370.66,369.62,373.89,362.71,362.60,366.13,372.32,377.27,372.92,369.84,378.21,383.81,380.86,376.21,379.84,373.29,366.25,368.66,369.78,372.81,378.09,375.33,370.13,371.51,370.71,372.05,364.56,364.01,367.94,376.16,376.78,375.81,378.36,360.71,374.61,371.84,368.04,369.19,370.30,372.46,372.77,370.85,369.71,370.44,374.02,372.71,368.91,357.83,366.18,376.22,387.23,377.44
2014-05-15 22:09:08+00:00,L7,,,265.73,392.48,373.81,357.70,358.97,348.56,342.46,341.59,342.56,340.49,,,,359.26,360.04,365.14,364.81,362.89,359.02,356.95,351.51,352.29,353.11,,,360.40,361.57,365.93,367.75,367.99,367.20,371.24,364.41,372.22,367.63,,,370.57,369.35,367.79,366.83,371.72,375.90,375.69,369.92,375.19,372.16,369.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.98,370.08,375.32,372.71,374.71,372.50,369.36,,,367.37,367.84,371.92,376.28,371.86,372.60,370.13,370.38,365.60,362.79,366.11,,,,,,,,379.02,375.90,364.35,362.70,359.72,174.82,,,,,,,,,,,
2014-05-31 22:09:12+00:00,L7,355.29,365.52,372.99,381.75,359.17,343.52,333.68,,,329.31,330.61,333.12,333.22,348.47,341.63,346.40,343.70,344.77,350.71,,,342.69,345.39,343.60,345.78,344.67,345.28,347.43,344.92,345.62,348.27,,,356.65,357.63,359.07,358.65,356.56,352.34,347.71,349.08,355.68,354.03,,,,363.43,358.72,365.44,358.54,361.69,358.08,356.60,356.00,358.69,352.66,,,358.40,350.57,346.47,347.27,346.62,347.99,353.00,358.58,360.59,365.69,361.30,,,366.73,367.62,370.96,368.37,365.76,364.17,360.79,357.66,361.22,360.86,362.37,,,370.62,368.69,367.50,370.26,363.24,357.67,358.31,357.74,358.58,358.37,363.43,,,,358.67,361.40,357.83,359.25,359.45,362.03,367.48,368.27,368.28,368.78,370.56,364.30,,,359.66,360.95,363.19,360.46,357.51,359.66,361.84,362.56,359.35,356.95,360.07,368.68,,
2014-09-20 22:09:32+00:00,L7,,,,,,,,,,338.58,,,,338.93,341.52,361.89,345.23,352.52,354.78,345.65,353.30,337.02,339.64,,,316.36,345.00,347.45,362.66,369.87,355.62,352.59,359.77,365.95,356.91,,,355.65,358.49,358.69,354.53,355.57,361.69,357.48,363.31,372.86,366.35,355.41,,,381.47,362.43,362.83,357.02,364.71,360.72,352.90,354.99,355.59,360.27,,,342.58,350.25,347.26,346.80,354.43,359.93,358.87,365.30,362.42,364.46,364.06,,,,370.85,372.23,,,,,,,,,,,,,,358.85,370.58,370.84,376.47,368.92,363.93,359.33,365.93,366.00,,,,369.17,376.90,378.63,386.44,384.88,390.96,385.21,,,,,,,,,,373.69,356.69,353.87,366.75,371.67,390.48,
2014-12-25 22:10:20+00:00,L7,,,302.38,323.14,319.62,312.43,306.98,,,297.74,296.82,301.42,308.67,308.76,304.35,309.82,306.61,305.18,304.23,,,310.06,302.45,308.81,307.85,293.96,300.32,,,299.80,301.63,,,324.92,323.42,328.79,326.88,325.34,319.54,313.48,317.71,319.56,318.81,,,330.67,329.51,327.36,331.32,334.96,330.27,329.15,325.58,322.80,322.20,318.79,,,320.08,318.95,315.58,315.78,314.41,316.91,314.42,314.89,320.14,324.87,,,,333.82,339.87,341.12,342.19,339.59,332.46,327.41,321.93,321.03,322.09,326.63,,,337.03,339.38,339.92,333.31,336.52,334.37,323.38,321.87,325.98,328.99,330.44,,,,330.44,333.10,332.87,332.60,337.46,344.50,342.08,340.57,338.19,334.30,334.54,332.39,,,332.29,334.81,336.78,336.57,333.77,334.84,330.10,329.08,327.13,330.16,334.92,,,304.29
2015-01-26 22:10:26+00:00,L7,,,,,,,,,337.56,336.96,,,329.67,344.32,336.45,338.32,347.57,343.42,352.34,343.04,340.09,339.57,,,338.45,338.08,340.61,342.61,343.25,351.18,354.50,359.20,357.47,355.42,,,356.46,351.06,347.40,346.22,346.59,354.53,355.36,360.05,355.83,360.44,361.57,,,356.19,355.53,361.42,356.74,353.52,353.45,354.19,356.58,350.53,350.45,344.68,,,342.62,348.83,348.42,347.40,355.69,357.39,357.94,357.19,360.25,362.87,,,367.71,362.21,361.62,356.17,354.95,353.27,353.96,360.22,356.36,356.13,360.14,364.25,,,361.68,360.32,361.86,357.05,358.90,366.51,370.96,378.15,368.70,371.42,370.35,,,370.49,364.77,372.06,371.64,369.96,367.29,371.83,368.65,365.79,362.06,358.14,359.37,,,,360.55,363.98,359.73,356.98,360.99,367.75,367.60,367.53,372.37,367.30
2015-02-27 22:10:40+00:00,L7,583.21,531.60,424.10,378.46,,359.95,365.53,362.10,355.45,,,350.16,353.56,364.24,362.99,366.57,371.10,370.07,371.27,370.34,365.16,,,363.72,362.27,364.65,360.46,368.96,368.80,373.84,374.51,378.58,377.38,,,,371.56,373.75,366.49,374.12,373.43,373.89,382.11,373.02,377.38,380.94,,,380.08,381.16,385.68,381.91,377.07,381.25,379.15,380.55,372.99,373.26,,,,364.55,371.08,368.89,364.91,378.74,377.08,383.93,377.61,380.91,387.44,,,393.18,389.35,389.87,388.06,390.31,387.00,380.10,381.72,393.60,386.22,384.05,383.43,,,401.76,391.09,390.31,390.55,385.84,385.43,386.77,394.34,390.33,386.48,382.21,,,,393.01,389.24,390.27,391.18,388.01,381.87,384.65,385.62,380.13,379.48,372.64,,,,381.54,374.63,374.15,378.39,381.47,390.99,392.05,388.18,391.83,394.23,373.04
2015-03-31 22:10:52+00:00,L7,382.75,481.59,425.23,370.66,,365.67,356.42,363.35,352.53,350.27,350.10,,,367.13,363.34,363.61,371.20,369.79,367.35,371.32,366.04,361.91,358.64,,,359.59,367.22,366.11,367.03,372.23,375.02,372.85,373.32,365.34,376.82,,,373.56,371.31,375.94,370.46,372.02,378.76,374.33,380.82,382.34,376.99,382.46,,,380.96,384.00,374.04,379.11,374.91,373.48,373.81,368.56,364.81,369.25,,,,367.44,368.13,375.50,376.08,380.16,379.38,380.28,380.73,388.65,382.72,384.76,,,383.20,385.28,378.26,373.30,384.58,380.72,382.44,383.91,382.27,392.10,388.52,,,381.88,385.13,389.72,395.22,395.28,398.88,396.93,395.65,401.10,388.72,385.56,395.24,,,394.96,390.92,391.09,393.23,390.76,389.21,388.95,389.01,381.67,380.49,376.44,387.19,,,384.31,387.13,390.55,384.53,383.51,387.02,384.84,389.66,379.31
2015-04-24 22:11:08+00:00,L8,,,,,,,,339.49,342.40,329.03,332.47,342.31,349.01,343.23,346.57,342.38,347.76,357.00,342.67,361.45,343.68,353.12,350.81,351.34,352.24,347.62,349.30,349.11,348.49,348.05,363.53,362.65,359.11,356.55,353.88,362.57,361.44,362.54,356.34,356.26,354.46,358.39,357.24,362.62,367.15,359.21,369.27,359.82,372.49,366.89,372.20,363.70,370.14,361.12,368.05,359.64,359.39,356.66,350.17,354.71,349.14,359.80,351.76,364.83,358.08,361.84,365.19,364.73,372.66,375.74,383.84,374.43,379.49,378.24,376.05,369.58,373.63,372.23,361.34,365.91,368.83,374.52,365.28,367.96,367.76,372.84,368.31,374.29,373.15,363.75,365.33,369.46,373.50,375.86,379.92,377.34,371.90,375.27,373.47,372.64,376.56,376.12,372.15,373.44,375.07,377.69,376.97,372.50,374.97,374.27,367.82,368.33,366.85,365.47,373.34,368.15,369.91,368.53,373.56,373.43,370.40,372.88,370.53,367.75,378.25,358.65
2015-05-02 22:11:08+00:00,L7,545.09,266.26,338.19,353.38,364.26,354.36,342.09,347.99,345.89,347.05,340.03,347.50,,,356.89,359.15,360.82,365.58,360.96,362.33,360.25,356.30,355.01,354.68,,,361.24,366.25,360.91,368.77,368.86,367.68,369.90,362.26,373.36,373.43,370.21,,366.60,371.24,369.06,364.52,373.78,371.68,375.54,374.98,372.47,375.71,374.38,,,378.97,375.42,377.60,370.35,365.19,364.47,360.79,359.56,361.06,359.78,360.45,,,366.30,371.70,374.10,376.52,373.22,374.67,380.80,385.69,384.18,383.15,385.24,,,379.64,375.12,369.68,375.46,381.37,379.93,373.41,374.18,382.89,381.52,377.93,,,,376.56,377.61,381.91,390.46,392.83,389.04,389.51,392.17,389.55,388.57,384.24,,,394.55,387.44,385.00,376.51,382.59,381.89,379.09,376.88,376.18,379.10,382.22,378.04,,,388.77,379.49,380.17,381.71,375.41,376.01,384.99,368.32
2015-05-10 22:10:52+00:00,L8,,,,,,,,,,,336.11,346.23,351.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.78,372.16,376.55,373.69,377.92,372.26,377.20,371.99,373.44,370.12,365.35,366.83,354.07,363.31,353.90,360.82,360.28,357.12,365.11,363.46,372.71,366.49,381.40,371.30,378.81,376.91,383.73,377.07,382.14,384.73,376.93,375.61,379.73,370.36,367.79,374.98,380.41,378.99,369.59,378.66,381.33,384.01,378.15,378.19,375.74,373.14,374.16,377.15,382.85,380.83,388.28,379.82,384.58,380.45,382.89,384.79,382.92,380.08,385.69,385.16,385.74,382.89,382.01,380.67,382.43,376.57,373.81,375.59,381.59,380.69,377.97,374.41,376.44,377.24,379.41,380.64,377.08,369.81,377.16,382.16,371.36
2015-07-21 22:11:34+00:00,L7,,,,,,,,,,346.96,341.09,,,,,,,,,,,,,358.08,353.00,358.08,360.16,359.71,360.88,368.44,367.03,364.96,,,363.96,372.87,368.22,363.98,367.64,362.51,362.01,361.14,365.31,369.35,,,372.52,376.69,376.90,379.43,382.39,383.30,374.95,380.47,373.32,379.78,368.32,,,363.35,363.91,367.38,362.94,365.94,371.69,381.72,375.81,380.39,381.53,,,,381.80,384.09,387.28,374.46,377.63,377.10,380.10,365.36,368.82,376.24,372.83,,,388.16,380.77,379.90,375.28,372.63,373.18,374.71,376.82,381.51,386.99,386.84,,,,384.08,387.75,387.64,386.13,390.65,390.62,389.64,383.37,380.79,385.22,379.82,371.56,,,380.21,379.27,379.96,378.74,377.73,378.16,374.38,373.93,370.75,368.06,370.52,,
2015-07-29 22:11:25+00:00,L8,601.53,578.03,430.32,449.01,385.54,404.03,373.53,359.27,370.21,365.36,364.53,369.00,362.72,372.13,375.08,377.10,374.14,387.30,384.86,387.15,379.14,370.12,369.08,367.57,376.03,381.16,389.42,381.94,388.12,384.27,384.18,389.67,388.09,390.62,384.07,384.92,380.03,378.33,386.36,384.08,381.66,374.84,387.86,384.73,397.80,390.26,390.22,394.88,410.41,396.55,399.96,401.06,402.29,394.69,394.12,388.56,390.32,393.39,388.08,398.55,390.01,382.36,384.52,390.22,392.47,403.43,404.48,411.98,405.46,403.45,410.15,409.76,408.21,408.86,408.28,407.86,405.75,406.41,397.47,384.69,392.26,402.49,406.20,402.37,393.59,405.93,410.76,409.56,406.29,402.67,390.67,397.62,402.27,396.47,400.80,403.00,401.54,402.31,406.50,406.40,404.29,403.45,402.53,400.26,397.68,402.74,408.05,407.26,405.28,405.32,402.23,397.03,387.35,395.22,400.44,395.27,403.31,396.91,400.11,395.45,405.66,400.52,402.88,399.58,402.66,
2016-01-29 22:13:36+00:00,L7,,,,,,,354.96,342.72,340.99,333.77,,,343.32,346.02,338.01,350.53,347.85,358.17,359.84,354.14,358.09,348.91,,,348.61,342.34,345.99,346.85,349.58,352.26,360.48,361.00,360.58,367.52,,,359.57,359.64,355.52,354.00,363.72,358.81,354.18,361.40,363.46,360.65,364.07,,,368.42,362.60,362.73,361.67,357.53,361.38,356.41,359.83,356.80,355.14,,,,343.15,346.74,349.21,349.11,359.04,365.43,365.08,362.54,359.67,366.96,,,368.45,368.49,370.90,368.46,356.97,355.50,360.25,361.14,361.68,367.45,363.05,,,,365.52,357.10,358.59,353.82,353.07,360.70,373.62,367.80,366.56,368.07,367.33,,,,,,,,,,,,,,365.56,,,,354.79,355.31,356.37,355.83,356.55,353.32,359.81,358.83,355.58,339.58
2016-02-22 22:11:42+00:00,L8,,,309.26,347.43,340.17,353.25,354.23,346.68,343.76,350.66,337.53,344.99,350.39,359.54,354.11,351.60,367.35,367.11,369.06,364.40,364.03,358.89,355.29,354.97,353.67,353.72,352.31,358.93,352.90,368.96,366.75,366.42,364.25,361.64,363.10,366.79,370.66,366.07,361.70,359.83,370.48,365.38,367.47,372.79,367.41,373.41,370.11,376.43,373.37,379.84,372.55,375.32,370.06,366.82,369.97,370.27,367.64,361.12,366.19,356.75,361.06,359.09,353.93,362.12,358.84,370.25,366.66,378.87,369.23,374.78,365.82,372.30,376.70,381.53,385.49,382.64,377.16,377.69,365.65,365.44,371.20,367.57,370.09,373.89,375.66,383.15,377.45,374.10,377.60,370.11,365.88,367.60,371.80,375.09,377.58,376.29,370.04,373.07,372.24,373.18,369.45,371.55,370.76,374.58,379.75,383.88,383.98,382.01,384.24,385.71,380.89,375.83,374.66,379.52,376.89,371.35,372.36,367.55,370.36,367.73,371.30,366.21,375.55,374.83,372.65,354.33
2016-03-09 22:11:40+00:00,L8,,,,,,354.20,359.51,352.42,345.83,349.87,348.05,343.66,352.64,360.13,360.94,360.32,362.15,368.54,366.50,367.58,362.13,359.63,356.74,357.77,356.63,354.27,353.42,356.48,362.76,360.13,371.07,369.15,366.02,363.20,368.38,373.94,368.77,368.42,360.43,370.09,368.83,365.57,363.69,374.94,372.80,380.79,373.48,377.73,376.57,372.54,373.06,373.09,371.59,376.41,371.02,372.09,368.87,373.30,364.52,358.88,354.88,361.77,354.18,365.51,362.87,371.15,370.25,376.60,369.93,371.32,370.03,371.31,379.50,384.52,389.25,384.01,379.40,379.87,365.46,365.90,368.28,377.65,376.85,379.78,374.96,382.88,377.04,375.38,377.21,374.39,368.61,370.57,376.08,379.97,388.33,382.13,377.92,375.41,376.93,371.99,370.82,370.91,373.56,377.69,380.91,385.82,387.04,386.31,389.13,388.00,387.05,382.61,381.11,379.94,381.83,380.80,378.88,377.50,375.50,376.30,369.11,375.55,379.10,376.43,379.04,364.82
2016-04-26 22:11:21+00:00,L8,,,,,,357.71,363.93,347.38,349.25,351.36,356.32,346.28,352.47,361.98,360.60,366.68,365.22,371.26,369.63,365.71,363.94,359.24,358.73,355.30,357.88,355.26,361.81,357.88,374.39,372.06,370.86,370.64,367.53,372.73,364.17,377.16,373.48,371.34,366.07,374.63,373.72,366.47,372.73,375.14,378.34,381.34,376.78,379.09,377.48,383.39,378.80,380.73,374.95,380.99,370.63,378.78,368.78,373.73,366.27,372.70,371.19,363.78,360.03,366.89,364.39,369.97,370.22,373.87,371.02,377.16,378.79,374.28,376.85,381.78,383.60,392.21,379.52,381.99,369.38,368.33,369.85,377.51,372.98,373.80,374.24,383.20,386.40,377.37,379.97,375.57,369.85,371.99,375.57,380.85,383.09,374.22,378.57,372.70,377.99,373.93,370.98,372.08,373.79,374.21,382.11,386.44,385.15,385.27,392.68,392.81,389.58,381.27,382.21,384.49,388.29,382.61,379.30,377.07,374.59,380.44,377.02,375.60,369.43,370.24,355.34,339.53
