dates,nzd0595-0000,nzd0595-0001,nzd0595-0002,nzd0595-0003,nzd0595-0004,nzd0595-0005,nzd0595-0006,nzd0595-0007,nzd0595-0008,nzd0595-0009,nzd0595-0010,nzd0595-0011,nzd0595-0012,nzd0595-0013,nzd0595-0014,nzd0595-0015,nzd0595-0016,nzd0595-0017,nzd0595-0018,nzd0595-0019,nzd0595-0020,nzd0595-0021,nzd0595-0022,nzd0595-0023,nzd0595-0024,nzd0595-0025,nzd0595-0026,nzd0595-0027,nzd0595-0028,nzd0595-0029,nzd0595-0030,nzd0595-0031,nzd0595-0032,nzd0595-0033,nzd0595-0034,nzd0595-0035,nzd0595-0036,nzd0595-0037,nzd0595-0038,nzd0595-0039,nzd0595-0040,nzd0595-0041,nzd0595-0042,nzd0595-0043,nzd0595-0044,nzd0595-0045,nzd0595-0046,nzd0595-0047,nzd0595-0048,nzd0595-0049,nzd0595-0050,nzd0595-0051,nzd0595-0052,nzd0595-0053,nzd0595-0054,nzd0595-0055,nzd0595-0056,nzd0595-0057,nzd0595-0058,nzd0595-0059,nzd0595-0060,nzd0595-0061,nzd0595-0062,nzd0595-0063,nzd0595-0064,nzd0595-0065,nzd0595-0066,nzd0595-0067,nzd0595-0068,nzd0595-0069,nzd0595-0070,nzd0595-0071,nzd0595-0072,nzd0595-0073,nzd0595-0074,nzd0595-0075,nzd0595-0076,nzd0595-0077,nzd0595-0078,nzd0595-0079,nzd0595-0080,nzd0595-0081,nzd0595-0082,nzd0595-0083,nzd0595-0084,nzd0595-0085,nzd0595-0086,nzd0595-0087,nzd0595-0088,nzd0595-0089,nzd0595-0090,nzd0595-0091,nzd0595-0092,nzd0595-0093,nzd0595-0094,nzd0595-0095,nzd0595-0096,nzd0595-0097,nzd0595-0098,nzd0595-0099,nzd0595-0100,nzd0595-0101,nzd0595-0102,nzd0595-0103,nzd0595-0104,nzd0595-0105,nzd0595-0106,nzd0595-0107,satname
2002-10-19 22:14:44+00:00,,368.99,229.21,233.33,210.53,223.27,231.17,223.83,248.22,286.99,246.93,245.13,256.12,258.29,255.77,239.74,461.02,231.65,251.90,239.52,219.02,220.44,228.90,228.30,210.18,247.89,236.75,240.69,237.01,224.14,243.78,254.58,246.88,221.91,214.70,234.44,238.93,234.00,244.15,241.09,245.38,235.34,224.12,238.15,241.62,305.59,273.94,262.31,251.55,245.82,261.42,233.86,249.58,244.26,246.59,239.25,234.10,231.43,248.61,242.12,249.32,248.62,254.99,243.08,233.38,226.49,235.07,233.25,235.08,247.99,248.75,251.79,257.97,255.69,271.67,275.00,258.92,242.69,207.84,262.14,245.36,231.73,262.05,256.68,271.52,238.80,268.24,256.27,247.89,237.97,241.87,245.63,239.94,232.32,258.88,258.67,231.53,242.50,224.35,222.59,226.65,226.65,241.92,224.39,240.99,243.36,243.14,243.16,L7
2002-10-28 22:08:34+00:00,213.09,368.99,231.30,233.98,217.75,227.46,234.66,223.82,244.09,286.99,246.93,238.00,253.97,255.36,254.97,235.62,461.02,228.88,246.47,235.19,216.21,218.72,224.23,224.56,210.99,239.42,235.42,236.15,234.19,223.82,239.93,245.97,240.26,220.07,212.76,230.85,234.38,231.00,238.28,235.58,239.46,232.87,221.61,234.36,235.49,305.59,273.94,256.34,248.58,241.65,249.41,229.33,244.00,238.64,241.94,237.21,232.33,227.84,243.28,238.11,243.06,245.09,247.59,239.70,229.43,226.49,235.07,233.25,235.08,247.99,248.75,251.79,257.97,255.69,271.67,275.00,258.92,242.69,207.84,262.14,245.36,231.73,253.83,256.68,258.80,235.24,259.22,250.18,242.83,233.81,238.55,242.42,237.00,227.71,245.61,251.61,227.99,236.88,222.36,220.66,222.04,223.52,236.81,221.40,234.05,243.36,235.17,236.02,L7
2002-12-31 22:09:32+00:00,213.09,368.99,251.98,234.63,224.98,231.65,238.16,223.81,252.13,304.67,260.56,244.67,257.49,259.38,256.98,239.38,458.41,231.60,249.57,237.77,217.98,224.42,223.00,224.55,221.44,236.71,239.40,238.84,238.30,229.13,247.62,246.16,239.93,218.31,216.99,234.31,238.12,235.80,245.88,242.68,244.00,232.65,226.06,240.92,245.39,305.93,292.85,263.76,253.84,246.76,248.01,234.40,251.18,243.08,250.17,244.15,237.08,233.04,252.03,245.94,249.03,253.90,247.71,243.96,230.22,228.79,241.28,239.45,238.97,257.10,256.00,260.16,269.60,266.39,284.85,289.53,269.43,257.13,,262.14,249.66,239.70,256.08,262.19,255.96,242.13,256.16,249.41,243.02,239.56,242.54,245.15,241.56,230.88,233.96,248.14,227.50,241.13,226.69,227.21,226.22,227.24,238.57,225.33,239.57,252.35,241.31,240.72,L7
2003-03-21 22:09:51+00:00,213.09,375.33,251.98,234.63,224.98,231.65,238.16,223.81,249.43,303.28,264.31,246.38,258.92,258.09,255.29,237.67,458.41,230.12,252.60,234.30,218.90,222.21,222.90,225.78,232.82,232.17,237.54,238.86,237.04,228.23,244.43,244.64,241.39,221.36,219.76,230.39,231.47,232.78,244.51,237.50,240.15,229.79,224.65,238.21,242.20,313.61,290.42,261.25,252.50,244.04,245.96,234.31,248.79,244.05,253.29,243.70,235.31,231.46,247.71,246.26,246.77,251.02,244.80,245.10,228.26,230.80,241.37,243.11,235.40,257.10,256.00,253.62,261.97,262.90,282.56,288.95,267.38,257.06,,262.14,238.06,237.69,252.46,254.12,244.05,242.91,250.89,246.85,234.34,232.57,237.07,239.16,239.69,230.61,222.24,238.39,225.18,231.62,230.65,224.50,222.52,226.54,234.80,225.33,234.79,248.20,241.31,235.75,L7
2003-04-13 22:15:43+00:00,213.09,375.33,251.98,234.63,224.98,231.65,238.16,223.81,249.43,300.75,262.30,245.16,256.30,257.59,252.78,236.90,454.64,230.21,250.80,232.55,218.03,221.08,221.81,224.53,230.98,230.38,236.67,238.25,236.15,229.10,244.57,244.00,240.47,221.21,218.62,230.79,231.59,232.50,243.76,235.38,239.48,229.04,224.56,238.01,242.20,304.56,288.07,260.80,252.05,241.95,244.90,234.21,247.37,243.61,250.14,243.31,234.07,229.34,242.06,245.58,246.49,250.57,244.05,244.82,227.83,230.78,240.94,244.51,233.16,258.84,256.70,249.07,257.55,262.39,273.99,284.15,265.31,248.93,,254.54,231.31,232.62,246.69,245.47,236.28,237.66,241.90,240.64,226.89,228.03,234.13,237.43,240.98,229.93,222.24,237.19,225.88,223.43,227.18,220.62,219.42,220.14,230.74,221.92,230.53,249.06,229.26,229.81,L7
2003-05-24 22:09:52+00:00,238.96,375.33,254.86,242.80,234.28,248.41,248.49,230.23,248.73,275.75,254.69,239.88,250.69,257.25,247.55,234.59,449.48,230.53,249.84,228.87,214.08,221.76,222.32,225.46,232.40,230.18,233.15,237.84,233.07,225.67,243.31,247.64,243.45,215.35,220.34,230.09,229.55,231.67,243.86,232.64,238.94,229.70,224.30,234.38,234.05,301.01,285.15,266.31,249.38,240.50,247.61,232.62,243.49,249.15,257.98,244.99,228.36,225.19,234.69,239.60,242.86,250.36,246.23,242.46,227.54,225.73,234.50,235.21,226.86,232.22,238.38,224.92,230.58,231.26,234.55,246.13,239.18,185.28,205.48,,222.35,220.32,237.49,234.91,221.31,235.32,255.89,247.48,227.70,227.22,231.38,234.46,238.63,227.29,225.42,243.08,225.53,224.55,219.08,209.72,210.10,216.19,228.00,227.01,227.89,253.16,208.53,231.41,L7
2003-08-03 22:15:22+00:00,238.96,375.33,239.15,242.80,237.22,253.98,248.47,229.38,251.55,264.18,244.25,232.65,247.23,255.78,247.76,234.73,445.77,222.21,242.65,217.50,213.34,222.69,224.44,225.94,233.93,230.99,233.10,238.46,230.75,224.95,240.92,248.00,245.85,216.72,217.52,224.55,227.25,229.94,242.00,230.34,237.07,232.45,223.61,231.76,223.29,295.09,278.42,264.51,248.84,239.67,249.52,233.63,239.42,251.30,262.65,245.54,225.07,222.42,223.68,235.74,240.34,247.76,245.24,242.68,222.73,223.74,231.34,233.84,226.86,232.22,238.38,224.92,230.58,231.26,234.55,246.13,239.18,185.28,205.48,,214.82,208.93,223.70,224.26,209.68,227.20,251.49,241.15,222.10,222.97,226.34,232.82,237.34,224.37,215.56,240.73,222.65,213.98,196.07,190.63,191.88,201.89,218.65,221.33,212.38,229.09,216.11,219.23,L7
2003-08-11 22:03:51+00:00,238.96,375.33,239.15,242.80,237.22,253.98,248.47,229.38,251.55,264.18,244.25,232.65,247.23,255.78,256.96,234.73,450.08,222.21,242.65,217.50,213.34,234.46,224.44,225.94,233.93,245.68,233.10,238.46,230.75,224.95,250.94,258.87,256.22,216.72,217.52,224.55,227.25,229.94,249.62,230.34,244.81,236.66,226.59,236.45,239.80,308.78,291.19,275.27,253.76,245.98,257.46,233.63,239.42,262.97,262.65,255.32,242.02,222.42,223.68,235.74,240.34,247.76,256.46,242.68,222.73,223.74,231.34,233.84,226.86,232.22,238.38,224.92,230.58,231.26,234.55,246.13,239.18,185.28,205.48,,214.82,208.93,223.70,224.26,209.68,227.20,251.49,241.15,222.10,222.97,226.34,232.82,245.16,236.59,215.56,246.16,222.65,213.98,196.07,190.63,191.88,201.89,218.65,235.73,233.28,229.09,216.11,219.23,L5
2003-08-12 22:09:35+00:00,238.96,375.33,239.15,242.80,237.59,250.46,244.24,227.14,250.84,265.16,244.25,234.64,249.49,258.67,258.39,237.36,446.11,222.21,237.45,217.50,216.53,233.79,225.87,225.94,233.93,245.68,233.10,238.46,230.75,224.95,250.94,258.87,256.22,216.72,217.52,224.55,227.25,229.94,249.62,230.34,244.81,238.02,228.12,236.88,244.33,305.38,292.24,274.89,254.64,248.23,258.34,233.63,239.42,262.97,262.65,255.32,242.02,222.42,223.68,235.74,240.34,247.76,256.46,242.68,222.73,223.74,231.34,233.84,226.86,232.22,238.38,224.92,245.28,248.64,249.58,263.18,239.18,185.28,205.48,,214.82,217.30,237.09,235.93,209.68,227.20,245.72,240.90,228.18,228.03,233.42,234.78,246.32,238.08,240.38,245.99,222.65,213.98,196.07,190.63,191.88,215.21,225.51,233.49,235.31,235.57,224.47,226.65,L7
2003-08-20 21:58:14+00:00,232.94,375.33,236.01,241.32,237.40,248.78,244.97,227.94,248.70,260.30,237.86,231.62,248.62,257.96,257.61,235.09,446.11,222.88,237.07,219.07,214.71,227.78,219.59,225.94,233.93,245.68,233.10,238.46,230.75,224.95,250.94,258.87,256.22,216.72,217.52,224.55,227.25,229.94,246.66,230.75,242.52,237.33,226.79,235.77,239.82,305.38,284.13,270.70,252.26,246.76,254.39,230.44,237.16,262.97,262.65,255.32,242.02,222.42,223.68,235.74,240.34,247.76,256.46,242.68,222.73,223.74,231.34,233.84,226.86,232.22,239.25,227.76,241.67,244.86,248.50,257.53,239.53,202.49,205.12,227.11,220.08,219.32,239.64,239.44,205.34,227.26,243.77,243.29,230.54,229.16,232.28,235.44,244.71,236.16,244.83,244.14,223.25,218.15,198.03,194.05,194.98,213.38,226.80,232.20,232.10,229.86,224.08,228.75,L5
2003-08-28 22:09:09+00:00,232.94,375.33,236.01,241.32,237.40,248.78,241.01,226.62,246.36,260.30,237.86,233.06,248.62,259.16,257.95,236.92,435.60,222.88,237.07,219.07,214.71,225.48,218.95,222.80,229.42,240.00,232.68,238.46,234.86,225.79,251.70,258.60,252.85,213.96,205.26,216.81,222.52,227.06,244.18,224.57,236.72,232.95,224.57,234.45,237.53,298.50,283.19,270.70,252.16,247.99,254.39,232.48,237.08,260.71,257.76,251.43,242.02,226.80,231.24,238.91,242.25,247.05,250.08,235.62,216.12,218.91,223.85,225.50,214.30,232.22,239.25,217.02,241.67,244.86,248.50,257.53,239.53,202.49,205.12,227.11,220.08,219.32,239.64,239.44,205.34,227.26,243.77,243.29,230.54,229.16,232.28,235.44,244.71,236.16,244.83,244.14,223.25,218.15,198.03,194.05,194.98,213.38,226.80,232.20,236.74,240.02,224.08,228.75,L7
2003-09-12 22:04:26+00:00,232.94,375.33,236.01,241.32,237.40,248.78,241.01,226.62,246.36,260.30,241.48,237.86,248.62,260.62,257.79,237.62,426.15,223.87,237.07,221.09,216.66,225.77,220.51,223.49,229.65,237.39,234.78,238.46,237.86,227.43,250.97,257.93,251.67,217.83,210.83,221.00,227.15,229.25,245.44,227.56,237.52,232.20,223.21,234.49,237.78,294.16,282.53,269.35,252.22,247.38,252.77,233.12,238.54,258.97,257.35,251.28,244.39,231.38,236.40,241.83,245.05,249.36,249.19,238.56,217.55,220.66,228.96,234.15,223.94,232.22,249.82,229.33,246.65,246.59,251.09,259.53,251.86,202.49,215.51,228.80,223.87,224.80,243.78,240.48,215.10,236.13,241.38,240.69,230.34,230.02,233.51,236.00,244.21,236.44,248.03,243.77,223.25,227.95,207.31,200.46,202.87,218.45,229.60,232.46,236.97,239.99,226.83,235.24,L5
2003-10-07 21:58:59+00:00,232.94,,236.01,241.32,237.40,248.78,241.01,226.62,243.02,257.77,239.81,246.32,247.53,264.09,260.19,240.78,426.15,225.68,234.16,225.58,220.79,229.27,221.90,228.45,232.77,243.24,236.92,241.19,241.34,230.51,254.97,264.48,255.64,216.11,208.65,220.15,228.83,231.56,246.61,228.78,239.88,234.21,224.50,236.15,239.59,294.16,286.19,274.20,253.26,249.05,255.78,234.13,239.46,263.87,257.35,255.19,250.28,233.88,238.35,242.47,247.00,252.41,253.99,237.45,218.75,219.16,228.41,231.69,222.51,232.22,249.82,229.33,246.65,246.59,251.09,259.53,251.86,202.49,215.51,228.80,225.80,226.20,251.45,251.23,226.93,243.36,247.72,245.54,239.75,234.68,237.19,238.70,246.29,240.11,253.69,246.78,225.92,235.46,213.23,205.51,208.02,222.17,233.68,234.03,239.56,244.69,234.09,238.95,L5
2003-10-15 22:08:58+00:00,232.94,,236.01,241.32,237.40,248.78,241.01,226.62,243.02,248.00,233.42,245.85,245.34,263.25,259.82,239.34,421.25,221.06,228.80,217.75,218.97,226.85,219.79,221.46,227.52,238.85,232.31,235.17,237.43,226.63,250.87,258.11,251.87,215.65,207.24,216.40,223.22,227.07,244.34,226.28,235.97,231.65,222.26,233.58,240.45,291.10,282.72,268.91,250.15,247.35,252.59,230.17,236.84,259.60,252.82,253.02,248.54,231.06,240.68,239.61,242.66,247.84,251.43,232.88,213.58,217.19,226.95,227.81,222.51,232.22,249.82,229.33,246.65,246.59,251.09,259.53,251.86,202.49,215.51,228.80,225.80,225.69,250.39,249.98,228.86,240.66,244.67,243.25,238.02,233.86,236.51,236.42,244.05,238.47,252.65,244.77,219.62,235.46,215.61,208.23,210.32,222.17,233.68,234.03,239.56,244.69,234.09,238.95,L7
2003-11-23 22:15:38+00:00,226.92,,232.88,239.85,238.44,248.91,239.13,225.72,245.17,252.03,233.42,250.29,247.58,265.89,263.07,242.41,421.25,220.86,235.10,219.33,222.96,226.44,220.27,222.51,229.27,237.51,237.29,251.92,246.39,231.73,255.59,258.13,250.44,222.52,210.87,221.15,230.63,230.30,247.03,232.28,239.88,231.50,224.56,237.40,247.08,293.24,285.25,270.20,253.28,250.08,252.59,232.91,239.81,257.76,254.18,252.29,258.55,241.28,250.79,251.62,252.26,251.40,249.79,232.90,211.60,220.49,230.60,239.16,226.65,,264.32,238.51,254.82,253.51,259.78,267.57,259.12,231.03,228.46,236.14,234.38,234.13,259.38,255.65,240.85,242.06,243.65,243.31,239.00,236.24,239.79,240.16,247.94,243.34,252.65,244.19,218.79,243.16,223.69,215.91,218.28,227.75,237.72,235.72,243.90,244.69,239.21,244.09,L7
2003-12-26 21:59:54+00:00,226.92,,232.88,247.11,238.07,248.01,238.72,226.24,245.44,246.84,229.06,244.35,245.43,262.13,260.13,238.71,421.25,215.63,235.10,219.33,222.96,226.44,220.27,222.51,229.27,237.51,237.29,251.92,246.39,231.73,255.59,258.13,250.44,222.52,210.87,221.15,230.63,230.30,247.03,232.28,239.88,231.50,224.56,237.40,247.08,293.24,285.25,270.20,253.28,250.08,252.59,232.91,239.81,257.76,254.18,252.29,258.55,241.28,250.79,251.62,252.26,251.40,249.79,232.90,211.60,220.49,230.60,239.16,226.65,,264.32,238.51,254.82,253.51,259.78,267.57,259.12,231.03,228.46,236.14,234.38,234.13,259.38,255.65,240.85,242.06,243.65,243.31,239.00,236.24,236.42,237.26,244.20,239.05,252.65,241.72,213.62,233.95,221.18,213.97,216.23,224.87,234.26,232.35,239.77,240.67,234.73,244.09,L5
2004-01-27 22:00:01+00:00,219.77,,238.58,249.09,237.39,247.06,237.93,227.12,244.55,244.07,226.71,241.11,243.19,260.38,257.37,237.33,421.25,215.09,233.53,216.97,220.35,224.88,218.06,220.84,225.50,234.40,234.13,241.50,240.64,227.59,251.23,251.29,245.31,222.52,210.87,221.15,227.53,228.04,243.26,230.67,236.35,230.02,222.94,235.32,243.27,284.34,279.75,265.48,250.44,247.12,248.50,229.84,236.62,250.73,249.26,247.85,251.13,235.27,246.78,245.49,246.83,246.97,246.26,231.18,211.60,220.49,230.60,239.16,225.06,219.78,254.10,236.24,250.44,249.40,255.75,262.00,252.40,230.65,227.35,232.26,230.11,231.76,256.11,253.37,238.36,239.96,240.31,241.02,236.13,234.41,235.10,236.20,242.74,236.84,247.72,239.36,213.37,230.27,220.55,213.03,216.01,223.33,232.04,230.32,236.58,238.34,232.74,240.49,L5
2004-02-03 22:05:50+00:00,219.77,,238.58,249.09,239.14,248.93,241.44,231.06,243.57,242.55,226.53,242.40,243.83,261.40,258.76,237.71,421.25,217.35,236.05,221.85,220.35,224.88,218.06,220.84,225.50,234.40,234.13,241.50,238.68,225.36,250.11,248.94,243.83,221.66,213.60,223.64,226.06,227.43,241.94,230.87,235.49,229.65,222.94,235.32,243.27,284.34,279.75,265.48,250.44,247.12,248.50,229.84,236.64,248.79,248.01,246.62,247.34,234.24,246.53,244.93,246.49,246.08,245.43,233.16,215.05,222.40,232.98,235.60,224.70,226.34,251.39,237.11,249.15,248.79,256.18,262.01,249.86,232.78,229.01,234.22,229.95,231.43,254.82,252.77,239.82,241.00,240.44,240.73,235.53,233.84,234.84,235.80,242.37,236.02,255.65,239.94,214.49,236.51,227.77,219.22,221.84,226.40,233.63,231.97,239.21,239.66,234.25,243.54,L5
2004-03-31 21:59:59+00:00,212.63,,244.29,253.71,240.18,252.48,246.85,237.34,250.52,244.53,224.77,239.67,243.57,257.69,250.88,237.33,369.12,218.77,248.35,225.00,221.28,224.02,222.40,223.82,228.59,230.44,234.67,244.12,237.04,226.78,244.26,239.20,235.97,224.87,222.38,229.35,225.70,227.79,235.99,236.57,235.32,229.18,226.76,235.90,245.86,269.58,272.96,258.58,244.53,238.47,236.80,224.81,226.56,231.06,244.66,236.59,230.35,223.93,240.42,236.68,239.65,238.10,240.63,233.56,212.19,227.65,238.82,236.60,227.14,226.34,248.62,233.55,246.30,245.88,255.76,260.02,244.30,237.14,234.66,237.84,227.98,228.47,253.41,253.65,247.53,239.38,241.90,240.85,235.35,233.32,233.12,234.11,237.71,229.71,236.01,235.35,212.26,230.31,229.21,220.81,222.84,218.58,227.09,221.03,226.53,235.58,234.51,239.98,L5
2004-04-23 22:06:53+00:00,212.63,,244.29,253.71,240.18,252.48,246.85,237.34,250.52,256.43,224.77,230.24,248.44,253.35,250.06,234.10,378.96,219.39,256.16,225.15,217.19,221.42,220.86,220.64,229.73,230.77,237.46,248.83,239.77,227.41,246.54,241.84,239.02,227.26,224.79,231.50,227.34,228.95,238.01,240.70,237.63,229.83,224.86,238.36,245.85,269.84,275.00,259.25,246.48,239.97,241.26,228.40,229.90,234.76,250.06,237.62,231.32,226.19,241.06,239.57,240.91,239.14,241.33,238.81,208.66,240.90,248.27,236.60,233.01,240.59,252.90,238.81,249.63,249.36,259.08,264.26,250.01,242.75,236.49,241.69,231.64,233.61,251.72,249.91,242.21,240.58,234.30,235.75,230.80,231.95,232.75,233.58,236.29,227.69,231.84,233.01,211.36,224.07,211.04,213.73,221.77,218.73,225.25,221.70,222.44,229.56,228.47,243.55,L5
2004-05-02 22:01:21+00:00,212.63,,244.29,253.71,240.18,252.48,246.85,237.34,250.52,263.32,231.82,234.21,249.65,256.37,253.15,238.18,378.96,223.20,254.57,228.29,217.90,222.75,221.12,223.28,230.54,230.77,238.99,249.21,240.33,228.93,249.12,244.63,241.83,221.72,224.79,229.93,227.47,231.26,241.34,243.11,240.19,232.06,225.71,238.09,248.06,269.53,275.00,263.60,251.94,247.35,246.35,233.62,236.77,239.36,251.92,240.02,233.47,228.54,244.75,242.10,240.91,239.93,244.85,238.81,208.66,240.90,248.27,236.60,233.01,240.59,252.90,238.81,254.53,251.06,261.01,267.90,252.17,242.75,236.49,243.31,239.05,231.12,253.45,253.23,242.21,240.58,234.30,235.75,230.80,235.12,233.23,230.43,236.29,227.69,231.84,238.55,215.76,226.10,211.04,215.12,219.81,217.65,226.62,224.42,224.89,229.56,228.47,249.22,L5
2004-05-09 22:07:21+00:00,212.63,,244.29,253.71,240.18,252.48,258.31,237.34,253.28,262.30,232.46,235.10,248.91,256.33,253.16,238.42,369.92,222.20,250.27,228.29,215.50,221.48,220.02,220.14,230.54,230.77,238.96,247.02,239.21,228.40,248.40,243.18,241.59,222.83,223.10,228.22,226.48,230.02,240.65,242.29,237.97,231.60,224.98,236.63,246.28,267.90,271.54,260.62,250.97,245.19,244.46,234.38,238.26,239.55,250.72,240.78,234.13,228.73,245.87,243.11,241.77,241.19,245.61,239.48,208.66,240.17,246.16,235.69,230.33,238.41,251.18,240.00,252.56,249.83,259.64,266.83,252.65,242.21,235.31,241.66,239.05,230.40,250.59,251.33,242.21,237.91,232.50,235.72,229.09,234.66,233.50,231.69,236.55,227.93,236.97,238.35,214.77,221.08,205.08,208.47,214.57,216.48,228.22,225.66,225.48,232.19,231.88,246.53,L5
2004-05-18 22:01:26+00:00,212.63,,244.29,253.71,240.18,252.48,258.31,237.34,253.28,262.30,232.46,235.10,248.91,256.33,253.16,243.76,369.92,222.20,250.27,228.29,215.50,221.48,220.02,220.14,235.47,230.77,238.96,247.02,239.21,228.40,251.43,243.18,245.27,228.47,223.10,228.22,226.48,231.97,244.53,244.86,241.98,233.05,226.40,238.95,246.28,267.90,271.54,260.62,253.54,248.89,248.00,238.80,243.36,239.55,250.72,244.60,234.13,228.73,248.74,248.67,241.77,241.19,248.21,239.48,208.66,240.17,246.16,235.69,230.33,238.41,251.18,240.00,252.56,249.83,259.64,266.83,252.65,242.21,235.31,241.66,239.05,235.28,250.59,253.35,243.58,237.91,237.34,238.40,232.87,236.43,235.81,232.95,239.35,231.24,236.97,240.16,214.77,221.08,205.08,202.69,214.57,216.48,228.22,225.66,225.48,232.19,231.88,246.53,L5
2004-06-10 22:08:17+00:00,223.00,,244.65,251.92,239.21,250.78,258.31,235.71,251.61,259.73,230.93,232.51,247.72,255.30,252.10,242.21,369.92,221.82,243.23,226.21,211.73,216.78,202.79,203.08,235.66,230.31,236.49,241.29,232.43,223.48,247.72,240.68,245.35,229.43,214.64,224.66,223.76,231.67,243.71,241.96,239.41,232.22,223.17,235.45,237.79,260.69,254.92,252.00,251.02,244.31,244.86,239.98,242.93,236.11,243.57,243.92,229.72,225.19,244.34,242.72,236.98,239.17,245.95,241.71,212.15,239.65,242.76,229.39,228.44,238.41,243.51,235.67,250.42,248.00,257.70,264.54,250.99,242.16,233.06,239.83,239.48,234.35,246.83,250.98,240.65,236.83,240.15,238.67,233.22,236.40,236.43,232.75,237.39,227.85,243.78,241.35,215.89,212.09,197.05,197.15,208.99,214.05,227.31,227.00,223.18,226.61,231.88,239.29,L5
2004-07-05 22:02:51+00:00,223.00,,244.65,250.70,239.97,247.04,265.40,238.17,255.50,262.27,232.70,232.05,247.17,254.97,251.31,241.56,361.92,221.33,237.06,226.21,206.82,212.86,187.54,188.42,235.66,230.31,234.35,237.97,232.43,218.57,245.52,238.00,245.35,229.43,209.05,220.65,222.12,231.21,242.15,239.90,236.88,230.29,220.61,233.37,234.04,258.32,253.38,250.64,248.68,241.01,242.34,239.98,241.01,234.78,243.57,243.92,227.40,224.26,243.14,240.45,234.03,237.74,243.91,239.64,210.39,232.68,238.30,229.39,228.44,238.41,243.51,235.67,250.42,248.00,257.70,264.54,250.99,242.16,233.06,239.83,239.48,234.35,243.91,247.88,240.65,230.28,240.15,235.33,229.57,234.04,236.82,233.51,238.86,229.10,243.78,243.20,217.43,209.40,194.77,196.28,210.00,215.12,225.67,228.08,225.53,228.33,232.47,235.74,L5
2004-07-12 22:09:13+00:00,223.00,,244.65,250.70,239.97,247.04,265.40,238.17,258.28,262.27,235.69,232.43,247.66,256.57,253.34,241.36,361.92,224.30,236.78,226.37,205.49,210.54,178.71,181.94,235.66,230.31,234.02,239.98,231.75,220.21,247.09,240.08,245.35,225.62,209.55,220.65,223.74,232.70,242.86,241.21,238.36,231.55,220.83,235.43,238.52,263.53,257.72,253.57,249.01,242.75,243.17,242.46,243.02,236.54,243.57,241.68,228.97,226.49,245.37,242.30,237.23,240.95,245.70,240.43,215.76,231.67,240.23,236.42,231.46,240.55,246.70,238.90,251.87,251.68,260.93,269.01,254.82,242.16,230.98,239.83,239.48,234.35,245.14,249.61,240.65,233.15,246.04,238.36,232.60,234.34,237.82,235.22,238.88,229.83,250.86,243.12,220.64,209.40,197.61,194.63,206.50,215.28,226.54,229.58,224.76,227.35,238.66,239.53,L5
2004-07-21 22:03:39+00:00,223.00,,244.65,253.26,239.97,247.04,265.40,238.17,258.40,263.60,238.13,234.40,248.12,255.69,252.98,241.33,361.92,222.71,236.66,223.30,205.12,209.06,170.52,173.05,235.66,230.31,232.55,239.84,230.81,220.39,247.35,239.40,242.45,225.84,207.53,221.82,223.86,232.79,243.30,240.95,238.53,231.74,219.92,235.06,239.49,265.36,260.62,253.75,249.78,242.96,243.38,242.81,243.33,237.56,244.05,241.24,228.56,226.22,244.90,242.28,238.24,241.62,245.77,240.55,216.65,231.06,241.84,242.25,233.22,242.46,248.37,240.37,253.20,252.91,261.62,269.02,255.28,239.77,227.01,237.58,239.48,235.30,246.18,249.07,240.65,233.89,246.04,237.71,232.61,234.23,238.44,235.63,239.45,230.16,250.54,242.31,220.37,204.59,197.61,189.69,206.50,215.13,226.09,228.94,226.64,229.85,238.73,239.56,L5
2004-07-29 22:09:38+00:00,233.37,,245.01,253.37,242.61,248.31,281.11,241.50,261.01,267.43,245.08,239.48,251.06,256.84,256.32,242.42,361.92,228.85,238.04,226.33,205.17,208.65,158.68,163.83,241.98,236.05,234.61,243.24,234.35,223.54,250.28,244.45,247.01,225.54,207.67,223.83,227.39,235.25,245.56,242.78,240.87,232.95,220.84,236.65,242.36,270.27,263.40,255.83,251.92,244.80,245.09,246.86,245.27,242.56,249.45,245.09,231.03,229.97,246.31,246.33,243.48,245.38,247.67,244.51,220.42,230.61,242.43,241.76,237.24,250.91,253.35,242.57,256.57,256.23,265.29,273.90,259.12,242.24,227.60,240.98,246.88,237.86,247.39,250.11,245.56,234.53,250.34,239.02,234.32,235.43,239.84,236.39,240.49,231.54,255.12,245.38,222.65,207.44,192.97,187.29,204.91,215.11,228.83,231.01,231.75,235.73,246.39,243.22,L7
