dates,satname,nzd0595-0000,nzd0595-0001,nzd0595-0002,nzd0595-0003,nzd0595-0004,nzd0595-0005,nzd0595-0006,nzd0595-0007,nzd0595-0008,nzd0595-0009,nzd0595-0010,nzd0595-0011,nzd0595-0012,nzd0595-0013,nzd0595-0014,nzd0595-0015,nzd0595-0016,nzd0595-0017,nzd0595-0018,nzd0595-0019,nzd0595-0020,nzd0595-0021,nzd0595-0022,nzd0595-0023,nzd0595-0024,nzd0595-0025,nzd0595-0026,nzd0595-0027,nzd0595-0028,nzd0595-0029,nzd0595-0030,nzd0595-0031,nzd0595-0032,nzd0595-0033,nzd0595-0034,nzd0595-0035,nzd0595-0036,nzd0595-0037,nzd0595-0038,nzd0595-0039,nzd0595-0040,nzd0595-0041,nzd0595-0042,nzd0595-0043,nzd0595-0044,nzd0595-0045,nzd0595-0046,nzd0595-0047,nzd0595-0048,nzd0595-0049,nzd0595-0050,nzd0595-0051,nzd0595-0052,nzd0595-0053,nzd0595-0054,nzd0595-0055,nzd0595-0056,nzd0595-0057,nzd0595-0058,nzd0595-0059,nzd0595-0060,nzd0595-0061,nzd0595-0062,nzd0595-0063,nzd0595-0064,nzd0595-0065,nzd0595-0066,nzd0595-0067,nzd0595-0068,nzd0595-0069,nzd0595-0070,nzd0595-0071,nzd0595-0072,nzd0595-0073,nzd0595-0074,nzd0595-0075,nzd0595-0076,nzd0595-0077,nzd0595-0078,nzd0595-0079,nzd0595-0080,nzd0595-0081,nzd0595-0082,nzd0595-0083,nzd0595-0084,nzd0595-0085,nzd0595-0086,nzd0595-0087,nzd0595-0088,nzd0595-0089,nzd0595-0090,nzd0595-0091,nzd0595-0092,nzd0595-0093,nzd0595-0094,nzd0595-0095,nzd0595-0096,nzd0595-0097,nzd0595-0098,nzd0595-0099,nzd0595-0100,nzd0595-0101,nzd0595-0102,nzd0595-0103,nzd0595-0104,nzd0595-0105,nzd0595-0106,nzd0595-0107
2018-12-02 22:23:01+00:00,L7,196.37,220.95,229.33,225.91,220.25,209.06,216.55,215.46,223.01,219.52,209.66,218.86,235.58,240.84,236.98,212.81,221.06,216.84,231.81,214.27,204.82,208.38,212.01,214.14,213.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.91,194.73,202.53,201.30,202.42,202.93,207.44,193.98,193.10,186.55,197.43
2018-12-27 22:16:08+00:00,L7,,,,,,,,,403.91,,,,,,,,,,,,,,217.10,226.42,225.69,230.30,233.57,233.88,229.41,227.64,240.09,235.69,232.56,220.18,214.95,,,,,,211.80,193.96,209.51,223.94,218.01,242.38,242.91,246.04,241.87,233.14,240.14,226.28,242.22,226.46,239.54,233.19,230.66,219.84,240.85,240.11,236.85,235.68,239.88,236.25,228.70,226.90,227.77,225.54,220.52,224.49,226.35,225.63,235.97,237.92,246.33,257.02,245.29,239.83,234.86,231.84,227.54,223.49,234.31,241.09,236.69,243.28,234.12,235.38,224.10,225.11,230.80,231.40,231.57,223.57,229.92,,,,,,,,,,,,,
2019-01-11 22:26:49+00:00,L8,,292.50,254.23,253.30,238.73,376.07,373.89,302.83,275.14,289.95,255.05,246.10,259.94,264.24,258.75,244.28,427.64,256.18,250.85,239.42,225.79,229.87,230.63,232.91,240.27,239.73,242.26,251.32,238.48,237.82,251.21,251.42,247.53,228.44,230.42,240.98,240.42,243.10,254.52,252.89,249.79,235.36,228.69,240.40,260.19,294.68,292.36,278.98,257.44,254.41,253.93,245.56,261.97,253.90,260.70,252.99,243.25,239.73,256.64,259.58,257.91,258.64,252.91,259.85,237.39,242.57,253.93,254.86,250.24,270.31,265.68,264.18,266.24,263.26,272.13,281.67,,,,258.23,242.64,250.54,268.29,263.87,257.81,253.96,262.45,254.32,245.52,241.25,244.87,247.33,249.97,245.81,299.89,252.67,247.05,267.12,245.79,235.29,237.58,237.78,245.79,241.12,252.64,257.09,259.60,256.82
2019-01-27 22:26:45+00:00,L8,,,,,,,,,,,,216.29,238.85,251.77,247.63,212.59,221.01,211.69,220.37,200.68,198.40,202.21,208.20,208.86,200.94,211.76,219.60,217.09,215.78,207.69,215.49,209.41,214.89,204.00,212.54,201.50,208.10,214.04,215.16,210.18,207.35,211.37,199.94,203.71,202.26,199.96,208.65,216.10,218.32,,,,,,,,,,,,204.27,214.68,211.89,214.45,212.32,211.91,210.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05 22:20:57+00:00,L8,378.63,254.26,252.60,241.72,239.13,395.04,408.98,294.23,268.56,297.75,261.55,254.95,293.22,317.55,295.00,287.84,466.49,366.75,352.51,509.91,308.24,,,,,,,,345.56,328.29,285.49,282.97,248.91,221.91,234.60,249.48,239.09,251.40,271.22,,264.61,,,,,,,,,,,,,,,266.26,289.57,310.37,,300.51,314.04,318.22,346.81,,590.02,,,,,,,,,307.91,296.31,308.00,,,411.05,413.71,418.23,412.08,462.36,276.34,373.82,415.41,466.41,422.60,427.92,,261.45,258.41,271.55,266.87,709.00,273.91,342.83,386.76,353.42,345.50,261.23,260.37,,,353.01,,,
2019-02-12 22:26:43+00:00,L8,214.77,230.49,241.42,248.33,232.94,245.49,246.49,233.78,245.86,232.21,220.83,227.38,244.65,260.40,254.68,236.10,226.39,216.51,236.95,218.34,213.90,217.37,222.15,226.05,215.04,228.87,240.27,228.45,232.34,225.46,228.11,225.04,224.76,220.10,221.58,215.81,214.64,215.91,227.33,223.84,216.37,228.74,217.63,229.98,214.72,222.40,231.08,233.01,229.86,225.66,225.70,216.61,228.93,215.78,230.54,240.87,227.15,217.83,226.35,226.51,224.76,228.83,227.74,228.63,221.14,226.38,234.04,229.14,223.59,229.36,223.93,221.27,224.86,228.06,239.09,235.51,230.28,221.46,227.25,225.53,225.64,216.01,233.71,234.85,221.49,233.70,226.83,231.89,224.73,225.58,228.55,228.46,224.03,217.72,221.61,252.48,214.32,215.40,208.32,208.06,214.42,213.39,224.79,219.71,214.65,217.48,214.10,225.48
2019-04-02 22:13:06+00:00,L7,,,256.16,287.41,241.23,,,,,,,,,,,,432.32,292.65,280.92,246.40,225.84,228.73,227.00,231.36,240.49,233.75,238.77,243.40,247.83,237.95,253.01,249.50,249.42,229.48,228.56,241.13,241.73,249.04,259.87,247.33,249.75,232.28,232.71,245.35,263.53,301.37,293.73,274.05,254.08,245.19,252.71,245.26,258.84,251.50,254.42,250.66,233.88,239.32,253.60,259.11,260.29,259.55,245.79,250.89,228.23,236.48,251.98,248.01,243.01,257.41,260.47,256.34,257.82,262.68,266.65,281.87,264.85,249.62,247.80,249.23,236.36,233.77,256.32,256.33,261.24,250.48,246.85,243.63,238.53,234.91,241.16,236.37,242.58,233.30,261.02,246.40,232.41,231.53,205.35,203.87,227.58,225.67,239.69,231.81,,,,
2019-04-17 22:26:24+00:00,L8,197.12,221.54,188.16,-17.64,172.66,194.93,215.36,204.77,203.45,,,,,218.11,213.99,206.10,437.65,335.28,288.20,248.02,215.78,210.24,215.10,216.08,235.57,232.18,229.08,258.13,250.18,240.52,256.82,252.68,254.66,230.72,232.62,250.87,244.84,248.44,264.19,256.27,254.13,237.68,233.97,246.68,267.95,305.39,300.93,281.61,258.26,255.55,255.28,250.50,263.11,259.12,263.87,250.19,244.31,241.04,261.52,264.32,260.51,260.65,255.11,263.77,242.98,251.22,273.94,277.88,257.64,277.23,267.71,266.91,269.33,263.38,271.97,284.15,270.47,250.55,254.79,254.32,238.52,241.38,260.67,262.89,256.88,257.35,259.47,246.70,241.74,238.13,242.27,245.04,248.53,243.61,299.34,250.71,239.49,226.93,201.99,206.51,224.71,226.96,246.68,,,,,
2019-04-25 22:18:27+00:00,L7,,,,,,,,,,,,,,,,,,,232.47,210.38,208.30,207.20,212.05,206.10,209.01,207.12,229.46,229.57,220.67,217.21,226.43,224.76,228.74,214.22,220.05,221.03,215.40,217.31,226.32,235.72,216.60,226.67,209.35,228.06,208.65,206.63,213.86,226.18,231.80,216.12,224.61,216.48,232.50,213.52,224.65,221.24,220.22,211.87,225.07,218.03,219.66,229.27,226.85,227.26,215.77,212.92,222.38,222.21,223.71,219.81,219.92,217.17,222.53,234.48,237.82,235.53,230.28,213.31,211.05,215.19,211.82,212.07,237.43,233.64,163.16,227.42,233.54,224.07,221.48,217.90,218.80,221.16,221.97,212.41,219.19,221.30,209.00,205.07,199.72,196.26,194.84,194.95,217.37,215.85,198.26,,,
2019-06-04 22:26:43+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,105.05,139.51,284.85,310.05,308.60,340.21,337.01,283.86,291.86,276.67,255.02,263.12,282.35,277.13,273.02,281.99,279.70,275.79,260.56,251.78,266.13,301.00,352.85,,304.10,280.22,278.35,288.39,346.95,,313.02,323.22,295.99,299.48,,,303.29,313.51,326.01,357.74,,568.90,,,538.73,522.33,,,,308.71,302.66,298.20,288.76,,,247.60,106.91,,,,,,,,,,,,,,,,,,,,,,,,,,,317.56,
2019-06-05 22:10:44+00:00,L7,376.74,262.16,389.61,385.85,374.92,388.09,378.51,255.55,270.08,293.39,252.56,253.86,254.06,268.28,247.59,244.37,450.31,426.52,,487.14,,,85.04,131.78,124.95,125.65,227.29,258.31,249.99,237.71,255.17,250.80,248.74,225.26,229.49,243.24,239.98,245.65,,,176.13,149.60,78.10,83.16,76.70,168.84,179.50,,,,,,,261.89,,243.85,257.14,243.03,,256.94,263.13,,,257.43,242.36,,252.83,,277.93,,,,,,,,,,,,,,,,,,,,,,,,,,,246.46,263.45,219.81,,197.61,202.39,218.51,,,245.15,260.46,,
2019-06-20 22:26:49+00:00,L8,353.53,267.17,249.07,381.47,372.72,321.63,432.02,312.29,286.06,302.42,,263.43,267.42,269.55,266.04,250.11,455.94,298.37,281.53,250.70,231.17,189.86,104.43,121.92,142.27,141.36,242.67,264.70,259.13,243.14,265.60,262.58,262.51,234.03,235.30,254.38,249.52,250.76,271.00,260.20,269.21,251.72,245.05,262.92,279.11,323.80,,,,264.44,264.97,,,,,,,,,268.86,269.19,266.75,261.28,265.47,252.10,257.04,277.71,287.68,302.39,298.30,291.03,275.22,279.29,285.26,291.14,297.76,282.97,,257.28,266.00,258.35,262.87,274.57,275.70,156.95,166.25,271.03,262.11,262.56,254.20,262.19,250.68,257.18,255.94,316.33,261.21,269.76,226.55,198.42,200.03,201.91,205.14,,247.11,268.77,267.34,276.48,
2019-07-06 22:26:53+00:00,L8,222.00,232.04,239.76,246.78,235.08,267.16,257.84,240.04,250.19,256.37,228.43,221.12,240.67,255.33,247.99,225.33,339.18,213.10,215.20,203.28,190.78,176.40,105.77,117.68,144.41,129.94,231.88,227.10,201.83,197.87,244.29,,232.44,217.48,213.43,219.81,228.39,229.18,244.83,229.56,239.11,231.53,197.21,236.41,248.61,293.23,,251.42,248.51,230.68,236.30,235.59,253.42,238.95,229.40,230.53,223.57,221.40,250.55,243.10,250.16,252.18,245.04,242.83,227.57,220.86,229.49,232.68,232.76,248.97,258.55,255.76,256.56,259.08,266.50,273.68,251.28,232.47,228.26,227.52,220.21,227.41,249.14,257.92,155.96,168.59,237.63,236.09,236.16,235.86,240.12,242.12,246.60,239.83,297.49,246.57,236.31,212.83,200.79,197.50,199.00,194.45,233.30,238.30,244.45,252.56,251.80,255.27
2019-07-23 22:08:55+00:00,L7,220.76,227.22,235.09,252.97,233.01,260.62,259.73,239.85,254.96,247.46,218.31,217.66,225.86,242.70,257.61,222.02,372.55,207.65,193.81,195.25,172.54,154.44,,,,,,,61.02,,,,,,135.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.84,242.33,243.10,263.17,237.77,,,,,,235.39,239.41,,,,226.15,221.63,213.54,232.42,235.09,226.91,222.56,263.73,231.15,203.48,199.30,182.12,177.10,179.09,176.63,215.32,,,,,
2019-08-23 22:27:08+00:00,L8,213.42,226.85,239.30,245.45,228.90,241.57,238.37,231.54,243.37,228.73,220.86,215.37,239.90,258.81,249.94,229.40,224.95,215.94,234.71,212.04,203.78,205.99,216.19,217.84,204.39,211.85,231.33,225.12,219.71,212.59,220.35,224.19,221.20,216.44,217.46,206.09,215.33,214.83,224.54,215.25,214.56,226.69,205.08,218.77,204.06,189.05,217.39,226.52,226.75,223.64,224.84,218.33,,,,,,,,,214.32,227.32,226.93,225.18,214.40,212.02,216.27,218.57,208.45,206.99,213.84,206.51,208.00,211.68,221.96,220.55,218.87,198.31,191.28,204.16,204.42,196.81,210.54,207.60,180.84,196.22,234.36,229.82,216.66,226.35,222.13,238.03,228.38,215.66,,,,,,,,,,,,,,
2019-08-31 22:13:28+00:00,L7,329.59,230.17,236.63,242.01,227.93,254.40,259.23,238.09,254.70,,243.24,239.49,266.58,273.43,272.00,253.43,459.36,350.48,260.57,242.19,,243.05,244.26,242.98,258.79,248.46,242.30,,349.79,,273.12,283.76,269.51,239.10,237.62,249.31,257.69,264.71,268.37,268.12,269.31,244.27,236.65,253.16,281.80,341.16,316.62,294.84,271.03,271.88,272.45,254.45,263.11,253.61,269.54,266.38,270.06,262.78,291.85,271.59,280.97,311.01,260.29,,539.05,,,,,,261.02,,266.65,278.82,285.05,294.99,271.51,252.61,261.17,275.18,244.05,242.05,282.00,276.21,394.33,193.05,266.57,256.25,252.69,243.49,246.68,244.89,254.43,249.95,314.96,261.40,244.12,272.60,254.92,193.54,254.31,241.46,258.69,247.55,258.17,259.38,253.82,
2019-09-08 22:27:12+00:00,L8,277.72,297.88,265.15,254.72,248.68,269.27,254.34,237.00,248.81,236.60,224.64,224.09,249.39,262.34,254.11,237.09,226.40,218.17,237.63,218.50,209.66,218.23,219.09,221.84,215.94,228.09,233.10,229.57,233.19,217.02,227.38,230.67,227.94,219.39,221.95,215.28,224.67,219.34,226.52,224.25,217.46,231.76,217.49,228.05,215.90,206.04,230.66,231.63,235.63,232.76,227.08,217.09,231.64,220.69,227.71,233.47,224.97,215.71,225.29,225.13,221.53,231.30,230.56,224.43,222.64,219.50,223.62,229.76,222.37,221.93,223.79,212.80,216.95,224.97,236.45,228.18,225.78,218.94,221.14,219.37,213.08,212.76,219.98,221.89,182.06,204.62,221.64,230.45,217.76,214.92,213.84,225.99,218.44,213.29,217.44,224.58,217.53,209.51,197.03,199.66,199.21,197.90,218.97,215.80,199.33,200.54,198.68,204.52
2019-11-03 22:10:42+00:00,L7,214.57,231.98,239.55,246.05,230.33,244.76,242.17,230.67,245.54,227.55,220.67,215.61,249.58,258.81,250.45,232.57,223.51,212.67,234.16,214.48,213.77,208.39,220.34,217.00,215.93,224.05,227.71,220.01,,,221.32,221.40,212.70,,,,,207.04,220.48,221.22,212.16,225.43,212.73,216.10,216.81,212.02,227.47,230.28,226.22,228.27,222.88,210.79,225.61,209.94,,,,,,,,225.16,224.13,,,,,,,,211.61,210.51,210.74,220.10,228.15,226.27,229.20,216.04,222.32,218.08,210.97,211.08,219.77,225.84,211.68,215.48,228.37,217.90,218.95,211.43,211.06,225.82,218.47,212.82,215.54,214.92,218.30,211.13,197.16,205.62,204.51,207.53,217.13,213.99,203.98,202.47,204.46,204.25
2019-11-28 22:03:22+00:00,L7,377.48,254.13,244.49,258.49,239.58,363.96,363.72,253.96,265.70,295.35,251.00,245.57,262.94,270.08,262.04,247.49,450.30,282.35,284.75,247.11,232.34,231.78,229.63,237.30,236.96,240.92,241.03,260.05,262.91,,255.65,256.22,246.26,,,,,234.79,260.52,253.27,255.42,234.64,233.24,249.04,270.22,314.81,308.82,276.96,259.94,254.20,258.78,244.71,259.79,258.86,266.05,228.40,241.51,244.94,256.98,259.02,265.69,261.47,261.60,258.52,,,,,277.96,291.85,281.15,271.71,269.95,273.27,277.60,288.44,275.78,257.31,254.30,263.50,250.42,254.27,273.91,266.04,265.98,251.55,255.20,251.55,249.59,244.41,247.51,244.29,257.06,251.32,314.34,248.63,230.92,266.92,258.68,244.60,253.59,254.56,249.78,244.32,262.90,262.85,270.12,270.51
2019-12-13 22:27:16+00:00,L8,360.15,231.13,235.83,246.30,230.14,346.51,339.62,242.33,257.88,285.73,254.76,250.18,268.36,268.29,255.93,208.20,434.31,218.21,278.29,242.90,227.54,219.68,222.74,230.67,209.19,235.45,246.58,258.64,248.19,237.23,257.19,258.22,249.96,224.58,228.47,245.57,239.42,249.15,257.51,248.68,247.60,232.72,234.70,246.69,267.36,314.21,304.72,279.28,258.86,253.42,255.21,251.90,256.69,260.63,261.55,249.16,250.99,246.98,258.34,257.95,,,,,241.19,,249.75,252.02,251.06,281.78,285.46,269.64,264.46,262.25,273.77,284.62,274.60,255.53,248.69,257.32,243.10,245.02,264.00,262.65,256.61,238.61,247.74,245.79,242.13,240.79,239.63,243.48,247.83,245.73,299.47,251.42,241.45,251.73,250.23,238.06,237.96,244.65,251.08,238.51,256.72,258.74,261.30,250.20
2020-01-15 22:01:20+00:00,L7,,,,,,,,,,,,,,,,,,,223.18,211.44,206.45,210.59,215.08,218.28,215.94,218.80,228.21,221.67,211.23,212.16,224.50,219.24,216.46,206.59,211.66,212.25,213.67,211.62,224.74,215.58,215.83,214.85,208.82,220.03,216.32,228.89,237.50,235.30,228.05,226.88,225.39,218.38,226.95,216.95,230.30,224.69,223.66,212.66,230.95,225.22,227.45,229.92,229.02,221.35,210.88,214.65,217.69,219.75,216.01,216.02,222.64,223.88,,,,,,228.35,224.74,220.83,218.63,215.84,229.55,232.26,229.94,228.06,224.73,222.15,216.61,215.81,220.56,224.35,227.26,221.85,,,,,,,,,,,,,,
2020-01-22 22:06:46+00:00,L7,,,,,,,,,,265.64,232.10,234.69,244.80,250.19,247.12,229.68,423.29,218.22,260.17,224.89,,,,,,,,,57.98,,,,,214.82,215.57,220.09,224.01,,,,108.20,93.79,91.07,57.42,96.33,,,,,20.35,,,,,,,,,,243.99,,,60.17,,215.91,,,199.01,225.89,241.29,,,,,,,,,,,,,,,,,,,,,,,,,,219.23,221.73,,,,214.46,214.19,225.00,213.86,225.24,229.56,232.54,226.30
2020-02-16 21:59:19+00:00,L7,196.65,219.60,226.38,230.10,205.05,223.55,229.99,212.13,227.62,209.93,199.45,207.33,229.44,236.43,232.19,200.70,206.68,,,,,,145.45,200.95,196.61,212.25,212.69,209.55,211.89,200.24,205.89,207.95,204.29,197.93,203.08,194.59,197.35,194.77,201.16,197.12,200.59,123.63,122.26,127.73,195.27,197.23,195.27,,,38.07,,193.18,204.50,202.18,199.33,209.23,199.78,194.47,200.52,201.05,200.22,198.19,204.24,205.30,202.00,206.00,201.61,204.52,198.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.93,194.58,183.63,178.95,171.01,184.72
2020-03-18 22:26:47+00:00,L8,214.86,228.68,239.29,246.87,228.21,238.46,233.46,229.79,242.99,228.50,219.51,219.62,239.86,256.06,250.34,224.87,224.51,215.57,231.84,212.10,205.50,207.05,213.01,217.32,209.76,223.34,227.04,223.87,222.80,209.51,217.81,221.67,218.43,216.64,218.33,205.91,210.20,214.10,219.84,218.16,211.21,223.46,211.18,209.55,206.80,204.22,211.38,221.49,226.70,219.56,216.13,206.49,218.85,213.42,224.37,220.67,220.08,211.27,216.24,213.06,217.75,221.90,215.45,220.00,217.49,214.96,214.46,222.34,213.73,219.17,214.68,209.24,212.00,217.96,225.01,223.20,221.86,211.32,209.88,215.64,209.59,211.19,215.34,201.73,175.50,207.29,213.25,226.24,211.22,209.18,212.40,216.83,216.67,212.04,208.84,239.35,215.19,207.01,193.82,195.77,196.54,195.50,216.74,210.78,194.84,195.97,192.00,207.74
2020-03-19 21:57:59+00:00,L7,243.32,239.02,251.87,249.91,226.48,227.43,218.58,205.62,225.53,233.30,193.92,212.12,251.72,248.51,254.49,225.67,225.35,260.97,246.91,208.81,,,,,,,,,,,,,,211.34,213.87,216.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.82,216.15,223.33,228.32,,,,,,,,,,,,,,,,,,,,,,,,216.77,227.35,211.04,219.88,227.39,213.45,203.62,209.14,196.54,190.42,200.21,215.86,217.13,204.38,207.66,203.78,217.94
2020-04-19 22:26:32+00:00,L8,,261.43,386.77,364.16,396.29,382.00,328.57,275.54,269.49,269.56,231.21,223.37,246.08,260.88,255.47,241.38,362.40,217.40,236.86,222.46,218.62,220.06,225.33,229.05,226.16,232.10,237.86,229.79,234.91,233.04,246.73,233.16,234.04,221.94,221.18,227.36,229.10,223.18,238.74,231.61,239.28,228.80,217.37,234.05,240.74,261.55,259.08,252.77,234.79,230.04,243.55,230.07,231.07,228.46,239.58,242.00,229.88,222.91,247.22,236.82,233.55,247.91,238.94,233.62,222.56,224.76,234.80,231.28,228.45,229.57,235.38,237.19,243.14,245.91,248.21,259.19,243.52,236.33,228.57,226.35,226.10,212.46,242.94,248.58,199.18,225.64,228.68,237.17,230.53,233.48,236.01,233.97,227.91,217.75,228.98,,,,,,,,,,,,,
2020-05-14 22:20:12+00:00,L8,211.87,227.36,237.78,240.21,233.27,232.60,235.19,221.11,234.53,228.68,210.05,214.81,236.02,250.55,244.48,216.88,211.28,200.69,212.87,195.63,188.76,184.35,104.91,116.28,145.77,135.93,222.79,215.97,203.74,200.19,213.89,207.91,212.36,201.09,193.94,206.95,211.48,212.94,224.12,199.73,212.33,218.61,189.31,215.09,200.42,171.49,183.68,204.70,227.81,212.65,214.81,,,,,,,,,,207.64,225.76,220.88,219.92,209.53,207.42,209.48,213.57,212.52,215.35,217.55,214.28,216.32,217.81,230.96,234.01,223.77,185.40,197.38,205.86,199.45,198.07,209.89,199.56,153.86,170.66,206.60,215.67,213.73,215.15,217.88,220.58,223.21,194.90,217.89,249.82,214.66,186.98,198.82,197.33,194.56,193.28,210.92,218.11,190.53,192.23,188.82,207.62
2020-05-29 21:59:34+00:00,L7,199.41,217.18,225.68,218.48,210.31,206.19,216.39,199.57,213.30,201.30,198.93,196.66,224.18,225.92,219.84,,187.18,177.93,185.00,182.26,,,,,,,,,183.15,166.88,,,,194.61,155.89,173.23,189.64,,,,,,,,,,,,,15.95,,,,,,,,,,,,,,203.19,204.81,211.55,192.92,201.86,200.69,204.13,,,,,,,,,,,,120.92,-26.54,12.97,-50.84,37.38,-78.44,,,,,,,,212.46,239.53,199.15,169.33,181.39,191.82,175.05,173.96,215.74,,184.04,160.63,144.08,
2020-05-30 22:20:16+00:00,L8,212.47,226.31,234.42,243.09,228.66,227.87,233.34,220.28,232.58,223.05,205.99,209.86,231.60,245.04,228.70,211.89,214.02,197.11,206.76,192.79,186.95,172.92,104.65,120.55,147.72,144.55,221.52,210.78,191.20,184.93,208.26,179.13,210.27,189.37,185.86,198.62,207.22,209.44,222.26,200.30,116.49,89.78,84.09,68.64,85.00,171.09,181.48,185.76,,193.19,,,,,,,,,,,205.17,211.39,206.08,215.03,204.59,204.09,205.57,207.87,211.41,212.48,216.25,211.53,211.78,212.75,220.14,226.23,,181.66,181.27,180.71,196.34,197.00,191.94,190.68,146.12,169.89,178.56,121.67,210.31,210.94,213.34,219.20,212.64,185.20,214.59,250.06,195.28,203.89,198.69,197.06,196.91,192.39,208.85,212.12,190.93,186.14,180.64,197.89
2020-07-17 22:20:40+00:00,L8,,384.28,361.44,338.40,,,379.33,323.20,299.94,288.71,257.85,240.39,259.75,267.46,263.21,247.72,387.23,231.50,236.49,219.80,219.40,221.78,100.25,110.60,147.52,131.38,241.52,240.81,217.46,236.60,254.64,247.32,247.06,235.90,221.63,233.97,236.99,241.25,251.55,256.37,250.34,237.32,227.87,251.32,259.18,309.71,,258.63,251.58,241.28,,,,,,,,,,248.24,248.06,260.94,252.54,240.95,227.92,226.04,242.76,,,,,,,,,,,,,,224.16,218.25,253.42,261.64,157.74,179.69,253.96,246.65,239.97,238.28,237.80,239.10,241.48,226.59,264.23,265.19,223.65,204.91,200.06,196.24,186.72,193.64,227.07,227.80,214.01,230.52,240.88,242.10
2020-08-10 21:48:59+00:00,L7,198.36,222.22,225.76,228.62,218.47,228.14,225.82,215.97,227.29,213.25,196.51,204.89,226.64,234.05,226.54,,216.79,196.46,202.89,,,,,,,,,,213.50,194.59,,,,189.65,191.33,198.75,206.58,,,,,,,,,,,,,2.41,,,,,,,,,,,,,,207.02,193.00,197.21,194.36,203.50,204.58,,,,,,,,,,,,,,,,,,527.60,,493.07,,456.75,,,,205.58,241.83,195.56,185.78,190.19,181.32,183.09,,203.82,200.40,185.88,200.66,183.98,202.22
2020-09-19 22:21:03+00:00,L8,360.62,228.63,241.52,249.36,234.66,257.59,244.97,234.06,261.64,280.51,244.95,242.09,261.87,272.74,268.30,252.52,454.30,229.92,278.40,244.94,237.38,238.40,234.92,243.57,250.37,246.50,243.24,259.18,,,271.63,280.11,253.61,233.26,238.25,,220.82,235.37,266.07,242.62,,,,,,,,,,265.57,264.07,255.03,257.33,262.98,,,,,,269.52,271.71,291.76,330.25,,470.52,,,,,291.39,,,,,,,,,,,253.20,253.46,268.97,268.79,266.44,230.02,263.23,252.82,254.64,248.76,246.06,249.86,257.68,252.52,329.08,253.93,226.23,221.03,257.53,243.36,249.56,253.23,251.29,235.81,263.46,259.90,266.49,269.05
2020-10-04 21:51:36+00:00,L7,358.79,230.28,236.01,227.90,225.57,236.92,251.30,235.05,241.97,261.93,234.56,231.54,247.75,256.04,248.10,236.76,437.86,209.07,242.69,224.84,210.14,218.00,205.76,,,,,,83.37,,,,,,,,,,,,,,,228.85,,,,,,,,,,,,,,,,,,,,,,217.08,233.26,226.50,,,,,,254.16,261.95,264.20,,,,,,,,249.15,246.83,246.64,229.09,238.02,235.11,233.51,229.26,236.02,238.82,237.61,257.04,237.48,212.22,208.08,213.04,217.24,222.51,224.70,238.42,232.83,241.60,244.87,247.43,221.39
2020-12-07 21:47:13+00:00,L7,192.03,218.98,227.81,228.21,211.59,213.79,210.76,211.27,221.61,213.49,196.45,206.21,229.41,235.00,227.74,208.75,218.95,209.89,213.25,,,,,,,,,209.91,209.85,206.50,210.14,,207.28,205.71,200.58,203.83,206.73,206.59,,,,,,,,,,,,8.20,,,,199.46,211.48,211.05,204.31,204.66,198.72,206.01,199.14,202.64,201.73,210.54,211.93,206.74,211.18,209.78,208.01,206.00,211.29,,,,,,,,,,,,,,,,,,,,,,,,,198.12,209.84,,,,192.53,195.51,203.03,200.20,196.42,193.00,188.33,200.31
2021-01-25 22:21:19+00:00,L8,376.92,239.73,238.41,238.59,236.96,266.73,251.20,243.48,245.84,248.54,224.85,219.53,251.67,243.51,248.24,225.81,318.63,381.17,445.18,379.45,387.46,377.76,405.70,437.90,406.18,323.68,309.74,,432.90,,401.22,,251.36,231.33,220.93,225.54,215.01,219.78,229.55,214.35,217.43,209.96,210.15,219.48,222.22,227.48,239.05,246.33,229.15,231.70,226.16,218.13,227.20,222.12,225.79,226.92,225.76,217.90,230.67,226.79,230.09,231.39,229.73,226.63,217.65,220.08,218.80,224.30,217.94,214.21,215.43,220.70,223.10,229.12,236.26,239.19,227.81,221.26,217.24,220.33,212.43,211.19,224.65,228.09,226.30,220.52,212.83,217.29,210.51,209.27,209.43,222.15,220.33,215.96,219.83,219.56,215.66,218.86,202.31,197.10,197.48,212.68,214.10,217.43,203.16,208.96,211.40,198.93
2021-03-13 21:40:07+00:00,L7,359.61,231.12,237.92,243.85,229.97,249.72,257.23,237.47,251.34,262.05,247.79,241.72,266.12,265.20,279.29,252.46,446.61,223.44,261.21,240.71,215.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.87,238.76,235.39,246.10,246.23,235.46,,,,,,,,,,,,,,,,,,,,,,,,,246.12,300.01,242.78,281.80,272.55,251.54,237.40,239.55,235.94,253.43,238.97,246.84,251.91,253.75,258.46
