dates,satname,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0014,nzd0271-0015,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0030,nzd0271-0031,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0045,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0098,nzd0271-0099,nzd0271-0100,nzd0271-0101,nzd0271-0102,nzd0271-0103,nzd0271-0104,nzd0271-0105,nzd0271-0106,nzd0271-0107,nzd0271-0108,nzd0271-0109,nzd0271-0110,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0115,nzd0271-0116,nzd0271-0117,nzd0271-0118,nzd0271-0119,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0125,nzd0271-0126,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0134,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0149,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0162,nzd0271-0163
2017-06-03 21:56:38+00:00,L7,324.92,312.03,295.89,280.67,288.72,277.95,271.91,261.56,261.74,255.68,248.53,230.39,223.80,216.69,211.54,214.86,229.19,254.26,272.17,282.83,293.82,300.37,305.36,316.59,312.96,307.80,296.63,291.33,286.16,279.70,271.52,273.48,284.34,291.07,295.71,299.24,303.50,303.46,314.26,317.27,314.39,313.21,305.87,302.52,311.91,307.01,311.84,309.19,309.34,312.86,321.24,330.21,334.64,337.25,340.64,330.59,320.90,326.89,323.25,323.51,324.00,320.23,319.14,321.13,323.37,327.39,332.65,331.78,340.82,344.61,351.88,346.91,340.63,342.28,346.26,342.66,343.43,347.10,352.54,350.44,344.03,337.76,324.66,313.11,308.18,303.58,289.02,285.97,281.97,281.50,282.84,278.83,291.71,300.33,315.08,323.05,325.62,334.77,349.10,346.73,340.20,332.77,322.24,328.42,330.35,313.52,235.22,,172.57,246.66,289.95,327.05,348.00,364.85,370.31,380.72,409.62,417.53,416.10,410.03,405.48,396.61,389.44,380.42,375.95,367.30,365.13,360.17,362.88,356.30,361.44,355.72,350.12,351.10,344.74,345.47,334.82,327.81,322.33,323.10,330.80,334.73,340.74,348.57,362.69,377.89,391.15,408.76,420.85,416.67,409.80,406.69,403.62,399.14,390.61,,,,,,,,,
2017-06-11 21:53:45+00:00,L8,318.21,303.54,295.60,281.51,273.86,268.16,255.19,256.46,244.87,247.49,,,,,,,,248.54,267.25,280.38,287.45,289.85,297.66,306.92,308.48,306.15,297.60,286.47,283.31,278.29,272.58,272.27,280.53,281.24,287.72,296.69,298.40,302.79,306.19,307.77,305.92,307.67,300.78,302.08,305.18,303.84,303.48,302.54,308.80,306.45,314.90,318.82,320.70,329.01,338.64,325.22,314.18,308.62,312.28,310.71,309.87,308.62,310.03,311.17,312.25,318.02,323.71,330.74,335.38,344.16,347.22,341.47,340.57,335.68,337.44,338.71,338.27,340.65,341.99,338.29,340.36,334.41,316.05,310.23,305.66,295.81,283.12,287.84,283.18,281.55,276.70,278.06,288.39,292.39,305.98,315.83,321.39,327.09,346.04,342.37,334.92,315.76,313.66,321.99,323.69,307.19,219.20,105.59,148.72,228.49,285.86,316.33,342.45,350.94,366.27,370.86,397.91,412.30,409.42,410.25,398.20,391.48,391.90,368.38,370.43,363.04,359.97,359.71,355.69,351.07,348.56,341.84,335.80,335.65,336.96,334.13,326.87,317.93,311.57,309.19,312.48,317.00,323.94,333.12,348.71,362.09,382.02,394.74,408.31,407.07,404.31,388.43,382.14,384.45,378.97,373.03,388.96,396.61,397.99,382.33,374.30,370.25,337.11,295.45
2017-06-27 21:53:50+00:00,L8,308.60,294.13,273.92,265.73,264.10,257.46,241.74,241.71,237.99,229.25,219.84,220.30,206.46,198.34,197.75,200.28,214.15,234.68,250.53,262.53,267.68,276.76,287.74,295.06,294.97,290.80,283.67,277.54,258.96,259.95,264.88,269.65,268.19,266.15,271.02,279.99,281.64,289.36,305.83,303.69,301.47,295.01,292.07,291.18,294.46,294.69,288.64,295.05,291.66,298.66,302.26,305.44,307.80,312.44,321.21,307.14,307.97,304.07,303.11,306.35,305.37,303.20,312.27,305.92,312.14,312.12,316.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.76,,,,,,,454.89,486.97,489.61,514.33,485.32,550.52,580.86,649.53,543.72,542.61,383.98,383.92,395.00,399.29,389.42,384.26,384.60,372.98,359.62,343.04,333.56,334.76,324.40,312.88,312.33,308.02,306.48,304.87,306.22,306.06,309.93,292.07,284.95,293.16,306.00,309.90,308.69,313.54,324.26,333.70,334.25,355.35,364.83,376.39,373.00,365.74,365.83,365.46,361.85,366.41,366.79,373.84,379.01,381.34,369.18,357.15,342.12,316.59,264.06
2017-09-07 21:56:40+00:00,L7,332.66,317.96,299.33,292.06,291.03,284.65,277.71,270.48,264.53,261.07,259.60,244.01,231.59,221.22,228.59,229.49,248.19,262.60,272.24,286.38,291.91,300.90,312.54,325.50,321.17,317.36,310.42,300.12,290.70,286.06,285.26,288.22,290.81,291.00,292.12,295.98,301.38,308.93,314.94,315.99,317.89,313.54,311.11,313.46,312.79,313.26,310.56,310.50,313.37,318.16,324.54,331.13,337.10,343.08,338.22,332.89,325.91,324.51,325.15,322.39,323.05,323.21,325.34,326.14,328.05,332.71,339.97,341.45,352.29,361.12,352.49,350.06,346.64,343.86,345.54,343.65,349.48,354.48,352.80,354.86,357.32,345.89,334.46,329.17,313.33,311.64,299.51,294.93,290.77,292.45,289.72,291.76,299.48,307.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-23 21:56:39+00:00,L7,328.79,309.38,299.20,285.06,285.58,275.54,273.93,266.53,262.42,259.53,255.81,249.63,237.65,232.30,227.71,226.29,235.24,248.16,267.75,277.42,286.68,297.74,302.12,312.24,310.34,310.17,301.79,292.86,284.67,279.00,273.19,275.39,282.13,286.26,287.72,294.97,300.10,306.83,310.34,311.03,312.28,310.51,308.66,310.57,307.36,303.75,300.70,304.81,309.81,312.59,316.44,323.06,327.70,332.61,332.51,325.28,318.49,315.25,315.33,316.64,315.54,316.72,316.23,319.37,314.65,322.08,325.16,333.52,339.66,347.68,347.98,342.65,336.71,331.91,332.13,330.48,333.19,337.01,341.34,338.08,335.44,324.05,313.34,310.90,297.07,291.35,285.46,277.67,273.37,276.31,274.87,273.18,282.79,285.75,299.90,309.59,320.95,325.15,341.61,357.47,351.49,352.25,346.31,341.61,329.71,317.08,235.65,,163.61,194.92,251.87,319.11,339.66,349.32,360.53,365.88,382.90,398.54,400.58,398.45,390.02,384.34,376.70,365.32,360.63,353.90,349.51,339.17,339.69,340.63,334.75,329.82,327.42,323.87,325.62,328.05,321.17,316.30,306.36,307.31,309.84,315.78,321.14,329.16,343.07,352.07,363.65,383.92,395.49,394.30,389.48,382.32,373.63,368.48,372.70,368.53,373.20,382.96,380.37,369.23,353.13,346.81,336.49,310.49
2017-10-01 21:54:18+00:00,L8,365.28,341.34,325.62,310.48,307.93,304.61,300.42,292.63,290.04,281.87,280.22,269.24,256.17,251.03,241.59,251.75,265.55,279.36,292.08,306.95,316.34,331.15,328.61,337.48,338.96,341.28,330.80,315.51,313.38,303.99,300.45,299.63,306.07,316.27,316.96,323.04,328.83,335.57,340.68,336.67,336.23,335.75,337.06,331.87,331.25,330.26,330.01,329.71,334.17,335.13,342.06,345.68,347.64,356.50,361.65,355.29,345.83,340.46,342.42,345.26,344.62,340.76,338.32,344.80,341.06,345.89,347.04,354.73,359.24,370.40,376.68,365.98,365.54,356.59,361.45,363.96,362.57,367.87,365.41,367.37,366.56,354.19,336.37,335.86,326.31,318.63,312.06,306.74,302.47,305.91,302.07,295.76,307.68,313.98,325.62,331.31,342.00,347.93,366.38,381.79,383.97,384.04,395.14,399.45,412.49,411.72,395.45,154.25,187.82,207.48,387.72,402.73,374.39,374.67,382.69,391.73,400.60,423.44,421.96,423.42,412.33,407.61,400.79,391.81,382.95,386.40,376.53,371.19,373.39,367.37,374.65,372.01,366.74,359.36,354.92,355.89,350.23,332.30,334.02,336.48,338.23,341.85,348.20,354.50,367.08,384.46,394.40,414.35,424.10,418.33,414.12,412.43,403.27,397.75,396.76,396.72,402.24,402.73,409.32,392.24,379.89,372.88,394.52,424.08
2017-10-09 21:56:41+00:00,L7,313.10,296.67,282.51,268.59,266.67,268.26,263.01,253.62,248.04,243.52,240.32,233.24,219.81,212.11,210.45,217.37,227.20,244.01,258.68,270.41,279.91,289.29,297.39,303.00,305.24,304.32,296.21,283.96,280.34,274.71,270.96,269.14,277.89,277.51,273.89,285.97,293.22,298.42,307.17,305.29,299.74,302.06,300.42,303.67,302.51,298.86,295.40,297.51,301.82,304.70,306.27,314.53,319.70,321.90,322.25,319.20,313.18,309.31,312.55,308.42,309.00,309.11,306.41,311.96,316.52,312.91,316.54,321.69,330.14,346.20,343.43,334.84,332.60,328.79,329.08,328.55,329.64,335.62,336.74,337.04,335.78,322.60,312.30,307.10,301.13,285.75,280.01,271.82,270.89,273.24,269.54,267.69,272.04,282.19,288.21,302.42,309.44,316.28,337.48,353.24,354.09,348.67,344.03,339.09,329.02,319.24,220.39,,159.54,186.14,246.88,310.73,335.27,351.83,356.21,360.50,376.44,393.14,397.13,392.51,381.77,377.59,371.63,358.98,353.01,347.23,344.22,338.92,336.58,331.34,330.16,324.42,322.86,322.23,323.52,319.69,313.22,302.20,300.31,301.17,306.80,311.21,315.89,323.02,332.62,346.36,357.72,369.58,387.03,385.70,377.83,373.41,369.59,363.65,363.46,361.52,366.62,369.39,371.17,361.69,341.15,337.94,327.42,305.34
2017-10-25 21:56:42+00:00,L7,333.55,313.64,299.69,286.30,283.54,286.29,271.34,267.66,264.90,263.43,258.02,249.01,231.16,222.23,218.97,229.78,246.56,259.74,274.73,282.77,292.26,302.78,313.97,318.57,317.71,312.78,304.98,292.88,285.84,285.91,282.62,280.37,288.30,292.70,291.92,293.86,299.49,312.05,323.23,323.54,314.01,313.05,305.13,307.32,307.10,308.83,310.52,310.08,309.97,313.30,319.49,325.02,327.29,334.60,339.77,338.64,328.68,328.03,325.25,320.59,319.05,317.35,320.34,322.70,326.33,329.08,331.17,343.03,351.34,361.15,358.25,356.53,352.66,349.78,344.73,348.20,352.29,353.78,348.31,352.11,349.50,340.39,330.86,324.48,313.85,310.83,299.07,293.04,289.23,287.29,285.45,281.19,290.86,290.98,304.32,322.94,339.47,349.76,362.50,371.38,374.02,,,,,,,,,,,,,,,,,398.41,407.22,403.26,402.98,399.72,385.30,385.76,374.27,364.19,368.44,352.38,347.30,349.36,352.39,348.91,339.98,343.68,339.67,342.05,334.39,326.26,324.31,312.74,318.07,322.27,332.12,339.73,349.51,369.97,385.83,393.82,411.80,404.25,402.62,393.82,386.83,382.50,380.68,380.86,382.66,389.40,383.33,376.71,366.78,358.82,340.52,328.16
2017-12-04 21:54:13+00:00,L8,341.45,327.36,307.51,300.21,299.20,297.31,289.12,278.17,272.05,266.11,265.46,257.85,241.50,229.20,231.62,240.35,254.76,269.94,288.49,298.99,301.85,309.92,320.55,329.53,328.11,321.20,313.77,305.09,297.09,294.17,293.29,294.25,294.10,299.04,299.23,303.71,312.07,322.06,329.80,331.50,329.08,329.81,323.39,323.54,319.24,316.94,321.02,324.08,321.12,322.98,328.44,337.16,338.98,343.27,351.22,342.51,335.74,333.91,329.66,332.05,328.41,330.07,330.21,332.92,338.58,342.34,342.87,347.25,355.70,364.01,363.76,356.80,355.09,351.25,351.75,352.08,354.72,353.18,358.87,359.30,357.40,347.10,336.89,324.22,317.46,309.98,305.06,300.89,296.75,297.11,299.98,298.42,301.22,306.73,313.24,329.16,343.64,355.50,373.52,387.42,382.53,377.14,379.98,376.52,378.55,369.61,363.48,346.23,164.19,212.24,330.10,355.52,370.87,379.54,388.81,395.55,396.80,410.93,414.16,412.86,405.75,396.68,388.29,384.00,376.66,367.70,367.09,360.15,354.89,355.03,351.69,350.71,348.30,348.50,343.56,345.46,332.73,327.81,325.53,323.64,327.08,331.60,341.30,348.13,357.05,373.53,386.28,396.67,408.31,407.68,402.22,393.27,388.21,387.80,380.98,386.77,385.01,393.91,392.54,377.98,370.97,359.43,341.11,327.63
2018-01-13 21:56:03+00:00,L7,357.48,339.55,322.61,309.46,301.04,298.32,292.90,287.30,285.38,278.16,273.40,259.40,244.93,245.53,243.23,249.30,261.16,274.25,295.88,320.63,327.79,324.71,325.90,337.92,338.89,336.24,324.17,313.50,311.33,305.93,304.40,300.30,305.71,314.08,321.43,318.06,325.36,331.48,341.14,342.98,341.85,340.40,335.79,330.84,327.01,331.44,332.22,325.29,327.33,334.51,337.01,345.11,351.77,360.64,353.50,352.24,350.01,349.63,339.77,335.43,338.29,338.37,340.31,337.09,343.72,345.99,360.92,361.05,367.67,381.54,383.13,382.06,373.84,370.84,366.21,361.99,362.33,376.41,368.56,369.17,373.05,355.05,346.93,340.45,331.47,324.90,321.78,321.13,324.18,321.94,312.61,308.47,315.63,322.48,337.33,339.61,349.59,359.88,385.00,391.12,392.97,392.02,377.34,358.85,349.37,335.21,326.10,313.53,159.14,250.96,288.15,331.66,367.69,376.73,400.15,419.60,434.76,437.71,433.69,430.85,419.90,410.61,406.58,396.63,395.65,382.74,385.25,385.69,374.57,380.29,379.00,376.08,371.48,371.43,366.50,361.28,345.13,342.34,343.12,344.85,343.31,350.63,361.53,374.29,388.02,404.72,416.59,427.95,441.27,432.68,430.76,427.06,425.23,418.72,413.21,417.28,421.30,418.94,427.50,424.95,423.87,433.36,440.17,458.05
2018-01-29 21:55:48+00:00,L7,363.39,342.25,327.81,323.88,318.96,305.64,302.47,296.24,291.42,284.27,280.52,274.04,261.00,259.38,269.12,252.38,275.70,287.20,331.43,338.68,347.85,353.35,365.17,370.79,346.87,346.66,342.25,329.14,328.03,319.36,319.91,318.78,319.02,323.08,328.39,335.88,333.88,339.93,362.96,361.26,355.79,342.50,355.33,351.06,358.10,342.07,333.81,342.45,337.30,342.62,353.14,348.87,358.40,372.75,366.35,358.13,360.09,358.78,349.89,345.72,350.43,343.08,353.16,352.28,357.06,362.83,368.12,366.93,369.52,379.75,385.53,381.30,378.56,371.62,366.44,366.05,367.66,373.76,367.75,369.21,371.02,357.88,349.42,347.62,340.93,331.80,331.26,323.25,320.18,317.68,311.72,309.75,318.46,323.02,342.20,349.98,349.04,369.37,384.64,407.08,409.03,394.79,384.57,366.74,351.97,405.29,349.14,394.18,178.74,252.65,301.96,418.20,407.48,391.95,425.67,437.03,455.94,454.50,447.47,447.62,431.78,436.93,420.65,415.42,411.89,405.28,403.93,398.77,403.72,409.83,405.83,397.13,394.72,388.90,389.89,383.25,369.06,358.46,371.17,360.26,361.11,363.49,374.30,389.47,402.00,415.39,429.63,447.52,454.68,445.00,448.02,445.79,435.41,435.82,427.11,430.98,434.28,444.96,449.85,444.10,445.69,448.25,450.56,467.15
2018-02-14 21:55:35+00:00,L7,347.76,333.12,311.08,306.47,301.75,301.88,295.14,292.28,283.05,282.15,274.61,267.58,249.80,251.02,245.72,250.59,263.30,279.34,298.66,313.64,320.72,320.29,330.72,335.57,340.28,337.64,322.22,316.68,315.75,308.02,304.95,306.95,309.75,313.47,313.17,325.14,328.15,337.74,345.41,344.82,345.42,345.40,341.12,343.55,333.76,338.02,335.43,327.84,333.44,339.71,340.45,345.33,352.50,363.33,359.62,357.41,357.76,353.52,349.30,340.45,348.63,344.32,343.90,345.54,342.52,351.96,359.65,361.87,367.57,373.97,376.96,375.73,372.53,369.28,364.36,358.24,360.79,365.10,355.36,361.36,363.26,349.94,336.97,340.93,334.45,328.14,318.99,312.62,309.42,305.09,300.52,293.96,299.90,310.65,330.91,333.28,343.34,359.12,375.39,396.94,400.18,385.07,372.39,349.88,345.99,345.02,321.17,283.19,180.54,237.11,265.27,318.69,349.00,367.32,383.65,402.13,413.33,422.24,426.63,417.61,409.21,401.18,399.92,392.84,391.31,380.86,376.07,372.73,368.13,366.75,367.29,359.72,359.49,357.82,362.15,356.53,349.85,340.12,333.65,333.70,335.81,341.36,348.82,355.58,367.42,385.10,397.68,415.26,425.82,420.54,415.78,414.36,406.39,397.32,394.25,393.74,401.28,397.86,405.45,398.54,398.36,412.77,415.57,424.35
2018-04-03 21:54:59+00:00,L7,313.22,299.81,296.00,283.91,279.61,273.32,267.20,264.56,261.57,259.41,257.89,241.58,225.46,221.61,221.07,226.44,241.32,266.33,275.31,285.40,298.14,297.84,301.34,310.52,308.20,307.14,303.47,291.57,283.78,285.49,285.64,284.58,286.27,288.93,286.49,297.18,306.35,311.46,325.15,324.98,322.22,317.77,312.77,320.06,313.13,311.16,304.31,310.00,313.98,321.89,326.19,325.21,332.51,346.83,347.04,343.66,334.32,331.66,332.49,326.58,327.35,328.82,324.46,325.84,332.97,334.47,339.54,349.08,361.37,364.10,359.53,357.61,355.76,350.92,350.20,352.49,349.44,348.52,349.71,350.27,349.17,333.69,326.13,320.26,314.67,313.87,302.85,302.31,294.59,296.81,290.89,290.04,298.71,306.77,316.01,332.78,345.82,361.44,383.68,390.97,385.49,376.60,370.69,358.13,355.75,346.87,337.60,316.33,198.03,237.98,274.68,292.16,325.90,360.01,370.81,390.37,394.74,420.23,408.33,403.98,397.70,391.23,385.78,379.46,369.57,361.61,355.94,355.69,344.85,343.39,339.71,334.20,327.15,333.14,339.60,340.44,330.84,324.24,320.73,317.92,317.66,319.80,333.34,337.09,348.96,358.06,379.41,390.09,402.63,398.20,399.48,386.62,384.69,378.59,378.69,384.78,376.95,383.66,381.68,374.83,371.23,370.32,356.51,333.74
2018-05-21 21:54:11+00:00,L7,301.46,282.85,278.39,,,,,,,,,,,,,209.45,230.07,255.91,269.13,275.41,295.57,299.78,307.12,306.96,307.89,302.61,295.50,284.61,282.44,276.88,278.45,277.12,283.70,284.78,286.90,292.75,295.13,301.43,310.54,313.02,312.93,310.45,308.19,310.21,307.26,306.49,307.05,308.07,312.84,314.62,315.30,318.79,331.34,334.30,332.47,329.40,327.19,320.92,323.86,322.56,322.72,324.44,321.81,326.46,326.90,335.79,336.25,341.46,344.57,349.97,352.82,353.88,350.47,355.21,353.22,349.60,351.47,353.80,353.79,349.62,349.81,336.42,330.92,320.13,312.92,305.87,300.69,303.30,293.25,297.62,296.44,297.18,303.95,311.80,317.74,328.39,346.67,364.74,379.55,386.73,376.57,373.56,360.65,361.42,353.81,342.60,325.68,164.48,183.76,208.96,282.51,310.85,329.67,353.62,368.41,385.93,397.16,417.42,413.58,416.53,402.90,393.36,385.63,374.98,372.74,362.68,360.37,359.97,352.69,353.48,346.72,350.28,342.06,332.82,335.27,331.30,322.61,317.06,323.44,317.03,324.91,327.72,338.18,344.35,351.82,360.41,386.93,390.74,401.59,398.09,396.33,390.22,382.62,381.16,379.87,382.87,379.32,387.60,387.37,377.45,382.57,371.67,363.11,351.35
2018-06-22 21:53:38+00:00,L7,334.67,330.55,312.93,303.48,300.25,293.61,285.05,276.04,268.80,268.58,262.32,269.37,234.28,225.84,229.72,230.99,244.76,263.21,284.76,300.42,309.91,311.64,314.66,320.58,326.14,312.55,316.07,309.61,300.25,290.06,288.60,289.57,293.01,296.35,303.38,306.69,312.42,322.67,321.81,335.66,327.20,322.11,325.68,326.22,325.53,320.11,317.41,305.26,308.22,325.59,323.15,334.70,338.78,339.29,341.72,340.89,347.54,340.12,336.53,334.02,333.70,336.76,329.66,335.57,337.32,325.14,337.80,353.46,349.87,366.49,366.75,365.45,362.25,363.75,353.49,350.69,356.13,346.13,343.61,345.11,353.00,345.84,324.68,322.18,320.02,317.61,318.54,309.79,302.42,299.23,302.69,294.65,297.42,312.95,,,,,,,,,,,,,,,,,,378.00,366.28,372.67,394.86,409.84,410.50,404.85,413.92,420.81,405.84,400.96,395.08,393.99,396.06,384.02,378.56,371.86,367.79,360.52,364.38,352.26,355.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30 21:53:07+00:00,L8,313.96,311.85,295.54,279.65,276.26,274.36,263.80,262.54,253.45,250.57,,,,,,,231.99,249.40,267.56,283.01,291.76,297.08,300.70,306.53,306.05,305.67,298.53,286.07,284.33,281.70,281.23,278.24,280.58,284.19,286.81,291.56,298.30,305.50,312.75,317.65,311.27,308.95,308.49,310.34,304.77,303.98,306.38,305.57,304.69,307.46,316.40,316.01,326.58,327.71,330.56,324.77,319.82,317.99,318.70,323.02,314.33,316.30,319.06,321.79,319.70,317.35,331.13,340.90,341.86,348.57,352.57,338.24,346.62,349.68,339.94,333.44,338.80,338.81,344.72,346.65,341.98,338.14,322.47,311.75,308.27,300.98,296.62,290.56,285.56,289.49,291.85,288.97,303.22,310.47,319.48,331.19,343.27,362.98,376.88,371.22,374.65,362.08,360.85,354.43,340.69,301.31,123.60,,,145.56,279.13,,,,,,,,,,,,,,,,,,355.26,355.52,346.96,350.04,344.64,339.34,339.08,331.69,323.31,,,,,,,343.24,352.41,359.82,381.46,394.15,402.51,403.97,399.12,390.61,383.10,381.41,380.27,373.12,,,,,,,,
2018-07-16 21:53:15+00:00,L8,308.46,302.62,281.33,271.87,267.76,267.46,255.87,254.71,243.53,240.25,238.48,228.23,200.96,194.42,197.93,205.71,223.85,245.28,262.78,275.69,279.35,280.61,289.01,299.10,300.82,294.53,283.32,276.52,271.27,265.28,267.32,268.48,271.43,271.24,274.15,279.73,289.49,300.53,308.90,305.89,296.40,295.24,297.31,295.34,293.49,294.54,294.57,294.45,296.98,303.49,305.93,308.67,311.50,319.58,325.04,320.52,310.91,309.00,310.91,308.73,309.35,305.90,308.97,304.07,312.16,308.51,318.87,324.99,330.63,340.17,344.00,338.10,336.28,326.15,329.25,331.63,328.58,335.00,339.45,328.78,331.92,321.10,312.54,305.67,302.72,291.28,280.45,284.10,277.57,281.07,281.44,279.20,286.07,297.82,308.97,329.20,342.93,350.13,362.68,365.58,354.36,354.61,347.97,335.38,307.60,252.53,100.89,,,65.38,248.87,331.14,346.57,354.48,369.04,375.69,393.40,393.44,392.78,389.85,380.43,387.58,377.11,366.23,365.31,355.42,351.90,344.93,342.77,335.70,333.65,330.68,330.11,326.30,322.86,323.80,315.83,303.70,305.20,304.64,306.95,310.61,315.25,323.81,331.89,349.55,362.75,374.27,387.00,387.13,376.62,369.39,369.68,362.35,362.51,364.30,369.31,372.48,374.77,367.41,362.51,358.17,346.68,332.48
2018-07-24 21:53:02+00:00,L7,347.52,351.08,327.73,310.94,303.41,304.30,307.88,302.82,293.77,277.91,277.09,265.26,237.18,221.77,219.69,233.02,248.04,275.10,320.54,319.60,333.44,330.85,330.84,343.54,340.92,337.09,326.96,317.90,307.77,298.31,303.53,303.67,316.82,316.72,304.16,309.77,316.15,321.64,330.74,338.07,345.30,334.97,339.54,330.44,328.07,333.19,334.06,334.30,333.14,339.12,336.70,336.36,339.33,349.58,353.73,340.25,339.69,338.51,343.17,340.51,339.49,339.26,344.16,344.83,346.88,346.37,348.05,363.89,365.86,367.36,368.12,365.72,366.33,354.05,359.24,368.64,365.30,371.70,370.90,365.31,361.18,341.49,341.14,339.63,331.67,317.10,304.38,317.88,321.79,315.66,320.53,320.37,327.95,332.01,341.24,352.54,365.71,368.76,382.73,387.25,383.56,386.56,372.99,365.13,325.46,286.22,140.60,,,82.38,280.59,376.67,402.67,403.05,406.71,414.72,432.25,430.32,426.42,422.74,417.96,415.27,409.11,399.00,401.27,387.02,388.90,384.81,378.14,377.75,374.02,375.14,370.90,357.19,357.40,369.67,343.96,333.16,336.31,341.22,344.11,352.33,370.16,374.48,378.46,384.68,398.07,,,,,,,,,,,,,,,,,
2018-08-25 21:52:25+00:00,L7,342.04,326.46,311.20,301.81,298.42,296.88,292.99,286.87,275.05,265.34,263.78,252.90,228.55,221.24,219.75,228.56,245.64,263.64,286.43,293.00,306.88,315.04,321.03,328.27,332.21,321.38,314.60,305.78,298.92,292.86,295.70,297.31,299.23,302.70,301.19,302.18,306.40,319.42,333.37,332.33,324.24,327.21,317.00,311.35,317.42,313.32,313.86,319.88,319.54,316.73,322.78,334.39,340.00,342.35,341.06,337.52,337.73,332.30,329.84,326.48,321.02,323.49,325.14,329.62,336.51,336.62,341.40,351.96,344.72,355.46,365.16,357.95,347.67,355.31,345.90,343.56,350.34,351.83,354.50,349.31,341.57,338.25,333.07,324.44,316.67,318.09,306.99,294.78,297.00,297.70,303.26,302.11,300.01,310.60,332.76,347.93,350.36,354.72,373.09,381.62,367.05,360.94,352.91,340.93,,223.17,139.47,,,93.22,204.51,310.92,356.06,370.75,378.81,393.55,414.63,420.29,413.15,408.72,408.64,406.80,402.36,394.04,392.75,383.45,377.30,366.22,365.67,360.87,358.64,356.28,359.37,357.12,354.50,349.65,339.59,337.12,331.21,327.40,326.62,338.19,343.12,347.83,359.41,378.58,389.66,403.29,417.86,414.09,407.63,396.34,392.69,387.03,384.89,388.36,391.88,397.64,402.16,395.03,394.12,395.63,382.45,363.46
