dates,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0015,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0029,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0034,nzd0467-0035,nzd0467-0036,nzd0467-0037,nzd0467-0038,nzd0467-0039,nzd0467-0040,nzd0467-0041,nzd0467-0042,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0049,nzd0467-0050,nzd0467-0051,nzd0467-0052,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0071,nzd0467-0072,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0127,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0133,nzd0467-0134,satname
2022-05-23 20:46:22+00:00,,,,,332.77,335.41,347.12,340.46,347.44,366.91,,352.76,344.90,351.59,,,,,341.99,341.84,345.84,362.82,338.71,359.35,,,356.95,345.12,,,,,340.91,360.85,372.55,371.60,348.93,349.81,353.38,343.62,352.97,343.51,354.28,,,,,343.41,339.58,,,,354.60,352.42,361.85,353.60,348.77,,,,317.73,331.27,345.41,,330.45,320.34,328.09,,,,,,,,,328.83,,,,,,,,340.27,336.24,,,,,322.54,,,,,,,,,,,,,,331.53,312.13,,,,,,,,,,,,,,,295.28,329.90,333.31,336.14,336.59,,,,,,,,346.14,324.24,295.44,332.92,L7
2022-05-28 20:51:56+00:00,,,351.40,,,,,,,,326.20,,,,,,373.46,386.90,,,,383.89,,,,,,,,342.89,345.66,,,356.00,365.49,348.52,350.64,353.50,351.78,,,,,349.80,351.04,,,340.33,366.42,361.03,,360.06,,,,,,328.92,340.49,,,354.35,,,326.98,350.23,369.48,372.77,,,,,339.54,,,,,,,,,,,,,,,,,,,,331.08,342.64,339.65,,,,,,,,,332.13,332.73,340.47,,,,,,,,,339.03,,,,,331.19,317.13,346.30,344.30,335.70,,,,,339.96,,355.64,,335.53,327.73,,L7
2022-06-06 22:13:44+00:00,351.21,347.71,341.93,342.28,349.90,344.63,350.36,351.76,351.92,350.40,352.19,354.24,353.27,356.16,357.73,358.17,358.24,357.81,357.48,358.87,356.11,354.24,354.31,358.60,356.22,359.06,359.05,355.93,355.22,353.31,356.40,351.91,358.58,360.50,357.30,359.74,360.17,358.68,362.10,364.88,361.25,363.31,359.57,361.10,361.13,361.10,356.47,357.34,358.23,362.05,363.68,359.07,362.09,360.09,360.75,358.92,354.85,357.48,352.05,349.96,344.74,340.89,341.27,343.07,336.37,333.79,334.10,337.88,331.00,329.80,332.48,330.75,337.77,336.19,336.32,341.43,346.81,347.13,347.56,347.79,354.90,355.31,358.11,360.55,358.73,351.15,349.47,350.75,342.16,339.51,333.47,,343.52,344.38,342.35,343.59,344.91,344.68,345.08,344.15,343.16,339.65,339.80,340.03,341.43,334.44,335.90,336.01,334.16,340.57,336.78,339.51,339.21,333.55,333.61,340.33,337.38,336.55,335.76,335.18,332.92,339.31,342.55,345.41,343.27,350.31,343.29,345.25,345.23,344.79,342.92,342.28,342.43,344.93,346.39,L9
2022-06-30 22:14:27+00:00,,,,,,,,,,,321.39,333.75,340.68,347.21,352.96,354.44,355.83,356.28,352.61,348.73,355.64,351.75,350.74,351.51,353.91,351.81,350.25,353.11,348.53,348.11,347.71,354.10,351.84,357.27,359.00,355.53,352.26,352.42,358.37,361.11,358.09,361.37,359.04,361.64,359.77,359.43,360.89,361.48,359.09,356.51,358.40,362.87,362.27,360.92,353.04,355.30,352.42,351.66,348.64,347.47,342.33,342.46,342.06,338.65,334.99,333.71,334.04,332.95,334.25,328.60,331.62,332.35,333.46,335.49,333.41,340.98,341.07,344.66,344.91,351.22,352.52,357.61,360.70,360.96,355.37,351.36,348.74,344.79,340.36,332.87,329.51,,334.52,337.21,342.85,342.79,341.10,342.60,341.70,340.61,337.15,337.86,337.15,337.37,338.95,336.16,,,333.71,335.99,337.63,337.23,337.97,340.07,340.62,338.01,336.52,337.37,337.58,335.37,337.20,338.02,343.06,337.51,340.12,340.80,345.29,343.56,343.40,345.71,347.76,347.25,345.62,344.17,343.45,L8
2022-07-24 22:14:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.54,388.53,,,,,,,,,,,374.58,,,,378.81,,,,,,,,353.44,,,,,,,,,,,,,,,,,,,,328.51,,,,,,,,,,,,,,,,,,,,,366.93,,,,,,,,,,,,,,,,,,,369.00,,,,,,310.95,,367.57,,,,,338.87,331.33,,,,,334.89,345.51,331.19,,320.17,L9
2022-08-01 22:14:38+00:00,350.08,346.41,347.12,346.41,346.81,348.87,347.78,348.91,350.21,351.33,353.20,354.35,357.73,357.36,357.01,358.74,357.68,360.69,357.62,356.75,357.96,360.82,358.37,358.65,358.51,356.62,357.01,356.07,358.78,357.70,355.35,355.96,354.64,358.89,361.84,358.59,357.87,358.62,358.00,361.85,360.69,363.89,361.27,362.66,360.97,364.29,364.27,362.02,362.45,366.03,363.37,363.51,362.78,365.36,359.48,358.92,357.21,354.06,355.46,,344.41,345.28,343.22,339.76,337.41,336.65,336.72,335.07,335.18,334.31,332.72,335.19,335.71,339.88,,,,347.96,351.95,353.29,353.36,358.90,360.69,363.14,360.54,356.28,350.36,345.67,342.50,338.98,334.21,339.49,339.19,340.77,342.86,343.20,343.97,345.96,342.91,344.82,343.27,341.16,339.28,340.71,341.11,338.23,340.24,338.73,337.98,340.18,338.59,342.69,343.21,342.58,342.65,341.24,340.60,339.07,339.85,339.70,342.59,344.38,345.91,344.17,347.72,349.74,348.97,349.91,348.17,349.42,349.81,347.85,349.46,345.36,349.43,L8
2022-08-09 22:14:22+00:00,348.38,344.59,341.74,338.27,340.61,344.64,347.09,347.18,348.36,344.97,348.86,344.79,347.24,347.82,355.68,353.58,352.99,354.53,353.11,349.93,352.50,349.21,355.43,350.59,353.17,356.50,352.71,354.76,353.95,351.01,348.78,347.32,348.50,351.62,348.81,349.31,355.37,352.39,351.79,358.05,356.40,352.00,356.77,355.26,358.71,353.31,352.38,356.79,352.29,356.06,360.12,365.15,356.78,354.82,352.70,354.51,357.75,345.82,344.24,339.13,345.05,334.40,337.27,328.53,333.18,325.82,330.07,328.71,324.34,332.32,326.95,333.34,327.31,334.56,333.50,337.62,345.13,344.93,343.82,350.75,352.51,349.85,352.85,360.57,351.15,349.24,345.36,343.31,339.23,328.37,330.78,332.07,334.65,334.79,341.38,331.58,340.14,341.45,337.03,338.19,336.74,338.32,335.90,334.36,333.17,332.40,336.80,331.60,337.28,336.40,332.34,327.62,328.52,337.86,334.60,328.50,332.03,335.90,333.97,330.34,331.43,332.20,337.03,335.99,337.95,337.00,342.64,344.50,342.70,342.40,,,,,,L9
2022-08-25 22:14:26+00:00,345.17,346.17,340.24,340.09,342.33,343.56,338.30,339.76,341.26,341.65,337.01,337.00,341.84,336.68,349.40,354.44,351.89,356.96,351.28,347.55,349.00,342.63,343.42,352.27,351.93,348.02,347.91,348.94,355.83,348.09,350.77,349.04,346.41,347.89,352.23,356.01,348.89,349.33,353.96,353.48,347.61,351.72,349.49,351.01,354.79,353.75,356.40,355.66,359.61,358.38,361.33,359.21,358.24,357.63,352.74,352.57,353.09,348.43,345.66,346.52,359.62,352.53,338.73,339.12,334.85,330.89,331.00,331.17,,,,,331.39,332.08,334.70,338.84,341.47,340.62,343.53,349.54,346.73,348.14,355.75,360.84,354.72,349.67,347.31,343.95,335.61,331.40,327.64,334.64,332.23,337.37,339.28,340.03,341.23,337.81,338.42,343.24,336.73,340.21,335.36,335.75,332.08,336.66,334.82,335.74,334.32,334.41,337.20,335.11,331.74,336.78,337.34,334.37,332.48,334.34,337.99,337.12,336.31,338.32,340.12,337.30,339.47,340.45,344.75,343.34,342.91,341.82,347.09,344.32,343.10,341.74,339.57,L9
2022-09-02 22:14:44+00:00,353.33,349.12,342.67,348.46,353.29,348.84,354.07,354.11,352.56,353.55,351.89,354.95,348.53,353.02,352.96,355.17,350.85,353.15,354.71,353.97,355.28,356.71,358.42,357.04,359.53,356.90,379.21,,390.82,,369.73,360.18,359.52,357.22,368.69,366.96,373.23,373.99,378.66,376.94,383.13,374.41,369.24,365.00,363.28,362.36,363.40,361.68,360.73,359.96,363.99,361.45,357.41,361.72,364.24,357.25,353.28,350.37,348.85,344.76,342.43,342.03,340.33,342.30,336.44,336.79,334.54,331.53,327.82,335.29,334.22,332.95,331.08,334.04,335.71,337.65,343.34,345.09,344.07,343.09,343.34,349.06,347.09,344.97,352.57,347.85,344.77,334.66,331.60,329.58,325.01,326.24,329.61,326.74,332.71,328.38,332.85,334.65,332.33,334.90,333.58,330.82,330.25,330.28,331.94,329.22,,,,326.67,,,,,328.85,,,,,328.14,329.07,326.64,325.95,332.24,337.38,333.17,329.22,332.36,327.58,332.58,334.66,332.19,332.22,332.33,329.92,L8
2022-09-10 22:14:27+00:00,346.10,346.06,342.41,339.37,342.78,345.53,344.58,339.39,346.41,347.54,349.61,348.76,351.76,345.48,355.79,355.22,363.98,362.17,358.24,351.57,358.64,354.89,360.47,357.69,359.31,354.88,354.90,356.78,359.81,356.82,353.97,356.08,357.27,357.50,358.36,359.46,355.43,355.04,353.48,360.97,356.91,358.97,355.31,357.57,362.69,363.13,357.94,359.98,361.35,357.57,364.10,360.92,360.02,356.47,348.83,350.20,354.69,355.94,351.66,346.82,344.66,338.67,343.04,337.11,330.82,338.78,332.43,328.26,331.42,327.16,332.54,332.81,332.41,337.58,339.34,341.00,347.92,348.69,349.23,349.98,356.41,356.77,358.00,361.14,360.50,356.97,353.21,346.20,343.64,336.83,334.85,338.27,333.34,338.40,340.48,342.98,342.86,343.71,345.24,341.38,343.12,341.65,340.22,337.58,336.46,333.79,336.30,335.49,335.24,338.96,340.52,333.97,335.65,341.37,341.84,338.27,335.90,340.90,338.16,334.98,339.44,343.99,341.85,334.89,336.47,336.37,340.63,342.35,346.54,347.41,342.78,342.11,342.74,341.66,337.15,L9
2022-09-26 22:14:34+00:00,343.62,339.09,337.11,341.84,,,,,,,,,,,,,,,,,,,,,,,,,,,349.13,346.82,348.44,348.57,350.52,348.62,341.94,344.34,341.08,350.02,345.32,349.36,351.68,353.47,350.70,347.00,347.72,347.21,343.30,342.71,351.23,348.75,342.14,347.29,341.61,338.34,348.85,337.04,336.19,327.53,331.96,328.80,325.19,322.89,320.75,329.08,315.90,312.89,311.97,315.17,319.30,319.53,329.94,329.35,328.65,332.84,335.52,344.17,348.29,349.12,352.48,350.77,353.40,356.09,354.83,346.56,343.77,342.63,334.95,332.43,326.75,325.76,325.80,327.92,332.28,330.03,334.77,338.08,327.76,327.34,328.15,327.83,323.29,321.17,318.17,320.69,319.33,,,,321.59,333.08,324.18,330.84,337.04,337.76,329.01,333.09,334.44,325.93,332.80,336.46,339.08,330.83,331.74,331.56,340.74,337.90,335.57,337.31,339.23,343.81,338.30,335.53,332.10,L9
2022-10-06 20:35:16+00:00,340.19,,,329.06,330.97,332.64,329.17,342.07,335.54,342.08,349.92,343.17,348.00,343.45,346.41,,,342.65,351.24,334.98,346.98,338.03,337.86,340.61,341.95,366.39,339.03,339.32,344.99,,,341.10,339.48,354.60,353.32,342.41,337.95,346.96,355.53,353.28,345.76,350.32,351.60,,,348.79,351.89,348.50,373.79,345.74,352.13,351.18,362.07,352.85,352.91,347.52,348.09,,,,332.62,337.09,342.77,330.29,328.56,322.86,318.54,321.45,316.09,313.67,323.00,325.45,,,328.63,327.44,340.31,337.84,340.70,343.69,346.39,343.25,346.50,350.25,355.90,348.10,,,330.58,325.92,328.50,322.44,321.15,324.74,323.44,331.44,328.49,333.75,328.43,335.48,,,330.68,324.98,331.51,326.96,328.53,328.18,327.05,323.95,329.61,331.18,329.00,334.82,,,332.44,323.27,329.64,326.54,334.55,331.83,333.44,329.04,333.47,334.58,340.34,343.70,,,342.00,343.63,337.13,336.05,334.67,L7
2022-11-21 22:14:44+00:00,341.06,333.57,335.85,334.86,336.28,337.65,336.97,342.15,345.04,345.25,346.10,340.31,343.00,343.27,343.85,348.74,346.66,345.20,343.21,343.06,344.25,343.34,352.50,342.31,343.70,345.70,348.18,345.55,348.86,340.22,341.60,337.82,339.48,337.57,344.12,345.41,340.10,340.18,343.41,343.45,344.75,345.26,351.35,349.82,345.16,344.13,346.93,352.42,355.54,351.39,349.09,348.95,349.26,352.52,344.72,350.11,345.20,343.14,339.00,337.30,339.74,334.25,333.62,329.61,323.77,319.70,323.87,319.63,320.78,320.52,315.83,,,,,,,,,341.07,343.49,344.49,347.87,351.20,351.31,341.87,327.88,330.53,328.71,324.94,326.71,325.26,326.03,325.58,324.20,326.69,324.45,319.86,316.44,313.85,310.90,314.44,310.50,308.92,322.09,327.23,326.28,323.18,324.19,330.19,329.75,329.74,322.57,333.01,320.80,313.26,316.10,324.55,323.18,328.16,327.94,327.13,335.38,329.33,331.46,333.27,332.82,331.19,334.79,336.01,331.96,334.10,332.68,330.36,328.58,L8
2022-12-01 20:33:27+00:00,348.37,,,,,357.84,362.09,361.25,358.11,361.25,366.19,365.60,352.43,357.14,353.52,,,,,371.39,368.22,374.53,365.21,364.24,362.10,360.24,369.87,358.96,356.31,,,,,362.31,366.20,364.38,369.75,367.49,367.84,359.91,359.00,356.46,356.44,,,,,368.58,367.46,369.39,367.39,370.46,,,,,,,,,,353.34,349.30,346.62,354.06,342.00,345.23,332.60,330.17,334.96,332.70,330.46,,,,,,,,,,,,,,,,,,,345.25,350.08,349.65,351.17,351.69,348.81,346.95,344.53,342.85,344.83,,,,,350.48,355.85,351.37,347.08,346.16,340.98,,336.18,335.93,337.12,,,,,344.93,340.95,345.26,347.69,348.33,352.38,366.34,347.85,341.99,347.78,,,,,357.93,361.26,357.01,L7
2022-12-30 20:22:59+00:00,335.59,334.50,333.43,330.83,336.01,,,,,,343.52,348.80,348.98,338.18,343.41,341.50,344.78,346.01,346.50,,,,,,,346.54,362.11,343.02,345.07,342.02,342.80,338.27,341.37,,,,,,,349.99,353.21,350.62,343.59,354.92,342.82,344.59,342.66,,,,,,,,353.65,353.68,362.41,343.83,340.44,334.40,333.86,,,,,,,326.16,323.27,318.94,334.34,321.56,310.98,324.41,327.76,329.09,,,,,,,348.13,356.96,359.44,343.63,343.57,337.76,333.01,324.33,,,,,,,332.19,336.60,331.91,338.03,328.96,333.29,329.60,333.27,,,,,,,332.35,332.20,336.45,326.14,325.75,321.77,323.09,327.44,,,,,,,337.53,336.54,333.71,330.47,331.48,333.96,335.56,331.04,,,,L7
2023-01-21 20:24:48+00:00,341.15,342.29,346.64,337.09,343.84,340.51,342.71,340.43,339.30,346.63,350.65,354.76,347.99,343.96,349.13,355.27,358.57,345.52,348.40,348.57,346.88,351.25,348.53,350.85,357.20,346.50,349.32,350.16,349.12,351.92,355.31,354.32,346.58,349.80,354.58,351.39,347.85,349.56,345.66,361.83,350.89,352.56,352.98,357.15,358.63,357.94,358.33,358.97,362.00,355.00,363.77,358.21,352.65,350.43,350.67,345.97,347.78,342.71,340.14,338.60,336.73,338.55,336.89,329.48,324.09,327.82,323.16,344.80,323.98,325.27,329.21,331.04,330.32,336.78,329.25,337.23,342.71,344.75,346.66,347.47,351.93,348.44,351.61,353.61,354.03,347.17,346.91,339.94,331.44,333.24,330.89,335.35,328.06,336.74,343.66,339.64,337.71,338.38,333.12,342.02,338.66,333.39,333.04,335.27,331.76,333.95,335.44,336.28,340.28,336.54,345.86,332.41,335.96,340.89,340.87,340.86,339.94,336.29,336.66,334.38,339.01,339.22,342.17,344.23,344.32,340.59,341.18,347.40,347.67,346.03,349.34,348.12,346.04,345.66,340.96,L7
2023-01-26 20:29:36+00:00,338.24,344.40,330.79,335.51,337.79,,,,,,338.27,344.10,331.34,347.08,331.14,334.38,325.81,335.27,339.69,,,,,,,325.02,327.93,343.33,347.06,315.24,,,313.30,,,,,,338.58,339.13,354.57,328.06,341.32,357.21,330.55,333.75,335.89,,,,,,,345.44,347.80,,,,,,,,,,,,,,,,,306.91,305.92,300.83,292.17,,,,,,,336.09,331.32,,,,325.17,321.66,312.83,,,,,,,328.49,326.80,329.78,324.26,320.71,326.74,322.01,325.64,,,,,,,303.12,,,,,306.49,,,,,,,,,,341.46,345.62,336.84,334.23,335.51,313.94,320.96,,,,,L7
2023-02-07 20:21:18+00:00,353.11,346.65,354.29,354.65,356.15,357.30,356.81,,,,355.18,358.59,369.36,351.82,358.89,357.36,372.27,367.07,370.17,368.05,369.43,,,,361.90,363.69,360.06,362.67,359.02,358.49,358.60,361.61,382.96,365.13,364.17,,,,,358.50,379.24,359.15,363.88,362.73,369.53,362.59,363.28,367.50,365.58,369.61,,,,364.53,365.44,357.98,359.72,357.04,349.17,361.19,346.48,348.50,347.58,346.60,,,,334.07,332.98,347.36,354.53,333.84,334.53,343.50,348.04,350.29,352.38,361.81,,,,,362.14,374.56,378.10,355.12,349.95,349.92,346.63,348.27,343.01,345.73,345.90,,,,345.64,349.46,341.20,345.40,344.71,346.40,356.07,345.75,344.12,344.28,344.55,,,,340.06,339.05,337.20,344.27,340.55,344.38,357.33,342.86,344.88,351.62,345.80,,,,347.57,336.02,351.04,341.49,345.32,349.27,359.52,366.69,357.71,354.15,356.67,L7
2023-02-09 22:14:32+00:00,344.80,344.45,342.13,343.74,342.93,345.90,345.33,345.95,346.85,348.06,348.67,351.05,350.87,350.90,353.11,354.13,353.42,352.93,352.48,351.51,350.75,353.30,356.92,355.97,354.96,354.55,353.92,351.72,353.61,353.60,346.99,350.05,349.94,350.42,348.63,354.04,355.26,355.05,355.00,354.33,352.94,359.06,358.10,357.81,355.44,356.97,355.78,356.91,354.57,355.00,359.79,356.40,356.33,352.17,351.66,353.42,356.40,353.13,348.40,347.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.67,333.52,330.47,331.64,332.77,335.86,335.12,340.17,340.47,344.16,340.14,339.35,337.27,331.95,325.84,327.89,325.94,326.62,326.37,330.78,330.04,326.43,331.33,327.69,320.89,330.02,325.69,327.71,327.53,327.33,335.96,329.97,334.09,332.73,334.65,331.36,330.40,338.29,343.73,341.72,340.92,334.63,342.79,334.10,340.03,344.40,341.13,L8
2023-02-12 20:26:00+00:00,360.95,356.51,354.29,351.75,357.19,343.72,360.88,353.30,351.17,351.82,,,,,359.46,362.14,357.04,368.85,363.23,362.59,348.15,355.32,354.66,351.95,,,,,361.53,359.00,358.98,360.57,357.29,362.75,359.42,350.56,354.52,353.68,,,,,367.01,364.86,362.46,361.73,366.28,365.70,371.34,368.53,358.16,359.23,,,,,360.52,360.98,353.33,345.46,351.20,348.71,340.96,356.38,335.58,331.98,,,,,336.53,336.64,344.73,347.19,345.16,346.67,343.97,343.42,350.64,350.35,,,,,,360.75,351.99,345.16,346.26,343.46,337.90,336.52,343.85,339.13,336.54,,,,,348.35,344.06,344.14,345.93,348.51,345.79,340.89,338.64,335.74,,,,,,344.01,350.02,341.31,347.32,344.33,334.47,351.62,337.07,339.02,339.08,,,,,355.05,353.73,356.63,352.83,348.86,350.85,357.54,341.11,L7
2023-02-17 22:14:37+00:00,343.17,336.31,331.83,334.20,336.05,340.68,339.58,340.97,342.22,343.75,343.83,343.60,339.50,347.29,344.05,348.70,349.86,349.01,346.12,343.98,346.78,343.79,344.06,342.90,342.20,349.54,349.09,348.76,348.39,348.46,344.53,348.16,347.79,346.66,344.33,337.22,340.86,339.25,346.74,354.68,348.58,352.41,351.70,350.12,347.34,351.35,354.99,350.12,353.07,349.11,347.62,351.54,354.04,351.24,347.71,341.85,343.66,341.83,339.14,332.37,330.19,335.46,331.89,331.42,325.51,324.71,324.49,324.44,322.00,318.00,324.24,321.35,326.78,329.57,328.40,330.19,335.29,338.97,339.55,338.84,342.36,342.78,344.25,351.46,352.99,336.76,336.31,340.11,332.51,325.19,326.00,328.31,328.36,325.04,328.09,330.51,332.45,331.16,331.10,331.38,329.41,329.45,324.27,322.42,326.21,334.20,328.27,324.77,324.42,326.29,330.88,328.68,327.05,325.99,329.59,332.46,328.62,323.44,327.94,326.66,326.24,327.96,331.63,334.30,332.30,327.88,332.43,330.67,338.72,336.74,336.10,335.23,333.17,330.70,332.82,L9
2023-02-24 20:17:21+00:00,,,,,,351.47,356.29,359.73,363.37,362.08,364.24,367.10,366.26,,,,,,,367.32,355.10,368.78,361.10,356.96,365.80,364.49,369.63,,,,,,,358.83,360.88,358.07,358.69,362.26,370.15,369.57,371.55,366.67,,,,,,364.20,363.42,374.12,376.15,364.51,387.30,367.30,375.55,371.65,,,,,,,346.78,345.33,346.41,336.61,340.52,339.66,337.98,343.90,,,,,,,346.18,356.32,352.65,349.42,354.53,362.65,364.31,366.20,,,,,,,343.88,339.93,346.24,340.69,342.17,340.38,348.15,349.00,347.45,,,,,,345.39,343.07,337.94,349.42,333.32,337.88,343.10,342.83,348.47,,,,,,,343.07,339.16,342.40,340.89,360.46,363.52,359.80,351.41,,,,,,351.25,347.78,345.67,L7
2023-02-25 22:14:16+00:00,341.27,338.70,337.23,341.14,338.54,338.41,342.06,349.26,343.49,346.00,347.16,348.10,347.28,348.60,348.91,345.85,349.20,352.93,354.30,352.69,347.36,348.79,351.63,348.93,346.42,353.57,352.90,354.12,346.83,348.73,348.69,344.68,349.09,349.32,347.51,347.08,352.79,354.61,355.04,348.58,355.49,350.21,355.39,351.97,349.92,353.23,352.94,355.04,350.10,355.72,351.44,351.68,352.07,350.27,353.21,351.84,345.49,338.82,337.90,339.38,339.52,337.95,336.62,332.79,327.88,323.90,325.50,324.33,324.21,327.48,326.44,324.58,323.91,324.17,332.00,329.75,333.10,336.64,340.38,338.71,348.69,347.58,348.03,347.52,351.31,347.52,344.69,331.92,331.57,323.30,324.78,331.42,334.18,332.57,330.20,329.54,334.82,330.57,329.51,333.19,332.75,330.73,332.00,333.08,331.74,329.23,329.92,328.13,326.94,329.66,328.59,333.61,331.82,335.75,326.89,327.25,332.16,328.94,331.53,328.76,330.92,330.82,329.71,339.24,338.39,340.54,331.93,333.55,329.97,334.86,334.41,339.32,336.21,338.49,340.06,L8
2023-03-01 20:21:54+00:00,348.90,337.40,341.19,338.93,343.63,344.58,346.32,342.53,353.38,340.74,337.49,339.66,,345.86,349.81,357.34,351.78,352.87,349.25,353.62,351.80,363.01,357.93,344.29,347.30,,,353.37,357.38,353.90,346.86,350.08,347.78,349.19,349.34,359.77,354.33,355.95,351.91,,,356.28,357.31,359.38,349.55,353.15,354.10,356.47,352.67,361.29,363.06,352.34,346.52,341.83,,352.64,348.92,346.71,349.93,343.36,336.04,335.53,335.06,334.16,341.28,325.65,324.22,330.16,,325.69,326.97,327.40,319.86,328.50,333.51,336.19,331.89,336.33,339.18,345.00,344.37,346.33,,,356.58,344.64,346.89,345.00,339.15,332.33,325.02,330.05,325.76,331.38,327.74,336.67,,,334.93,337.28,344.17,338.79,333.01,328.22,331.02,334.64,332.83,340.99,330.14,330.16,,,339.07,332.94,333.55,333.20,336.47,338.79,335.73,331.73,345.43,335.19,333.37,335.37,,,344.53,349.26,354.40,345.20,340.61,337.38,337.67,334.89,345.17,L7
2023-03-05 22:14:25+00:00,333.97,335.69,333.21,337.66,341.33,336.31,342.29,339.35,339.27,339.95,346.83,344.80,344.38,341.84,341.50,342.80,350.87,347.53,344.27,342.63,346.07,352.36,349.07,343.98,344.62,347.97,348.05,344.60,340.76,351.42,340.29,336.52,342.10,349.21,345.13,348.14,345.29,345.23,341.60,352.96,343.13,350.35,353.51,353.45,350.41,350.97,351.05,352.97,354.46,349.67,354.58,351.11,355.50,350.49,342.41,337.52,337.17,338.53,341.67,335.18,327.16,325.99,330.73,322.35,329.07,328.58,322.87,323.62,319.86,322.38,321.65,320.04,323.35,328.34,328.20,334.15,328.15,338.26,341.96,341.26,347.38,340.37,345.42,348.24,349.98,346.41,339.51,333.63,328.18,326.51,324.42,326.88,328.25,331.29,324.21,331.16,324.62,329.69,336.70,330.37,329.75,324.37,328.57,326.42,324.85,319.85,323.41,324.34,332.09,330.29,321.77,319.35,323.56,329.26,323.78,331.44,331.15,328.22,324.71,325.48,326.01,326.95,323.90,320.97,322.55,328.43,330.79,328.18,330.94,330.91,330.17,334.27,341.15,337.97,335.27,L9
2023-03-13 22:14:10+00:00,345.61,341.20,337.04,337.47,339.95,345.67,342.49,345.35,346.49,349.53,348.47,349.87,347.07,349.97,347.80,348.27,350.62,350.52,352.05,350.80,349.08,350.56,350.39,352.51,351.39,354.84,356.86,354.17,352.12,347.24,349.12,351.40,350.13,349.74,347.02,353.21,353.92,352.25,356.98,354.61,356.28,357.32,355.78,354.58,353.90,351.05,353.57,353.61,349.52,353.87,352.29,356.43,355.90,354.55,351.85,351.38,346.90,343.65,341.42,337.95,342.66,335.83,334.17,333.39,329.95,329.02,328.02,325.94,326.54,324.66,327.94,325.74,323.73,327.89,330.84,335.34,340.36,343.71,342.04,345.40,347.67,351.04,351.04,355.20,355.49,348.02,344.75,337.51,333.17,327.87,328.89,329.27,332.41,330.60,332.15,335.42,334.18,334.10,337.04,339.82,336.18,332.39,333.98,333.28,335.30,332.88,335.15,331.82,334.35,333.80,330.58,333.49,332.54,328.29,333.09,335.43,335.21,335.10,333.00,332.45,331.23,331.70,332.86,339.32,339.09,337.97,334.27,339.40,340.47,342.89,340.14,340.00,340.90,335.41,340.14,L8
2023-03-18 20:17:14+00:00,353.18,351.14,344.56,343.67,345.91,353.23,349.00,358.44,352.34,352.47,,,,360.00,362.01,375.42,366.84,361.30,355.33,360.84,354.85,365.47,364.38,362.70,,,,361.77,354.44,346.50,,355.51,350.34,368.38,369.36,356.34,356.64,356.73,,,,362.54,361.57,368.48,384.89,367.25,361.41,361.70,362.95,368.38,365.11,361.57,362.94,,,,363.42,350.36,362.68,354.95,343.38,345.45,339.72,338.31,342.78,341.90,338.81,,,,331.25,350.93,349.22,345.58,340.65,340.13,344.55,359.32,353.91,357.24,358.17,,,,,354.49,347.77,338.40,344.23,336.92,337.13,,336.12,341.77,347.87,,,,,343.08,330.04,360.33,338.19,338.13,348.44,344.41,,,,,,,,340.24,349.87,,,,337.98,342.90,343.18,345.12,346.34,,,,345.11,348.19,353.83,352.18,348.47,345.10,356.64,347.17,368.66,L7
